race_id,race_name,course_len,rotation,weather,race_type,ground_state,date
202101010101,3歳未勝利,1200,右,小雨,芝,良,2021年6月12日
202101010102,3歳未勝利,1700,右,曇,ダート,良,2021年6月12日
202101010103,3歳未勝利,1000,右,曇,ダート,良,2021年6月12日
202101010104,3歳未勝利,2000,右,曇,芝,良,2021年6月12日
202101010105,2歳新馬,1000,右,曇,芝,良,2021年6月12日
202101010106,3歳未勝利,1700,右,曇,ダート,良,2021年6月12日
202101010107,3歳以上1勝クラス,1000,右,曇,ダート,良,2021年6月12日
202101010108,3歳以上1勝クラス,2000,右,曇,芝,良,2021年6月12日
202101010109,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年6月12日
202101010110,積丹特別 ,2600,右,晴,芝,良,2021年6月12日
202101010111,大倉山特別 ,1200,右,晴,芝,良,2021年6月12日
202101010112,HTB賞 ,1800,右,晴,芝,良,2021年6月12日
202101010201,3歳未勝利,1500,右,晴,芝,良,2021年6月13日
202101010202,3歳未勝利,1000,右,晴,ダート,良,2021年6月13日
202101010203,3歳未勝利,1700,右,晴,ダート,良,2021年6月13日
202101010204,3歳未勝利,2000,右,晴,芝,良,2021年6月13日
202101010205,2歳新馬,1200,右,晴,芝,良,2021年6月13日
202101010206,3歳未勝利,1800,右,晴,芝,良,2021年6月13日
202101010207,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年6月13日
202101010208,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年6月13日
202101010209,3歳以上1勝クラス,1200,右,晴,芝,良,2021年6月13日
202101010210,十勝岳特別 ,1800,右,晴,芝,良,2021年6月13日
202101010211,第28回函館スプリントS(G3),1200,右,晴,芝,良,2021年6月13日
202101010212,桑園特別 ,1700,右,晴,ダート,良,2021年6月13日
202101010301,3歳未勝利,1200,右,晴,芝,良,2021年6月19日
202101010302,3歳未勝利,1700,右,晴,ダート,良,2021年6月19日
202101010303,3歳未勝利,2600,右,晴,芝,良,2021年6月19日
202101010304,3歳未勝利,1700,右,曇,ダート,良,2021年6月19日
202101010305,2歳新馬,1200,右,曇,芝,良,2021年6月19日
202101010306,2歳新馬,1000,右,曇,ダート,良,2021年6月19日
202101010307,3歳未勝利,1800,右,曇,芝,良,2021年6月19日
202101010308,3歳以上1勝クラス,1000,右,曇,ダート,良,2021年6月19日
202101010309,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年6月19日
202101010310,利尻特別 ,2000,右,曇,芝,良,2021年6月19日
202101010311,STV賞 ,1500,右,曇,芝,良,2021年6月19日
202101010312,礼文特別 ,1200,右,曇,芝,良,2021年6月19日
202101010401,3歳未勝利,1200,右,曇,芝,稍重,2021年6月20日
202101010402,3歳未勝利,1700,右,曇,ダート,重,2021年6月20日
202101010403,3歳未勝利,1000,右,晴,ダート,重,2021年6月20日
202101010404,3歳未勝利,2000,右,晴,芝,稍重,2021年6月20日
202101010405,2歳新馬,1200,右,曇,芝,稍重,2021年6月20日
202101010406,3歳未勝利,1700,右,曇,ダート,稍重,2021年6月20日
202101010407,3歳以上1勝クラス,1200,右,曇,芝,良,2021年6月20日
202101010408,3歳以上1勝クラス,1700,右,曇,ダート,稍重,2021年6月20日
202101010409,3歳以上1勝クラス,1500,右,曇,芝,良,2021年6月20日
202101010410,知床特別 ,1800,右,曇,芝,良,2021年6月20日
202101010411,しらかばステークス ,1200,右,曇,芝,良,2021年6月20日
202101010412,報知杯大雪山特別 ,1700,右,曇,ダート,稍重,2021年6月20日
202101010501,2歳未勝利,1200,右,晴,芝,良,2021年6月26日
202101010502,3歳未勝利,1000,右,晴,ダート,良,2021年6月26日
202101010503,3歳未勝利,1700,右,晴,ダート,良,2021年6月26日
202101010504,3歳未勝利,1500,右,晴,芝,良,2021年6月26日
202101010505,2歳新馬,1200,右,晴,芝,良,2021年6月26日
202101010506,3歳未勝利,2000,右,晴,芝,良,2021年6月26日
202101010507,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年6月26日
202101010508,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年6月26日
202101010509,3歳以上1勝クラス,1200,右,晴,芝,良,2021年6月26日
202101010510,北辰特別 ,1800,右,晴,芝,良,2021年6月26日
202101010511,TVh賞 ,1200,右,晴,芝,良,2021年6月26日
202101010512,ポプラ特別 ,1700,右,晴,ダート,良,2021年6月26日
202101010601,3歳未勝利,1200,右,晴,芝,良,2021年6月27日
202101010602,3歳未勝利,1700,右,晴,ダート,良,2021年6月27日
202101010603,3歳未勝利,1000,右,晴,ダート,良,2021年6月27日
202101010604,3歳未勝利,1800,右,晴,芝,良,2021年6月27日
202101010605,2歳新馬,1200,右,晴,芝,良,2021年6月27日
202101010606,3歳未勝利,1700,右,晴,ダート,良,2021年6月27日
202101010607,3歳以上1勝クラス,2600,右,晴,芝,良,2021年6月27日
202101010608,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年6月27日
202101010609,3歳以上1勝クラス,1500,右,晴,芝,良,2021年6月27日
202101010610,ライラック賞 ,2000,右,晴,芝,良,2021年6月27日
202101010611,大沼ステークス(L),1700,右,晴,ダート,良,2021年6月27日
202101010612,HBC賞 ,1200,右,晴,芝,良,2021年6月27日
202101020101,2歳未勝利,1800,右,晴,芝,良,2021年8月14日
202101020102,3歳未勝利,1700,右,晴,ダート,良,2021年8月14日
202101020103,3歳未勝利,1000,右,晴,ダート,良,2021年8月14日
202101020104,3歳未勝利,2000,右,晴,芝,良,2021年8月14日
202101020105,2歳新馬,1500,右,晴,芝,良,2021年8月14日
202101020106,3歳未勝利,1700,右,晴,ダート,良,2021年8月14日
202101020107,3歳以上1勝クラス,2600,右,晴,芝,良,2021年8月14日
202101020108,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年8月14日
202101020109,3歳以上1勝クラス,1200,右,曇,芝,良,2021年8月14日
202101020110,コスモス賞 ,1800,右,曇,芝,良,2021年8月14日
202101020111,羊蹄山ステークス ,1700,右,曇,ダート,良,2021年8月14日
202101020112,札幌道新スポーツ賞 ,1500,右,曇,芝,良,2021年8月14日
202101020201,2歳未勝利,1200,右,曇,芝,良,2021年8月15日
202101020202,3歳未勝利,2400,右,曇,ダート,良,2021年8月15日
202101020203,3歳未勝利,1700,右,曇,ダート,良,2021年8月15日
202101020204,3歳未勝利,1500,右,曇,芝,良,2021年8月15日
202101020205,2歳新馬,2000,右,曇,芝,良,2021年8月15日
202101020206,3歳以上1勝クラス,1000,右,曇,ダート,良,2021年8月15日
202101020207,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年8月15日
202101020208,3歳以上1勝クラス,1500,右,曇,芝,良,2021年8月15日
202101020209,3歳以上2勝クラス,1000,右,曇,ダート,良,2021年8月15日
202101020210,石狩特別 ,1800,右,曇,芝,良,2021年8月15日
202101020211,UHB賞 ,1200,右,曇,芝,良,2021年8月15日
202101020212,藻岩山特別 ,2000,右,曇,芝,良,2021年8月15日
202101020301,2歳未勝利,1800,右,晴,芝,良,2021年8月21日
202101020302,2歳未勝利,1700,右,晴,ダート,良,2021年8月21日
202101020303,3歳未勝利,1700,右,晴,ダート,良,2021年8月21日
202101020304,3歳未勝利,1200,右,晴,芝,良,2021年8月21日
202101020305,2歳新馬,1500,右,晴,芝,良,2021年8月21日
202101020306,3歳未勝利,1700,右,晴,ダート,良,2021年8月21日
202101020307,3歳未勝利,2000,右,晴,芝,良,2021年8月21日
202101020308,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年8月21日
202101020309,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年8月21日
202101020310,富良野特別 ,2000,右,晴,芝,良,2021年8月21日
202101020311,札幌日刊スポーツ杯 ,2600,右,晴,芝,良,2021年8月21日
202101020312,千歳特別 ,1500,右,晴,芝,良,2021年8月21日
202101020401,2歳未勝利,1500,右,晴,芝,良,2021年8月22日
202101020402,3歳未勝利,1000,右,晴,ダート,良,2021年8月22日
202101020403,3歳未勝利,1700,右,晴,ダート,良,2021年8月22日
202101020404,3歳未勝利,2600,右,晴,芝,良,2021年8月22日
202101020405,2歳新馬,1800,右,晴,芝,良,2021年8月22日
202101020406,3歳以上1勝クラス,2400,右,晴,ダート,良,2021年8月22日
202101020407,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年8月22日
202101020408,3歳以上1勝クラス,2000,右,曇,芝,良,2021年8月22日
202101020409,クローバー賞 ,1500,右,曇,芝,良,2021年8月22日
202101020410,大通公園特別 ,1700,右,曇,ダート,良,2021年8月22日
202101020411,第57回札幌記念(G2),2000,右,曇,芝,良,2021年8月22日
202101020412,手稲山特別 ,1200,右,小雨,芝,良,2021年8月22日
202101020501,2歳未勝利,1800,右,晴,芝,良,2021年8月28日
202101020502,2歳未勝利,1200,右,晴,芝,良,2021年8月28日
202101020503,3歳未勝利,1000,右,晴,ダート,良,2021年8月28日
202101020504,3歳未勝利,1700,右,晴,ダート,良,2021年8月28日
202101020505,2歳新馬,1700,右,晴,ダート,良,2021年8月28日
202101020506,3歳未勝利,1500,右,曇,芝,良,2021年8月28日
202101020507,3歳以上1勝クラス,1800,右,曇,芝,良,2021年8月28日
202101020508,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年8月28日
202101020509,ルスツ特別 ,2600,右,晴,芝,良,2021年8月28日
202101020510,摩周湖特別 ,1200,右,晴,芝,良,2021年8月28日
202101020511,オホーツクステークス ,2000,右,晴,芝,良,2021年8月28日
202101020512,ニセコ特別 ,1700,右,晴,ダート,良,2021年8月28日
202101020601,2歳未勝利,1500,右,晴,芝,良,2021年8月29日
202101020602,3歳未勝利,1000,右,晴,ダート,良,2021年8月29日
202101020603,3歳未勝利,1700,右,晴,ダート,良,2021年8月29日
202101020604,3歳未勝利,2000,右,晴,芝,良,2021年8月29日
202101020605,2歳新馬,1800,右,晴,芝,良,2021年8月29日
202101020606,3歳未勝利,1700,右,晴,ダート,良,2021年8月29日
202101020607,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年8月29日
202101020608,3歳以上1勝クラス,1500,右,晴,芝,良,2021年8月29日
202101020609,小樽特別 ,1200,右,晴,芝,良,2021年8月29日
202101020610,苫小牧特別 ,1700,右,晴,ダート,良,2021年8月29日
202101020611,第16回キーンランドカップ(G3),1200,右,晴,芝,良,2021年8月29日
202101020612,支笏湖特別 ,1800,右,晴,芝,良,2021年8月29日
202101020701,2歳未勝利,1200,右,晴,芝,良,2021年9月4日
202101020702,2歳未勝利,1700,右,晴,ダート,良,2021年9月4日
202101020703,3歳未勝利,2000,右,晴,芝,良,2021年9月4日
202101020704,3歳未勝利,1700,右,晴,ダート,良,2021年9月4日
202101020705,2歳新馬,1500,右,晴,芝,良,2021年9月4日
202101020706,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年9月4日
202101020707,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年9月4日
202101020708,3歳以上1勝クラス,2000,右,晴,芝,良,2021年9月4日
202101020709,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年9月4日
202101020710,札幌スポニチ賞 ,1200,右,晴,芝,良,2021年9月4日
202101020711,第56回札幌2歳ステークス(G3),1800,右,晴,芝,良,2021年9月4日
202101020712,日高ステークス ,1500,右,晴,芝,良,2021年9月4日
202101020801,2歳未勝利,2000,右,晴,芝,稍重,2021年9月5日
202101020802,2歳未勝利,1500,右,晴,芝,稍重,2021年9月5日
202101020803,3歳未勝利,1700,右,晴,ダート,稍重,2021年9月5日
202101020804,3歳未勝利,1200,右,晴,芝,稍重,2021年9月5日
202101020805,3歳未勝利,1700,右,晴,ダート,稍重,2021年9月5日
202101020806,3歳以上1勝クラス,1200,右,晴,芝,稍重,2021年9月5日
202101020807,3歳以上1勝クラス,1700,右,晴,ダート,稍重,2021年9月5日
202101020808,3歳以上1勝クラス,1800,右,晴,芝,稍重,2021年9月5日
202101020809,3歳以上2勝クラス,1700,右,晴,ダート,稍重,2021年9月5日
202101020810,すずらん賞 ,1200,右,晴,芝,良,2021年9月5日
202101020811,丹頂ステークス ,2600,右,晴,芝,良,2021年9月5日
202101020812,釧路湿原特別 ,2000,右,晴,芝,良,2021年9月5日
202102010101,2歳未勝利,1200,右,晴,芝,良,2021年7月3日
202102010102,3歳未勝利,2400,右,晴,ダート,良,2021年7月3日
202102010103,3歳未勝利,1700,右,晴,ダート,良,2021年7月3日
202102010104,3歳未勝利,1000,右,晴,ダート,良,2021年7月3日
202102010105,2歳新馬,1200,右,晴,芝,良,2021年7月3日
202102010106,3歳未勝利,1800,右,晴,芝,良,2021年7月3日
202102010107,3歳未勝利,1200,右,晴,芝,良,2021年7月3日
202102010108,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年7月3日
202102010109,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月3日
202102010110,臥牛山特別 ,2000,右,晴,芝,良,2021年7月3日
202102010111,函館日刊スポーツ杯 ,1200,右,晴,芝,良,2021年7月3日
202102010112,洞爺湖特別 ,1800,右,晴,芝,良,2021年7月3日
202102010201,2歳未勝利,1200,右,晴,芝,良,2021年7月4日
202102010202,3歳未勝利,1700,右,晴,ダート,良,2021年7月4日
202102010203,3歳未勝利,1000,右,曇,ダート,良,2021年7月4日
202102010204,3歳未勝利,2000,右,曇,芝,良,2021年7月4日
202102010205,2歳新馬,1800,右,曇,芝,良,2021年7月4日
202102010206,3歳未勝利,1700,右,曇,ダート,良,2021年7月4日
202102010207,3歳以上1勝クラス,2400,右,曇,ダート,良,2021年7月4日
202102010208,3歳以上1勝クラス,2000,右,曇,芝,良,2021年7月4日
202102010209,3歳以上1勝クラス,1200,右,曇,芝,良,2021年7月4日
202102010210,檜山特別 ,1700,右,曇,ダート,良,2021年7月4日
202102010211,巴賞 ,1800,右,曇,芝,良,2021年7月4日
202102010212,HTB杯 ,1200,右,曇,芝,良,2021年7月4日
202102010301,2歳未勝利,1200,右,曇,芝,良,2021年7月10日
202102010302,3歳未勝利,1000,右,曇,ダート,良,2021年7月10日
202102010303,3歳未勝利,1200,右,曇,芝,良,2021年7月10日
202102010304,3歳未勝利,1700,右,曇,ダート,良,2021年7月10日
202102010305,2歳新馬,1200,右,小雨,芝,良,2021年7月10日
202102010306,3歳未勝利,2000,右,雨,芝,良,2021年7月10日
202102010307,3歳以上1勝クラス,1700,右,雨,ダート,稍重,2021年7月10日
202102010308,3歳以上1勝クラス,1800,右,雨,芝,稍重,2021年7月10日
202102010309,3歳以上2勝クラス,1000,右,雨,ダート,稍重,2021年7月10日
202102010310,下北半島特別 ,1200,右,雨,芝,稍重,2021年7月10日
202102010311,マリーンステークス ,1700,右,小雨,ダート,稍重,2021年7月10日
202102010312,駒ケ岳特別 ,2600,右,小雨,芝,稍重,2021年7月10日
202102010401,2歳未勝利,1000,右,曇,ダート,重,2021年7月11日
202102010402,3歳未勝利,1200,右,曇,芝,稍重,2021年7月11日
202102010403,3歳未勝利,1800,右,曇,芝,稍重,2021年7月11日
202102010404,3歳未勝利,1700,右,曇,ダート,重,2021年7月11日
202102010405,2歳新馬,1800,右,曇,芝,稍重,2021年7月11日
202102010406,3歳以上1勝クラス,1000,右,曇,ダート,重,2021年7月11日
202102010407,3歳以上1勝クラス,1200,右,曇,芝,稍重,2021年7月11日
202102010408,3歳以上1勝クラス,1700,右,曇,ダート,重,2021年7月11日
202102010409,3歳以上1勝クラス,2000,右,曇,芝,稍重,2021年7月11日
202102010410,津軽海峡特別 ,1700,右,曇,ダート,重,2021年7月11日
202102010411,五稜郭ステークス ,1800,右,曇,芝,稍重,2021年7月11日
202102010412,函館道新スポーツ杯 ,1200,右,曇,芝,稍重,2021年7月11日
202102010501,2歳未勝利,1800,右,晴,芝,良,2021年7月17日
202102010502,3歳未勝利,1700,右,晴,ダート,良,2021年7月17日
202102010503,3歳未勝利,1200,右,晴,芝,良,2021年7月17日
202102010504,3歳未勝利,1700,右,晴,ダート,良,2021年7月17日
202102010505,2歳新馬,1000,右,晴,ダート,良,2021年7月17日
202102010506,3歳未勝利,1800,右,晴,芝,良,2021年7月17日
202102010507,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年7月17日
202102010508,3歳以上1勝クラス,1200,右,晴,芝,良,2021年7月17日
202102010509,3歳以上1勝クラス,2600,右,晴,芝,良,2021年7月17日
202102010510,湯浜特別 ,1700,右,晴,ダート,良,2021年7月17日
202102010511,第53回函館2歳ステークス(G3),1200,右,晴,芝,良,2021年7月17日
202102010512,かもめ島特別 ,1800,右,晴,芝,良,2021年7月17日
202102010601,2歳未勝利,1200,右,晴,芝,良,2021年7月18日
202102010602,3歳未勝利,1700,右,晴,ダート,良,2021年7月18日
202102010603,3歳未勝利,1000,右,晴,ダート,良,2021年7月18日
202102010604,3歳未勝利,1700,右,晴,ダート,良,2021年7月18日
202102010605,2歳新馬,1800,右,晴,芝,良,2021年7月18日
202102010606,3歳未勝利,2600,右,晴,芝,良,2021年7月18日
202102010607,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月18日
202102010608,3歳以上1勝クラス,1200,右,晴,芝,良,2021年7月18日
202102010609,恵山特別 ,1800,右,晴,芝,良,2021年7月18日
202102010610,渡島特別 ,1700,右,晴,ダート,良,2021年7月18日
202102010611,第57回函館記念(G3),2000,右,晴,芝,良,2021年7月18日
202102010612,湯の川温泉特別 ,1200,右,晴,芝,良,2021年7月18日
202102010701,2歳未勝利,1800,右,曇,芝,良,2021年7月24日
202102010702,3歳未勝利,1200,右,曇,芝,良,2021年7月24日
202102010703,3歳未勝利,1700,右,曇,ダート,良,2021年7月24日
202102010704,3歳未勝利,1200,右,曇,芝,良,2021年7月24日
202102010705,2歳新馬,1700,右,曇,ダート,良,2021年7月24日
202102010706,3歳未勝利,1800,右,曇,芝,良,2021年7月24日
202102010707,3歳以上1勝クラス,1200,右,晴,芝,良,2021年7月24日
202102010708,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月24日
202102010709,奥尻特別 ,2000,右,晴,芝,良,2021年7月24日
202102010710,噴火湾特別 ,1000,右,晴,ダート,良,2021年7月24日
202102010711,TVh杯 ,1200,右,晴,芝,良,2021年7月24日
202102010712,3歳以上2勝クラス,1700,右,晴,ダート,良,2021年7月24日
202102010801,2歳未勝利,1200,右,曇,芝,良,2021年7月25日
202102010802,3歳未勝利,1700,右,曇,ダート,良,2021年7月25日
202102010803,3歳未勝利,1000,右,曇,ダート,良,2021年7月25日
202102010804,3歳未勝利,2000,右,晴,芝,良,2021年7月25日
202102010805,2歳新馬,1800,右,晴,芝,良,2021年7月25日
202102010806,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年7月25日
202102010807,3歳以上1勝クラス,1800,右,晴,芝,良,2021年7月25日
202102010808,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月25日
202102010809,北海ハンデキャップ ,2000,右,晴,芝,良,2021年7月25日
202102010810,立待岬特別 ,1200,右,晴,芝,良,2021年7月25日
202102010811,UHB杯 ,1700,右,晴,ダート,良,2021年7月25日
202102010812,3歳以上1勝クラス,1200,右,晴,芝,良,2021年7月25日
202102010901,2歳未勝利,1200,右,曇,芝,良,2021年7月31日
202102010902,3歳未勝利,1700,右,曇,ダート,良,2021年7月31日
202102010903,3歳未勝利,1000,右,曇,ダート,良,2021年7月31日
202102010904,3歳未勝利,1700,右,曇,ダート,良,2021年7月31日
202102010905,2歳新馬,1200,右,晴,芝,良,2021年7月31日
202102010906,3歳未勝利,1800,右,晴,芝,良,2021年7月31日
202102010907,3歳以上1勝クラス,2000,右,晴,芝,良,2021年7月31日
202102010908,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年7月31日
202102010909,八甲田山特別 ,2600,右,晴,芝,良,2021年7月31日
202102010910,美利河特別 ,1200,右,晴,芝,良,2021年7月31日
202102010911,STV杯 ,2000,右,晴,芝,良,2021年7月31日
202102010912,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月31日
202102011001,2歳未勝利,1000,右,曇,ダート,良,2021年8月1日
202102011002,3歳未勝利,1700,右,曇,ダート,良,2021年8月1日
202102011003,3歳未勝利,2000,右,小雨,芝,良,2021年8月1日
202102011004,3歳未勝利,1700,右,曇,ダート,良,2021年8月1日
202102011005,2歳新馬,2000,右,曇,芝,良,2021年8月1日
202102011006,3歳未勝利,1200,右,曇,芝,良,2021年8月1日
202102011007,3歳以上1勝クラス,1800,右,曇,芝,良,2021年8月1日
202102011008,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年8月1日
202102011009,長万部特別 ,1200,右,曇,芝,良,2021年8月1日
202102011010,横津岳特別 ,2600,右,曇,芝,良,2021年8月1日
202102011011,第69回クイーンステークス(G3),1800,右,雨,芝,良,2021年8月1日
202102011012,竜飛崎特別 ,1700,右,曇,ダート,良,2021年8月1日
202102011101,2歳未勝利,1800,右,晴,芝,良,2021年8月7日
202102011102,3歳未勝利,1700,右,晴,ダート,良,2021年8月7日
202102011103,3歳未勝利,1200,右,晴,芝,良,2021年8月7日
202102011104,3歳未勝利,1000,右,晴,ダート,良,2021年8月7日
202102011105,2歳新馬,1200,右,晴,芝,良,2021年8月7日
202102011106,3歳未勝利,2000,右,晴,芝,良,2021年8月7日
202102011107,3歳以上1勝クラス,1000,右,晴,ダート,良,2021年8月7日
202102011108,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年8月7日
202102011109,八雲特別 ,1800,右,晴,芝,良,2021年8月7日
202102011110,駒場特別 ,1700,右,晴,ダート,良,2021年8月7日
202102011111,札幌日経オープン(L),2600,右,晴,芝,良,2021年8月7日
202102011112,3歳以上1勝クラス,1200,右,晴,芝,良,2021年8月7日
202102011201,2歳未勝利,1700,右,曇,ダート,良,2021年8月8日
202102011202,3歳未勝利,2000,右,曇,芝,良,2021年8月8日
202102011203,3歳未勝利,1700,右,曇,ダート,良,2021年8月8日
202102011204,3歳未勝利,1200,右,曇,芝,良,2021年8月8日
202102011205,2歳新馬,1800,右,曇,芝,良,2021年8月8日
202102011206,3歳未勝利,2600,右,曇,芝,良,2021年8月8日
202102011207,3歳以上1勝クラス,1700,右,曇,ダート,良,2021年8月8日
202102011208,3歳以上1勝クラス,2000,右,曇,芝,良,2021年8月8日
202102011209,松前特別 ,1800,右,曇,芝,良,2021年8月8日
202102011210,潮騒特別 ,1200,右,曇,芝,良,2021年8月8日
202102011211,第26回エルムステークス(G3),1700,右,曇,ダート,良,2021年8月8日
202102011212,3歳以上1勝クラス,1200,右,曇,芝,良,2021年8月8日
202103010102,3歳未勝利,1700,右,曇,ダート,稍重,2021年7月3日
202103010103,3歳未勝利,1700,右,曇,ダート,稍重,2021年7月3日
202103010105,2歳新馬,1200,右,曇,芝,良,2021年7月3日
202103010106,2歳新馬,1150,右,曇,ダート,稍重,2021年7月3日
202103010107,3歳未勝利,2000,右,曇,芝,良,2021年7月3日
202103010108,3歳以上1勝クラス,1700,右,曇,ダート,稍重,2021年7月3日
202103010109,開成山特別 ,2600,右,曇,芝,良,2021年7月3日
202103010110,松島特別 ,1800,右,曇,芝,良,2021年7月3日
202103010111,テレビユー福島賞 ,1200,右,曇,芝,良,2021年7月3日
202103010112,3歳以上1勝クラス,1150,右,曇,ダート,稍重,2021年7月3日
202103010201,2歳未勝利,1800,右,小雨,芝,良,2021年7月4日
202103010202,3歳未勝利,1200,右,小雨,芝,良,2021年7月4日
202103010203,3歳未勝利,1150,右,小雨,ダート,稍重,2021年7月4日
202103010204,3歳未勝利,2000,右,小雨,芝,良,2021年7月4日
202103010205,2歳新馬,1800,右,小雨,芝,良,2021年7月4日
202103010206,2歳新馬,1200,右,小雨,芝,良,2021年7月4日
202103010207,3歳未勝利,1700,右,小雨,ダート,稍重,2021年7月4日
202103010208,3歳以上1勝クラス,1200,右,小雨,芝,良,2021年7月4日
202103010209,鶴ヶ城特別 ,1700,右,小雨,ダート,稍重,2021年7月4日
202103010210,さくらんぼ特別 ,1200,右,小雨,芝,良,2021年7月4日
202103010211,第70回ラジオNIKKEI賞(G3),1800,右,小雨,芝,稍重,2021年7月4日
202103010212,3歳以上1勝クラス,1700,右,小雨,ダート,稍重,2021年7月4日
202103010301,2歳未勝利,1150,右,曇,ダート,不良,2021年7月10日
202103010302,2歳未勝利,1200,右,曇,芝,稍重,2021年7月10日
202103010303,3歳未勝利,2600,右,曇,芝,稍重,2021年7月10日
202103010304,3歳未勝利,1700,右,曇,ダート,不良,2021年7月10日
202103010305,2歳新馬,1800,右,曇,芝,稍重,2021年7月10日
202103010306,2歳新馬,1200,右,曇,芝,稍重,2021年7月10日
202103010307,3歳未勝利,1800,右,曇,芝,稍重,2021年7月10日
202103010308,3歳以上1勝クラス,1700,右,曇,ダート,重,2021年7月10日
202103010309,猪苗代特別 ,2000,右,曇,芝,稍重,2021年7月10日
202103010310,いわき特別 ,1700,右,曇,ダート,重,2021年7月10日
202103010311,阿武隈ステークス ,2000,右,曇,芝,稍重,2021年7月10日
202103010312,3歳以上1勝クラス,1200,右,曇,芝,稍重,2021年7月10日
202103010402,3歳未勝利,1700,右,小雨,ダート,重,2021年7月11日
202103010403,3歳未勝利,1200,右,曇,芝,稍重,2021年7月11日
202103010404,3歳未勝利,1150,右,曇,ダート,重,2021年7月11日
202103010405,2歳新馬,2000,右,曇,芝,稍重,2021年7月11日
202103010406,2歳新馬,1200,右,曇,芝,稍重,2021年7月11日
202103010407,3歳以上1勝クラス,1800,右,曇,芝,稍重,2021年7月11日
202103010408,3歳以上1勝クラス,1700,右,小雨,ダート,重,2021年7月11日
202103010409,織姫賞 ,1800,右,小雨,芝,稍重,2021年7月11日
202103010410,天の川ステークス ,1700,右,曇,ダート,重,2021年7月11日
202103010411,第57回七夕賞(G3),2000,右,曇,芝,稍重,2021年7月11日
202103010412,彦星賞 ,1150,右,小雨,ダート,重,2021年7月11日
202103010502,3歳未勝利,1700,右,晴,ダート,良,2021年7月17日
202103010503,3歳未勝利,1700,右,晴,ダート,良,2021年7月17日
202103010505,2歳新馬,1800,右,晴,芝,良,2021年7月17日
202103010506,2歳新馬,1200,右,晴,芝,良,2021年7月17日
202103010507,3歳未勝利,1150,右,晴,ダート,良,2021年7月17日
202103010508,3歳以上1勝クラス,1200,右,晴,芝,良,2021年7月17日
202103010509,南相馬特別 ,2000,右,晴,芝,良,2021年7月17日
202103010510,横手特別 ,1200,右,晴,芝,良,2021年7月17日
202103010511,ジュライステークス(L),1700,右,晴,ダート,良,2021年7月17日
202103010512,3歳以上1勝クラス,1150,右,晴,ダート,良,2021年7月17日
202103010601,2歳未勝利,1200,右,晴,芝,良,2021年7月18日
202103010602,2歳未勝利,1800,右,晴,芝,良,2021年7月18日
202103010603,3歳未勝利,1700,右,晴,ダート,良,2021年7月18日
202103010604,3歳未勝利,1200,右,晴,芝,良,2021年7月18日
202103010605,2歳新馬,1800,右,晴,芝,良,2021年7月18日
202103010606,2歳新馬,1150,右,晴,ダート,良,2021年7月18日
202103010607,3歳未勝利,2000,右,晴,芝,良,2021年7月18日
202103010608,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年7月18日
202103010609,信夫山特別 ,2600,右,晴,芝,良,2021年7月18日
202103010610,安達太良ステークス ,1200,右,晴,芝,良,2021年7月18日
202103010611,福島テレビオープン ,1200,右,晴,芝,良,2021年7月18日
202103010612,3歳以上2勝クラス,1150,右,晴,ダート,良,2021年7月18日
202103020101,2歳未勝利,1150,右,晴,ダート,良,2021年11月6日
202103020102,2歳未勝利,1200,右,晴,芝,良,2021年11月6日
202103020103,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年11月6日
202103020106,3歳以上1勝クラス,1700,右,晴,ダート,良,2021年11月6日
202103020107,3歳以上1勝クラス,2600,右,晴,芝,良,2021年11月6日
202103020108,3歳以上1勝クラス,1200,右,晴,芝,良,2021年11月6日
202103020109,3歳以上1勝クラス,1150,右,晴,ダート,良,2021年11月6日
