race_id,race_name,course_len,rotation,weather,race_type,ground_state,date
202001020507,3歳以上1勝クラス,1800,右,小雨,芝,良,2020年8月29日
202001020508,3歳以上1勝クラス,1700,右,曇,ダート,良,2020年8月29日
202001020509,ルスツ特別 ,2600,右,曇,芝,良,2020年8月29日
202001020510,摩周湖特別 ,1200,右,曇,芝,良,2020年8月29日
202001020511,オホーツクステークス ,2000,右,小雨,芝,良,2020年8月29日
202001020512,ニセコ特別 ,1700,右,小雨,ダート,良,2020年8月29日
202001020601,2歳未勝利,1500,右,雨,芝,重,2020年8月30日
202001020602,3歳未勝利,1000,右,雨,ダート,不良,2020年8月30日
202001020603,3歳未勝利,2400,右,雨,ダート,不良,2020年8月30日
202001020604,3歳未勝利,2000,右,雨,芝,重,2020年8月30日
202001020605,2歳新馬,1800,右,雨,芝,重,2020年8月30日
202001020606,3歳未勝利,1700,右,小雨,ダート,不良,2020年8月30日
202001020607,3歳以上1勝クラス,1000,右,小雨,ダート,不良,2020年8月30日
202001020608,3歳以上1勝クラス,1500,右,小雨,芝,重,2020年8月30日
202001020609,小樽特別 ,1200,右,小雨,芝,重,2020年8月30日
202001020610,苫小牧特別 ,1700,右,小雨,ダート,不良,2020年8月30日
202001020611,第15回キーンランドカップ(G3),1200,右,小雨,芝,重,2020年8月30日
202001020612,支笏湖特別 ,1800,右,小雨,芝,重,2020年8月30日
202001020701,2歳未勝利,1700,右,曇,ダート,良,2020年9月5日
202001020702,3歳未勝利,1200,右,晴,芝,良,2020年9月5日
202001020703,3歳未勝利,1700,右,晴,ダート,良,2020年9月5日
202001020704,3歳未勝利,1700,右,晴,ダート,良,2020年9月5日
202001020705,2歳新馬,1500,右,晴,芝,良,2020年9月5日
202001020706,3歳以上1勝クラス,1000,右,晴,ダート,良,2020年9月5日
202001020707,3歳以上1勝クラス,2000,右,晴,芝,良,2020年9月5日
202001020708,3歳以上2勝クラス,2000,右,晴,芝,良,2020年9月5日
202001020709,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年9月5日
202001020710,札幌スポニチ賞 ,1200,右,晴,芝,良,2020年9月5日
202001020711,第55回札幌2歳ステークス(G3),1800,右,晴,芝,良,2020年9月5日
202001020712,日高ステークス ,1500,右,晴,芝,良,2020年9月5日
202001020801,2歳未勝利,2000,右,晴,芝,良,2020年9月6日
202001020802,2歳未勝利,1200,右,晴,芝,良,2020年9月6日
202001020803,3歳未勝利,1000,右,晴,ダート,良,2020年9月6日
202001020804,3歳未勝利,1700,右,晴,ダート,良,2020年9月6日
202001020805,3歳未勝利,2000,右,晴,芝,良,2020年9月6日
202001020806,3歳以上1勝クラス,1200,右,晴,芝,良,2020年9月6日
202001020807,3歳以上1勝クラス,1800,右,晴,芝,良,2020年9月6日
202001020808,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年9月6日
202001020809,3歳以上1勝クラス,1500,右,晴,芝,良,2020年9月6日
202001020810,すずらん賞 ,1200,右,晴,芝,良,2020年9月6日
202001020811,丹頂ステークス ,2600,右,晴,芝,良,2020年9月6日
202001020812,釧路湿原特別 ,1700,右,晴,ダート,良,2020年9月6日
202002010101,3歳未勝利,1200,右,晴,芝,良,2020年6月13日
202002010102,3歳未勝利,1700,右,晴,ダート,良,2020年6月13日
202002010103,3歳未勝利,1000,右,晴,ダート,良,2020年6月13日
202002010104,3歳未勝利,1700,右,晴,ダート,良,2020年6月13日
202002010105,2歳新馬,1000,右,晴,芝,良,2020年6月13日
202002010106,2歳新馬,1200,右,晴,芝,良,2020年6月13日
202002010107,3歳未勝利,2000,右,晴,芝,良,2020年6月13日
202002010108,3歳以上1勝クラス,1000,右,晴,ダート,良,2020年6月13日
202002010109,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年6月13日
202002010110,駒ケ岳特別 ,2600,右,晴,芝,良,2020年6月13日
202002010111,函館日刊スポーツ杯 ,1200,右,晴,芝,良,2020年6月13日
202002010112,遊楽部特別 ,1800,右,晴,芝,良,2020年6月13日
202002010201,3歳未勝利,1200,右,曇,芝,良,2020年6月14日
202002010202,3歳未勝利,1700,右,曇,ダート,良,2020年6月14日
202002010203,3歳未勝利,1000,右,曇,ダート,良,2020年6月14日
202002010204,3歳未勝利,1800,右,曇,芝,良,2020年6月14日
202002010205,2歳新馬,1200,右,曇,芝,良,2020年6月14日
202002010206,3歳未勝利,1700,右,曇,ダート,良,2020年6月14日
202002010207,3歳以上1勝クラス,1000,右,晴,ダート,良,2020年6月14日
202002010208,3歳以上1勝クラス,2000,右,晴,芝,良,2020年6月14日
202002010209,3歳以上1勝クラス,1200,右,曇,芝,良,2020年6月14日
202002010210,木古内特別 ,1700,右,曇,ダート,良,2020年6月14日
202002010211,UHB杯 ,1200,右,曇,芝,良,2020年6月14日
202002010212,洞爺湖特別 ,1800,右,曇,芝,良,2020年6月14日
202002010301,3歳未勝利,1200,右,曇,芝,良,2020年6月20日
202002010302,3歳未勝利,1000,右,曇,ダート,良,2020年6月20日
202002010303,3歳未勝利,2000,右,晴,芝,良,2020年6月20日
202002010304,3歳未勝利,1700,右,晴,ダート,良,2020年6月20日
202002010305,2歳新馬,1200,右,晴,芝,良,2020年6月20日
202002010306,3歳未勝利,1700,右,晴,ダート,良,2020年6月20日
202002010307,3歳以上1勝クラス,1000,右,晴,ダート,良,2020年6月20日
202002010308,3歳以上1勝クラス,1200,右,晴,芝,良,2020年6月20日
202002010309,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年6月20日
202002010310,八雲特別 ,1800,右,晴,芝,良,2020年6月20日
202002010311,STV杯 ,1200,右,曇,芝,良,2020年6月20日
202002010312,長万部特別 ,1200,右,曇,芝,良,2020年6月20日
202002010401,3歳未勝利,1200,右,晴,芝,良,2020年6月21日
202002010402,3歳未勝利,1000,右,晴,ダート,良,2020年6月21日
202002010403,3歳未勝利,1700,右,晴,ダート,良,2020年6月21日
202002010404,3歳未勝利,1800,右,晴,芝,良,2020年6月21日
202002010405,2歳新馬,1200,右,晴,芝,良,2020年6月21日
202002010406,3歳未勝利,2600,右,晴,芝,良,2020年6月21日
202002010407,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年6月21日
202002010408,3歳以上1勝クラス,1200,右,晴,芝,良,2020年6月21日
202002010409,3歳以上1勝クラス,1700,右,晴,ダート,良,2020年6月21日
202002010410,奥尻特別 ,2000,右,晴,芝,良,2020年6月21日
202002010411,第27回函館スプリントS(G3),1200,右,晴,芝,良,2020年6月21日
202002010412,津軽海峡特別 ,1700,右,晴,ダート,良,2020年6月21日
202002010501,2歳未勝利,1200,右,曇,芝,稍重,2020年6月27日
202002010502,3歳未勝利,1000,右,曇,ダート,不良,2020年6月27日
202002010503,3歳未勝利,1700,右,曇,ダート,不良,2020年6月27日
202002010504,3歳未勝利,1200,右,曇,芝,稍重,2020年6月27日
202002010505,2歳新馬,1200,右,曇,芝,稍重,2020年6月27日
202002010506,2歳新馬,1000,右,曇,ダート,不良,2020年6月27日
202002010507,3歳未勝利,2000,右,曇,芝,稍重,2020年6月27日
202002010508,3歳以上1勝クラス,1700,右,曇,ダート,不良,2020年6月27日
202002010509,3歳以上1勝クラス,1200,右,曇,芝,稍重,2020年6月27日
202002010510,北斗特別 ,1800,右,小雨,芝,稍重,2020年6月27日
202002010511,湯の川温泉特別 ,1200,右,小雨,芝,稍重,2020年6月27日
202002010512,檜山特別 ,1700,右,小雨,ダート,不良,2020年6月27日
202002010601,2歳未勝利,1200,右,曇,芝,稍重,2020年6月28日
202002010602,3歳未勝利,1700,右,曇,ダート,不良,2020年6月28日
202002010603,3歳未勝利,1200,右,曇,芝,稍重,2020年6月28日
202002010604,3歳未勝利,1700,右,曇,ダート,不良,2020年6月28日
202002010605,2歳新馬,1200,右,曇,芝,稍重,2020年6月28日
202002010606,3歳未勝利,1800,右,曇,芝,稍重,2020年6月28日
202002010607,3歳以上1勝クラス,1000,右,曇,ダート,不良,2020年6月28日
202002010608,3歳以上1勝クラス,2600,右,曇,芝,稍重,2020年6月28日
202002010609,3歳以上1勝クラス,1700,右,曇,ダート,不良,2020年6月28日
202002010610,立待岬特別 ,1200,右,曇,芝,稍重,2020年6月28日
202002010611,大沼ステークス(L),1700,右,曇,ダート,不良,2020年6月28日
202002010612,松前特別 ,2000,右,曇,芝,稍重,2020年6月28日
202002020101,2歳未勝利,1200,右,曇,芝,良,2020年7月4日
202002020102,3歳未勝利,2400,右,曇,ダート,稍重,2020年7月4日
202002020103,3歳未勝利,1200,右,曇,芝,良,2020年7月4日
202002020104,3歳未勝利,1700,右,曇,ダート,稍重,2020年7月4日
202002020106,3歳未勝利,2000,右,曇,芝,良,2020年7月4日
202002020107,3歳以上1勝クラス,1700,右,曇,ダート,稍重,2020年7月4日
202002020108,3歳以上1勝クラス,1000,右,曇,ダート,稍重,2020年7月4日
202002020109,3歳以上1勝クラス,1700,右,曇,ダート,稍重,2020年7月4日
202002020110,臥牛山特別 ,2000,右,曇,芝,良,2020年7月4日
202002020111,TVh杯 ,1200,右,曇,芝,良,2020年7月4日
202002020112,北海ハンデキャップ ,1800,右,小雨,芝,良,2020年7月4日
202002020201,2歳未勝利,1200,右,曇,芝,良,2020年7月5日
202002020202,3歳未勝利,1700,右,曇,ダート,良,2020年7月5日
202002020203,3歳未勝利,1000,右,曇,ダート,良,2020年7月5日
202002020204,3歳未勝利,1800,右,曇,芝,良,2020年7月5日
202002020205,2歳新馬,1800,右,曇,芝,良,2020年7月5日
202002020206,3歳未勝利,1700,右,曇,ダート,良,2020年7月5日
202002020207,3歳以上1勝クラス,2400,右,曇,ダート,良,2020年7月5日
202002020208,3歳以上1勝クラス,2000,右,曇,芝,良,2020年7月5日
202002020209,3歳以上1勝クラス,1200,右,曇,芝,良,2020年7月5日
202002020210,噴火湾特別 ,1000,右,曇,ダート,良,2020年7月5日
202002020211,巴賞 ,1800,右,曇,芝,良,2020年7月5日
202002020212,HTB杯 ,1200,右,曇,芝,良,2020年7月5日
202002020302,3歳未勝利,1700,右,曇,ダート,良,2020年7月11日
202002020303,3歳未勝利,1200,右,曇,芝,良,2020年7月11日
202002020304,3歳未勝利,1800,右,曇,芝,良,2020年7月11日
202002020305,2歳新馬,1200,右,曇,芝,良,2020年7月11日
202002020306,3歳未勝利,1700,右,曇,ダート,良,2020年7月11日
202002020307,3歳以上1勝クラス,1000,右,曇,ダート,良,2020年7月11日
202002020308,3歳以上1勝クラス,1200,右,小雨,芝,良,2020年7月11日
202002020309,3歳以上1勝クラス,1700,右,小雨,ダート,良,2020年7月11日
202002020310,恵山特別 ,1800,右,小雨,芝,良,2020年7月11日
202002020311,五稜郭ステークス ,2000,右,曇,芝,良,2020年7月11日
202002020312,渡島特別 ,1700,右,曇,ダート,良,2020年7月11日
202002020401,2歳未勝利,1000,右,曇,ダート,良,2020年7月12日
202002020402,3歳未勝利,1700,右,曇,ダート,良,2020年7月12日
202002020403,3歳未勝利,1000,右,曇,ダート,良,2020年7月12日
202002020404,3歳未勝利,1200,右,曇,芝,良,2020年7月12日
202002020405,2歳新馬,1800,右,曇,芝,良,2020年7月12日
202002020406,3歳未勝利,2000,右,曇,芝,良,2020年7月12日
202002020407,3歳以上1勝クラス,1700,右,曇,ダート,良,2020年7月12日
202002020408,3歳以上1勝クラス,1200,右,晴,芝,良,2020年7月12日
202002020409,3歳以上1勝クラス,2000,右,晴,芝,良,2020年7月12日
202002020410,横津岳特別 ,2600,右,曇,芝,良,2020年7月12日
202002020411,マリーンステークス ,1700,右,曇,ダート,良,2020年7月12日
202002020412,函館道新スポーツ杯 ,1200,右,曇,芝,良,2020年7月12日
202002020501,2歳未勝利,1800,右,曇,芝,良,2020年7月18日
202002020502,3歳未勝利,1000,右,曇,ダート,良,2020年7月18日
202002020503,3歳未勝利,1700,右,曇,ダート,良,2020年7月18日
202002020504,3歳未勝利,1200,右,曇,芝,良,2020年7月18日
202002020505,2歳新馬,1000,右,曇,ダート,良,2020年7月18日
202002020506,3歳未勝利,1800,右,曇,芝,良,2020年7月18日
202002020507,3歳以上1勝クラス,1000,右,曇,ダート,良,2020年7月18日
202002020508,3歳以上1勝クラス,2600,右,曇,芝,良,2020年7月18日
202002020509,3歳以上1勝クラス,1200,右,曇,芝,良,2020年7月18日
202002020510,湯浜特別 ,1700,右,曇,ダート,良,2020年7月18日
202002020511,第52回函館2歳ステークス(G3),1200,右,曇,芝,良,2020年7月18日
202002020512,かもめ島特別 ,1800,右,曇,芝,良,2020年7月18日
202002020601,2歳未勝利,1200,右,小雨,芝,良,2020年7月19日
202002020602,3歳未勝利,1700,右,小雨,ダート,良,2020年7月19日
202002020603,3歳未勝利,1000,右,小雨,ダート,良,2020年7月19日
202002020604,3歳未勝利,1700,右,小雨,ダート,良,2020年7月19日
202002020605,2歳新馬,1800,右,曇,芝,良,2020年7月19日
202002020606,3歳未勝利,2600,右,曇,芝,良,2020年7月19日
202002020607,3歳以上1勝クラス,1700,右,曇,ダート,良,2020年7月19日
202002020608,3歳以上1勝クラス,1800,右,曇,芝,良,2020年7月19日
202002020609,下北半島特別 ,1200,右,曇,芝,良,2020年7月19日
202002020610,駒場特別 ,1700,右,曇,ダート,良,2020年7月19日
202002020611,第56回函館記念(G3),2000,右,曇,芝,良,2020年7月19日
202002020612,潮騒特別 ,1200,右,曇,芝,良,2020年7月19日
202003010101,3歳未勝利,1700,右,晴,ダート,良,2020年4月11日
202003010102,3歳未勝利,1200,右,晴,芝,良,2020年4月11日
202003010103,3歳未勝利,1700,右,晴,ダート,良,2020年4月11日
202003010106,4歳以上1勝クラス,1700,右,晴,ダート,良,2020年4月11日
202003010107,3歳未勝利,1150,右,晴,ダート,良,2020年4月11日
202003010108,4歳以上1勝クラス,2600,右,晴,芝,良,2020年4月11日
202003010109,4歳以上1勝クラス,1200,右,晴,芝,良,2020年4月11日
202003010110,ひめさゆり賞 ,2000,右,晴,芝,良,2020年4月11日
202003010111,福島中央テレビ杯 ,1700,右,晴,ダート,良,2020年4月11日
202003010112,桑折特別 ,1800,右,晴,芝,良,2020年4月11日
202003010201,3歳未勝利,1700,右,曇,ダート,良,2020年4月12日
202003010202,3歳未勝利,1200,右,曇,芝,良,2020年4月12日
202003010203,3歳未勝利,1700,右,曇,ダート,良,2020年4月12日
202003010205,3歳未勝利,1800,右,晴,芝,良,2020年4月12日
202003010206,3歳未勝利,2600,右,晴,芝,良,2020年4月12日
202003010207,4歳以上1勝クラス,1700,右,晴,ダート,良,2020年4月12日
202003010208,4歳以上1勝クラス,1200,右,晴,芝,良,2020年4月12日
202003010209,4歳以上1勝クラス,1150,右,晴,ダート,良,2020年4月12日
202003010210,飯盛山特別 ,2000,右,晴,芝,良,2020年4月12日
202003010211,吾妻小富士ステークス ,1700,右,晴,ダート,良,2020年4月12日
202003010212,花見山特別 ,1200,右,晴,芝,良,2020年4月12日
202003010301,3歳未勝利,1150,右,雨,ダート,稍重,2020年4月18日
202003010302,3歳未勝利,1200,右,雨,芝,稍重,2020年4月18日
202003010303,3歳未勝利,1700,右,雨,ダート,稍重,2020年4月18日
202003010304,3歳未勝利,2000,右,小雨,芝,稍重,2020年4月18日
202003010305,3歳未勝利,1200,右,小雨,芝,稍重,2020年4月18日
202003010306,3歳未勝利,1800,右,小雨,芝,稍重,2020年4月18日
202003010307,4歳以上1勝クラス,1150,右,雨,ダート,稍重,2020年4月18日
202003010308,4歳以上1勝クラス,2000,右,雨,芝,稍重,2020年4月18日
202003010309,4歳以上1勝クラス,1700,右,雨,ダート,稍重,2020年4月18日
202003010310,雪うさぎ賞 ,1200,右,雨,芝,稍重,2020年4月18日
202003010311,ラジオ福島賞 ,1150,右,雨,ダート,重,2020年4月18日
202003010312,川俣特別 ,1800,右,雨,芝,重,2020年4月18日
202003010401,3歳未勝利,1150,右,曇,ダート,不良,2020年4月19日
202003010402,3歳未勝利,2000,右,曇,芝,不良,2020年4月19日
202003010403,3歳未勝利,1700,右,曇,ダート,不良,2020年4月19日
202003010406,3歳未勝利,1700,右,曇,ダート,不良,2020年4月19日
202003010407,4歳以上1勝クラス,1200,右,曇,芝,不良,2020年4月19日
202003010408,4歳以上1勝クラス,1150,右,曇,ダート,重,2020年4月19日
202003010409,4歳以上1勝クラス,1700,右,曇,ダート,重,2020年4月19日
202003010410,医王寺特別 ,1200,右,曇,芝,重,2020年4月19日
202003010411,福島民報杯(L),2000,右,曇,芝,重,2020年4月19日
202003010412,奥の細道特別 ,2600,右,曇,芝,重,2020年4月19日
202003010501,3歳未勝利,1150,右,晴,ダート,良,2020年4月25日
202003010502,3歳未勝利,1800,右,晴,芝,良,2020年4月25日
202003010503,3歳未勝利,1700,右,晴,ダート,良,2020年4月25日
202003010506,3歳未勝利,1700,右,晴,ダート,良,2020年4月25日
202003010507,4歳以上1勝クラス,2000,右,晴,芝,良,2020年4月25日
202003010508,4歳以上1勝クラス,1700,右,晴,ダート,良,2020年4月25日
202003010509,4歳以上1勝クラス,1200,右,晴,芝,良,2020年4月25日
202003010510,尾瀬特別 ,1700,右,晴,ダート,良,2020年4月25日
202003010511,第17回福島牝馬ステークス(G3),1800,右,晴,芝,良,2020年4月25日
202003010512,エールステークス ,2000,右,晴,芝,良,2020年4月25日
202003010601,3歳未勝利,1150,右,晴,ダート,良,2020年4月26日
202003010602,3歳未勝利,1200,右,晴,芝,良,2020年4月26日
202003010603,3歳未勝利,1700,右,晴,ダート,良,2020年4月26日
202003010605,3歳未勝利,1200,右,晴,芝,良,2020年4月26日
202003010606,3歳未勝利,2000,右,曇,芝,良,2020年4月26日
202003010607,4歳以上1勝クラス,1700,右,曇,ダート,良,2020年4月26日
202003010608,4歳以上1勝クラス,1150,右,曇,ダート,良,2020年4月26日
202003010609,4歳以上1勝クラス,1800,右,曇,芝,良,2020年4月26日
202003010610,燧ヶ岳特別 ,2600,右,曇,芝,良,2020年4月26日
202003010611,やまびこステークス ,1150,右,曇,ダート,良,2020年4月26日
202003010612,米沢特別 ,1200,右,曇,芝,良,2020年4月26日
202003010701,3歳未勝利,1150,右,晴,ダート,良,2020年5月2日
202003010702,3歳未勝利,1200,右,晴,芝,良,2020年5月2日
202003010703,3歳未勝利,1700,右,晴,ダート,良,2020年5月2日
202003010706,3歳未勝利,1700,右,晴,ダート,良,2020年5月2日
202003010707,4歳以上1勝クラス,1800,右,晴,芝,良,2020年5月2日
202003010708,4歳以上1勝クラス,1700,右,晴,ダート,良,2020年5月2日
202003010709,4歳以上1勝クラス,1150,右,晴,ダート,良,2020年5月2日
202003010710,しゃくなげ賞 ,1200,右,晴,芝,良,2020年5月2日
202003010711,福島放送賞 ,1800,右,晴,芝,良,2020年5月2日
202003010712,喜多方特別 ,1200,右,晴,芝,良,2020年5月2日
202003010801,3歳未勝利,1150,右,晴,ダート,良,2020年5月3日
