,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
0,202101010101,1,5,9,ディーバサンライズ,52,秋山稔樹,1:08.7,34.6,13.5,7,牝,3,474,-22
1,202101010101,2,3,6,バンベルク,56,横山和生,1:08.8,35.0,3.9,2,牡,3,470,-2
2,202101010101,3,7,14,リツィタル,54,大野拓弥,1:08.9,34.0,124.7,14,牝,3,394,2
3,202101010101,4,5,10,クレマチステソーロ,54,鮫島克駿,1:09.0,35.2,7.6,5,牝,3,468,2
4,202101010101,5,3,5,ペイシャケイティー,54,古川吉洋,1:09.0,34.5,7.5,4,牝,3,456,8
5,202101010101,6,1,2,セリシア,54,武豊,1:09.0,34.9,3.7,1,牝,3,456,4
6,202101010101,7,4,7,デクラーク,56,横山武史,1:09.2,33.9,6.1,3,牡,3,444,2
7,202101010101,8,6,11,プレジャジンク,54,吉田隼人,1:09.2,35.3,25.0,8,牝,3,452,12
8,202101010101,9,7,13,メルティング,54,団野大成,1:09.6,34.5,56.6,9,牝,3,416,0
9,202101010101,10,2,3,リトルロータス,52,山田敬士,1:09.6,34.5,275.3,16,牝,3,388,-20
10,202101010101,11,4,8,ニースバローズ,51,横山琉人,1:09.7,34.9,142.9,15,牝,3,402,6
11,202101010101,12,2,4,マイネルニゲラ,56,丹内祐次,1:09.9,35.9,57.7,11,牡,3,498,-4
12,202101010101,13,8,15,ルーチェビアンカ,54,荻野琢真,1:09.9,34.8,56.9,10,牝,3,442,8
13,202101010101,14,6,12,ワンダードゥヴァン,54,加藤祥太,1:09.9,35.2,95.4,13,牝,3,428,16
14,202101010101,15,1,1,ミエノベルル,56,菱田裕二,1:10.2,35.8,10.4,6,牡,3,436,0
15,202101010101,16,8,16,キッズリッカリッカ,54,岩田康誠,1:12.3,36.4,69.9,12,牝,3,504,2
0,202101010102,1,1,1,ペイルライダー,54,武豊,1:48.3,37.7,2.4,1,牝,3,476,8
1,202101010102,2,8,14,デルマフゲン,54,菊沢一樹,1:48.7,39.1,9.8,5,牝,3,460,12
2,202101010102,3,5,8,ラリマールース,52,泉谷楓真,1:48.9,39.0,15.2,7,牝,3,444,10
3,202101010102,4,3,4,メイショウメイロウ,54,大野拓弥,1:49.0,39.0,4.0,2,牝,3,468,0
4,202101010102,5,7,11,マテンロウステラ,54,横山武史,1:49.2,38.9,7.3,3,牝,3,442,2
5,202101010102,6,6,10,クアドリフォリオ,54,鮫島克駿,1:49.6,40.0,63.0,9,牝,3,496,8
6,202101010102,7,2,2,ナイルローズ,54,勝浦正樹,1:49.6,39.0,11.6,6,牝,3,462,10
7,202101010102,8,4,6,キーアクティヴ,50,永島まな,1:51.0,40.2,137.3,11,牝,3,480,18
8,202101010102,9,4,5,カガノワール,51,横山琉人,1:51.6,41.1,316.7,13,牝,3,442,-8
9,202101010102,10,6,9,ビーアップ,54,国分恭介,1:51.9,41.5,9.2,4,牝,3,458,-6
10,202101010102,11,7,12,プレカーリー,51,小沢大仁,1:53.1,42.7,17.1,8,牝,3,400,-2
11,202101010102,12,8,13,エラキス,54,川又賢治,1:53.1,42.1,387.9,14,牝,3,428,0
12,202101010102,13,5,7,クイントン,51,服部寿希,1:53.2,42.5,224.1,12,牝,3,436,16
13,202101010102,14,3,3,セイカリネット,54,横山和生,1:53.7,41.3,125.3,10,牝,3,428,-8
0,202101010103,1,8,11,エレファンティネ,54,鮫島克駿,1:00.1,36.4,67.7,11,牝,3,430,-8
1,202101010103,2,5,5,ファイヤービート,54,泉谷楓真,1:00.3,35.8,14.5,4,牡,3,450,6
2,202101010103,3,8,12,ハクサンタマテバコ,54,丹内祐次,1:00.5,37.0,8.2,2,牝,3,438,-8
3,202101010103,4,4,4,デイジームーン,54,菱田裕二,1:00.6,35.9,24.7,7,牝,3,430,-8
4,202101010103,5,1,1,ブリエヴェール,53,小林凌大,1:00.6,35.7,21.3,6,牡,3,460,-2
5,202101010103,6,6,8,ビトエノスター,56,横山武史,1:00.9,35.9,10.9,3,牡,3,434,2
6,202101010103,7,7,9,スターリーソング,53,亀田温心,1:00.9,36.8,36.6,9,牝,3,424,-2
7,202101010103,8,7,10,アクチュアリー,51,小沢大仁,1:01.1,37.4,14.6,5,牝,3,468,4
8,202101010103,9,3,3,ベイビーアッシュ,52,永島まな,1:01.2,35.9,32.6,8,牡,3,518,2
9,202101010103,10,6,7,ボンラヴォーロ,52,秋山稔樹,1:01.3,37.3,145.5,12,牝,3,432,-6
10,202101010103,11,2,2,ヒルノベルモンタ,56,古川吉洋,1:01.9,36.5,59.4,10,セ,3,456,-18
11,202101010103,12,5,6,ヴィオマージュ,56,大野拓弥,1:02.3,37.7,1.3,1,牡,3,484,-2
0,202101010104,1,2,3,シルキーヴォイス,54,泉谷楓真,2:01.4,34.9,35.8,10,牡,3,480,10
1,202101010104,2,7,13,ホウオウリアリティ,56,大野拓弥,2:01.4,34.8,4.8,3,牡,3,474,2
2,202101010104,3,3,5,ノアスマッシュ,54,武豊,2:01.7,34.7,4.4,2,牝,3,428,8
3,202101010104,4,1,1,エーティーツヨシ,56,竹之下智,2:01.8,35.6,15.3,7,牡,3,484,2
4,202101010104,5,4,7,デルマケゴン,54,菊沢一樹,2:01.9,35.4,49.7,12,牝,3,392,0
5,202101010104,6,4,6,ミステリーツアー,56,加藤祥太,2:02.0,35.3,108.5,14,牡,3,478,-14
6,202101010104,7,6,11,ルミナスゲート,56,藤岡佑介,2:02.1,35.8,3.9,1,牡,3,482,-6
7,202101010104,8,7,12,ヤマノグリッターズ,56,黛弘人,2:02.1,35.7,14.9,6,牡,3,488,0
8,202101010104,9,5,8,プリエール,54,菱田裕二,2:02.1,35.1,264.2,15,牝,3,412,-2
9,202101010104,10,6,10,ジャストフィット,56,団野大成,2:02.3,35.5,24.3,9,牡,3,506,-2
10,202101010104,11,2,2,ロイヤルアッシュ,56,鮫島克駿,2:02.3,35.5,83.4,13,牡,3,472,-6
11,202101010104,12,5,9,インフォーマント,56,吉田隼人,2:02.4,35.2,12.3,5,牡,3,482,2
12,202101010104,13,8,15,マテンロウスタイル,56,横山和生,2:02.6,36.0,6.1,4,牡,3,504,2
13,202101010104,14,3,4,バケル,55,亀田温心,2:02.7,36.5,18.9,8,牡,3,490,6
14,202101010104,15,8,14,セルヴォ,56,国分恭介,2:03.2,36.1,36.9,11,牡,3,462,-4
0,202101010105,1,7,11,カイカノキセキ,54,鮫島克駿,0:56.9,33.5,6.3,3,牝,2,472,0
1,202101010105,2,2,2,リトス,53,亀田温心,0:57.2,33.5,10.7,4,牝,2,404,0
2,202101010105,3,8,13,ブッシュガーデン,54,吉田隼人,0:57.2,33.1,3.4,2,牝,2,452,0
3,202101010105,4,5,6,コラリン,54,横山武史,0:57.2,33.4,2.2,1,牝,2,430,0
4,202101010105,5,1,1,スマイルアップ,54,丹内祐次,0:57.4,33.5,42.8,8,牝,2,422,0
5,202101010105,6,4,4,プラソン,54,藤岡佑介,0:57.7,34.2,16.5,5,牝,2,428,0
6,202101010105,7,7,10,ナバロン,54,菱田裕二,0:57.8,33.4,28.6,6,牡,2,474,0
7,202101010105,8,8,12,リブラソナチネ,54,大庭和弥,0:57.9,34.4,104.6,12,牝,2,370,0
8,202101010105,9,3,3,オーシンプラス,54,古川吉洋,0:58.1,33.4,63.7,9,牡,2,448,0
9,202101010105,10,5,7,ミンナノユメミノル,54,菊沢一樹,0:58.1,34.5,65.8,10,牡,2,470,0
10,202101010105,11,4,5,ダイチスマイル,52,秋山稔樹,0:58.9,33.7,88.1,11,牡,2,424,0
11,202101010105,12,6,9,ミスリチャード,52,泉谷楓真,1:00.9,34.2,36.1,7,牝,2,416,0
0,202101010106,1,4,6,メルテミア,53,横山琉人,1:48.5,39.2,6.0,2,牡,3,442,-8
1,202101010106,2,6,9,タスマンハイウェイ,56,横山武史,1:48.7,39.3,1.9,1,牡,3,522,-4
2,202101010106,3,8,14,メイショウケンジャ,56,菱田裕二,1:49.0,39.0,6.6,3,牡,3,494,6
3,202101010106,4,8,13,アトラスエース,56,黛弘人,1:49.2,39.1,252.9,14,牡,3,486,10
4,202101010106,5,5,7,ガレア,54,泉谷楓真,1:49.2,38.4,9.9,4,牡,3,464,0
5,202101010106,6,3,4,アブルマドール,56,横山和生,1:49.4,39.7,12.8,5,牡,3,484,14
6,202101010106,7,2,2,クツワノセキトリ,56,丹内祐次,1:49.5,40.3,18.5,8,牡,3,462,8
7,202101010106,8,7,12,クリノハーベスト,52,永島まな,1:49.6,39.0,140.7,11,牡,3,492,8
8,202101010106,9,4,5,デルマバサラ,56,荻野琢真,1:50.6,39.2,161.9,12,牡,3,478,0
9,202101010106,10,6,10,マーブルウェイ,53,小沢大仁,1:50.6,40.1,17.2,7,牡,3,462,0
10,202101010106,11,7,11,ビクトリージャック,56,鮫島克駿,1:51.5,41.2,73.6,10,牡,3,502,-4
11,202101010106,12,1,1,ホウオウダンサー,54,秋山稔樹,1:51.6,40.1,227.8,13,牡,3,526,-4
12,202101010106,13,3,3,ノブシ,56,藤岡佑介,1:52.4,41.2,21.2,9,牡,3,482,-4
13,202101010106,14,5,8,ボルゲリ,56,古川吉洋,1:52.9,42.2,16.9,6,牡,3,498,2
0,202101010107,1,8,11,アルナージ,52,横山和生,0:59.4,36.0,3.1,1,牝,3,470,12
1,202101010107,2,6,8,サツキマス,55,菱田裕二,0:59.6,35.7,18.4,8,牝,4,438,-8
2,202101010107,3,7,9,イマジンヨウコ,50,泉谷楓真,0:59.6,35.3,4.5,2,牝,3,456,0
3,202101010107,4,8,12,パロットビーク,52,川又賢治,0:59.7,35.6,9.3,4,牝,3,466,4
4,202101010107,5,4,4,ステラータ,55,武豊,0:59.7,35.1,5.5,3,牝,4,474,8
5,202101010107,6,7,10,ヒートライトニング,52,横山琉人,0:59.7,36.2,12.2,6,牝,4,456,0
6,202101010107,7,1,1,ハイレリーフ,52,丹内祐次,1:00.1,36.3,15.1,7,牝,3,430,-10
7,202101010107,8,6,7,サノカポ,50,秋山稔樹,1:00.5,37.0,27.2,10,牝,3,444,18
8,202101010107,9,3,3,コールザチューン,54,亀田温心,1:00.6,36.4,31.4,11,牝,5,480,-10
9,202101010107,10,2,2,クリオズナ,49,小沢大仁,1:00.7,36.6,10.7,5,牝,3,426,-4
10,202101010107,11,5,6,サンジョアン,52,小林凌大,1:01.4,37.0,145.8,12,牝,4,456,2
11,202101010107,12,5,5,ブレイヴガール,55,吉田隼人,1:01.6,38.0,19.2,9,牝,4,458,20
0,202101010108,1,8,10,ヒューマンコメディ,55,横山和生,1:59.5,35.4,6.4,4,牝,4,486,10
1,202101010108,2,3,3,アキノコマチ,55,鮫島克駿,1:59.5,35.0,4.8,3,牝,5,430,0
2,202101010108,3,4,4,パイネ,55,団野大成,1:59.8,34.9,4.0,1,牝,4,446,8
3,202101010108,4,8,9,クロスザルビコン,57,大野拓弥,1:59.8,35.1,8.5,5,牡,4,446,8
4,202101010108,5,5,5,ヤップヤップヤップ,57,丹内祐次,2:00.0,35.3,13.3,7,牡,5,448,-10
5,202101010108,6,6,6,アルマイナンナ,55,菱田裕二,2:00.1,35.8,30.6,9,牝,4,450,12
6,202101010108,7,7,8,ユークレース,55,菊沢一樹,2:00.2,35.7,10.3,6,牝,4,480,14
7,202101010108,8,7,7,ディープリッチ,52,泉谷楓真,2:00.2,36.1,4.4,2,牡,3,504,8
8,202101010108,9,2,2,ヒナノコバン,55,秋山稔樹,2:00.9,36.4,15.2,8,牡,4,458,-4
9,202101010108,10,1,1,ノーブルキャニオン,51,小沢大仁,2:01.7,36.8,35.0,10,牡,3,470,4
0,202101010109,1,7,11,ゴダイリキ,54,吉田隼人,1:46.4,38.7,2.6,1,牡,3,492,-6
1,202101010109,2,6,9,モズマゾク,51,小林凌大,1:46.5,38.4,12.3,6,牡,3,492,14
2,202101010109,3,8,14,ベルゼール,49,永島まな,1:47.0,38.4,10.0,4,牝,3,446,6
3,202101010109,4,4,6,ラルフ,54,団野大成,1:47.6,38.7,6.0,3,牡,3,484,0
4,202101010109,5,4,5,ノワールフレグラン,52,小沢大仁,1:47.7,39.8,16.8,8,牝,4,438,2
5,202101010109,6,6,10,ゴーストレート,54,菊沢一樹,1:47.7,38.9,31.1,10,牡,3,478,-12
6,202101010109,7,5,8,ラレイナ,52,横山武史,1:47.9,39.6,6.0,2,牝,3,430,-12
7,202101010109,8,3,3,マヤローザ,50,泉谷楓真,1:48.1,39.8,126.9,13,牝,3,432,2
8,202101010109,9,3,4,キゾク,54,川又賢治,1:48.2,40.5,49.0,12,牡,3,492,2
9,202101010109,10,7,12,キットサクラサク,57,丹内祐次,1:48.6,40.1,34.6,11,牡,4,464,-14
10,202101010109,11,2,2,オウケンロジータ,55,古川吉洋,1:48.8,40.2,16.3,7,牝,4,500,10
11,202101010109,12,8,13,ジェネシスムーン,50,秋山稔樹,1:49.3,40.5,128.0,14,牝,3,436,8
12,202101010109,13,1,1,サンメディル,57,大野拓弥,1:51.1,43.3,19.2,9,牡,4,500,-17
13,202101010109,14,5,7,サンライズボルト,54,鮫島克駿,1:52.0,43.2,10.7,5,牡,3,462,-8
0,202101010110,1,2,2,ナックイルシーブ,53,大野拓弥,2:46.2,34.0,2.9,2,牡,3,506,-6
1,202101010110,2,5,5,サングレデクリスト,57,鮫島克駿,2:46.3,34.4,23.7,6,牡,4,518,-6
2,202101010110,3,7,7,ダノンセレスタ,57,武豊,2:46.5,34.5,2.5,1,牡,4,498,0
3,202101010110,4,1,1,テーオーラファエロ,53,吉田隼人,2:46.6,34.2,4.2,3,牡,3,452,-8
4,202101010110,5,6,6,ピエナアラシ,57,西谷凜,2:46.7,34.4,14.7,5,牡,7,474,-8
5,202101010110,6,4,4,トゥプエデス,57,永島まな,2:46.8,35.0,94.2,8,牡,5,454,-6
6,202101010110,7,8,8,インペリアルツアー,53,山田敬士,2:46.9,34.2,29.1,7,牡,3,444,-4
7,202101010110,8,3,3,スマイルガール,55,古川吉洋,2:47.0,34.5,7.5,4,牝,4,434,0
0,202101010111,1,1,1,ブラックダンサー,55,岩田康誠,1:08.6,34.4,9.2,6,牝,5,490,0
1,202101010111,2,6,11,インザムービー,55,亀田温心,1:08.8,34.7,8.4,4,牝,4,498,6
2,202101010111,3,2,4,オーロラフラッシュ,55,団野大成,1:09.0,34.3,23.1,10,牝,4,458,-2
3,202101010111,4,7,14,ニシノストーム,57,大野拓弥,1:09.0,34.2,63.9,15,牡,4,486,-16
4,202101010111,5,4,8,ヴォイスオブジョイ,55,国分恭介,1:09.0,34.1,49.5,13,牝,5,458,-2
5,202101010111,6,3,6,マリノディアナ,55,秋山稔樹,1:09.0,34.6,219.9,16,牝,6,442,6
6,202101010111,7,7,13,コスモアンジュ,55,丹内祐次,1:09.1,35.3,18.1,9,牝,4,482,10
7,202101010111,8,3,5,オシリスブレイン,57,横山和生,1:09.3,34.1,5.6,1,牡,4,490,0
8,202101010111,9,8,16,トゥールドマジ,55,黛弘人,1:09.5,35.3,54.6,14,牝,4,470,4
9,202101010111,10,2,3,ゼンノアンジュ,52,鮫島克駿,1:09.5,35.7,9.4,7,牝,3,490,-2
10,202101010111,11,6,12,ロフティーピーク,55,武豊,1:09.5,35.1,6.3,3,牝,4,478,-8
11,202101010111,12,8,15,エイカイマドンナ,55,藤岡佑介,1:09.7,35.1,35.9,12,牝,6,440,-4
12,202101010111,13,5,10,キーダイヤ,55,横山武史,1:09.8,36.3,8.4,5,牝,4,438,0
13,202101010111,14,5,9,ポンペイワーム,57,吉田隼人,1:10.1,35.1,14.4,8,牡,5,540,0
14,202101010111,15,4,7,テーオーマルクス,57,古川吉洋,1:10.1,35.4,23.1,11,牡,4,494,4
15,202101010111,16,1,2,エムオーシャトル,52,勝浦正樹,1:11.1,37.6,5.9,2,牝,3,446,8
0,202101010112,1,1,1,マイエンフェルト,50,川又賢治,1:46.9,34.4,35.0,10,牝,5,456,4
1,202101010112,2,6,6,プライムフェイズ,54,藤岡佑介,1:47.0,34.3,6.3,3,牡,4,456,-12
2,202101010112,3,4,4,ピースマインド,54,古川吉洋,1:47.2,34.6,29.8,9,牡,8,462,-8
3,202101010112,4,3,3,ブラックデビル,54,小林凌大,1:47.2,34.3,15.0,8,セ,6,464,-6
4,202101010112,5,2,2,ココニアル,52,大野拓弥,1:47.3,34.4,3.4,1,牝,4,444,0
5,202101010112,6,7,9,ダイワギャバン,53,菊沢一樹,1:47.6,34.5,48.2,11,牡,6,480,-6
6,202101010112,7,5,5,カサーレ,53,団野大成,1:47.7,35.5,6.4,4,牝,6,438,-14
7,202101010112,8,7,8,ダノングレーター,55,鮫島克駿,1:48.2,35.8,12.8,7,牡,5,476,2
8,202101010112,9,8,10,ダンツイノーバ,53,菱田裕二,1:48.3,36.1,11.9,6,牝,4,452,-6
9,202101010112,10,8,11,ブルーエクセレンス,55,横山武史,1:48.3,34.9,6.9,5,牡,5,476,10
10,202101010112,11,6,7,ルックスマート,55,吉田隼人,1:48.7,36.2,5.2,2,牡,6,488,0
0,202101010201,1,2,2,ヴァトレニ,56,横山和生,1:28.0,35.1,2.9,1,セ,3,432,2
1,202101010201,2,7,11,シーロンシャン,54,藤岡佑介,1:28.3,34.8,5.0,2,牝,3,474,-8
2,202101010201,3,5,7,ブラックハート,54,団野大成,1:28.4,35.2,11.4,5,牝,3,398,-6
3,202101010201,4,6,10,フレーズバニーユ,52,泉谷楓真,1:28.5,35.0,20.6,9,牝,3,464,10
4,202101010201,5,4,5,トリプルフォー,54,和田竜二,1:28.6,35.6,81.5,13,牝,3,432,6
5,202101010201,6,6,9,ジュリエットパール,54,横山武史,1:28.8,35.8,6.1,3,牝,3,470,-8
6,202101010201,7,4,6,ナイトエクスプレス,56,岩田康誠,1:28.8,35.2,31.5,11,牡,3,488,20
7,202101010201,8,7,12,アンフィニ,54,松田大作,1:28.8,35.1,27.6,10,牝,3,458,-2
8,202101010201,9,1,1,ナスノマイスター,56,丸山元気,1:28.9,34.7,126.5,14,セ,3,492,4
9,202101010201,10,5,8,アラハバキ,56,坂井瑠星,1:28.9,35.8,49.2,12,牡,3,436,2
10,202101010201,11,8,13,アレレブルー,56,鮫島克駿,1:29.1,35.7,15.7,8,牡,3,440,0
11,202101010201,12,3,4,ラトゥールレディー,51,小沢大仁,1:29.9,36.6,13.5,6,牝,3,484,18
12,202101010201,13,8,14,シェーンシュタット,56,池添謙一,1:30.0,36.2,10.0,4,牡,3,440,0
13,202101010201,14,3,3,パブリックドメイン,56,菱田裕二,1:31.7,38.9,15.0,7,牡,3,462,-10
0,202101010202,1,8,12,シャスティーナ,54,田中健,1:00.1,36.5,2.0,1,牝,3,466,4
1,202101010202,2,8,11,ドナテッラ,54,菱田裕二,1:00.3,35.9,21.6,9,牝,3,464,6
2,202101010202,3,6,8,イニシュモア,51,小沢大仁,1:00.4,36.7,7.5,3,牝,3,454,2
3,202101010202,4,5,5,スノームーンライト,56,団野大成,1:00.6,36.2,57.4,11,牡,3,492,-8
4,202101010202,5,2,2,ワールドクルーズ,54,岩田康誠,1:00.6,36.3,9.9,4,牝,3,464,4
5,202101010202,6,6,7,サザークブリッジ,52,泉谷楓真,1:00.9,36.7,15.9,7,牝,3,436,0
6,202101010202,7,3,3,ルーマーミル,56,吉田隼人,1:01.0,36.9,6.3,2,セ,3,490,8
7,202101010202,8,7,10,シュンガイト,54,鮫島克駿,1:01.1,37.2,18.0,8,牝,3,440,0
8,202101010202,9,7,9,ブルーグリッター,56,横山武史,1:01.6,37.9,10.0,5,牡,3,458,-2
9,202101010202,10,5,6,ヤマイチキャプテン,53,横山琉人,1:01.8,36.9,15.0,6,牡,3,496,-6
10,202101010202,11,4,4,クレールジョリ,50,永島まな,1:02.5,37.4,151.2,12,牝,3,424,0
11,202101010202,12,1,1,ヴィクトリアブーケ,54,丹内祐次,1:02.8,38.8,37.4,10,牝,3,382,2
0,202101010203,1,5,7,ヴェノム,56,池添謙一,1:46.9,38.2,2.4,1,牡,3,522,0
1,202101010203,2,6,10,メイショウナリヒラ,56,和田竜二,1:47.5,39.1,3.6,2,牡,3,466,0
2,202101010203,3,5,8,ガビーズスピリット,56,吉田隼人,1:47.8,38.9,7.4,3,牡,3,508,4
3,202101010203,4,7,11,メイショウコトダマ,56,団野大成,1:48.2,39.7,17.8,6,牡,3,454,-2
4,202101010203,5,4,6,ショウネンジダイ,56,横山和生,1:48.3,38.9,22.8,8,牡,3,468,4
5,202101010203,6,7,12,コスモシェルパ,56,丹内祐次,1:48.7,39.8,28.2,9,牡,3,450,-2
6,202101010203,7,3,3,ウインメイキット,56,黛弘人,1:48.9,39.7,193.4,13,牡,3,476,10
7,202101010203,8,8,13,ジェイエルブリッジ,53,小林凌大,1:48.9,39.4,57.9,10,牡,3,472,18
8,202101010203,9,8,14,ヨリクンロード,56,横山武史,1:49.1,39.7,13.4,5,牡,3,502,0
9,202101010203,10,2,2,チュウワヴィグラス,56,原田和真,1:50.2,40.5,233.0,14,牡,3,498,-4
10,202101010203,11,4,5,スカイトライア,56,藤岡佑介,1:50.4,41.6,7.5,4,牡,3,490,-2
11,202101010203,12,6,9,ディキシーデイズ,56,岩田康誠,1:51.3,42.6,21.7,7,牡,3,490,-10
12,202101010203,13,1,1,トラモントガルフ,54,泉谷楓真,1:51.9,42.6,102.7,11,牡,3,500,26
13,202101010203,14,3,4,デルマジュンデイ,53,亀田温心,1:52.0,42.6,129.8,12,牝,3,462,-8
0,202101010204,1,8,11,グッドラベリング,54,池添謙一,2:00.3,35.8,11.6,7,牝,3,424,-2
1,202101010204,2,5,6,ステイブルアスク,54,坂井瑠星,2:00.3,36.1,23.8,8,牝,3,420,6
2,202101010204,3,6,7,ロゼット,53,亀田温心,2:00.5,36.1,5.5,3,牝,3,410,0
3,202101010204,4,2,2,ドリームアゲイン,54,藤岡佑介,2:00.6,36.4,7.0,5,牝,3,446,-12
4,202101010204,5,4,4,アースフレア,52,泉谷楓真,2:00.7,36.9,6.2,4,牝,3,484,2
5,202101010204,6,7,10,デルマキッショウ,54,吉田隼人,2:00.7,36.4,4.3,2,牝,3,468,0
6,202101010204,7,6,8,マスカリンラン,54,丹内祐次,2:01.2,36.3,137.8,11,牝,3,466,-4
7,202101010204,8,3,3,メイショウイナホ,54,菱田裕二,2:01.3,37.2,9.4,6,牝,3,496,8
8,202101010204,9,8,12,スカーレットテイル,52,秋山稔樹,2:01.5,36.8,26.5,9,牝,3,392,-6
9,202101010204,10,7,9,テイケイラウレア,54,団野大成,2:01.6,37.6,4.2,1,牝,3,444,0
10,202101010204,11,1,1,ブライドピーク,51,小沢大仁,2:02.0,36.8,54.6,10,牝,3,404,0
11,202101010204,12,5,5,ハデコ,50,永島まな,2:06.5,41.2,182.5,12,牝,3,366,10
0,202101010205,1,4,5,トーセンサンダー,54,丹内祐次,1:08.9,34.6,43.8,7,牡,2,472,0
1,202101010205,2,1,1,グラスミヤラビ,54,団野大成,1:08.9,34.2,63.0,8,牝,2,462,0
2,202101010205,3,4,4,アスターヘキサゴン,54,和田竜二,1:09.5,35.3,9.6,3,牡,2,464,0
3,202101010205,4,2,2,グットディール,54,吉田隼人,1:09.8,35.4,1.5,1,牡,2,478,0
4,202101010205,5,7,11,ペルペテュエル,54,勝浦正樹,1:09.9,35.0,87.3,11,牡,2,458,0
5,202101010205,6,5,6,フォーネリー,54,岩田康誠,1:10.2,35.3,72.3,10,牝,2,386,0
6,202101010205,7,5,7,トーセンビースト,54,丸山元気,1:10.3,34.4,67.8,9,牡,2,450,0
7,202101010205,8,3,3,フレッシュラムール,54,鮫島克駿,1:10.9,34.6,18.9,5,牝,2,432,0
8,202101010205,9,6,8,スマイルバック,54,横山和生,1:11.0,36.4,12.1,4,牝,2,464,0
9,202101010205,10,6,9,シズオウ,52,秋山稔樹,1:11.0,35.6,111.2,12,牝,2,440,0
10,202101010205,11,8,13,ショットオブザデイ,54,竹之下智,1:11.2,35.7,136.9,13,牡,2,436,0
11,202101010205,12,8,12,ハマーフェイス,54,池添謙一,1:11.4,36.7,4.8,2,牡,2,442,0
12,202101010205,13,7,10,ギンノアメガフル,51,横山琉人,1:11.9,37.5,22.5,6,牡,2,452,0
0,202101010206,1,1,1,ハイエログリフ,54,和田竜二,1:46.7,35.5,8.4,4,牝,3,434,10
1,202101010206,2,8,13,サトノディーバ,54,坂井瑠星,1:47.0,35.4,3.3,1,牝,3,476,-8
2,202101010206,3,7,11,カタリーナ,54,藤岡佑介,1:47.2,36.2,22.2,9,牝,3,444,6
3,202101010206,4,3,3,フェイトリッパー,56,吉田隼人,1:47.4,35.2,4.1,2,牡,3,470,0
4,202101010206,5,7,10,ウォリアープライド,56,横山和生,1:47.4,35.6,13.4,7,牡,3,470,24
5,202101010206,6,5,6,ハクシンパーソナル,56,松田大作,1:47.5,35.6,37.1,11,牡,3,462,-6
6,202101010206,7,8,12,レヴォリオ,56,鮫島克駿,1:47.7,36.4,10.2,5,牡,3,476,2
7,202101010206,8,5,7,シグナステソーロ,54,秋山稔樹,1:47.7,36.8,12.5,6,牡,3,482,8
8,202101010206,9,6,9,ムラサメマル,56,丹内祐次,1:48.0,36.5,27.5,10,牡,3,454,-4
9,202101010206,10,4,5,モデュロール,56,団野大成,1:48.3,35.7,49.8,12,牡,3,446,2
10,202101010206,11,2,2,ヴィクトールアイ,54,原田和真,1:48.8,37.7,18.8,8,牝,3,480,6
11,202101010206,12,6,8,フェアビアンカ,54,横山武史,1:49.0,38.6,6.4,3,牝,3,472,8
12,202101010206,13,4,4,ボタニスト,53,小沢大仁,1:49.2,37.1,158.1,13,牡,3,482,-2
0,202101010207,1,4,4,コーリングローリー,57,横山和生,0:59.7,35.0,10.9,5,牡,4,444,0
1,202101010207,2,5,5,エルズリー,55,坂井瑠星,0:59.7,35.3,11.5,6,牝,5,518,-5
2,202101010207,3,1,1,ヨドノゴールド,51,小沢大仁,0:59.8,36.2,2.5,1,牡,3,456,8
3,202101010207,4,5,6,トミケンプロズバ,57,丹内祐次,0:59.8,36.4,56.8,12,牡,5,498,0
4,202101010207,5,3,3,ナイトコマンダー,54,小林凌大,0:59.9,36.2,22.6,8,牡,4,478,-4
5,202101010207,6,8,12,アイアムスゴスギル,53,永島まな,1:00.2,37.0,6.3,3,牡,4,488,0
6,202101010207,7,6,8,シルヴァーメテオ,55,秋山稔樹,1:00.4,36.1,56.0,11,牡,7,494,-26
7,202101010207,8,8,11,サーストンネイジュ,55,岩田康誠,1:00.5,37.3,5.3,2,牝,5,470,-6
8,202101010207,9,7,9,サウンドブライアン,52,泉谷楓真,1:00.8,37.2,8.0,4,牡,3,482,10
9,202101010207,10,6,7,スマートエリス,54,亀田温心,1:01.5,37.4,30.1,10,牝,5,504,6
10,202101010207,11,7,10,ガビーズメモリー,55,黛弘人,1:02.1,39.0,16.2,7,牝,5,490,2
11,202101010207,12,2,2,キュウドウクン,57,勝浦正樹,1:02.4,38.5,23.1,9,牡,5,476,-2
0,202101010208,1,4,6,サトノロイヤル,54,和田竜二,1:46.1,38.3,3.5,2,牡,3,492,4
1,202101010208,2,3,3,ペイシャクェーサー,50,秋山稔樹,1:46.5,38.9,6.5,3,牝,3,472,10
2,202101010208,3,3,4,リアルシング,57,池添謙一,1:47.1,39.0,11.2,5,牡,4,524,-4
3,202101010208,4,5,7,メリディアン,55,中井裕二,1:47.5,39.3,42.6,10,牝,4,442,16
4,202101010208,5,2,2,フームスムート,57,勝浦正樹,1:47.5,38.7,14.9,7,牡,4,522,14
5,202101010208,6,7,11,トップザビル,52,吉田隼人,1:48.1,38.6,8.7,4,牝,3,420,-10
6,202101010208,7,4,5,サダムラピュタ,56,亀田温心,1:48.2,39.9,11.7,6,牡,6,470,-6
