,race_id,race_name,course_len,rotation,weather,race_type,ground_state,date
0,200801010101,2歳未勝利,1500,右,曇,芝,良,2008年8月16日
1,200801010102,3歳未勝利,1000,右,曇,ダート,稍重,2008年8月16日
2,200801010103,3歳未勝利,1700,右,曇,ダート,稍重,2008年8月16日
3,200801010104,2歳新馬,1500,右,曇,芝,良,2008年8月16日
4,200801010105,3歳未勝利,1700,右,曇,ダート,稍重,2008年8月16日
5,200801010106,3歳未勝利,2000,右,晴,芝,良,2008年8月16日
6,200801010107,3歳以上500万下,2400,右,晴,ダート,稍重,2008年8月16日
7,200801010108,3歳以上500万下,1700,右,晴,ダート,稍重,2008年8月16日
8,200801010109,札幌日刊スポーツ杯 ,1200,右,晴,芝,良,2008年8月16日
9,200801010110,支笏湖特別 ,2600,右,晴,芝,良,2008年8月16日
10,200801010111,白鳥大橋特別 ,1700,右,晴,ダート,稍重,2008年8月16日
11,200801010112,3歳以上500万下,2000,右,晴,芝,良,2008年8月16日
12,200801010201,3歳未勝利,1000,右,晴,ダート,良,2008年8月17日
13,200801010202,3歳未勝利,1700,右,晴,ダート,良,2008年8月17日
14,200801010203,2歳新馬,1200,右,晴,芝,良,2008年8月17日
15,200801010204,2歳新馬,1800,右,晴,芝,良,2008年8月17日
16,200801010205,3歳未勝利,1700,右,晴,ダート,良,2008年8月17日
17,200801010206,3歳以上500万下,1000,右,晴,ダート,良,2008年8月17日
18,200801010207,3歳以上500万下,1700,右,晴,ダート,良,2008年8月17日
19,200801010208,3歳以上500万下,1700,右,晴,ダート,良,2008年8月17日
20,200801010209,第56回クイーンステークス(G3),1800,右,晴,芝,良,2008年8月17日
21,200801010210,小樽特別 ,1500,右,晴,芝,良,2008年8月17日
22,200801010211,大倉山特別 ,1800,右,晴,芝,良,2008年8月17日
23,200801010212,羊ヶ丘特別 ,1200,右,晴,芝,良,2008年8月17日
24,200801010301,2歳未勝利,1800,右,晴,芝,良,2008年8月23日
25,200801010302,3歳未勝利,1000,右,晴,ダート,良,2008年8月23日
26,200801010303,2歳新馬,1700,右,晴,ダート,良,2008年8月23日
27,200801010304,2歳新馬,1200,右,晴,芝,良,2008年8月23日
28,200801010305,3歳未勝利,1700,右,晴,ダート,良,2008年8月23日
29,200801010306,3歳未勝利,2000,右,晴,芝,良,2008年8月23日
30,200801010307,3歳以上500万下,1000,右,晴,ダート,良,2008年8月23日
31,200801010308,3歳以上500万下,1700,右,晴,ダート,良,2008年8月23日
32,200801010309,しらかばステークス ,1700,右,晴,ダート,良,2008年8月23日
33,200801010310,石狩特別 ,1800,右,晴,芝,良,2008年8月23日
34,200801010311,日高特別 ,2000,右,晴,芝,良,2008年8月23日
35,200801010312,3歳以上500万下,2600,右,晴,芝,良,2008年8月23日
36,200801010401,2歳未勝利,1200,右,曇,芝,良,2008年8月24日
37,200801010402,3歳未勝利,1700,右,曇,ダート,良,2008年8月24日
38,200801010403,3歳未勝利,1700,右,曇,ダート,良,2008年8月24日
39,200801010404,2歳新馬,1800,右,曇,芝,良,2008年8月24日
40,200801010405,3歳未勝利,1200,右,曇,芝,良,2008年8月24日
41,200801010406,3歳以上500万下,1700,右,曇,ダート,良,2008年8月24日
42,200801010407,3歳以上500万下,1700,右,曇,ダート,良,2008年8月24日
43,200801010408,藻岩山特別 ,1500,右,曇,芝,良,2008年8月24日
44,200801010409,第44回札幌記念(G2),2000,右,曇,芝,良,2008年8月24日
45,200801010410,羊蹄山特別 ,1700,右,曇,ダート,良,2008年8月24日
46,200801010411,ポプラステークス ,2000,右,曇,芝,良,2008年8月24日
47,200801010412,3歳以上500万下,1200,右,曇,芝,良,2008年8月24日
48,200801010501,2歳未勝利,1000,右,曇,ダート,稍重,2008年8月30日
49,200801010502,2歳未勝利,1200,右,曇,芝,稍重,2008年8月30日
50,200801010503,3歳未勝利,1000,右,曇,ダート,稍重,2008年8月30日
51,200801010504,2歳新馬,1500,右,曇,芝,稍重,2008年8月30日
52,200801010505,3歳未勝利,1700,右,曇,ダート,稍重,2008年8月30日
53,200801010506,3歳未勝利,2000,右,曇,芝,稍重,2008年8月30日
54,200801010507,3歳以上500万下,1700,右,曇,ダート,稍重,2008年8月30日
55,200801010508,3歳以上500万下,1700,右,曇,ダート,稍重,2008年8月30日
56,200801010509,報知杯大雪ハンデ ,1700,右,曇,ダート,稍重,2008年8月30日
57,200801010510,まりも特別 ,1200,右,曇,芝,良,2008年8月30日
58,200801010511,阿寒湖特別 ,2600,右,曇,芝,良,2008年8月30日
59,200801010512,3歳以上500万下,1500,右,曇,芝,良,2008年8月30日
60,200801010601,2歳未勝利,1500,右,曇,芝,良,2008年8月31日
61,200801010602,3歳未勝利,1000,右,晴,ダート,良,2008年8月31日
62,200801010603,3歳未勝利,1700,右,晴,ダート,良,2008年8月31日
63,200801010604,2歳新馬,1800,右,晴,芝,良,2008年8月31日
64,200801010605,3歳未勝利,1700,右,晴,ダート,良,2008年8月31日
65,200801010606,3歳以上500万下,1000,右,晴,ダート,良,2008年8月31日
66,200801010607,3歳以上500万下,1700,右,晴,ダート,良,2008年8月31日
67,200801010608,3歳以上1000万下,1000,右,晴,ダート,良,2008年8月31日
68,200801010609,第3回キーンランドカップ(G3),1200,右,晴,芝,良,2008年8月31日
69,200801010610,クローバー賞 ,1500,右,晴,芝,良,2008年8月31日
70,200801010611,知床特別 ,2000,右,晴,芝,良,2008年8月31日
71,200801010612,札幌スポニチ賞 ,1200,右,晴,芝,良,2008年8月31日
72,200801010701,2歳未勝利,1800,右,晴,芝,良,2008年9月6日
73,200801010702,3歳未勝利,1700,右,晴,ダート,良,2008年9月6日
74,200801010703,3歳未勝利,1700,右,晴,ダート,良,2008年9月6日
75,200801010704,2歳新馬,1200,右,曇,芝,良,2008年9月6日
76,200801010705,3歳未勝利,1700,右,曇,ダート,良,2008年9月6日
77,200801010706,3歳未勝利,2000,右,曇,芝,良,2008年9月6日
78,200801010707,3歳以上500万下,1000,右,曇,ダート,良,2008年9月6日
79,200801010708,3歳以上500万下,1700,右,曇,ダート,良,2008年9月6日
80,200801010709,HBC賞 ,1800,右,曇,芝,良,2008年9月6日
81,200801010710,富良野特別 ,2600,右,曇,芝,良,2008年9月6日
82,200801010711,層雲峡特別 ,1700,右,曇,ダート,良,2008年9月6日
83,200801010712,3歳以上500万下,1500,右,曇,芝,良,2008年9月6日
84,200801010801,2歳未勝利,1700,右,曇,ダート,稍重,2008年9月7日
85,200801010802,2歳未勝利,1200,右,曇,芝,稍重,2008年9月7日
86,200801010803,3歳未勝利,1000,右,曇,ダート,稍重,2008年9月7日
87,200801010804,2歳新馬,1800,右,曇,芝,稍重,2008年9月7日
88,200801010805,3歳未勝利,1700,右,曇,ダート,良,2008年9月7日
89,200801010806,3歳未勝利,1700,右,曇,ダート,良,2008年9月7日
90,200801010807,3歳未勝利,1200,右,曇,芝,良,2008年9月7日
91,200801010808,3歳以上500万下,1700,右,曇,ダート,良,2008年9月7日
92,200801010809,札幌日経オープン ,2600,右,曇,芝,良,2008年9月7日
93,200801010810,ニセコ特別 ,1200,右,曇,芝,良,2008年9月7日
94,200801010811,摩周湖特別 ,1500,右,曇,芝,良,2008年9月7日
95,200801010812,3歳以上500万下,1800,右,曇,芝,良,2008年9月7日
96,200801020101,2歳未勝利,1200,右,晴,芝,良,2008年9月13日
97,200801020102,3歳未勝利,1000,右,晴,ダート,良,2008年9月13日
98,200801020103,3歳未勝利,1700,右,晴,ダート,良,2008年9月13日
99,200801020104,3歳未勝利,1200,右,晴,芝,良,2008年9月13日
100,200801020105,2歳新馬,1700,右,晴,ダート,良,2008年9月13日
101,200801020106,3歳以上500万下,2400,右,晴,ダート,良,2008年9月13日
102,200801020107,3歳以上500万下,1700,右,晴,ダート,良,2008年9月13日
103,200801020108,3歳以上500万下,2000,右,晴,芝,良,2008年9月13日
104,200801020109,コスモス賞 ,1800,右,晴,芝,良,2008年9月13日
105,200801020110,ライラック賞 ,2000,右,晴,芝,良,2008年9月13日
106,200801020111,第13回エルムステークス(G3),1700,右,晴,ダート,良,2008年9月13日
107,200801020112,3歳以上500万下,1200,右,晴,芝,良,2008年9月13日
108,200801020201,2歳未勝利,1800,右,晴,芝,良,2008年9月15日
109,200801020202,3歳未勝利,1700,右,晴,ダート,良,2008年9月15日
110,200801020203,3歳未勝利,1700,右,晴,ダート,良,2008年9月15日
111,200801020204,2歳500万下,1000,右,晴,ダート,良,2008年9月15日
112,200801020205,2歳新馬,1200,右,晴,芝,良,2008年9月15日
113,200801020206,3歳未勝利,2000,右,晴,芝,良,2008年9月15日
114,200801020207,3歳以上500万下,1000,右,晴,ダート,良,2008年9月15日
115,200801020208,3歳以上500万下,1700,右,晴,ダート,良,2008年9月15日
116,200801020209,利尻特別 ,1800,右,晴,芝,良,2008年9月15日
117,200801020210,北斗賞 ,1700,右,晴,ダート,良,2008年9月15日
118,200801020211,UHB賞 ,1200,右,晴,芝,良,2008年9月15日
119,200801020212,3歳以上500万下,1500,右,晴,芝,良,2008年9月15日
120,200801020301,3歳未勝利,1700,右,晴,ダート,良,2008年9月20日
121,200801020302,2歳未勝利,1000,右,晴,ダート,良,2008年9月20日
122,200801020303,2歳未勝利,1500,右,晴,芝,良,2008年9月20日
123,200801020304,2歳500万下,1200,右,晴,芝,良,2008年9月20日
124,200801020305,2歳新馬,1200,右,晴,芝,良,2008年9月20日
125,200801020306,3歳未勝利,1700,右,晴,ダート,良,2008年9月20日
126,200801020307,3歳未勝利,1800,右,晴,芝,良,2008年9月20日
127,200801020308,3歳以上500万下,1000,右,晴,ダート,良,2008年9月20日
128,200801020309,3歳以上500万下,1700,右,晴,ダート,良,2008年9月20日
129,200801020310,積丹特別 ,2600,右,晴,芝,良,2008年9月20日
130,200801020311,オホーツクハンデ ,1700,右,晴,ダート,良,2008年9月20日
131,200801020312,手稲山特別 ,1500,右,晴,芝,良,2008年9月20日
132,200801020401,3歳未勝利,1000,右,晴,ダート,良,2008年9月21日
133,200801020402,2歳未勝利,1200,右,晴,芝,良,2008年9月21日
134,200801020403,2歳未勝利,1800,右,晴,芝,良,2008年9月21日
135,200801020404,3歳未勝利,1700,右,晴,ダート,良,2008年9月21日
136,200801020405,2歳新馬,1800,右,晴,芝,良,2008年9月21日
137,200801020406,3歳未勝利,1700,右,晴,ダート,良,2008年9月21日
138,200801020407,3歳以上500万下,1000,右,晴,ダート,良,2008年9月21日
139,200801020408,3歳以上500万下,2000,右,晴,芝,良,2008年9月21日
140,200801020409,3歳以上500万下,1700,右,晴,ダート,良,2008年9月21日
141,200801020410,礼文特別 ,1200,右,晴,芝,良,2008年9月21日
142,200801020411,おおぞら特別 ,1800,右,晴,芝,良,2008年9月21日
143,200801020412,サロマ湖特別 ,1500,右,晴,芝,良,2008年9月21日
144,200801020501,2歳未勝利,1700,右,曇,ダート,良,2008年9月27日
145,200801020502,2歳未勝利,1200,右,曇,芝,良,2008年9月27日
146,200801020503,3歳未勝利,1000,右,曇,ダート,良,2008年9月27日
147,200801020504,3歳未勝利,1700,右,晴,ダート,良,2008年9月27日
148,200801020505,3歳未勝利,2000,右,晴,芝,良,2008年9月27日
149,200801020506,3歳以上500万下,1000,右,晴,ダート,良,2008年9月27日
150,200801020507,3歳以上500万下,1700,右,晴,ダート,良,2008年9月27日
151,200801020508,3歳以上500万下,1800,右,曇,芝,良,2008年9月27日
152,200801020509,3歳以上500万下,1700,右,曇,ダート,良,2008年9月27日
153,200801020510,恵庭岳特別 ,2000,右,曇,芝,良,2008年9月27日
154,200801020511,TVh賞 ,1200,右,曇,芝,良,2008年9月27日
155,200801020512,十勝岳特別 ,1800,右,曇,芝,良,2008年9月27日
156,200801020601,2歳未勝利,1800,右,晴,芝,良,2008年9月28日
157,200801020602,3歳未勝利,1700,右,晴,ダート,良,2008年9月28日
158,200801020603,3歳未勝利,1700,右,晴,ダート,良,2008年9月28日
159,200801020604,3歳以上500万下,1000,右,晴,ダート,良,2008年9月28日
160,200801020605,2歳新馬,1500,右,曇,芝,良,2008年9月28日
161,200801020606,3歳以上500万下,1700,右,曇,ダート,良,2008年9月28日
162,200801020607,3歳以上500万下,1200,右,曇,芝,良,2008年9月28日
163,200801020608,3歳以上500万下,1700,右,曇,ダート,良,2008年9月28日
164,200801020609,3歳以上500万下,1500,右,晴,芝,良,2008年9月28日
165,200801020610,朝里川特別 ,1200,右,晴,芝,良,2008年9月28日
166,200801020611,HTB賞 ,2000,右,晴,芝,良,2008年9月28日
167,200801020612,アカシヤ特別 ,1700,右,晴,ダート,良,2008年9月28日
168,200801020701,2歳未勝利,1000,右,晴,ダート,不良,2008年10月4日
169,200801020702,2歳未勝利,1200,右,晴,芝,稍重,2008年10月4日
170,200801020703,3歳未勝利,1700,右,晴,ダート,重,2008年10月4日
171,200801020704,3歳以上500万下,1000,右,晴,ダート,重,2008年10月4日
172,200801020705,3歳以上500万下,2600,右,晴,芝,稍重,2008年10月4日
173,200801020706,3歳以上500万下,1700,右,晴,ダート,重,2008年10月4日
174,200801020707,3歳以上500万下,1800,右,晴,芝,良,2008年10月4日
175,200801020708,3歳以上500万下,1700,右,晴,ダート,重,2008年10月4日
176,200801020709,3歳以上500万下,1200,右,晴,芝,良,2008年10月4日
177,200801020710,道新スポーツ賞 ,1800,右,晴,芝,良,2008年10月4日
178,200801020711,第43回札幌2歳ステークス(G3),1800,右,晴,芝,良,2008年10月4日
179,200801020712,オーロラ特別 ,1700,右,晴,ダート,重,2008年10月4日
180,200801020801,2歳未勝利,1500,右,晴,芝,良,2008年10月5日
181,200801020802,2歳未勝利,1800,右,晴,芝,良,2008年10月5日
182,200801020803,3歳未勝利,1700,右,晴,ダート,稍重,2008年10月5日
183,200801020804,3歳未勝利,1200,右,晴,芝,良,2008年10月5日
184,200801020805,3歳以上500万下,1000,右,晴,ダート,稍重,2008年10月5日
185,200801020806,3歳以上500万下,1700,右,晴,ダート,稍重,2008年10月5日
186,200801020807,3歳以上500万下,1500,右,晴,芝,良,2008年10月5日
187,200801020808,3歳以上500万下,1700,右,晴,ダート,稍重,2008年10月5日
188,200801020809,3歳以上500万下,2000,右,晴,芝,良,2008年10月5日
189,200801020810,すずらん賞 ,1200,右,晴,芝,良,2008年10月5日
190,200801020811,STV賞 ,1200,右,晴,芝,良,2008年10月5日
191,200801020812,釧路湿原特別 ,1700,右,晴,ダート,良,2008年10月5日
192,200802010101,3歳未勝利,1700,右,晴,ダート,良,2008年6月21日
193,200802010102,3歳未勝利,1000,右,晴,ダート,良,2008年6月21日
194,200802010103,3歳未勝利,1700,右,晴,ダート,良,2008年6月21日
195,200802010104,3歳未勝利,1700,右,晴,ダート,良,2008年6月21日
196,200802010105,2歳新馬,1000,右,晴,芝,良,2008年6月21日
197,200802010106,3歳未勝利,2000,右,晴,芝,良,2008年6月21日
198,200802010107,3歳以上500万下,1000,右,晴,ダート,良,2008年6月21日
199,200802010108,3歳以上500万下,1700,右,晴,ダート,良,2008年6月21日
200,200802010109,3歳以上500万下,1200,右,晴,芝,良,2008年6月21日
201,200802010110,八甲田山特別 ,2600,右,晴,芝,良,2008年6月21日
202,200802010111,TVh杯 ,1200,右,晴,芝,良,2008年6月21日
203,200802010112,木古内特別 ,1700,右,晴,ダート,良,2008年6月21日
204,200802010201,3歳未勝利,1700,右,曇,ダート,良,2008年6月22日
205,200802010202,3歳未勝利,1000,右,曇,ダート,良,2008年6月22日
206,200802010203,3歳未勝利,1700,右,曇,ダート,良,2008年6月22日
207,200802010204,3歳未勝利,1800,右,曇,芝,良,2008年6月22日
208,200802010205,2歳新馬,1200,右,曇,芝,良,2008年6月22日
209,200802010206,3歳未勝利,1200,右,曇,芝,良,2008年6月22日
210,200802010207,3歳以上500万下,1700,右,曇,ダート,良,2008年6月22日
211,200802010208,3歳以上500万下,1000,右,曇,ダート,良,2008年6月22日
212,200802010209,3歳以上500万下,1700,右,曇,ダート,良,2008年6月22日
213,200802010210,湯川特別 ,2000,右,曇,芝,良,2008年6月22日
214,200802010211,HTB杯 ,2000,右,曇,芝,良,2008年6月22日
215,200802010212,基坂特別 ,1200,右,曇,芝,良,2008年6月22日
216,200802010301,3歳未勝利,1700,右,晴,ダート,良,2008年6月28日
217,200802010302,3歳未勝利,1000,右,晴,ダート,良,2008年6月28日
218,200802010303,3歳未勝利,2600,右,晴,芝,良,2008年6月28日
219,200802010304,3歳未勝利,1700,右,晴,ダート,良,2008年6月28日
220,200802010305,2歳新馬,1200,右,晴,芝,良,2008年6月28日
221,200802010306,3歳未勝利,2000,右,晴,芝,良,2008年6月28日
222,200802010307,3歳未勝利,1200,右,晴,芝,良,2008年6月28日
223,200802010308,3歳以上500万下,1000,右,晴,ダート,良,2008年6月28日
224,200802010309,3歳以上500万下,1700,右,晴,ダート,良,2008年6月28日
225,200802010310,奥尻特別 ,1800,右,晴,芝,良,2008年6月28日
226,200802010311,竜飛崎特別 ,1700,右,晴,ダート,良,2008年6月28日
227,200802010312,仁山特別 ,1200,右,晴,芝,良,2008年6月28日
228,200802010401,3歳未勝利,1700,右,晴,ダート,良,2008年6月29日
229,200802010402,3歳未勝利,1000,右,晴,ダート,良,2008年6月29日
230,200802010403,3歳未勝利,1700,右,晴,ダート,良,2008年6月29日
231,200802010404,3歳未勝利,1200,右,晴,芝,良,2008年6月29日
232,200802010405,2歳新馬,1000,右,晴,ダート,良,2008年6月29日
233,200802010406,3歳未勝利,1800,右,晴,芝,良,2008年6月29日
234,200802010407,3歳以上500万下,1700,右,晴,ダート,良,2008年6月29日
235,200802010408,臥牛山特別 ,2000,右,晴,芝,良,2008年6月29日
236,200802010409,3歳以上500万下,1700,右,晴,ダート,良,2008年6月29日
237,200802010410,函館日刊スポーツ杯 ,1200,右,晴,芝,良,2008年6月29日
238,200802010411,遊楽部特別 ,1800,右,晴,芝,良,2008年6月29日
239,200802010412,3歳以上500万下,1200,右,晴,芝,良,2008年6月29日
240,200802010501,2歳未勝利,1200,右,曇,芝,良,2008年7月5日
241,200802010502,3歳未勝利,1700,右,曇,ダート,良,2008年7月5日
242,200802010503,3歳未勝利,1000,右,曇,ダート,良,2008年7月5日
243,200802010504,3歳未勝利,1700,右,曇,ダート,良,2008年7月5日
244,200802010505,2歳新馬,1200,右,晴,芝,良,2008年7月5日
245,200802010506,3歳未勝利,1800,右,晴,芝,良,2008年7月5日
246,200802010507,3歳以上500万下,1000,右,晴,ダート,良,2008年7月5日
247,200802010508,3歳以上500万下,2600,右,晴,芝,良,2008年7月5日
248,200802010509,3歳以上500万下,1700,右,晴,ダート,良,2008年7月5日
249,200802010510,江差特別 ,1200,右,晴,芝,良,2008年7月5日
250,200802010511,大沼ステークス ,1700,右,晴,ダート,良,2008年7月5日
251,200802010512,潮騒特別 ,1200,右,晴,芝,良,2008年7月5日
252,200802010601,3歳未勝利,1000,右,曇,ダート,良,2008年7月6日
253,200802010602,3歳未勝利,1700,右,晴,ダート,良,2008年7月6日
254,200802010603,3歳未勝利,1200,右,晴,芝,良,2008年7月6日
255,200802010604,3歳未勝利,2000,右,晴,芝,良,2008年7月6日
256,200802010605,2歳新馬,1200,右,晴,芝,良,2008年7月6日
257,200802010606,3歳以上500万下,1000,右,晴,ダート,良,2008年7月6日
258,200802010607,3歳以上500万下,1700,右,晴,ダート,良,2008年7月6日
259,200802010608,3歳以上500万下,1200,右,晴,芝,良,2008年7月6日
260,200802010609,3歳以上500万下,1700,右,晴,ダート,良,2008年7月6日
261,200802010610,大森浜特別 ,1800,右,晴,芝,良,2008年7月6日
262,200802010611,第15回函館スプリントS(G3),1200,右,晴,芝,良,2008年7月6日
263,200802010612,洞爺湖特別 ,1800,右,晴,芝,良,2008年7月6日
264,200802010701,2歳未勝利,1200,右,晴,芝,稍重,2008年7月12日
265,200802010702,3歳未勝利,1000,右,晴,ダート,稍重,2008年7月12日
266,200802010703,3歳未勝利,1700,右,晴,ダート,稍重,2008年7月12日
267,200802010704,3歳未勝利,1800,右,晴,芝,良,2008年7月12日
268,200802010705,2歳新馬,1200,右,晴,芝,良,2008年7月12日
269,200802010706,3歳未勝利,1200,右,晴,芝,良,2008年7月12日
270,200802010707,3歳以上500万下,1700,右,晴,ダート,良,2008年7月12日
271,200802010708,3歳以上500万下,1000,右,晴,ダート,良,2008年7月12日
272,200802010709,3歳以上500万下,1700,右,晴,ダート,良,2008年7月12日
273,200802010710,陸奥湾特別 ,2000,右,晴,芝,良,2008年7月12日
274,200802010711,津軽海峡特別 ,1700,右,晴,ダート,良,2008年7月12日
275,200802010712,下北半島特別 ,1200,右,晴,芝,良,2008年7月12日
276,200802010801,2歳未勝利,1000,右,曇,ダート,良,2008年7月13日
277,200802010802,3歳未勝利,1700,右,晴,ダート,良,2008年7月13日
278,200802010803,3歳未勝利,1000,右,晴,ダート,良,2008年7月13日
279,200802010804,3歳未勝利,1700,右,晴,ダート,良,2008年7月13日
280,200802010805,2歳新馬,1800,右,晴,芝,良,2008年7月13日
281,200802010806,3歳未勝利,2000,右,晴,芝,良,2008年7月13日
282,200802010807,3歳以上500万下,1000,右,晴,ダート,良,2008年7月13日
283,200802010808,3歳以上500万下,1200,右,晴,芝,良,2008年7月13日
284,200802010809,3歳以上500万下,1700,右,晴,ダート,良,2008年7月13日
285,200802010810,岩木山特別 ,1800,右,晴,芝,良,2008年7月13日
286,200802010811,巴賞 ,1800,右,晴,芝,良,2008年7月13日
287,200802010812,北海ハンデキャップ ,2600,右,晴,芝,良,2008年7月13日
288,200802020101,2歳未勝利,1200,右,晴,芝,良,2008年7月19日
289,200802020102,3歳未勝利,1000,右,晴,ダート,良,2008年7月19日
290,200802020103,3歳未勝利,1700,右,晴,ダート,良,2008年7月19日
291,200802020104,2歳新馬,1000,右,晴,ダート,良,2008年7月19日
292,200802020105,3歳未勝利,1200,右,晴,芝,良,2008年7月19日
293,200802020106,3歳未勝利,2600,右,晴,芝,良,2008年7月19日
294,200802020107,3歳以上500万下,1000,右,晴,ダート,良,2008年7月19日
295,200802020108,3歳以上500万下,1700,右,晴,ダート,良,2008年7月19日
296,200802020109,STV杯 ,1800,右,晴,芝,良,2008年7月19日
297,200802020110,登別特別 ,1200,右,晴,芝,良,2008年7月19日
298,200802020111,駒場特別 ,1700,右,晴,ダート,良,2008年7月19日
299,200802020112,3歳以上500万下,1800,右,晴,芝,良,2008年7月19日
300,200802020201,2歳未勝利,1200,右,晴,芝,良,2008年7月20日
301,200802020202,3歳未勝利,1000,右,晴,ダート,良,2008年7月20日
302,200802020203,3歳未勝利,1700,右,晴,ダート,良,2008年7月20日
303,200802020204,2歳新馬,1200,右,晴,芝,良,2008年7月20日
304,200802020205,3歳未勝利,1700,右,晴,ダート,良,2008年7月20日
305,200802020206,3歳未勝利,1800,右,晴,芝,良,2008年7月20日
306,200802020207,3歳以上500万下,2400,右,晴,ダート,良,2008年7月20日
307,200802020208,3歳以上500万下,1700,右,晴,ダート,良,2008年7月20日
308,200802020209,マリーンステークス ,1700,右,晴,ダート,良,2008年7月20日
309,200802020210,駒ケ岳特別 ,2000,右,晴,芝,良,2008年7月20日
310,200802020211,長万部特別 ,1200,右,晴,芝,良,2008年7月20日
311,200802020212,3歳以上500万下,1200,右,晴,芝,良,2008年7月20日
312,200802020301,2歳未勝利,1000,右,晴,ダート,良,2008年7月26日
313,200802020302,3歳未勝利,1700,右,晴,ダート,良,2008年7月26日
314,200802020303,3歳未勝利,1000,右,晴,ダート,良,2008年7月26日
315,200802020304,3歳未勝利,1700,右,晴,ダート,良,2008年7月26日
316,200802020305,3歳未勝利,1200,右,晴,芝,良,2008年7月26日
317,200802020306,3歳未勝利,2000,右,晴,芝,良,2008年7月26日
318,200802020307,3歳以上500万下,1000,右,晴,ダート,良,2008年7月26日
319,200802020308,3歳以上500万下,1800,右,晴,芝,良,2008年7月26日
320,200802020309,道新スポーツ杯 ,1200,右,晴,芝,良,2008年7月26日
321,200802020310,ラベンダー賞 ,1200,右,晴,芝,良,2008年7月26日
322,200802020311,横津岳特別 ,2600,右,晴,芝,良,2008年7月26日
323,200802020312,3歳以上500万下,1700,右,晴,ダート,良,2008年7月26日
324,200802020401,2歳未勝利,1200,右,晴,芝,良,2008年7月27日
325,200802020402,3歳未勝利,1000,右,晴,ダート,良,2008年7月27日
326,200802020403,3歳未勝利,1700,右,晴,ダート,良,2008年7月27日
327,200802020404,2歳新馬,1200,右,晴,芝,良,2008年7月27日
328,200802020405,3歳未勝利,1800,右,晴,芝,良,2008年7月27日
329,200802020406,3歳以上500万下,1700,右,晴,ダート,良,2008年7月27日
330,200802020407,3歳以上500万下,1000,右,晴,ダート,良,2008年7月27日
331,200802020408,美利河特別 ,1200,右,晴,芝,良,2008年7月27日
332,200802020409,第44回函館記念(G3),2000,右,晴,芝,良,2008年7月27日
333,200802020410,松前特別 ,2600,右,晴,芝,良,2008年7月27日
334,200802020411,渡島特別 ,1700,右,晴,ダート,良,2008年7月27日
335,200802020412,3歳以上500万下,1700,右,晴,ダート,良,2008年7月27日
336,200802020501,2歳未勝利,1200,右,小雨,芝,良,2008年8月2日
337,200802020502,3歳未勝利,1700,右,小雨,ダート,良,2008年8月2日
338,200802020503,3歳未勝利,1200,右,小雨,芝,良,2008年8月2日
339,200802020504,3歳未勝利,1700,右,小雨,ダート,良,2008年8月2日
340,200802020505,3歳未勝利,1800,右,雨,芝,稍重,2008年8月2日
341,200802020506,3歳未勝利,1200,右,小雨,芝,稍重,2008年8月2日
342,200802020507,3歳以上500万下,1000,右,雨,ダート,稍重,2008年8月2日
343,200802020508,3歳以上500万下,1700,右,雨,ダート,重,2008年8月2日
344,200802020509,漁火ステークス ,1700,右,雨,ダート,不良,2008年8月2日
345,200802020510,湯浜特別 ,1800,右,雨,芝,重,2008年8月2日
346,200802020511,七重浜特別 ,1000,右,小雨,ダート,不良,2008年8月2日
347,200802020512,3歳以上500万下,1200,右,小雨,芝,重,2008年8月2日
348,200802020601,3歳未勝利,1700,右,小雨,ダート,不良,2008年8月3日
349,200802020602,3歳未勝利,1000,右,小雨,ダート,不良,2008年8月3日
350,200802020603,3歳未勝利,1700,右,小雨,ダート,不良,2008年8月3日
351,200802020604,2歳新馬,1800,右,小雨,芝,不良,2008年8月3日
352,200802020605,3歳未勝利,2000,右,小雨,芝,不良,2008年8月3日
353,200802020606,3歳以上500万下,1000,右,小雨,ダート,不良,2008年8月3日
354,200802020607,3歳以上500万下,1700,右,小雨,ダート,不良,2008年8月3日
355,200802020608,3歳以上500万下,2000,右,小雨,芝,不良,2008年8月3日
356,200802020609,UHB杯 ,1200,右,小雨,芝,不良,2008年8月3日
357,200802020610,かもめ島特別 ,1800,右,小雨,芝,不良,2008年8月3日
358,200802020611,檜山特別 ,1700,右,曇,ダート,不良,2008年8月3日
359,200802020612,3歳以上500万下,1200,右,曇,芝,不良,2008年8月3日
360,200802020701,2歳未勝利,1000,右,晴,ダート,良,2008年8月9日
361,200802020702,2歳未勝利,1200,右,晴,芝,良,2008年8月9日
362,200802020703,3歳未勝利,1700,右,晴,ダート,良,2008年8月9日
363,200802020704,3歳未勝利,1000,右,晴,ダート,良,2008年8月9日
364,200802020705,3歳未勝利,1700,右,晴,ダート,良,2008年8月9日
365,200802020706,3歳未勝利,2000,右,晴,芝,良,2008年8月9日
366,200802020707,3歳以上500万下,1200,右,晴,芝,良,2008年8月9日
367,200802020708,3歳以上500万下,1700,右,晴,ダート,良,2008年8月9日
368,200802020709,みなみ北海道S ,2600,右,晴,芝,良,2008年8月9日
369,200802020710,北洋特別 ,2000,右,晴,芝,良,2008年8月9日
370,200802020711,立待岬特別 ,1200,右,晴,芝,良,2008年8月9日
371,200802020712,3歳以上500万下,1700,右,晴,ダート,良,2008年8月9日
372,200802020801,2歳未勝利,1800,右,晴,芝,良,2008年8月10日
