,course_len,weather,race_type,ground_state,date
201401020111,2000,晴,芝,良,2014年8月23日
201401020112,2600,晴,芝,良,2014年8月23日
201401020201,1500,曇,芝,良,2014年8月24日
201401020202,1000,曇,ダート,稍重,2014年8月24日
201401020203,1700,曇,ダート,稍重,2014年8月24日
201401020204,2000,曇,芝,良,2014年8月24日
201401020205,1800,曇,芝,良,2014年8月24日
201401020206,1000,曇,ダート,稍重,2014年8月24日
201401020207,1700,曇,ダート,稍重,2014年8月24日
201401020208,1200,晴,芝,良,2014年8月24日
201401020209,2000,晴,芝,良,2014年8月24日
201401020210,1700,晴,ダート,良,2014年8月24日
201401020211,2000,晴,芝,良,2014年8月24日
201401020212,1200,晴,芝,良,2014年8月24日
201401020301,1500,晴,芝,良,2014年8月30日
201401020302,1000,晴,ダート,良,2014年8月30日
201401020303,1700,晴,ダート,良,2014年8月30日
201401020304,1700,晴,ダート,良,2014年8月30日
201401020305,1200,晴,芝,良,2014年8月30日
201401020306,2000,晴,芝,良,2014年8月30日
201401020307,1700,晴,ダート,良,2014年8月30日
201401020308,1000,晴,ダート,良,2014年8月30日
201401020309,1700,晴,ダート,良,2014年8月30日
201401020310,1500,晴,芝,良,2014年8月30日
201401020311,1800,晴,芝,良,2014年8月30日
201401020312,2600,晴,芝,良,2014年8月30日
201401020401,1000,晴,ダート,良,2014年8月31日
201401020402,1800,晴,芝,良,2014年8月31日
201401020403,1700,晴,ダート,良,2014年8月31日
201401020404,2400,晴,ダート,良,2014年8月31日
201401020405,1700,晴,ダート,良,2014年8月31日
201401020406,1500,晴,芝,良,2014年8月31日
201401020407,1200,晴,芝,良,2014年8月31日
201401020408,1700,晴,ダート,良,2014年8月31日
201401020409,2000,晴,芝,良,2014年8月31日
201401020410,1700,晴,ダート,良,2014年8月31日
201401020411,1200,晴,芝,良,2014年8月31日
201401020412,1500,晴,芝,良,2014年8月31日
201401020501,1700,晴,ダート,良,2014年9月6日
201401020502,1800,晴,芝,良,2014年9月6日
201401020503,1000,晴,ダート,良,2014年9月6日
201401020504,1700,晴,ダート,良,2014年9月6日
201401020505,1500,晴,芝,良,2014年9月6日
201401020506,1200,晴,芝,良,2014年9月6日
201401020507,1700,晴,ダート,良,2014年9月6日
201401020508,2000,晴,芝,良,2014年9月6日
201401020509,1700,晴,ダート,良,2014年9月6日
201401020510,1200,晴,芝,良,2014年9月6日
201401020511,1800,晴,芝,良,2014年9月6日
201401020512,2000,晴,芝,良,2014年9月6日
201401020601,1500,晴,芝,良,2014年9月7日
201401020602,1200,晴,芝,良,2014年9月7日
201401020603,1700,晴,ダート,良,2014年9月7日
201401020604,1700,晴,ダート,良,2014年9月7日
201401020605,2000,晴,芝,良,2014年9月7日
201401020606,1000,晴,ダート,良,2014年9月7日
201401020607,1200,晴,芝,良,2014年9月7日
201401020608,1700,晴,ダート,良,2014年9月7日
201401020609,1800,晴,芝,良,2014年9月7日
201401020610,1200,晴,芝,良,2014年9月7日
201401020611,2600,晴,芝,良,2014年9月7日
201401020612,1700,晴,ダート,良,2014年9月7日
201402010101,1700,曇,ダート,重,2014年6月14日
201402010102,1000,曇,ダート,重,2014年6月14日
201402010103,1200,曇,芝,稍重,2014年6月14日
201402010104,1700,曇,ダート,重,2014年6月14日
201402010105,1000,曇,芝,稍重,2014年6月14日
201402010106,1800,小雨,芝,稍重,2014年6月14日
201402010107,2000,小雨,芝,稍重,2014年6月14日
201402010108,1000,曇,ダート,重,2014年6月14日
201402010109,1700,曇,ダート,重,2014年6月14日
201402010110,2600,曇,芝,稍重,2014年6月14日
201402010111,1800,曇,芝,稍重,2014年6月14日
201402010112,1200,曇,芝,稍重,2014年6月14日
201402010201,1700,曇,ダート,重,2014年6月15日
201402010202,1000,曇,ダート,重,2014年6月15日
201402010203,1200,曇,芝,良,2014年6月15日
201402010204,1700,曇,ダート,重,2014年6月15日
201402010205,1200,曇,芝,良,2014年6月15日
201402010206,1800,曇,芝,良,2014年6月15日
201402010207,1700,曇,ダート,重,2014年6月15日
201402010208,1200,曇,芝,良,2014年6月15日
201402010209,1700,曇,ダート,重,2014年6月15日
201402010210,2000,曇,芝,良,2014年6月15日
201402010211,1200,曇,芝,良,2014年6月15日
201402010212,1800,曇,芝,良,2014年6月15日
201402010301,1700,晴,ダート,良,2014年6月21日
201402010302,1200,晴,芝,良,2014年6月21日
201402010303,1700,晴,ダート,良,2014年6月21日
201402010304,1800,晴,芝,良,2014年6月21日
201402010305,1200,晴,芝,良,2014年6月21日
201402010306,1000,晴,ダート,良,2014年6月21日
201402010307,1200,晴,芝,良,2014年6月21日
201402010308,1700,晴,ダート,良,2014年6月21日
201402010309,1200,晴,芝,良,2014年6月21日
201402010310,2000,晴,芝,良,2014年6月21日
201402010311,1200,晴,芝,良,2014年6月21日
201402010312,1700,晴,ダート,良,2014年6月21日
201402010401,1000,晴,ダート,良,2014年6月22日
201402010402,1200,晴,芝,良,2014年6月22日
201402010403,1700,晴,ダート,良,2014年6月22日
201402010404,2000,晴,芝,良,2014年6月22日
201402010405,1200,晴,芝,良,2014年6月22日
201402010406,2600,晴,芝,良,2014年6月22日
201402010407,1000,晴,ダート,良,2014年6月22日
201402010408,1200,晴,芝,良,2014年6月22日
201402010409,1700,晴,ダート,良,2014年6月22日
201402010410,1800,晴,芝,良,2014年6月22日
201402010411,1200,晴,芝,良,2014年6月22日
201402010412,1700,晴,ダート,良,2014年6月22日
201402010501,1200,晴,芝,良,2014年6月28日
201402010502,1700,晴,ダート,良,2014年6月28日
201402010503,1200,晴,芝,良,2014年6月28日
201402010504,1700,晴,ダート,良,2014年6月28日
201402010505,1000,晴,芝,良,2014年6月28日
201402010506,2000,晴,芝,良,2014年6月28日
201402010507,1000,晴,ダート,良,2014年6月28日
201402010508,2600,晴,芝,良,2014年6月28日
201402010509,1700,晴,ダート,良,2014年6月28日
201402010510,1800,晴,芝,良,2014年6月28日
201402010511,1200,晴,芝,良,2014年6月28日
201402010512,1700,晴,ダート,良,2014年6月28日
201402010601,1000,曇,ダート,良,2014年6月29日
201402010602,1700,曇,ダート,良,2014年6月29日
201402010603,1200,曇,芝,良,2014年6月29日
201402010604,1800,曇,芝,良,2014年6月29日
201402010605,1200,曇,芝,良,2014年6月29日
201402010606,1000,曇,ダート,良,2014年6月29日
201402010607,2000,曇,芝,良,2014年6月29日
201402010608,1200,曇,芝,良,2014年6月29日
201402010609,1700,曇,ダート,良,2014年6月29日
201402010610,1200,曇,芝,良,2014年6月29日
201402010611,1700,曇,ダート,良,2014年6月29日
201402010612,2000,曇,芝,良,2014年6月29日
201402020101,1200,曇,芝,良,2014年7月5日
201402020102,1000,曇,ダート,良,2014年7月5日
201402020103,1700,曇,ダート,良,2014年7月5日
201402020104,1800,曇,芝,良,2014年7月5日
201402020105,1200,曇,芝,良,2014年7月5日
201402020106,1000,晴,ダート,良,2014年7月5日
201402020107,1700,晴,ダート,良,2014年7月5日
201402020108,1200,晴,芝,良,2014年7月5日
201402020109,2400,晴,ダート,良,2014年7月5日
201402020110,2000,晴,芝,良,2014年7月5日
201402020111,1200,晴,芝,良,2014年7月5日
201402020112,1800,晴,芝,良,2014年7月5日
201402020201,1200,晴,芝,良,2014年7月6日
201402020202,1700,晴,ダート,良,2014年7月6日
201402020203,1200,晴,芝,良,2014年7月6日
201402020204,1700,晴,ダート,良,2014年7月6日
201402020205,1800,晴,芝,良,2014年7月6日
201402020206,2000,晴,芝,良,2014年7月6日
201402020207,1000,晴,ダート,良,2014年7月6日
201402020208,1700,晴,ダート,良,2014年7月6日
201402020209,1800,晴,芝,良,2014年7月6日
201402020210,1200,晴,芝,良,2014年7月6日
201402020211,1800,晴,芝,良,2014年7月6日
201402020212,1000,晴,ダート,良,2014年7月6日
201402020301,1000,晴,ダート,稍重,2014年7月12日
201402020302,1700,晴,ダート,稍重,2014年7月12日
201402020303,1200,晴,芝,良,2014年7月12日
201402020304,1000,晴,ダート,稍重,2014年7月12日
201402020305,1200,晴,芝,良,2014年7月12日
201402020306,1800,雨,芝,良,2014年7月12日
201402020307,1700,晴,ダート,稍重,2014年7月12日
201402020308,2000,晴,芝,良,2014年7月12日
201402020309,1700,晴,ダート,稍重,2014年7月12日
201402020310,1200,晴,芝,良,2014年7月12日
201402020311,1800,晴,芝,良,2014年7月12日
201402020312,1700,晴,ダート,稍重,2014年7月12日
201402020401,1200,曇,芝,良,2014年7月13日
201402020402,1700,曇,ダート,稍重,2014年7月13日
201402020403,1200,曇,芝,良,2014年7月13日
201402020404,1700,曇,ダート,稍重,2014年7月13日
201402020405,2000,曇,芝,良,2014年7月13日
201402020406,1000,曇,ダート,良,2014年7月13日
201402020407,1700,曇,ダート,良,2014年7月13日
201402020408,1200,曇,芝,良,2014年7月13日
201402020409,1800,曇,芝,良,2014年7月13日
201402020410,2600,曇,芝,良,2014年7月13日
201402020411,1700,曇,ダート,良,2014年7月13日
201402020412,1200,曇,芝,良,2014年7月13日
201402020501,1800,曇,芝,良,2014年7月19日
201402020502,1700,曇,ダート,良,2014年7月19日
201402020503,1000,曇,ダート,良,2014年7月19日
201402020504,1700,曇,ダート,良,2014年7月19日
201402020505,1200,曇,芝,良,2014年7月19日
201402020506,2000,曇,芝,良,2014年7月19日
201402020507,1700,曇,ダート,良,2014年7月19日
201402020508,1000,曇,ダート,良,2014年7月19日
201402020509,1700,曇,ダート,良,2014年7月19日
201402020510,2600,曇,芝,良,2014年7月19日
201402020511,1200,曇,芝,良,2014年7月19日
201402020512,2000,曇,芝,良,2014年7月19日
201402020601,1200,曇,芝,良,2014年7月20日
201402020602,1000,曇,ダート,良,2014年7月20日
201402020603,1700,曇,ダート,良,2014年7月20日
201402020604,2600,曇,芝,良,2014年7月20日
201402020605,1800,曇,芝,良,2014年7月20日
201402020606,1000,晴,ダート,良,2014年7月20日
201402020607,1700,晴,ダート,良,2014年7月20日
201402020608,1200,晴,芝,良,2014年7月20日
201402020609,1800,晴,芝,良,2014年7月20日
201402020610,1700,曇,ダート,良,2014年7月20日
201402020611,2000,曇,芝,良,2014年7月20日
201402020612,1200,曇,芝,良,2014年7月20日
201403010101,1700,晴,ダート,良,2014年4月12日
201403010102,2000,晴,芝,良,2014年4月12日
201403010103,1700,晴,ダート,良,2014年4月12日
201403010104,2750,晴,障害,良,2014年4月12日
201403010105,2750,晴,障害,良,2014年4月12日
201403010106,1700,晴,ダート,良,2014年4月12日
201403010107,1150,晴,ダート,良,2014年4月12日
201403010108,1200,晴,芝,良,2014年4月12日
201403010109,1150,晴,ダート,良,2014年4月12日
201403010110,2000,晴,芝,良,2014年4月12日
201403010111,1200,晴,芝,良,2014年4月12日
201403010112,1800,晴,芝,良,2014年4月12日
201403010201,1700,晴,ダート,良,2014年4月13日
201403010202,1200,晴,芝,良,2014年4月13日
201403010203,1700,晴,ダート,良,2014年4月13日
201403010204,2750,晴,障害,良,2014年4月13日
201403010205,1800,晴,芝,良,2014年4月13日
201403010206,1200,晴,芝,良,2014年4月13日
201403010207,1700,晴,ダート,良,2014年4月13日
201403010208,1150,晴,ダート,良,2014年4月13日
201403010209,2000,晴,芝,良,2014年4月13日
201403010210,1700,晴,ダート,良,2014年4月13日
201403010211,2000,晴,芝,良,2014年4月13日
201403010212,1200,晴,芝,良,2014年4月13日
201403010301,1700,晴,ダート,良,2014年4月19日
201403010302,1800,晴,芝,良,2014年4月19日
201403010303,1150,晴,ダート,良,2014年4月19日
201403010304,1200,晴,芝,良,2014年4月19日
201403010305,1700,晴,ダート,良,2014年4月19日
201403010306,2000,晴,芝,良,2014年4月19日
201403010307,1150,晴,ダート,良,2014年4月19日
201403010308,1700,晴,ダート,良,2014年4月19日
201403010309,1800,晴,芝,良,2014年4月19日
201403010310,2600,晴,芝,良,2014年4月19日
201403010311,1700,晴,ダート,良,2014年4月19日
201403010312,1200,晴,芝,良,2014年4月19日
201403010401,1150,晴,ダート,良,2014年4月20日
201403010402,1200,晴,芝,良,2014年4月20日
201403010403,1700,晴,ダート,良,2014年4月20日
201403010404,2750,晴,障害,良,2014年4月20日
201403010405,1800,晴,芝,良,2014年4月20日
201403010406,1150,晴,ダート,良,2014年4月20日
201403010407,1700,晴,ダート,良,2014年4月20日
201403010408,1200,晴,芝,良,2014年4月20日
201403010409,1700,晴,ダート,良,2014年4月20日
201403010410,1200,晴,芝,良,2014年4月20日
201403010411,2600,晴,芝,良,2014年4月20日
201403010412,2000,晴,芝,良,2014年4月20日
201403010501,1150,晴,ダート,良,2014年4月26日
201403010502,2000,晴,芝,良,2014年4月26日
201403010503,1700,晴,ダート,良,2014年4月26日
201403010504,2770,晴,障害,良,2014年4月26日
201403010505,3380,晴,障害,良,2014年4月26日
201403010506,1700,晴,ダート,良,2014年4月26日
201403010507,1800,晴,芝,良,2014年4月26日
201403010508,1200,晴,芝,良,2014年4月26日
201403010509,1150,晴,ダート,良,2014年4月26日
201403010510,1200,晴,芝,良,2014年4月26日
201403010511,1800,晴,芝,良,2014年4月26日
201403010512,1150,晴,ダート,良,2014年4月26日
201403010601,1150,晴,ダート,良,2014年4月27日
201403010602,1200,晴,芝,良,2014年4月27日
201403010603,1700,晴,ダート,良,2014年4月27日
201403010604,2770,晴,障害,良,2014年4月27日
201403010605,2600,晴,芝,良,2014年4月27日
201403010606,1200,晴,芝,良,2014年4月27日
201403010607,2400,晴,ダート,良,2014年4月27日
201403010608,1150,晴,ダート,良,2014年4月27日
201403010609,1700,晴,ダート,良,2014年4月27日
201403010610,1800,晴,芝,良,2014年4月27日
201403010611,1200,晴,芝,良,2014年4月27日
201403010612,2000,晴,芝,良,2014年4月27日
201403020101,1800,曇,芝,稍重,2014年7月5日
201403020102,1700,曇,ダート,重,2014年7月5日
201403020103,1200,曇,芝,稍重,2014年7月5日
201403020104,1150,曇,ダート,重,2014年7月5日
201403020105,1000,曇,芝,良,2014年7月5日
201403020106,1800,曇,芝,良,2014年7月5日
201403020107,1700,曇,ダート,重,2014年7月5日
201403020108,1200,曇,芝,良,2014年7月5日
201403020109,1700,曇,ダート,稍重,2014年7月5日
201403020110,2600,曇,芝,良,2014年7月5日
201403020111,1200,曇,芝,良,2014年7月5日
201403020112,1700,曇,ダート,稍重,2014年7月5日
201403020201,1150,晴,ダート,稍重,2014年7月6日
201403020202,1200,晴,芝,良,2014年7月6日
201403020203,1700,晴,ダート,稍重,2014年7月6日
201403020204,2750,晴,障害,良,2014年7月6日
201403020205,1800,晴,芝,良,2014年7月6日
201403020206,1200,晴,芝,良,2014年7月6日
201403020207,2000,晴,芝,良,2014年7月6日
201403020208,1700,晴,ダート,稍重,2014年7月6日
201403020209,1800,晴,芝,良,2014年7月6日
201403020210,1200,晴,芝,良,2014年7月6日
201403020211,1800,晴,芝,良,2014年7月6日
201403020212,1150,晴,ダート,稍重,2014年7月6日
201403020301,2750,晴,障害,良,2014年7月12日
201403020302,1700,晴,ダート,稍重,2014年7月12日
201403020303,1700,晴,ダート,稍重,2014年7月12日
201403020304,3350,晴,障害,良,2014年7月12日
201403020305,1150,晴,ダート,良,2014年7月12日
201403020306,1200,晴,芝,良,2014年7月12日
201403020307,1150,晴,ダート,良,2014年7月12日
201403020308,2000,晴,芝,良,2014年7月12日
201403020309,1700,晴,ダート,良,2014年7月12日
201403020310,2000,晴,芝,良,2014年7月12日
201403020311,1800,晴,芝,良,2014年7月12日
201403020312,1200,晴,芝,良,2014年7月12日
201403020401,1150,曇,ダート,良,2014年7月13日
201403020402,1200,小雨,芝,良,2014年7月13日
201403020403,1800,小雨,芝,良,2014年7月13日
201403020404,1700,曇,ダート,良,2014年7月13日
201403020405,1800,曇,芝,良,2014年7月13日
201403020406,1200,小雨,芝,良,2014年7月13日
201403020407,2600,小雨,芝,良,2014年7月13日
201403020408,1700,小雨,ダート,良,2014年7月13日
201403020409,2000,小雨,芝,良,2014年7月13日
201403020410,1200,小雨,芝,良,2014年7月13日
201403020411,2000,曇,芝,良,2014年7月13日
201403020412,1700,曇,ダート,良,2014年7月13日
201403020501,1200,曇,芝,稍重,2014年7月19日
201403020502,1700,曇,ダート,重,2014年7月19日
201403020503,1150,曇,ダート,重,2014年7月19日
201403020504,1700,雨,ダート,重,2014年7月19日
201403020505,1800,雨,芝,稍重,2014年7月19日
201403020506,1200,雨,芝,稍重,2014年7月19日
201403020507,2000,曇,芝,稍重,2014年7月19日
201403020508,1700,曇,ダート,重,2014年7月19日
201403020509,1200,曇,芝,稍重,2014年7月19日
201403020510,2600,曇,芝,稍重,2014年7月19日
201403020511,1700,曇,ダート,重,2014年7月19日
201403020512,1800,曇,芝,稍重,2014年7月19日
201403020601,1800,曇,芝,稍重,2014年7月20日
201403020602,1200,曇,芝,稍重,2014年7月20日
201403020603,1700,曇,ダート,重,2014年7月20日
201403020604,2770,曇,障害,稍重,2014年7月20日
201403020605,1200,曇,芝,稍重,2014年7月20日
201403020606,1150,曇,ダート,重,2014年7月20日
201403020607,1800,曇,芝,稍重,2014年7月20日
201403020608,1200,曇,芝,稍重,2014年7月20日
201403020609,2000,曇,芝,稍重,2014年7月20日
201403020610,1150,曇,ダート,重,2014年7月20日
201403020611,1200,曇,芝,稍重,2014年7月20日
201403020612,1700,曇,ダート,重,2014年7月20日
201403020701,1800,晴,芝,良,2014年7月26日
201403020702,1150,晴,ダート,良,2014年7月26日
201403020703,2000,晴,芝,良,2014年7月26日
201403020704,1700,晴,ダート,良,2014年7月26日
201403020705,1200,晴,芝,良,2014年7月26日
201403020706,1700,晴,ダート,良,2014年7月26日
201403020707,1800,晴,芝,良,2014年7月26日
201403020708,1700,晴,ダート,良,2014年7月26日
201403020709,1200,晴,芝,良,2014年7月26日
201403020710,1800,晴,芝,良,2014年7月26日
201403020711,1200,晴,芝,良,2014年7月26日
201403020712,1150,晴,ダート,良,2014年7月26日
201403020801,1200,曇,芝,良,2014年7月27日
201403020802,2000,曇,芝,良,2014年7月27日
201403020803,1700,曇,ダート,良,2014年7月27日
201403020804,2770,曇,障害,良,2014年7月27日
201403020805,1800,曇,芝,良,2014年7月27日
201403020806,1150,曇,ダート,良,2014年7月27日
201403020807,1200,曇,芝,良,2014年7月27日
201403020808,2600,曇,芝,良,2014年7月27日
201403020809,1800,曇,芝,良,2014年7月27日
201403020810,1700,曇,ダート,良,2014年7月27日
201403020811,1800,曇,芝,良,2014年7月27日
201403020812,1700,曇,ダート,良,2014年7月27日
201403030101,2750,晴,障害,良,2014年10月18日
201403030102,1700,晴,ダート,良,2014年10月18日
201403030103,1700,晴,ダート,良,2014年10月18日
201403030104,2750,晴,障害,良,2014年10月18日
201403030105,1800,晴,芝,良,2014年10月18日
201403030106,1150,晴,ダート,良,2014年10月18日
201403030107,1200,晴,芝,良,2014年10月18日
201403030108,2000,晴,芝,良,2014年10月18日
201403030109,1150,晴,ダート,良,2014年10月18日
201403030110,1200,晴,芝,良,2014年10月18日
201403030111,2000,晴,芝,良,2014年10月18日
201403030112,1700,晴,ダート,良,2014年10月18日
201403030201,1150,晴,ダート,良,2014年10月19日
201403030202,1200,晴,芝,良,2014年10月19日
201403030203,1700,晴,ダート,良,2014年10月19日
201403030204,2750,晴,障害,良,2014年10月19日
201403030205,2000,晴,芝,良,2014年10月19日
201403030206,1700,晴,ダート,良,2014年10月19日
201403030207,1200,晴,芝,良,2014年10月19日
201403030208,1700,晴,ダート,良,2014年10月19日
201403030209,1150,晴,ダート,良,2014年10月19日
201403030210,2600,晴,芝,良,2014年10月19日
201403030211,1200,晴,芝,良,2014年10月19日
201403030212,1800,晴,芝,良,2014年10月19日
201403030301,3350,晴,障害,良,2014年10月25日
201403030302,1700,晴,ダート,稍重,2014年10月25日
201403030303,1700,晴,ダート,稍重,2014年10月25日
201403030304,2750,晴,障害,良,2014年10月25日
201403030305,1200,晴,芝,良,2014年10月25日
201403030306,2400,晴,ダート,稍重,2014年10月25日
201403030307,1800,晴,芝,良,2014年10月25日
201403030308,1200,晴,芝,良,2014年10月25日
201403030309,1150,晴,ダート,良,2014年10月25日
201403030310,2000,晴,芝,良,2014年10月25日
201403030311,1150,晴,ダート,良,2014年10月25日
201403030312,1200,晴,芝,良,2014年10月25日
201403030401,1150,晴,ダート,良,2014年10月26日
201403030402,1800,晴,芝,良,2014年10月26日
201403030403,1700,晴,ダート,良,2014年10月26日
201403030404,2750,晴,障害,良,2014年10月26日
201403030405,1200,晴,芝,良,2014年10月26日
201403030406,1700,晴,ダート,良,2014年10月26日
201403030407,2600,晴,芝,良,2014年10月26日
201403030408,1150,晴,ダート,良,2014年10月26日
201403030409,1700,晴,ダート,良,2014年10月26日
201403030410,1200,晴,芝,良,2014年10月26日
201403030411,1200,晴,芝,良,2014年10月26日
201403030412,1800,晴,芝,良,2014年10月26日
201403030501,1200,小雨,芝,良,2014年11月1日
201403030502,1800,小雨,芝,良,2014年11月1日
201403030503,1700,小雨,ダート,良,2014年11月1日
201403030504,2770,小雨,障害,良,2014年11月1日
201403030505,1150,曇,ダート,良,2014年11月1日
201403030506,2000,小雨,芝,良,2014年11月1日
201403030507,1150,小雨,ダート,良,2014年11月1日
201403030508,1700,小雨,ダート,良,2014年11月1日
201403030509,1200,小雨,芝,良,2014年11月1日
201403030510,2600,曇,芝,良,2014年11月1日
201403030511,1700,曇,ダート,良,2014年11月1日
201403030512,1200,曇,芝,良,2014年11月1日
201403030601,1700,晴,ダート,良,2014年11月2日
201403030602,1200,晴,芝,良,2014年11月2日
201403030603,1700,晴,ダート,良,2014年11月2日
201403030604,2770,晴,障害,良,2014年11月2日
201403030605,1200,晴,芝,良,2014年11月2日
201403030606,1150,晴,ダート,良,2014年11月2日
201403030607,1700,晴,ダート,良,2014年11月2日
201403030608,2000,晴,芝,良,2014年11月2日
201403030609,1150,晴,ダート,良,2014年11月2日
201403030610,1800,晴,芝,良,2014年11月2日
201403030611,1200,曇,芝,良,2014年11月2日
201403030612,1800,曇,芝,良,2014年11月2日
201403040101,1700,晴,ダート,良,2014年11月8日
201403040102,1200,晴,芝,良,2014年11月8日
201403040103,2000,晴,芝,良,2014年11月8日
201403040104,1700,晴,ダート,良,2014年11月8日
201403040105,1200,晴,芝,良,2014年11月8日
201403040106,2600,晴,芝,良,2014年11月8日
201403040107,1150,晴,ダート,良,2014年11月8日
201403040108,1200,晴,芝,良,2014年11月8日
201403040109,1700,晴,ダート,良,2014年11月8日
201403040110,1150,晴,ダート,良,2014年11月8日
201403040111,2600,曇,芝,良,2014年11月8日
201403040112,1800,曇,芝,良,2014年11月8日
201403040201,1150,曇,ダート,良,2014年11月9日
