,course_len,weather,race_type,ground_state,date
201601010604,1500,晴,芝,良,2016年8月14日
201601010605,1800,晴,芝,良,2016年8月14日
201601010606,1000,晴,ダート,良,2016年8月14日
201601010607,1700,晴,ダート,良,2016年8月14日
201601010608,1500,晴,芝,良,2016年8月14日
201601010609,1800,晴,芝,良,2016年8月14日
201601010610,2000,晴,芝,良,2016年8月14日
201601010611,1700,晴,ダート,良,2016年8月14日
201601010612,1700,晴,ダート,良,2016年8月14日
201601020101,1200,曇,芝,良,2016年8月20日
201601020102,1800,曇,芝,良,2016年8月20日
201601020103,1700,雨,ダート,稍重,2016年8月20日
201601020104,1000,雨,ダート,稍重,2016年8月20日
201601020105,1500,雨,芝,稍重,2016年8月20日
201601020106,1700,雨,ダート,不良,2016年8月20日
201601020107,2000,雨,芝,重,2016年8月20日
201601020108,1700,雨,ダート,不良,2016年8月20日
201601020109,2400,雨,ダート,不良,2016年8月20日
201601020110,1800,小雨,芝,重,2016年8月20日
201601020111,2600,小雨,芝,重,2016年8月20日
201601020112,1500,小雨,芝,重,2016年8月20日
201601020201,1500,晴,芝,稍重,2016年8月21日
201601020202,2400,晴,ダート,重,2016年8月21日
201601020203,1700,晴,ダート,重,2016年8月21日
201601020204,1200,晴,芝,稍重,2016年8月21日
201601020205,1800,曇,芝,稍重,2016年8月21日
201601020206,1000,曇,ダート,重,2016年8月21日
201601020207,1700,曇,ダート,重,2016年8月21日
201601020208,2000,曇,芝,稍重,2016年8月21日
201601020209,1500,曇,芝,稍重,2016年8月21日
201601020210,1000,雨,ダート,重,2016年8月21日
201601020211,2000,雨,芝,稍重,2016年8月21日
201601020212,1200,雨,芝,稍重,2016年8月21日
201601020301,1000,晴,ダート,良,2016年8月27日
201601020302,1500,晴,芝,良,2016年8月27日
201601020303,1000,晴,ダート,良,2016年8月27日
201601020304,1700,晴,ダート,良,2016年8月27日
201601020305,1200,晴,芝,良,2016年8月27日
201601020306,2000,晴,芝,良,2016年8月27日
201601020307,1200,晴,芝,良,2016年8月27日
201601020308,1700,晴,ダート,良,2016年8月27日
201601020309,2600,晴,芝,良,2016年8月27日
201601020310,1500,晴,芝,良,2016年8月27日
201601020311,2000,晴,芝,良,2016年8月27日
201601020312,1700,晴,ダート,良,2016年8月27日
201601020401,1800,晴,芝,良,2016年8月28日
201601020402,1700,晴,ダート,良,2016年8月28日
201601020403,1700,晴,ダート,良,2016年8月28日
201601020404,1500,晴,芝,良,2016年8月28日
201601020405,1700,晴,ダート,良,2016年8月28日
201601020406,2600,晴,芝,良,2016年8月28日
201601020407,1000,晴,ダート,良,2016年8月28日
201601020408,2000,晴,芝,良,2016年8月28日
201601020409,1700,晴,ダート,良,2016年8月28日
201601020410,1200,晴,芝,良,2016年8月28日
201601020411,1200,晴,芝,良,2016年8月28日
201601020412,1800,晴,芝,良,2016年8月28日
201601020501,1700,晴,ダート,良,2016年9月3日
201601020502,2000,晴,芝,良,2016年9月3日
201601020503,1700,晴,ダート,良,2016年9月3日
201601020504,1200,曇,芝,良,2016年9月3日
201601020505,1500,曇,芝,良,2016年9月3日
201601020506,1000,曇,ダート,良,2016年9月3日
201601020507,1700,曇,ダート,良,2016年9月3日
201601020508,2000,曇,芝,良,2016年9月3日
201601020509,1700,晴,ダート,良,2016年9月3日
201601020510,1200,晴,芝,良,2016年9月3日
201601020511,1800,晴,芝,良,2016年9月3日
201601020512,2000,晴,芝,良,2016年9月3日
201601020601,1500,晴,芝,良,2016年9月4日
201601020602,1200,晴,芝,良,2016年9月4日
201601020603,1000,晴,ダート,良,2016年9月4日
201601020604,1700,曇,ダート,良,2016年9月4日
201601020605,2000,曇,芝,良,2016年9月4日
201601020606,1000,曇,ダート,良,2016年9月4日
201601020607,1200,曇,芝,良,2016年9月4日
201601020608,1700,曇,ダート,良,2016年9月4日
201601020609,2000,曇,芝,良,2016年9月4日
201601020610,1200,曇,芝,良,2016年9月4日
201601020611,2600,曇,芝,良,2016年9月4日
201601020612,1700,曇,ダート,良,2016年9月4日
201602010101,1700,晴,ダート,重,2016年6月18日
201602010102,1200,晴,芝,稍重,2016年6月18日
201602010103,1000,晴,ダート,重,2016年6月18日
201602010104,1700,晴,ダート,重,2016年6月18日
201602010105,1000,晴,芝,良,2016年6月18日
201602010106,2000,晴,芝,良,2016年6月18日
201602010107,1000,晴,ダート,重,2016年6月18日
201602010108,1200,晴,芝,良,2016年6月18日
201602010109,1700,晴,ダート,重,2016年6月18日
201602010110,2600,晴,芝,良,2016年6月18日
201602010111,1200,晴,芝,良,2016年6月18日
201602010112,1800,晴,芝,良,2016年6月18日
201602010201,1700,晴,ダート,稍重,2016年6月19日
201602010202,1200,晴,芝,良,2016年6月19日
201602010203,1000,晴,ダート,稍重,2016年6月19日
201602010204,1700,晴,ダート,稍重,2016年6月19日
201602010205,1200,晴,芝,良,2016年6月19日
201602010206,1800,晴,芝,良,2016年6月19日
201602010207,1700,晴,ダート,稍重,2016年6月19日
201602010208,1200,晴,芝,良,2016年6月19日
201602010209,2000,晴,芝,良,2016年6月19日
201602010210,1700,晴,ダート,稍重,2016年6月19日
201602010211,1200,晴,芝,良,2016年6月19日
201602010212,1800,晴,芝,良,2016年6月19日
201602010301,1200,雨,芝,稍重,2016年6月25日
201602010302,1700,雨,ダート,不良,2016年6月25日
201602010303,1800,小雨,芝,稍重,2016年6月25日
201602010304,2600,小雨,芝,稍重,2016年6月25日
201602010305,1200,小雨,芝,稍重,2016年6月25日
201602010306,1000,曇,ダート,不良,2016年6月25日
201602010307,1200,小雨,芝,稍重,2016年6月25日
201602010308,1000,小雨,ダート,不良,2016年6月25日
201602010309,1700,晴,ダート,不良,2016年6月25日
201602010310,2000,晴,芝,稍重,2016年6月25日
201602010311,1700,晴,ダート,不良,2016年6月25日
201602010312,1200,晴,芝,稍重,2016年6月25日
201602010401,1000,曇,ダート,不良,2016年6月26日
201602010402,1200,曇,芝,稍重,2016年6月26日
201602010403,1800,曇,芝,稍重,2016年6月26日
201602010404,1700,曇,ダート,不良,2016年6月26日
201602010405,1200,小雨,芝,稍重,2016年6月26日
201602010406,2000,曇,芝,稍重,2016年6月26日
201602010407,1700,曇,ダート,不良,2016年6月26日
201602010408,1200,曇,芝,稍重,2016年6月26日
201602010409,1700,曇,ダート,重,2016年6月26日
201602010410,1800,曇,芝,稍重,2016年6月26日
201602010411,1200,曇,芝,稍重,2016年6月26日
201602010412,1700,曇,ダート,重,2016年6月26日
201602010501,1200,曇,芝,良,2016年7月2日
201602010502,1700,曇,ダート,良,2016年7月2日
201602010503,1000,曇,ダート,良,2016年7月2日
201602010504,2000,曇,芝,良,2016年7月2日
201602010505,1000,曇,芝,良,2016年7月2日
201602010506,1700,雨,ダート,良,2016年7月2日
201602010507,1000,雨,ダート,稍重,2016年7月2日
201602010508,1200,雨,芝,良,2016年7月2日
201602010509,1700,雨,ダート,稍重,2016年7月2日
201602010510,1800,雨,芝,稍重,2016年7月2日
201602010511,1200,雨,芝,稍重,2016年7月2日
201602010512,2000,雨,芝,稍重,2016年7月2日
201602010601,1000,晴,ダート,不良,2016年7月3日
201602010602,1200,晴,芝,重,2016年7月3日
201602010603,1700,晴,ダート,不良,2016年7月3日
201602010604,1800,晴,芝,重,2016年7月3日
201602010605,1200,晴,芝,重,2016年7月3日
201602010606,1000,晴,ダート,重,2016年7月3日
201602010607,2000,晴,芝,重,2016年7月3日
201602010608,1700,晴,ダート,重,2016年7月3日
201602010609,2600,晴,芝,稍重,2016年7月3日
201602010610,1700,曇,ダート,重,2016年7月3日
201602010611,1800,曇,芝,稍重,2016年7月3日
201602010612,1200,曇,芝,稍重,2016年7月3日
201602020101,1200,晴,芝,良,2016年7月9日
201602020102,1700,晴,ダート,良,2016年7月9日
201602020103,1200,晴,芝,良,2016年7月9日
201602020104,1800,晴,芝,良,2016年7月9日
201602020105,1200,曇,芝,良,2016年7月9日
201602020106,1000,曇,ダート,良,2016年7月9日
201602020107,2400,曇,ダート,良,2016年7月9日
201602020108,1200,曇,芝,良,2016年7月9日
201602020109,1700,曇,ダート,良,2016年7月9日
201602020110,1800,曇,芝,良,2016年7月9日
201602020111,2000,曇,芝,良,2016年7月9日
201602020112,1000,曇,ダート,良,2016年7月9日
201602020201,1200,曇,芝,良,2016年7月10日
201602020202,1000,曇,ダート,良,2016年7月10日
201602020203,2000,曇,芝,良,2016年7月10日
201602020204,1700,曇,ダート,良,2016年7月10日
201602020205,1800,曇,芝,良,2016年7月10日
201602020206,1200,曇,芝,良,2016年7月10日
201602020207,1000,曇,ダート,良,2016年7月10日
201602020208,2000,曇,芝,良,2016年7月10日
201602020209,1700,曇,ダート,良,2016年7月10日
201602020210,1200,晴,芝,良,2016年7月10日
201602020211,1700,晴,ダート,良,2016年7月10日
201602020212,1800,晴,芝,良,2016年7月10日
201602020301,1000,晴,ダート,稍重,2016年7月16日
201602020302,1700,晴,ダート,稍重,2016年7月16日
201602020303,1200,晴,芝,良,2016年7月16日
201602020304,1700,晴,ダート,稍重,2016年7月16日
201602020305,1200,晴,芝,良,2016年7月16日
201602020306,2600,晴,芝,良,2016年7月16日
201602020307,1700,晴,ダート,稍重,2016年7月16日
201602020308,1200,晴,芝,良,2016年7月16日
201602020309,1700,晴,ダート,稍重,2016年7月16日
201602020310,1800,晴,芝,良,2016年7月16日
201602020311,1200,晴,芝,良,2016年7月16日
201602020312,2000,晴,芝,良,2016年7月16日
201602020401,1200,曇,芝,稍重,2016年7月17日
201602020402,1000,曇,ダート,稍重,2016年7月17日
201602020403,1200,曇,芝,稍重,2016年7月17日
201602020404,1700,曇,ダート,稍重,2016年7月17日
201602020405,1800,曇,芝,稍重,2016年7月17日
201602020406,2000,曇,芝,稍重,2016年7月17日
201602020407,1000,曇,ダート,稍重,2016年7月17日
201602020408,1700,曇,ダート,稍重,2016年7月17日
201602020409,1200,曇,芝,稍重,2016年7月17日
201602020410,1700,小雨,ダート,稍重,2016年7月17日
201602020411,2000,小雨,芝,稍重,2016年7月17日
201602020412,2600,曇,芝,稍重,2016年7月17日
201602020501,1800,曇,芝,良,2016年7月23日
201602020502,1700,曇,ダート,良,2016年7月23日
201602020503,1000,曇,ダート,良,2016年7月23日
201602020504,1200,曇,芝,良,2016年7月23日
201602020505,1700,曇,ダート,良,2016年7月23日
201602020506,1800,曇,芝,良,2016年7月23日
201602020507,1200,曇,芝,良,2016年7月23日
201602020508,1000,曇,ダート,良,2016年7月23日
201602020509,2000,曇,芝,良,2016年7月23日
201602020510,2600,曇,芝,良,2016年7月23日
201602020511,1200,曇,芝,良,2016年7月23日
201602020512,1700,曇,ダート,良,2016年7月23日
201602020601,1200,曇,芝,良,2016年7月24日
201602020602,1000,曇,ダート,良,2016年7月24日
201602020603,1700,曇,ダート,良,2016年7月24日
201602020604,2000,曇,芝,良,2016年7月24日
201602020605,1800,曇,芝,良,2016年7月24日
201602020606,1000,曇,ダート,良,2016年7月24日
201602020607,1700,曇,ダート,良,2016年7月24日
201602020608,1800,曇,芝,良,2016年7月24日
201602020609,1700,曇,ダート,良,2016年7月24日
201602020610,2000,曇,芝,良,2016年7月24日
201602020611,1200,曇,芝,良,2016年7月24日
201602020612,1200,曇,芝,良,2016年7月24日
201603010101,1700,晴,ダート,重,2016年4月9日
201603010102,2000,晴,芝,良,2016年4月9日
201603010103,1700,晴,ダート,稍重,2016年4月9日
201603010104,2750,晴,障害,良,2016年4月9日
201603010105,2750,晴,障害,良,2016年4月9日
201603010106,1700,晴,ダート,稍重,2016年4月9日
201603010107,1150,晴,ダート,稍重,2016年4月9日
201603010108,1200,晴,芝,良,2016年4月9日
201603010109,1150,晴,ダート,稍重,2016年4月9日
201603010110,2000,晴,芝,良,2016年4月9日
201603010111,1200,晴,芝,良,2016年4月9日
201603010112,1800,晴,芝,良,2016年4月9日
201603010201,1700,晴,ダート,稍重,2016年4月10日
201603010202,1200,晴,芝,良,2016年4月10日
201603010203,1700,晴,ダート,稍重,2016年4月10日
201603010204,2750,晴,障害,良,2016年4月10日
201603010205,1200,晴,芝,良,2016年4月10日
201603010206,1150,晴,ダート,稍重,2016年4月10日
201603010207,1800,晴,芝,良,2016年4月10日
201603010208,2000,曇,芝,良,2016年4月10日
201603010209,1150,曇,ダート,稍重,2016年4月10日
201603010210,1700,曇,ダート,稍重,2016年4月10日
201603010211,2000,曇,芝,良,2016年4月10日
201603010212,1200,曇,芝,良,2016年4月10日
201603010301,1700,晴,ダート,稍重,2016年4月16日
201603010302,1200,晴,芝,良,2016年4月16日
201603010303,1700,晴,ダート,稍重,2016年4月16日
201603010304,1800,晴,芝,良,2016年4月16日
201603010305,1200,晴,芝,良,2016年4月16日
201603010306,2000,晴,芝,良,2016年4月16日
201603010307,1150,晴,ダート,良,2016年4月16日
201603010308,1700,晴,ダート,良,2016年4月16日
201603010309,1800,晴,芝,良,2016年4月16日
201603010310,2600,晴,芝,良,2016年4月16日
201603010311,1150,晴,ダート,良,2016年4月16日
201603010312,1200,晴,芝,良,2016年4月16日
201603010401,1150,雨,ダート,良,2016年4月17日
201603010402,1200,雨,芝,良,2016年4月17日
201603010403,1700,雨,ダート,稍重,2016年4月17日
201603010404,2750,雨,障害,良,2016年4月17日
201603010405,2750,曇,障害,稍重,2016年4月17日
201603010406,1700,曇,ダート,稍重,2016年4月17日
201603010407,1200,曇,芝,稍重,2016年4月17日
201603010408,1700,雨,ダート,稍重,2016年4月17日
201603010409,1150,曇,ダート,稍重,2016年4月17日
201603010410,1200,曇,芝,稍重,2016年4月17日
201603010411,2600,雨,芝,稍重,2016年4月17日
201603010412,2000,晴,芝,稍重,2016年4月17日
201603010501,1150,曇,ダート,良,2016年4月23日
201603010502,2000,晴,芝,良,2016年4月23日
201603010503,1700,晴,ダート,良,2016年4月23日
201603010504,3380,晴,障害,良,2016年4月23日
201603010505,2770,晴,障害,良,2016年4月23日
201603010506,1700,晴,ダート,良,2016年4月23日
201603010507,1800,晴,芝,良,2016年4月23日
201603010508,1200,晴,芝,良,2016年4月23日
201603010509,1150,晴,ダート,良,2016年4月23日
201603010510,1200,晴,芝,良,2016年4月23日
201603010511,1800,晴,芝,良,2016年4月23日
201603010512,1700,晴,ダート,良,2016年4月23日
201603010601,1150,晴,ダート,良,2016年4月24日
201603010602,1200,晴,芝,良,2016年4月24日
201603010603,1700,晴,ダート,良,2016年4月24日
201603010604,2770,晴,障害,良,2016年4月24日
201603010605,2600,晴,芝,良,2016年4月24日
201603010606,1200,晴,芝,良,2016年4月24日
201603010607,1700,晴,ダート,良,2016年4月24日
201603010608,1150,晴,ダート,良,2016年4月24日
201603010609,1700,晴,ダート,良,2016年4月24日
201603010610,2000,晴,芝,良,2016年4月24日
201603010611,1200,晴,芝,良,2016年4月24日
201603010612,1800,晴,芝,良,2016年4月24日
201603020101,1800,小雨,芝,良,2016年7月2日
201603020102,1150,曇,ダート,稍重,2016年7月2日
201603020103,1200,曇,芝,良,2016年7月2日
201603020104,1700,曇,ダート,稍重,2016年7月2日
201603020105,1200,曇,芝,良,2016年7月2日
201603020106,1150,曇,ダート,稍重,2016年7月2日
201603020107,2000,曇,芝,良,2016年7月2日
201603020108,1200,曇,芝,良,2016年7月2日
201603020109,1800,曇,芝,良,2016年7月2日
201603020110,1700,曇,ダート,良,2016年7月2日
201603020111,1200,曇,芝,良,2016年7月2日
201603020112,1700,曇,ダート,良,2016年7月2日
201603020201,1700,曇,ダート,良,2016年7月3日
201603020202,1200,小雨,芝,良,2016年7月3日
201603020203,1700,小雨,ダート,良,2016年7月3日
201603020204,2750,曇,障害,良,2016年7月3日
201603020205,1800,雨,芝,良,2016年7月3日
201603020206,1200,曇,芝,良,2016年7月3日
201603020207,1800,曇,芝,良,2016年7月3日
201603020208,1700,曇,ダート,良,2016年7月3日
201603020209,2000,曇,芝,良,2016年7月3日
201603020210,1200,曇,芝,良,2016年7月3日
201603020211,1800,曇,芝,良,2016年7月3日
201603020212,1150,曇,ダート,良,2016年7月3日
201603020301,2750,雨,障害,稍重,2016年7月9日
201603020302,1700,雨,ダート,稍重,2016年7月9日
201603020303,1700,小雨,ダート,稍重,2016年7月9日
201603020304,2750,曇,障害,稍重,2016年7月9日
201603020305,1200,曇,芝,稍重,2016年7月9日
201603020306,1150,曇,ダート,稍重,2016年7月9日
201603020307,1200,雨,芝,稍重,2016年7月9日
201603020308,1150,雨,ダート,稍重,2016年7月9日
201603020309,2600,雨,芝,稍重,2016年7月9日
201603020310,2000,曇,芝,稍重,2016年7月9日
201603020311,1800,曇,芝,稍重,2016年7月9日
201603020312,1700,曇,ダート,稍重,2016年7月9日
201603020401,1150,晴,ダート,稍重,2016年7月10日
201603020402,1200,晴,芝,良,2016年7月10日
201603020403,1800,晴,芝,良,2016年7月10日
201603020404,1700,晴,ダート,稍重,2016年7月10日
201603020405,1800,晴,芝,良,2016年7月10日
201603020406,1200,晴,芝,良,2016年7月10日
201603020407,2000,晴,芝,良,2016年7月10日
201603020408,1700,晴,ダート,良,2016年7月10日
201603020409,2000,晴,芝,良,2016年7月10日
201603020410,1700,晴,ダート,良,2016年7月10日
201603020411,2000,晴,芝,良,2016年7月10日
201603020412,1200,晴,芝,良,2016年7月10日
201603020501,1800,晴,芝,良,2016年7月16日
201603020502,1700,曇,ダート,良,2016年7月16日
201603020503,1200,曇,芝,良,2016年7月16日
201603020504,1150,曇,ダート,良,2016年7月16日
201603020505,1200,曇,芝,良,2016年7月16日
201603020506,1150,曇,ダート,良,2016年7月16日
201603020507,1800,曇,芝,良,2016年7月16日
201603020508,1700,曇,ダート,良,2016年7月16日
201603020509,1200,曇,芝,良,2016年7月16日
201603020510,2600,曇,芝,良,2016年7月16日
201603020511,1700,晴,ダート,良,2016年7月16日
201603020512,1800,晴,芝,良,2016年7月16日
201603020601,1200,雨,芝,良,2016年7月17日
201603020602,2000,雨,芝,良,2016年7月17日
201603020603,1700,曇,ダート,良,2016年7月17日
201603020604,2770,小雨,障害,良,2016年7月17日
201603020605,1800,曇,芝,良,2016年7月17日
201603020606,1700,曇,ダート,良,2016年7月17日
201603020607,2600,曇,芝,良,2016年7月17日
201603020608,1200,曇,芝,良,2016年7月17日
201603020609,2000,晴,芝,良,2016年7月17日
201603020610,1150,晴,ダート,良,2016年7月17日
201603020611,1200,晴,芝,良,2016年7月17日
201603020612,1700,晴,ダート,良,2016年7月17日
201603020701,2770,曇,障害,良,2016年7月23日
201603020702,1700,曇,ダート,良,2016年7月23日
201603020703,1700,曇,ダート,良,2016年7月23日
201603020704,3380,曇,障害,良,2016年7月23日
201603020705,1800,曇,芝,良,2016年7月23日
201603020706,1200,曇,芝,良,2016年7月23日
201603020707,1150,曇,ダート,良,2016年7月23日
201603020708,2600,曇,芝,良,2016年7月23日
201603020709,1700,曇,ダート,良,2016年7月23日
201603020710,1800,曇,芝,良,2016年7月23日
201603020711,1200,曇,芝,良,2016年7月23日
201603020712,1150,曇,ダート,良,2016年7月23日
201603020801,1200,曇,芝,良,2016年7月24日
201603020802,1800,曇,芝,良,2016年7月24日
201603020803,1150,曇,ダート,良,2016年7月24日
201603020804,1700,曇,ダート,良,2016年7月24日
201603020805,2000,曇,芝,良,2016年7月24日
201603020806,1200,曇,芝,良,2016年7月24日
201603020807,2000,晴,芝,良,2016年7月24日
201603020808,1700,晴,ダート,良,2016年7月24日
201603020809,1800,晴,芝,良,2016年7月24日
201603020810,1700,晴,ダート,良,2016年7月24日
201603020811,1800,晴,芝,良,2016年7月24日
201603020812,1200,晴,芝,良,2016年7月24日
201603030101,1700,晴,ダート,良,2016年11月5日
201603030102,1200,晴,芝,良,2016年11月5日
201603030103,1700,晴,ダート,良,2016年11月5日
201603030104,3350,晴,障害,良,2016年11月5日
201603030105,2750,晴,障害,良,2016年11月5日
201603030106,1700,晴,ダート,良,2016年11月5日
201603030107,1150,晴,ダート,良,2016年11月5日
201603030108,1200,晴,芝,良,2016年11月5日
201603030109,1150,晴,ダート,良,2016年11月5日
201603030110,2600,晴,芝,良,2016年11月5日
201603030111,1200,晴,芝,良,2016年11月5日
201603030112,1800,晴,芝,良,2016年11月5日
201603030201,1150,晴,ダート,良,2016年11月6日
201603030202,1800,晴,芝,良,2016年11月6日
201603030203,1700,晴,ダート,良,2016年11月6日
201603030204,2750,晴,障害,良,2016年11月6日
201603030205,1700,晴,ダート,良,2016年11月6日
201603030206,1150,晴,ダート,良,2016年11月6日
201603030207,1200,晴,芝,良,2016年11月6日
201603030208,2000,晴,芝,良,2016年11月6日
201603030209,1700,晴,ダート,良,2016年11月6日
201603030210,1800,晴,芝,良,2016年11月6日
201603030211,1200,晴,芝,良,2016年11月6日
201603030212,1200,晴,芝,良,2016年11月6日
201603030301,1700,晴,ダート,不良,2016年11月12日
201603030302,1700,晴,ダート,不良,2016年11月12日
201603030303,1200,晴,芝,稍重,2016年11月12日
201603030304,2000,晴,芝,稍重,2016年11月12日
201603030305,1200,晴,芝,稍重,2016年11月12日
201603030306,1150,晴,ダート,重,2016年11月12日
201603030307,2600,晴,芝,稍重,2016年11月12日
201603030308,1150,晴,ダート,重,2016年11月12日
201603030309,1200,晴,芝,稍重,2016年11月12日
201603030310,2000,晴,芝,稍重,2016年11月12日
201603030311,1700,晴,ダート,重,2016年11月12日
201603030312,1200,晴,芝,稍重,2016年11月12日
201603030401,1150,晴,ダート,重,2016年11月13日
201603030402,1700,晴,ダート,重,2016年11月13日
201603030403,1700,晴,ダート,重,2016年11月13日
201603030404,2750,晴,障害,良,2016年11月13日
201603030405,2750,晴,障害,良,2016年11月13日
201603030406,1700,晴,ダート,稍重,2016年11月13日
201603030407,2000,晴,芝,良,2016年11月13日
201603030408,1200,晴,芝,良,2016年11月13日
201603030409,1150,晴,ダート,稍重,2016年11月13日
201603030410,1200,晴,芝,良,2016年11月13日
201603030411,2000,晴,芝,良,2016年11月13日
201603030412,1800,晴,芝,良,2016年11月13日
201603030501,1150,雨,ダート,良,2016年11月19日
201603030502,1700,雨,ダート,良,2016年11月19日
201603030503,1200,雨,芝,稍重,2016年11月19日
201603030504,1800,雨,芝,稍重,2016年11月19日
201603030505,2000,雨,芝,稍重,2016年11月19日
201603030506,1150,雨,ダート,稍重,2016年11月19日
201603030507,1200,雨,芝,重,2016年11月19日
201603030508,1800,雨,芝,重,2016年11月19日
201603030509,1200,小雨,芝,重,2016年11月19日
201603030510,1700,小雨,ダート,重,2016年11月19日
201603030511,2600,小雨,芝,重,2016年11月19日
201603030512,2000,小雨,芝,重,2016年11月19日
201603030601,1700,晴,ダート,重,2016年11月20日
201603030602,2400,晴,ダート,重,2016年11月20日
201603030603,1700,晴,ダート,重,2016年11月20日
201603030604,2770,晴,障害,重,2016年11月20日
201603030605,2770,晴,障害,重,2016年11月20日
201603030606,1700,晴,ダート,稍重,2016年11月20日
201603030607,2600,晴,芝,稍重,2016年11月20日
201603030608,1150,晴,ダート,稍重,2016年11月20日
201603030609,1200,晴,芝,稍重,2016年11月20日
201603030610,1800,晴,芝,稍重,2016年11月20日
201603030611,1700,晴,ダート,稍重,2016年11月20日
201603030612,1200,晴,芝,稍重,2016年11月20日
201604010101,2890,晴,障害,良,2016年4月30日
201604010102,1800,曇,ダート,稍重,2016年4月30日
201604010103,1200,曇,ダート,稍重,2016年4月30日
201604010104,2890,曇,障害,良,2016年4月30日
201604010105,1600,曇,芝,良,2016年4月30日
201604010106,2000,曇,芝,良,2016年4月30日
201604010107,1200,曇,ダート,稍重,2016年4月30日
201604010108,1800,曇,ダート,稍重,2016年4月30日
201604010109,1200,曇,ダート,稍重,2016年4月30日
201604010110,1200,小雨,芝,良,2016年4月30日
201604010111,1000,小雨,芝,良,2016年4月30日
201604010112,1800,小雨,芝,良,2016年4月30日
201604010201,1800,小雨,ダート,稍重,2016年5月1日
201604010202,1200,小雨,ダート,稍重,2016年5月1日
201604010203,1800,小雨,ダート,稍重,2016年5月1日
201604010204,2890,小雨,障害,稍重,2016年5月1日
201604010205,1200,曇,ダート,稍重,2016年5月1日
201604010206,1800,曇,芝,稍重,2016年5月1日
201604010207,1000,曇,芝,稍重,2016年5月1日
201604010208,1800,曇,ダート,稍重,2016年5月1日
201604010209,1200,曇,ダート,稍重,2016年5月1日
201604010210,2400,曇,芝,稍重,2016年5月1日
201604010211,1600,曇,芝,稍重,2016年5月1日
201604010212,1400,曇,芝,稍重,2016年5月1日
201604010301,2890,雨,障害,稍重,2016年5月7日
201604010302,1800,雨,ダート,重,2016年5月7日
201604010303,1200,雨,ダート,重,2016年5月7日
201604010304,3290,雨,障害,稍重,2016年5月7日
201604010305,1800,雨,芝,重,2016年5月7日
201604010306,1200,雨,芝,重,2016年5月7日
201604010307,1800,曇,ダート,重,2016年5月7日
