,course_len,weather,race_type,ground_state,date
201901020303,1700,曇,ダート,不良,2019年8月24日
201901020304,1500,曇,芝,稍重,2019年8月24日
201901020305,1700,曇,ダート,不良,2019年8月24日
201901020306,2000,曇,芝,稍重,2019年8月24日
201901020307,1200,曇,芝,稍重,2019年8月24日
201901020308,2400,曇,ダート,重,2019年8月24日
201901020309,1800,曇,芝,稍重,2019年8月24日
201901020310,1200,曇,芝,稍重,2019年8月24日
201901020311,2000,曇,芝,稍重,2019年8月24日
201901020312,1700,曇,ダート,重,2019年8月24日
201901020401,1800,曇,芝,稍重,2019年8月25日
201901020402,1000,曇,ダート,重,2019年8月25日
201901020403,2600,曇,芝,稍重,2019年8月25日
201901020404,1700,曇,ダート,重,2019年8月25日
201901020405,1200,晴,芝,稍重,2019年8月25日
201901020406,1700,晴,ダート,重,2019年8月25日
201901020407,1000,晴,ダート,重,2019年8月25日
201901020408,2000,晴,芝,稍重,2019年8月25日
201901020409,1500,晴,芝,稍重,2019年8月25日
201901020410,1700,晴,ダート,重,2019年8月25日
201901020411,1200,晴,芝,稍重,2019年8月25日
201901020412,1800,晴,芝,稍重,2019年8月25日
201901020501,2000,晴,芝,良,2019年8月31日
201901020502,1700,曇,ダート,稍重,2019年8月31日
201901020503,1000,雨,ダート,稍重,2019年8月31日
201901020504,1200,雨,芝,稍重,2019年8月31日
201901020505,1500,晴,芝,稍重,2019年8月31日
201901020506,1700,晴,ダート,稍重,2019年8月31日
201901020507,1700,晴,ダート,稍重,2019年8月31日
201901020508,2000,曇,芝,稍重,2019年8月31日
201901020509,1700,曇,ダート,稍重,2019年8月31日
201901020510,1200,曇,芝,稍重,2019年8月31日
201901020511,1800,曇,芝,稍重,2019年8月31日
201901020512,2000,晴,芝,稍重,2019年8月31日
201901020601,1500,晴,芝,良,2019年9月1日
201901020602,1200,曇,芝,良,2019年9月1日
201901020603,1700,曇,ダート,良,2019年9月1日
201901020604,2000,晴,芝,良,2019年9月1日
201901020605,1700,晴,ダート,良,2019年9月1日
201901020606,1000,晴,ダート,良,2019年9月1日
201901020607,1200,晴,芝,良,2019年9月1日
201901020608,1700,晴,ダート,良,2019年9月1日
201901020609,1800,晴,芝,良,2019年9月1日
201901020610,1200,晴,芝,良,2019年9月1日
201901020611,2600,晴,芝,良,2019年9月1日
201901020612,1700,晴,ダート,良,2019年9月1日
201902010101,1200,曇,芝,良,2019年6月15日
201902010102,1700,曇,ダート,良,2019年6月15日
201902010103,1000,曇,ダート,良,2019年6月15日
201902010104,2000,曇,芝,良,2019年6月15日
201902010105,1000,曇,芝,良,2019年6月15日
201902010106,1700,曇,ダート,良,2019年6月15日
201902010107,1000,曇,ダート,良,2019年6月15日
201902010108,1200,曇,芝,良,2019年6月15日
201902010109,1700,曇,ダート,良,2019年6月15日
201902010110,2600,曇,芝,良,2019年6月15日
201902010111,1200,曇,芝,良,2019年6月15日
201902010112,1800,曇,芝,良,2019年6月15日
201902010201,1200,曇,芝,稍重,2019年6月16日
201902010202,1700,曇,ダート,重,2019年6月16日
201902010203,1000,曇,ダート,重,2019年6月16日
201902010204,1800,曇,芝,稍重,2019年6月16日
201902010205,1200,曇,芝,稍重,2019年6月16日
201902010206,1700,曇,ダート,重,2019年6月16日
201902010207,1000,曇,ダート,重,2019年6月16日
201902010208,2000,曇,芝,稍重,2019年6月16日
201902010209,1200,曇,芝,稍重,2019年6月16日
201902010210,1700,小雨,ダート,重,2019年6月16日
201902010211,1200,小雨,芝,稍重,2019年6月16日
201902010212,1800,曇,芝,稍重,2019年6月16日
201902010301,1200,曇,芝,良,2019年6月22日
201902010302,1000,曇,ダート,良,2019年6月22日
201902010303,1800,小雨,芝,良,2019年6月22日
201902010304,1700,雨,ダート,良,2019年6月22日
201902010305,1200,雨,芝,良,2019年6月22日
201902010306,1000,雨,ダート,稍重,2019年6月22日
201902010307,2600,雨,芝,良,2019年6月22日
201902010308,1700,雨,ダート,稍重,2019年6月22日
201902010309,1200,雨,芝,稍重,2019年6月22日
201902010310,2000,雨,芝,稍重,2019年6月22日
201902010311,1700,雨,ダート,稍重,2019年6月22日
201902010312,1200,曇,芝,稍重,2019年6月22日
201902010401,1200,曇,芝,重,2019年6月23日
201902010402,1700,曇,ダート,重,2019年6月23日
201902010403,1800,曇,芝,稍重,2019年6月23日
201902010404,1700,曇,ダート,重,2019年6月23日
201902010405,1200,曇,芝,稍重,2019年6月23日
201902010406,2000,曇,芝,稍重,2019年6月23日
201902010407,1000,曇,ダート,重,2019年6月23日
201902010408,1700,曇,ダート,重,2019年6月23日
201902010409,1200,曇,芝,稍重,2019年6月23日
201902010410,1800,曇,芝,稍重,2019年6月23日
201902010411,1200,曇,芝,稍重,2019年6月23日
201902010412,1700,曇,ダート,稍重,2019年6月23日
201902010501,1200,曇,芝,良,2019年6月29日
201902010502,1000,曇,ダート,良,2019年6月29日
201902010503,1700,曇,ダート,良,2019年6月29日
201902010504,1800,曇,芝,良,2019年6月29日
201902010505,1200,曇,芝,良,2019年6月29日
201902010506,1700,曇,ダート,良,2019年6月29日
201902010507,1700,曇,ダート,良,2019年6月29日
201902010508,1200,曇,芝,良,2019年6月29日
201902010509,1700,曇,ダート,良,2019年6月29日
201902010510,1800,曇,芝,良,2019年6月29日
201902010511,1200,曇,芝,良,2019年6月29日
201902010512,2000,曇,芝,良,2019年6月29日
201902010601,1200,小雨,芝,稍重,2019年6月30日
201902010602,1000,小雨,ダート,稍重,2019年6月30日
201902010603,1700,曇,ダート,稍重,2019年6月30日
201902010604,1200,曇,芝,稍重,2019年6月30日
201902010605,1200,小雨,芝,稍重,2019年6月30日
201902010606,2000,小雨,芝,稍重,2019年6月30日
201902010607,1000,小雨,ダート,稍重,2019年6月30日
201902010608,1700,小雨,ダート,稍重,2019年6月30日
201902010609,2600,小雨,芝,稍重,2019年6月30日
201902010610,1700,曇,ダート,稍重,2019年6月30日
201902010611,1800,曇,芝,稍重,2019年6月30日
201902010612,1200,曇,芝,稍重,2019年6月30日
201902020101,1200,曇,芝,良,2019年7月6日
201902020102,1700,曇,ダート,良,2019年7月6日
201902020103,2000,曇,芝,良,2019年7月6日
201902020104,1700,曇,ダート,良,2019年7月6日
201902020105,1200,曇,芝,良,2019年7月6日
201902020106,1000,曇,ダート,良,2019年7月6日
201902020107,1200,曇,芝,良,2019年7月6日
201902020108,1700,曇,ダート,良,2019年7月6日
201902020109,1000,曇,ダート,良,2019年7月6日
201902020110,1800,曇,芝,良,2019年7月6日
201902020111,2000,曇,芝,良,2019年7月6日
201902020112,1200,曇,芝,良,2019年7月6日
201902020201,1200,曇,芝,良,2019年7月7日
201902020202,1000,曇,ダート,良,2019年7月7日
201902020203,1700,曇,ダート,良,2019年7月7日
201902020204,1800,曇,芝,良,2019年7月7日
201902020205,1800,曇,芝,良,2019年7月7日
201902020206,1700,曇,ダート,良,2019年7月7日
201902020207,1200,曇,芝,良,2019年7月7日
201902020208,2000,曇,芝,良,2019年7月7日
201902020209,1000,曇,ダート,良,2019年7月7日
201902020210,1200,曇,芝,良,2019年7月7日
201902020211,1700,曇,ダート,良,2019年7月7日
201902020212,1800,曇,芝,良,2019年7月7日
201902020301,1200,晴,芝,良,2019年7月13日
201902020302,1000,晴,ダート,重,2019年7月13日
201902020303,1700,晴,ダート,重,2019年7月13日
201902020304,1200,晴,芝,良,2019年7月13日
201902020305,1200,晴,芝,良,2019年7月13日
201902020306,1700,晴,ダート,稍重,2019年7月13日
201902020307,2600,曇,芝,良,2019年7月13日
201902020308,1000,曇,ダート,稍重,2019年7月13日
201902020309,1200,曇,芝,良,2019年7月13日
201902020310,2000,曇,芝,良,2019年7月13日
201902020311,1200,曇,芝,良,2019年7月13日
201902020312,1700,曇,ダート,稍重,2019年7月13日
201902020401,1000,晴,ダート,稍重,2019年7月14日
201902020402,1700,晴,ダート,稍重,2019年7月14日
201902020403,1200,晴,芝,良,2019年7月14日
201902020404,2000,晴,芝,良,2019年7月14日
201902020405,1800,晴,芝,良,2019年7月14日
201902020406,1700,曇,ダート,稍重,2019年7月14日
201902020407,2000,曇,芝,良,2019年7月14日
201902020408,1700,曇,ダート,稍重,2019年7月14日
201902020409,1200,曇,芝,良,2019年7月14日
201902020410,2600,曇,芝,良,2019年7月14日
201902020411,2000,曇,芝,良,2019年7月14日
201902020412,1700,曇,ダート,稍重,2019年7月14日
201902020501,1800,曇,芝,良,2019年7月20日
201902020502,1000,曇,ダート,良,2019年7月20日
201902020503,1700,曇,ダート,良,2019年7月20日
201902020504,1200,曇,芝,良,2019年7月20日
201902020505,2000,曇,芝,良,2019年7月20日
201902020506,1200,曇,芝,良,2019年7月20日
201902020507,2400,曇,ダート,良,2019年7月20日
201902020508,1700,晴,ダート,良,2019年7月20日
201902020509,1200,晴,芝,良,2019年7月20日
201902020510,2600,晴,芝,良,2019年7月20日
201902020511,1200,晴,芝,良,2019年7月20日
201902020512,1700,晴,ダート,良,2019年7月20日
201902020601,1200,曇,芝,良,2019年7月21日
201902020602,1700,曇,ダート,良,2019年7月21日
201902020603,1000,曇,ダート,良,2019年7月21日
201902020604,1800,曇,芝,良,2019年7月21日
201902020605,1800,晴,芝,良,2019年7月21日
201902020606,1700,晴,ダート,良,2019年7月21日
201902020607,1000,曇,ダート,良,2019年7月21日
201902020608,1800,曇,芝,良,2019年7月21日
201902020609,1700,曇,ダート,良,2019年7月21日
201902020610,2000,曇,芝,良,2019年7月21日
201902020611,1200,曇,芝,良,2019年7月21日
201902020612,1200,曇,芝,良,2019年7月21日
201903010101,1700,晴,ダート,良,2019年4月6日
201903010102,1150,晴,ダート,良,2019年4月6日
201903010103,1700,晴,ダート,良,2019年4月6日
201903010104,2750,晴,障害,良,2019年4月6日
201903010105,2750,晴,障害,良,2019年4月6日
201903010106,1700,晴,ダート,良,2019年4月6日
201903010107,1200,晴,芝,良,2019年4月6日
201903010108,2600,晴,芝,良,2019年4月6日
201903010109,1150,晴,ダート,良,2019年4月6日
201903010110,2000,晴,芝,良,2019年4月6日
201903010111,1200,晴,芝,良,2019年4月6日
201903010112,1800,晴,芝,良,2019年4月6日
201903010201,1700,曇,ダート,良,2019年4月7日
201903010202,1200,曇,芝,良,2019年4月7日
201903010203,1700,曇,ダート,良,2019年4月7日
201903010204,2750,曇,障害,良,2019年4月7日
201903010205,1800,曇,芝,良,2019年4月7日
201903010206,1150,曇,ダート,良,2019年4月7日
201903010207,1700,曇,ダート,良,2019年4月7日
201903010208,2000,晴,芝,良,2019年4月7日
201903010209,1200,晴,芝,良,2019年4月7日
201903010210,2600,晴,芝,良,2019年4月7日
201903010211,1700,晴,ダート,良,2019年4月7日
201903010212,1200,晴,芝,良,2019年4月7日
201903010301,1150,晴,ダート,重,2019年4月13日
201903010302,1200,晴,芝,良,2019年4月13日
201903010303,1700,晴,ダート,重,2019年4月13日
201903010304,2000,晴,芝,良,2019年4月13日
201903010305,1200,晴,芝,良,2019年4月13日
201903010306,2000,晴,芝,良,2019年4月13日
201903010307,1700,晴,ダート,重,2019年4月13日
201903010308,1800,晴,芝,良,2019年4月13日
201903010309,1700,晴,ダート,重,2019年4月13日
201903010310,1200,晴,芝,良,2019年4月13日
201903010311,1150,晴,ダート,重,2019年4月13日
201903010312,2000,晴,芝,良,2019年4月13日
201903010401,1150,晴,ダート,稍重,2019年4月14日
201903010402,1800,晴,芝,良,2019年4月14日
201903010403,1700,晴,ダート,稍重,2019年4月14日
201903010404,2750,晴,障害,良,2019年4月14日
201903010405,2750,晴,障害,良,2019年4月14日
201903010406,1700,晴,ダート,稍重,2019年4月14日
201903010407,1200,晴,芝,良,2019年4月14日
201903010408,1700,晴,ダート,良,2019年4月14日
201903010409,1150,晴,ダート,良,2019年4月14日
201903010410,1200,晴,芝,良,2019年4月14日
201903010411,2000,曇,芝,良,2019年4月14日
201903010412,2600,曇,芝,良,2019年4月14日
201903010501,1150,晴,ダート,良,2019年4月20日
201903010502,1200,晴,芝,良,2019年4月20日
201903010503,1700,晴,ダート,良,2019年4月20日
201903010504,3380,晴,障害,良,2019年4月20日
201903010505,2770,晴,障害,良,2019年4月20日
201903010506,1700,晴,ダート,良,2019年4月20日
201903010507,2000,晴,芝,良,2019年4月20日
201903010508,1200,晴,芝,良,2019年4月20日
201903010509,1150,晴,ダート,良,2019年4月20日
201903010510,1200,晴,芝,良,2019年4月20日
201903010511,1800,晴,芝,良,2019年4月20日
201903010512,1700,晴,ダート,良,2019年4月20日
201903010601,1150,曇,ダート,良,2019年4月21日
201903010602,1200,曇,芝,良,2019年4月21日
201903010603,1700,曇,ダート,良,2019年4月21日
201903010604,2770,曇,障害,良,2019年4月21日
201903010605,1200,曇,芝,良,2019年4月21日
201903010606,1700,曇,ダート,良,2019年4月21日
201903010607,1800,曇,芝,良,2019年4月21日
201903010608,1150,晴,ダート,良,2019年4月21日
201903010609,1700,晴,ダート,良,2019年4月21日
201903010610,2000,曇,芝,良,2019年4月21日
201903010611,1200,曇,芝,良,2019年4月21日
201903010612,1800,曇,芝,良,2019年4月21日
201903020101,1800,曇,芝,良,2019年6月29日
201903020102,1700,曇,ダート,稍重,2019年6月29日
201903020103,1200,曇,芝,良,2019年6月29日
201903020104,1800,曇,芝,良,2019年6月29日
201903020105,1200,曇,芝,良,2019年6月29日
201903020106,1150,曇,ダート,稍重,2019年6月29日
201903020107,1700,曇,ダート,稍重,2019年6月29日
201903020108,2600,曇,芝,良,2019年6月29日
201903020109,1800,曇,芝,良,2019年6月29日
201903020110,1150,小雨,ダート,稍重,2019年6月29日
201903020111,1200,小雨,芝,良,2019年6月29日
201903020112,1700,小雨,ダート,稍重,2019年6月29日
201903020201,2750,雨,障害,重,2019年6月30日
201903020202,1700,雨,ダート,不良,2019年6月30日
201903020203,1200,雨,芝,不良,2019年6月30日
201903020204,1150,雨,ダート,不良,2019年6月30日
201903020205,1800,雨,芝,不良,2019年6月30日
201903020206,1200,雨,芝,不良,2019年6月30日
201903020207,2000,雨,芝,不良,2019年6月30日
201903020208,1150,雨,ダート,不良,2019年6月30日
201903020209,1200,雨,芝,不良,2019年6月30日
201903020210,1700,雨,ダート,不良,2019年6月30日
201903020211,1800,小雨,芝,不良,2019年6月30日
201903020212,1200,曇,芝,不良,2019年6月30日
201903020301,2750,曇,障害,良,2019年7月6日
201903020302,1700,曇,ダート,重,2019年7月6日
201903020303,1700,曇,ダート,重,2019年7月6日
201903020304,2750,曇,障害,良,2019年7月6日
201903020305,1800,曇,芝,良,2019年7月6日
201903020306,1150,曇,ダート,稍重,2019年7月6日
201903020307,1200,曇,芝,良,2019年7月6日
201903020308,1700,曇,ダート,稍重,2019年7月6日
201903020309,1200,曇,芝,良,2019年7月6日
201903020310,2000,曇,芝,良,2019年7月6日
201903020311,1800,曇,芝,良,2019年7月6日
201903020312,1700,曇,ダート,稍重,2019年7月6日
201903020401,1150,小雨,ダート,稍重,2019年7月7日
201903020402,1200,小雨,芝,稍重,2019年7月7日
201903020403,2000,曇,芝,稍重,2019年7月7日
201903020404,1150,曇,ダート,稍重,2019年7月7日
201903020405,2000,曇,芝,稍重,2019年7月7日
201903020406,1200,曇,芝,稍重,2019年7月7日
201903020407,1700,曇,ダート,稍重,2019年7月7日
201903020408,2000,曇,芝,稍重,2019年7月7日
201903020409,1800,曇,芝,稍重,2019年7月7日
201903020410,1700,曇,ダート,稍重,2019年7月7日
201903020411,2000,曇,芝,稍重,2019年7月7日
201903020412,1200,曇,芝,稍重,2019年7月7日
201903020501,1200,晴,芝,稍重,2019年7月13日
201903020502,1150,晴,ダート,重,2019年7月13日
201903020503,2600,曇,芝,稍重,2019年7月13日
201903020504,1700,曇,ダート,重,2019年7月13日
201903020505,1800,曇,芝,良,2019年7月13日
201903020506,1200,曇,芝,良,2019年7月13日
201903020507,1800,晴,芝,良,2019年7月13日
201903020508,1700,晴,ダート,稍重,2019年7月13日
201903020509,1800,晴,芝,良,2019年7月13日
201903020510,2600,晴,芝,良,2019年7月13日
201903020511,1150,晴,ダート,稍重,2019年7月13日
201903020512,1200,晴,芝,良,2019年7月13日
201903020601,2770,小雨,障害,重,2019年7月14日
201903020602,1700,小雨,ダート,重,2019年7月14日
201903020603,1800,小雨,芝,重,2019年7月14日
201903020604,1700,小雨,ダート,重,2019年7月14日
201903020605,1200,曇,芝,重,2019年7月14日
201903020606,2000,曇,芝,重,2019年7月14日
201903020607,1200,小雨,芝,重,2019年7月14日
201903020608,1150,小雨,ダート,重,2019年7月14日
201903020609,2600,小雨,芝,重,2019年7月14日
201903020610,1150,曇,ダート,重,2019年7月14日
201903020611,1200,曇,芝,重,2019年7月14日
201903020612,1700,曇,ダート,重,2019年7月14日
201903020701,2770,曇,障害,良,2019年7月20日
201903020702,1700,曇,ダート,稍重,2019年7月20日
201903020703,1700,曇,ダート,稍重,2019年7月20日
201903020704,3380,曇,障害,良,2019年7月20日
201903020705,1800,小雨,芝,稍重,2019年7月20日
201903020706,1200,小雨,芝,稍重,2019年7月20日
201903020707,1150,小雨,ダート,稍重,2019年7月20日
201903020708,1800,小雨,芝,稍重,2019年7月20日
201903020709,2000,曇,芝,稍重,2019年7月20日
201903020710,1800,曇,芝,稍重,2019年7月20日
201903020711,1700,曇,ダート,稍重,2019年7月20日
201903020712,1200,曇,芝,稍重,2019年7月20日
201903020801,1800,曇,芝,稍重,2019年7月21日
201903020802,1200,曇,芝,稍重,2019年7月21日
201903020803,1700,曇,ダート,稍重,2019年7月21日
201903020804,1800,曇,芝,稍重,2019年7月21日
201903020805,1150,曇,ダート,稍重,2019年7月21日
201903020806,1200,曇,芝,稍重,2019年7月21日
201903020807,2000,曇,芝,稍重,2019年7月21日
201903020808,1700,曇,ダート,稍重,2019年7月21日
201903020809,1200,曇,芝,稍重,2019年7月21日
201903020810,1700,曇,ダート,稍重,2019年7月21日
201903020811,1800,曇,芝,稍重,2019年7月21日
201903020812,1150,曇,ダート,稍重,2019年7月21日
201903030101,1150,晴,ダート,良,2019年11月2日
201903030102,1200,晴,芝,良,2019年11月2日
201903030103,1700,晴,ダート,良,2019年11月2日
201903030104,2750,晴,障害,良,2019年11月2日
201903030105,3350,晴,障害,良,2019年11月2日
201903030106,1700,晴,ダート,良,2019年11月2日
201903030107,1200,晴,芝,良,2019年11月2日
201903030108,1700,晴,ダート,良,2019年11月2日
201903030109,1150,晴,ダート,良,2019年11月2日
201903030110,2600,晴,芝,良,2019年11月2日
201903030111,1200,晴,芝,良,2019年11月2日
201903030112,1800,晴,芝,良,2019年11月2日
201903030201,1700,曇,ダート,良,2019年11月3日
201903030202,1800,曇,芝,良,2019年11月3日
201903030203,1700,曇,ダート,良,2019年11月3日
201903030204,2750,晴,障害,良,2019年11月3日
201903030205,1700,晴,ダート,良,2019年11月3日
201903030206,1200,晴,芝,良,2019年11月3日
201903030207,2000,晴,芝,良,2019年11月3日
201903030208,1150,晴,ダート,良,2019年11月3日
201903030209,1800,曇,芝,良,2019年11月3日
201903030210,1200,曇,芝,良,2019年11月3日
201903030211,1200,曇,芝,良,2019年11月3日
201903030212,1150,曇,ダート,良,2019年11月3日
201903030301,1700,晴,ダート,良,2019年11月9日
201903030302,1700,晴,ダート,良,2019年11月9日
201903030303,2000,晴,芝,良,2019年11月9日
201903030304,1200,晴,芝,良,2019年11月9日
201903030305,2000,晴,芝,良,2019年11月9日
201903030306,1150,晴,ダート,良,2019年11月9日
201903030307,1200,晴,芝,良,2019年11月9日
201903030308,2600,晴,芝,良,2019年11月9日
201903030309,1150,晴,ダート,良,2019年11月9日
201903030310,1800,晴,芝,良,2019年11月9日
201903030311,1700,晴,ダート,良,2019年11月9日
201903030312,1200,晴,芝,良,2019年11月9日
201903030401,1150,晴,ダート,良,2019年11月10日
201903030402,1800,晴,芝,良,2019年11月10日
201903030403,1700,晴,ダート,良,2019年11月10日
201903030404,2750,晴,障害,良,2019年11月10日
201903030405,2750,晴,障害,良,2019年11月10日
201903030406,1700,晴,ダート,良,2019年11月10日
201903030407,1200,晴,芝,良,2019年11月10日
201903030408,1700,晴,ダート,良,2019年11月10日
201903030409,2000,晴,芝,良,2019年11月10日
201903030410,1200,晴,芝,良,2019年11月10日
201903030411,2000,晴,芝,良,2019年11月10日
201903030412,1700,晴,ダート,良,2019年11月10日
201903030501,1150,晴,ダート,良,2019年11月16日
201903030502,1700,晴,ダート,良,2019年11月16日
201903030503,1200,晴,芝,良,2019年11月16日
201903030504,1800,曇,芝,良,2019年11月16日
201903030505,1200,曇,芝,良,2019年11月16日
201903030506,1150,曇,ダート,良,2019年11月16日
201903030507,1800,曇,芝,良,2019年11月16日
201903030508,1200,曇,芝,良,2019年11月16日
201903030509,2000,曇,芝,良,2019年11月16日
201903030510,1700,曇,ダート,良,2019年11月16日
201903030511,2600,曇,芝,良,2019年11月16日
201903030512,1200,曇,芝,良,2019年11月16日
201903030601,1700,晴,ダート,良,2019年11月17日
201903030602,2400,晴,ダート,良,2019年11月17日
201903030603,1700,晴,ダート,良,2019年11月17日
201903030604,2770,晴,障害,良,2019年11月17日
201903030605,2770,晴,障害,良,2019年11月17日
201903030606,1700,晴,ダート,良,2019年11月17日
201903030607,1200,晴,芝,良,2019年11月17日
201903030608,2600,晴,芝,良,2019年11月17日
201903030609,1150,晴,ダート,良,2019年11月17日
201903030610,2000,晴,芝,良,2019年11月17日
201903030611,1700,晴,ダート,良,2019年11月17日
201903030612,1200,晴,芝,良,2019年11月17日
201904010101,2890,曇,障害,重,2019年4月27日
201904010102,1800,曇,ダート,不良,2019年4月27日
201904010103,1200,小雨,ダート,不良,2019年4月27日
201904010104,2890,小雨,障害,重,2019年4月27日
201904010105,1600,小雨,芝,重,2019年4月27日
201904010106,2200,小雨,芝,重,2019年4月27日
201904010107,1200,小雨,ダート,不良,2019年4月27日
201904010108,1800,小雨,ダート,不良,2019年4月27日
201904010109,1200,小雨,芝,重,2019年4月27日
201904010110,2000,小雨,芝,重,2019年4月27日
201904010111,1000,小雨,芝,重,2019年4月27日
201904010112,1800,小雨,ダート,不良,2019年4月27日
201904010201,1800,晴,ダート,稍重,2019年4月29日
201904010202,1200,晴,ダート,稍重,2019年4月29日
201904010203,1800,晴,ダート,稍重,2019年4月29日
201904010204,2890,晴,障害,良,2019年4月29日
201904010205,1800,晴,芝,良,2019年4月29日
201904010206,1000,晴,芝,良,2019年4月29日
201904010207,1800,晴,ダート,稍重,2019年4月29日
201904010208,2400,晴,芝,良,2019年4月29日
201904010209,1200,晴,芝,良,2019年4月29日
201904010210,1200,晴,ダート,稍重,2019年4月29日
201904010211,2000,晴,芝,良,2019年4月29日
201904010212,1200,晴,ダート,稍重,2019年4月29日
201904010301,2890,晴,障害,良,2019年5月4日
201904010302,1800,晴,ダート,良,2019年5月4日
201904010303,1200,晴,ダート,良,2019年5月4日
201904010304,3290,晴,障害,良,2019年5月4日
201904010305,1200,晴,芝,良,2019年5月4日
201904010306,1800,晴,芝,良,2019年5月4日
