,course_len,weather,race_type,ground_state,date
201701020504,1200,曇,芝,良,2017年9月2日
201701020505,1500,曇,芝,良,2017年9月2日
201701020506,1000,曇,ダート,良,2017年9月2日
201701020507,1700,曇,ダート,良,2017年9月2日
201701020508,2000,曇,芝,良,2017年9月2日
201701020509,1700,曇,ダート,良,2017年9月2日
201701020510,1200,曇,芝,良,2017年9月2日
201701020511,1800,曇,芝,良,2017年9月2日
201701020512,2000,曇,芝,良,2017年9月2日
201701020601,1500,晴,芝,良,2017年9月3日
201701020602,1200,晴,芝,良,2017年9月3日
201701020603,1000,晴,ダート,良,2017年9月3日
201701020604,1700,晴,ダート,良,2017年9月3日
201701020605,2000,晴,芝,良,2017年9月3日
201701020606,1000,晴,ダート,良,2017年9月3日
201701020607,1200,晴,芝,良,2017年9月3日
201701020608,1700,晴,ダート,良,2017年9月3日
201701020609,1800,晴,芝,良,2017年9月3日
201701020610,1200,晴,芝,良,2017年9月3日
201701020611,2600,晴,芝,良,2017年9月3日
201701020612,1700,晴,ダート,良,2017年9月3日
201702010101,1200,晴,芝,良,2017年6月17日
201702010102,1700,晴,ダート,良,2017年6月17日
201702010103,1000,晴,ダート,良,2017年6月17日
201702010104,1700,晴,ダート,良,2017年6月17日
201702010105,1000,晴,芝,良,2017年6月17日
201702010106,2000,晴,芝,良,2017年6月17日
201702010107,1000,晴,ダート,良,2017年6月17日
201702010108,1200,晴,芝,良,2017年6月17日
201702010109,1700,晴,ダート,良,2017年6月17日
201702010110,2600,晴,芝,良,2017年6月17日
201702010111,1200,晴,芝,良,2017年6月17日
201702010112,1800,晴,芝,良,2017年6月17日
201702010201,1700,晴,ダート,良,2017年6月18日
201702010202,1000,晴,ダート,良,2017年6月18日
201702010203,1200,晴,芝,良,2017年6月18日
201702010204,1700,晴,ダート,良,2017年6月18日
201702010205,1200,晴,芝,良,2017年6月18日
201702010206,1800,晴,芝,良,2017年6月18日
201702010207,1700,晴,ダート,良,2017年6月18日
201702010208,1200,晴,芝,良,2017年6月18日
201702010209,2000,晴,芝,良,2017年6月18日
201702010210,1700,晴,ダート,良,2017年6月18日
201702010211,1200,晴,芝,良,2017年6月18日
201702010212,1800,晴,芝,良,2017年6月18日
201702010301,1200,曇,芝,良,2017年6月24日
201702010302,1700,曇,ダート,良,2017年6月24日
201702010303,1800,曇,芝,良,2017年6月24日
201702010304,2600,晴,芝,良,2017年6月24日
201702010305,1200,晴,芝,良,2017年6月24日
201702010306,1000,晴,ダート,良,2017年6月24日
201702010307,1200,晴,芝,良,2017年6月24日
201702010308,1000,晴,ダート,良,2017年6月24日
201702010309,1700,晴,ダート,良,2017年6月24日
201702010310,2000,晴,芝,良,2017年6月24日
201702010311,1700,晴,ダート,良,2017年6月24日
201702010312,1200,晴,芝,良,2017年6月24日
201702010401,1200,曇,芝,良,2017年6月25日
201702010402,1000,曇,ダート,良,2017年6月25日
201702010403,1700,晴,ダート,良,2017年6月25日
201702010404,1800,晴,芝,良,2017年6月25日
201702010405,1200,晴,芝,良,2017年6月25日
201702010406,2000,晴,芝,良,2017年6月25日
201702010407,1700,晴,ダート,良,2017年6月25日
201702010408,1200,晴,芝,良,2017年6月25日
201702010409,1700,晴,ダート,良,2017年6月25日
201702010410,1800,曇,芝,良,2017年6月25日
201702010411,1200,曇,芝,良,2017年6月25日
201702010412,1700,曇,ダート,良,2017年6月25日
201702010501,1200,曇,芝,良,2017年7月1日
201702010502,1700,曇,ダート,良,2017年7月1日
201702010503,1000,曇,ダート,良,2017年7月1日
201702010504,1700,曇,ダート,良,2017年7月1日
201702010505,1000,曇,芝,良,2017年7月1日
201702010506,2000,曇,芝,良,2017年7月1日
201702010507,1000,曇,ダート,良,2017年7月1日
201702010508,1200,曇,芝,良,2017年7月1日
201702010509,1700,曇,ダート,良,2017年7月1日
201702010510,1800,曇,芝,良,2017年7月1日
201702010511,1200,曇,芝,良,2017年7月1日
201702010512,2000,晴,芝,良,2017年7月1日
201702010601,1000,曇,ダート,良,2017年7月2日
201702010602,1700,曇,ダート,良,2017年7月2日
201702010603,1200,曇,芝,良,2017年7月2日
201702010604,1800,曇,芝,良,2017年7月2日
201702010605,1200,曇,芝,良,2017年7月2日
201702010606,1000,曇,ダート,良,2017年7月2日
201702010607,2000,曇,芝,良,2017年7月2日
201702010608,1700,曇,ダート,良,2017年7月2日
201702010609,2600,曇,芝,良,2017年7月2日
201702010610,1700,曇,ダート,良,2017年7月2日
201702010611,1800,曇,芝,良,2017年7月2日
201702010612,1200,晴,芝,良,2017年7月2日
201702020101,1200,晴,芝,良,2017年7月8日
201702020102,2400,晴,ダート,良,2017年7月8日
201702020103,1200,晴,芝,良,2017年7月8日
201702020104,1700,晴,ダート,良,2017年7月8日
201702020105,1200,晴,芝,良,2017年7月8日
201702020106,1000,晴,ダート,良,2017年7月8日
201702020107,1800,晴,芝,良,2017年7月8日
201702020108,1200,晴,芝,良,2017年7月8日
201702020109,1700,晴,ダート,良,2017年7月8日
201702020110,1800,晴,芝,良,2017年7月8日
201702020111,2000,晴,芝,良,2017年7月8日
201702020112,1000,晴,ダート,良,2017年7月8日
201702020201,1200,晴,芝,良,2017年7月9日
201702020202,1000,晴,ダート,良,2017年7月9日
201702020203,2000,晴,芝,良,2017年7月9日
201702020204,1700,晴,ダート,良,2017年7月9日
201702020205,1800,晴,芝,良,2017年7月9日
201702020206,1200,晴,芝,良,2017年7月9日
201702020207,1000,晴,ダート,良,2017年7月9日
201702020208,1700,晴,ダート,良,2017年7月9日
201702020209,2000,晴,芝,良,2017年7月9日
201702020210,1200,曇,芝,良,2017年7月9日
201702020211,1700,曇,ダート,良,2017年7月9日
201702020212,1800,曇,芝,良,2017年7月9日
201702020301,1000,晴,ダート,良,2017年7月15日
201702020302,1700,晴,ダート,良,2017年7月15日
201702020303,1200,晴,芝,良,2017年7月15日
201702020304,1700,晴,ダート,良,2017年7月15日
201702020305,1200,晴,芝,良,2017年7月15日
201702020306,2600,晴,芝,良,2017年7月15日
201702020307,2400,晴,ダート,良,2017年7月15日
201702020308,1200,晴,芝,良,2017年7月15日
201702020309,1700,晴,ダート,良,2017年7月15日
201702020310,2000,晴,芝,良,2017年7月15日
201702020311,1200,曇,芝,良,2017年7月15日
201702020312,1800,曇,芝,良,2017年7月15日
201702020401,1200,雨,芝,良,2017年7月16日
201702020402,1000,小雨,ダート,稍重,2017年7月16日
201702020403,1700,小雨,ダート,稍重,2017年7月16日
201702020404,1200,小雨,芝,良,2017年7月16日
201702020405,1800,小雨,芝,良,2017年7月16日
201702020406,2000,小雨,芝,良,2017年7月16日
201702020407,1000,雨,ダート,稍重,2017年7月16日
201702020408,1700,雨,ダート,重,2017年7月16日
201702020409,1200,雨,芝,重,2017年7月16日
201702020410,1700,雨,ダート,不良,2017年7月16日
201702020411,2000,曇,芝,重,2017年7月16日
201702020412,2600,曇,芝,重,2017年7月16日
201702020501,1800,曇,芝,重,2017年7月22日
201702020502,1700,曇,ダート,不良,2017年7月22日
201702020503,1000,曇,ダート,不良,2017年7月22日
201702020504,1700,曇,ダート,不良,2017年7月22日
201702020505,1200,曇,芝,稍重,2017年7月22日
201702020506,1800,曇,芝,稍重,2017年7月22日
201702020507,1200,曇,芝,稍重,2017年7月22日
201702020508,1000,曇,ダート,重,2017年7月22日
201702020509,2000,曇,芝,稍重,2017年7月22日
201702020510,2600,曇,芝,稍重,2017年7月22日
201702020511,1200,曇,芝,稍重,2017年7月22日
201702020512,1700,曇,ダート,重,2017年7月22日
201702020601,1200,曇,芝,良,2017年7月23日
201702020602,1000,曇,ダート,重,2017年7月23日
201702020603,1700,曇,ダート,重,2017年7月23日
201702020604,2000,晴,芝,良,2017年7月23日
201702020605,1800,晴,芝,良,2017年7月23日
201702020606,1000,晴,ダート,稍重,2017年7月23日
201702020607,1700,晴,ダート,稍重,2017年7月23日
201702020608,1800,晴,芝,良,2017年7月23日
201702020609,1700,晴,ダート,稍重,2017年7月23日
201702020610,2000,晴,芝,良,2017年7月23日
201702020611,1200,晴,芝,良,2017年7月23日
201702020612,1200,晴,芝,良,2017年7月23日
201703010101,1700,曇,ダート,良,2017年4月8日
201703010102,1200,曇,芝,良,2017年4月8日
201703010103,1700,曇,ダート,良,2017年4月8日
201703010104,2750,曇,障害,良,2017年4月8日
201703010105,2750,曇,障害,良,2017年4月8日
201703010106,1700,曇,ダート,良,2017年4月8日
201703010107,1150,曇,ダート,良,2017年4月8日
201703010108,1200,曇,芝,良,2017年4月8日
201703010109,1700,曇,ダート,良,2017年4月8日
201703010110,2000,曇,芝,良,2017年4月8日
201703010111,1200,曇,芝,良,2017年4月8日
201703010112,2000,曇,芝,良,2017年4月8日
201703010201,1700,曇,ダート,良,2017年4月9日
201703010202,1200,曇,芝,良,2017年4月9日
201703010203,1700,雨,ダート,良,2017年4月9日
201703010204,2750,曇,障害,良,2017年4月9日
201703010205,1800,曇,芝,良,2017年4月9日
201703010206,1150,曇,ダート,良,2017年4月9日
201703010207,2000,曇,芝,良,2017年4月9日
201703010208,1150,曇,ダート,良,2017年4月9日
201703010209,1800,曇,芝,良,2017年4月9日
201703010210,2600,曇,芝,良,2017年4月9日
201703010211,1700,曇,ダート,良,2017年4月9日
201703010212,1200,曇,芝,良,2017年4月9日
201703010301,1150,曇,ダート,良,2017年4月15日
201703010302,1200,曇,芝,良,2017年4月15日
201703010303,1700,曇,ダート,良,2017年4月15日
201703010304,1800,曇,芝,良,2017年4月15日
201703010305,1200,曇,芝,良,2017年4月15日
201703010306,2000,曇,芝,良,2017年4月15日
201703010307,1150,曇,ダート,良,2017年4月15日
201703010308,1200,曇,芝,良,2017年4月15日
201703010309,1700,曇,ダート,良,2017年4月15日
201703010310,1200,曇,芝,良,2017年4月15日
201703010311,1150,曇,ダート,良,2017年4月15日
201703010312,2000,曇,芝,良,2017年4月15日
201703010401,1150,晴,ダート,良,2017年4月16日
201703010402,1200,晴,芝,良,2017年4月16日
201703010403,1700,晴,ダート,良,2017年4月16日
201703010404,2750,晴,障害,良,2017年4月16日
201703010405,2750,晴,障害,良,2017年4月16日
201703010406,1700,晴,ダート,良,2017年4月16日
201703010407,1150,晴,ダート,良,2017年4月16日
201703010408,1800,晴,芝,良,2017年4月16日
201703010409,1700,晴,ダート,良,2017年4月16日
201703010410,1200,晴,芝,良,2017年4月16日
201703010411,2000,晴,芝,良,2017年4月16日
201703010412,2600,晴,芝,良,2017年4月16日
201703010501,1150,曇,ダート,良,2017年4月22日
201703010502,1200,曇,芝,良,2017年4月22日
201703010503,1700,曇,ダート,良,2017年4月22日
201703010504,3380,曇,障害,良,2017年4月22日
201703010505,2770,曇,障害,良,2017年4月22日
201703010506,1700,曇,ダート,良,2017年4月22日
201703010507,1800,晴,芝,良,2017年4月22日
201703010508,1150,晴,ダート,良,2017年4月22日
201703010509,2000,晴,芝,良,2017年4月22日
201703010510,1200,晴,芝,良,2017年4月22日
201703010511,1800,晴,芝,良,2017年4月22日
201703010512,1700,晴,ダート,良,2017年4月22日
201703010601,1150,晴,ダート,良,2017年4月23日
201703010602,2000,晴,芝,良,2017年4月23日
201703010603,1700,晴,ダート,良,2017年4月23日
201703010604,2770,晴,障害,良,2017年4月23日
201703010605,2600,晴,芝,良,2017年4月23日
201703010606,1200,晴,芝,良,2017年4月23日
201703010607,1700,晴,ダート,良,2017年4月23日
201703010608,1150,晴,ダート,良,2017年4月23日
201703010609,1200,晴,芝,良,2017年4月23日
201703010610,1700,晴,ダート,良,2017年4月23日
201703010611,1200,晴,芝,良,2017年4月23日
201703010612,1800,晴,芝,良,2017年4月23日
201703020101,1800,曇,芝,良,2017年7月1日
201703020102,1150,曇,ダート,良,2017年7月1日
201703020103,1200,曇,芝,良,2017年7月1日
201703020104,1700,曇,ダート,良,2017年7月1日
201703020105,1200,曇,芝,良,2017年7月1日
201703020106,1150,曇,ダート,良,2017年7月1日
201703020107,1800,曇,芝,良,2017年7月1日
201703020108,1200,曇,芝,良,2017年7月1日
201703020109,2000,曇,芝,良,2017年7月1日
201703020110,1700,曇,ダート,良,2017年7月1日
201703020111,1200,曇,芝,良,2017年7月1日
201703020112,1700,曇,ダート,良,2017年7月1日
201703020201,1700,晴,ダート,良,2017年7月2日
201703020202,1200,晴,芝,良,2017年7月2日
201703020203,1700,晴,ダート,良,2017年7月2日
201703020204,2750,晴,障害,良,2017年7月2日
201703020205,1800,曇,芝,良,2017年7月2日
201703020206,1200,曇,芝,良,2017年7月2日
201703020207,2000,曇,芝,良,2017年7月2日
201703020208,1700,曇,ダート,良,2017年7月2日
201703020209,1800,曇,芝,良,2017年7月2日
201703020210,1200,曇,芝,良,2017年7月2日
201703020211,1800,曇,芝,良,2017年7月2日
201703020212,1150,曇,ダート,良,2017年7月2日
201703020301,2750,晴,障害,良,2017年7月8日
201703020302,1700,晴,ダート,良,2017年7月8日
201703020303,1700,晴,ダート,良,2017年7月8日
201703020304,2750,晴,障害,良,2017年7月8日
201703020305,1200,晴,芝,良,2017年7月8日
201703020306,1150,晴,ダート,良,2017年7月8日
201703020307,1200,晴,芝,良,2017年7月8日
201703020308,1150,晴,ダート,良,2017年7月8日
201703020309,2600,晴,芝,良,2017年7月8日
201703020310,2000,晴,芝,良,2017年7月8日
201703020311,1800,晴,芝,良,2017年7月8日
201703020312,1700,晴,ダート,良,2017年7月8日
201703020401,1150,晴,ダート,良,2017年7月9日
201703020402,1200,晴,芝,良,2017年7月9日
201703020403,1800,晴,芝,良,2017年7月9日
201703020404,1700,晴,ダート,良,2017年7月9日
201703020405,1800,晴,芝,良,2017年7月9日
201703020406,1200,晴,芝,良,2017年7月9日
201703020407,2000,晴,芝,良,2017年7月9日
201703020408,1700,晴,ダート,良,2017年7月9日
201703020409,2000,晴,芝,良,2017年7月9日
201703020410,1700,晴,ダート,良,2017年7月9日
201703020411,2000,晴,芝,良,2017年7月9日
201703020412,1200,晴,芝,良,2017年7月9日
201703020501,1800,曇,芝,良,2017年7月15日
201703020502,1150,曇,ダート,良,2017年7月15日
201703020503,1700,曇,ダート,良,2017年7月15日
201703020504,2000,曇,芝,良,2017年7月15日
201703020505,1200,曇,芝,良,2017年7月15日
201703020506,1150,曇,ダート,良,2017年7月15日
201703020507,1200,曇,芝,良,2017年7月15日
201703020508,1700,曇,ダート,良,2017年7月15日
201703020509,1200,曇,芝,良,2017年7月15日
201703020510,2600,曇,芝,良,2017年7月15日
201703020511,1700,曇,ダート,良,2017年7月15日
201703020512,1800,曇,芝,良,2017年7月15日
201703020601,1200,曇,芝,良,2017年7月16日
201703020602,1800,曇,芝,良,2017年7月16日
201703020603,1700,小雨,ダート,良,2017年7月16日
201703020604,2770,曇,障害,良,2017年7月16日
201703020605,1800,曇,芝,良,2017年7月16日
201703020606,1700,曇,ダート,良,2017年7月16日
201703020607,2600,曇,芝,良,2017年7月16日
201703020608,1200,曇,芝,良,2017年7月16日
201703020609,2000,曇,芝,良,2017年7月16日
201703020610,1150,曇,ダート,良,2017年7月16日
201703020611,1200,曇,芝,良,2017年7月16日
201703020612,1700,雨,ダート,良,2017年7月16日
201703020701,2770,曇,障害,良,2017年7月22日
201703020702,1700,曇,ダート,良,2017年7月22日
201703020703,1700,曇,ダート,良,2017年7月22日
201703020704,3380,曇,障害,良,2017年7月22日
201703020705,1800,曇,芝,良,2017年7月22日
201703020706,1200,小雨,芝,良,2017年7月22日
201703020707,1150,曇,ダート,良,2017年7月22日
201703020708,2600,曇,芝,良,2017年7月22日
201703020709,1700,曇,ダート,良,2017年7月22日
201703020710,1800,曇,芝,良,2017年7月22日
201703020711,1200,曇,芝,良,2017年7月22日
201703020712,1150,曇,ダート,良,2017年7月22日
201703020801,1200,小雨,芝,良,2017年7月23日
201703020802,1800,小雨,芝,良,2017年7月23日
201703020803,1150,小雨,ダート,良,2017年7月23日
201703020804,1700,小雨,ダート,良,2017年7月23日
201703020805,2000,小雨,芝,良,2017年7月23日
201703020806,1200,曇,芝,良,2017年7月23日
201703020807,2000,曇,芝,良,2017年7月23日
201703020808,1700,曇,ダート,良,2017年7月23日
201703020809,1800,曇,芝,良,2017年7月23日
201703020810,1700,小雨,ダート,良,2017年7月23日
201703020811,1800,小雨,芝,良,2017年7月23日
201703020812,1200,小雨,芝,良,2017年7月23日
201703030101,1700,晴,ダート,稍重,2017年11月3日
201703030102,1200,晴,芝,良,2017年11月3日
201703030103,1700,晴,ダート,稍重,2017年11月3日
201703030104,3350,晴,障害,良,2017年11月3日
201703030105,2750,晴,障害,良,2017年11月3日
201703030106,1700,晴,ダート,稍重,2017年11月3日
201703030107,1200,晴,芝,良,2017年11月3日
201703030108,1150,晴,ダート,稍重,2017年11月3日
201703030109,2600,晴,芝,良,2017年11月3日
201703030110,1800,晴,芝,良,2017年11月3日
201703030111,1200,晴,芝,良,2017年11月3日
201703030112,1150,晴,ダート,稍重,2017年11月3日
201703030201,1150,曇,ダート,稍重,2017年11月4日
201703030202,1800,曇,芝,良,2017年11月4日
201703030203,1700,曇,ダート,稍重,2017年11月4日
201703030204,2750,曇,障害,良,2017年11月4日
201703030205,1700,曇,ダート,稍重,2017年11月4日
201703030206,1200,曇,芝,良,2017年11月4日
201703030207,2000,小雨,芝,良,2017年11月4日
201703030208,1700,小雨,ダート,稍重,2017年11月4日
201703030209,1800,小雨,芝,良,2017年11月4日
201703030210,1200,小雨,芝,良,2017年11月4日
201703030211,1200,小雨,芝,良,2017年11月4日
201703030212,1150,曇,ダート,稍重,2017年11月4日
201703030301,1700,曇,ダート,良,2017年11月11日
201703030302,1700,曇,ダート,良,2017年11月11日
201703030303,1200,曇,芝,良,2017年11月11日
201703030304,2000,曇,芝,良,2017年11月11日
201703030305,1200,小雨,芝,良,2017年11月11日
201703030306,1150,小雨,ダート,良,2017年11月11日
201703030307,2600,小雨,芝,良,2017年11月11日
201703030308,1200,小雨,芝,良,2017年11月11日
201703030309,1150,小雨,ダート,良,2017年11月11日
201703030310,2000,小雨,芝,良,2017年11月11日
201703030311,1700,小雨,ダート,良,2017年11月11日
201703030312,1200,小雨,芝,良,2017年11月11日
201703030401,1150,曇,ダート,良,2017年11月12日
201703030402,1700,曇,ダート,良,2017年11月12日
201703030403,1700,曇,ダート,良,2017年11月12日
201703030404,2750,曇,障害,良,2017年11月12日
201703030405,2750,曇,障害,良,2017年11月12日
201703030406,1700,曇,ダート,良,2017年11月12日
201703030407,2000,曇,芝,良,2017年11月12日
201703030408,1200,曇,芝,良,2017年11月12日
201703030409,1150,曇,ダート,良,2017年11月12日
201703030410,1200,曇,芝,良,2017年11月12日
201703030411,2000,曇,芝,良,2017年11月12日
201703030412,1800,曇,芝,良,2017年11月12日
201703030501,1150,曇,ダート,良,2017年11月18日
201703030502,1700,曇,ダート,良,2017年11月18日
201703030503,1200,曇,芝,良,2017年11月18日
201703030504,1800,曇,芝,良,2017年11月18日
201703030505,2000,曇,芝,良,2017年11月18日
201703030506,1150,曇,ダート,良,2017年11月18日
201703030507,1200,曇,芝,良,2017年11月18日
201703030508,1800,曇,芝,良,2017年11月18日
201703030509,1200,曇,芝,良,2017年11月18日
201703030510,1700,曇,ダート,良,2017年11月18日
201703030511,2600,曇,芝,良,2017年11月18日
201703030512,2000,曇,芝,良,2017年11月18日
201703030601,1700,晴,ダート,良,2017年11月19日
201703030602,2400,晴,ダート,良,2017年11月19日
201703030603,1700,晴,ダート,良,2017年11月19日
201703030604,2770,晴,障害,良,2017年11月19日
201703030605,2770,曇,障害,良,2017年11月19日
201703030606,1700,曇,ダート,良,2017年11月19日
201703030607,2600,曇,芝,良,2017年11月19日
201703030608,1150,曇,ダート,良,2017年11月19日
201703030609,1200,小雪,芝,良,2017年11月19日
201703030610,1800,曇,芝,良,2017年11月19日
201703030611,1700,曇,ダート,良,2017年11月19日
201703030612,1200,曇,芝,良,2017年11月19日
201704010101,2890,晴,障害,良,2017年4月29日
201704010102,1800,晴,ダート,稍重,2017年4月29日
201704010103,1200,曇,ダート,稍重,2017年4月29日
201704010104,2890,曇,障害,良,2017年4月29日
201704010105,1600,曇,芝,良,2017年4月29日
201704010106,2000,曇,芝,良,2017年4月29日
201704010107,1200,曇,ダート,稍重,2017年4月29日
201704010108,1800,曇,ダート,稍重,2017年4月29日
201704010109,1200,曇,ダート,稍重,2017年4月29日
201704010110,1200,曇,芝,良,2017年4月29日
201704010111,1000,曇,芝,良,2017年4月29日
201704010112,1800,雨,芝,良,2017年4月29日
201704010201,1800,晴,ダート,良,2017年4月30日
201704010202,1200,晴,ダート,良,2017年4月30日
201704010203,1800,晴,ダート,良,2017年4月30日
201704010204,2890,晴,障害,良,2017年4月30日
201704010205,1200,晴,ダート,良,2017年4月30日
201704010206,1200,晴,芝,良,2017年4月30日
201704010207,1000,晴,芝,良,2017年4月30日
201704010208,1200,晴,ダート,良,2017年4月30日
201704010209,1800,晴,ダート,良,2017年4月30日
201704010210,2000,晴,芝,良,2017年4月30日
201704010211,1600,晴,芝,良,2017年4月30日
201704010212,1400,晴,芝,良,2017年4月30日
201704010301,3290,雨,障害,良,2017年5月6日
201704010302,1800,雨,ダート,良,2017年5月6日
201704010303,1200,雨,ダート,稍重,2017年5月6日
201704010304,2890,雨,障害,稍重,2017年5月6日
201704010305,1400,雨,芝,稍重,2017年5月6日
201704010306,2400,雨,芝,稍重,2017年5月6日
201704010307,1200,雨,ダート,稍重,2017年5月6日
201704010308,1800,雨,ダート,重,2017年5月6日
201704010309,2000,雨,芝,重,2017年5月6日
201704010310,1800,雨,ダート,重,2017年5月6日
201704010311,1000,雨,芝,重,2017年5月6日
201704010312,1600,雨,芝,重,2017年5月6日
201704010401,1800,晴,ダート,重,2017年5月7日
201704010402,1200,晴,ダート,重,2017年5月7日
