,course_len,weather,race_type,ground_state,date
201801010505,1500,曇,芝,稍重,2018年8月11日
201801010506,2000,小雨,芝,稍重,2018年8月11日
201801010507,1700,小雨,ダート,不良,2018年8月11日
201801010508,1200,小雨,芝,稍重,2018年8月11日
201801010509,1700,小雨,ダート,不良,2018年8月11日
201801010510,1800,小雨,芝,稍重,2018年8月11日
201801010511,1500,曇,芝,稍重,2018年8月11日
201801010512,2000,曇,芝,稍重,2018年8月11日
201801010601,1200,晴,芝,稍重,2018年8月12日
201801010602,1700,晴,ダート,重,2018年8月12日
201801010603,1200,晴,芝,稍重,2018年8月12日
201801010604,1500,晴,芝,稍重,2018年8月12日
201801010605,1800,晴,芝,稍重,2018年8月12日
201801010606,1000,晴,ダート,重,2018年8月12日
201801010607,1700,曇,ダート,重,2018年8月12日
201801010608,1500,曇,芝,良,2018年8月12日
201801010609,1800,曇,芝,良,2018年8月12日
201801010610,2000,曇,芝,良,2018年8月12日
201801010611,1700,曇,ダート,重,2018年8月12日
201801010612,1700,曇,ダート,重,2018年8月12日
201801020101,1200,晴,芝,良,2018年8月18日
201801020102,1800,晴,芝,良,2018年8月18日
201801020103,1700,晴,ダート,稍重,2018年8月18日
201801020104,1000,晴,ダート,稍重,2018年8月18日
201801020105,1500,晴,芝,良,2018年8月18日
201801020106,1700,晴,ダート,稍重,2018年8月18日
201801020107,2000,晴,芝,良,2018年8月18日
201801020108,2400,晴,ダート,稍重,2018年8月18日
201801020109,1700,晴,ダート,稍重,2018年8月18日
201801020110,1800,晴,芝,良,2018年8月18日
201801020111,2600,晴,芝,良,2018年8月18日
201801020112,1500,晴,芝,良,2018年8月18日
201801020201,1500,雨,芝,良,2018年8月19日
201801020202,2400,雨,ダート,稍重,2018年8月19日
201801020203,1700,雨,ダート,稍重,2018年8月19日
201801020204,1200,曇,芝,稍重,2018年8月19日
201801020205,1800,曇,芝,稍重,2018年8月19日
201801020206,1000,曇,ダート,稍重,2018年8月19日
201801020207,1700,曇,ダート,稍重,2018年8月19日
201801020208,2000,曇,芝,稍重,2018年8月19日
201801020209,1500,曇,芝,稍重,2018年8月19日
201801020210,1000,曇,ダート,稍重,2018年8月19日
201801020211,2000,曇,芝,稍重,2018年8月19日
201801020212,1200,曇,芝,稍重,2018年8月19日
201801020301,1000,曇,ダート,不良,2018年8月25日
201801020302,1500,曇,芝,稍重,2018年8月25日
201801020303,1700,曇,ダート,不良,2018年8月25日
201801020304,1500,曇,芝,稍重,2018年8月25日
201801020305,1700,曇,ダート,不良,2018年8月25日
201801020306,2000,曇,芝,稍重,2018年8月25日
201801020307,1200,曇,芝,稍重,2018年8月25日
201801020308,1000,曇,ダート,不良,2018年8月25日
201801020309,2600,曇,芝,稍重,2018年8月25日
201801020310,1200,曇,芝,稍重,2018年8月25日
201801020311,2000,曇,芝,稍重,2018年8月25日
201801020312,1700,曇,ダート,不良,2018年8月25日
201801020401,1800,晴,芝,稍重,2018年8月26日
201801020402,1700,晴,ダート,重,2018年8月26日
201801020403,1000,晴,ダート,重,2018年8月26日
201801020404,1700,曇,ダート,重,2018年8月26日
201801020405,1200,曇,芝,稍重,2018年8月26日
201801020406,2600,曇,芝,稍重,2018年8月26日
201801020407,1700,曇,ダート,重,2018年8月26日
201801020408,2000,曇,芝,稍重,2018年8月26日
201801020409,1500,曇,芝,稍重,2018年8月26日
201801020410,1700,晴,ダート,重,2018年8月26日
201801020411,1200,晴,芝,稍重,2018年8月26日
201801020412,1800,晴,芝,稍重,2018年8月26日
201801020501,1700,曇,ダート,重,2018年9月1日
201801020502,2000,晴,芝,稍重,2018年9月1日
201801020503,1700,晴,ダート,重,2018年9月1日
201801020504,1200,晴,芝,稍重,2018年9月1日
201801020505,1500,晴,芝,稍重,2018年9月1日
201801020506,1000,晴,ダート,稍重,2018年9月1日
201801020507,1700,晴,ダート,稍重,2018年9月1日
201801020508,2000,晴,芝,良,2018年9月1日
201801020509,1700,晴,ダート,稍重,2018年9月1日
201801020510,1200,晴,芝,良,2018年9月1日
201801020511,1800,晴,芝,良,2018年9月1日
201801020512,2000,晴,芝,良,2018年9月1日
201801020601,1500,晴,芝,良,2018年9月2日
201801020602,1200,晴,芝,良,2018年9月2日
201801020603,1000,晴,ダート,良,2018年9月2日
201801020604,1700,晴,ダート,良,2018年9月2日
201801020605,2000,晴,芝,良,2018年9月2日
201801020606,1000,晴,ダート,良,2018年9月2日
201801020607,1200,晴,芝,良,2018年9月2日
201801020608,1700,晴,ダート,良,2018年9月2日
201801020609,1800,晴,芝,良,2018年9月2日
201801020610,1200,晴,芝,良,2018年9月2日
201801020611,2600,晴,芝,良,2018年9月2日
201801020612,1700,晴,ダート,良,2018年9月2日
201802010101,1200,曇,芝,良,2018年6月16日
201802010102,1000,曇,ダート,良,2018年6月16日
201802010103,1700,曇,ダート,良,2018年6月16日
201802010104,2000,晴,芝,良,2018年6月16日
201802010105,1000,晴,芝,良,2018年6月16日
201802010106,1700,晴,ダート,良,2018年6月16日
201802010107,1000,晴,ダート,良,2018年6月16日
201802010108,1200,晴,芝,良,2018年6月16日
201802010109,1700,晴,ダート,良,2018年6月16日
201802010110,2600,晴,芝,良,2018年6月16日
201802010111,1200,晴,芝,良,2018年6月16日
201802010112,1800,晴,芝,良,2018年6月16日
201802010201,1700,曇,ダート,良,2018年6月17日
201802010202,1000,曇,ダート,良,2018年6月17日
201802010203,1200,曇,芝,良,2018年6月17日
201802010204,1700,曇,ダート,良,2018年6月17日
201802010205,1200,曇,芝,良,2018年6月17日
201802010206,1800,曇,芝,良,2018年6月17日
201802010207,1000,曇,ダート,良,2018年6月17日
201802010208,1200,曇,芝,良,2018年6月17日
201802010209,2000,曇,芝,良,2018年6月17日
201802010210,1700,曇,ダート,良,2018年6月17日
201802010211,1200,曇,芝,良,2018年6月17日
201802010212,1800,曇,芝,良,2018年6月17日
201802010301,1200,晴,芝,良,2018年6月23日
201802010302,1700,晴,ダート,良,2018年6月23日
201802010303,1800,晴,芝,良,2018年6月23日
201802010304,2600,晴,芝,良,2018年6月23日
201802010305,1200,晴,芝,良,2018年6月23日
201802010306,1000,晴,ダート,良,2018年6月23日
201802010307,1200,晴,芝,良,2018年6月23日
201802010308,1700,晴,ダート,良,2018年6月23日
201802010309,2000,晴,芝,良,2018年6月23日
201802010310,1000,晴,ダート,良,2018年6月23日
201802010311,1700,晴,ダート,良,2018年6月23日
201802010312,1200,晴,芝,良,2018年6月23日
201802010401,1200,曇,芝,良,2018年6月24日
201802010402,1000,曇,ダート,良,2018年6月24日
201802010403,1700,曇,ダート,良,2018年6月24日
201802010404,1200,曇,芝,良,2018年6月24日
201802010405,1200,晴,芝,良,2018年6月24日
201802010406,2000,晴,芝,良,2018年6月24日
201802010407,1700,晴,ダート,良,2018年6月24日
201802010408,1200,晴,芝,良,2018年6月24日
201802010409,1700,晴,ダート,良,2018年6月24日
201802010410,1800,晴,芝,良,2018年6月24日
201802010411,1200,晴,芝,良,2018年6月24日
201802010412,1700,晴,ダート,良,2018年6月24日
201802010501,1200,曇,芝,稍重,2018年6月30日
201802010502,1700,曇,ダート,重,2018年6月30日
201802010503,1000,曇,ダート,重,2018年6月30日
201802010504,1700,曇,ダート,重,2018年6月30日
201802010505,1000,曇,芝,稍重,2018年6月30日
201802010506,2000,曇,芝,稍重,2018年6月30日
201802010507,1700,曇,ダート,重,2018年6月30日
201802010508,1200,曇,芝,稍重,2018年6月30日
201802010509,1700,曇,ダート,重,2018年6月30日
201802010510,1800,曇,芝,稍重,2018年6月30日
201802010511,1200,曇,芝,稍重,2018年6月30日
201802010512,2000,曇,芝,稍重,2018年6月30日
201802010601,1000,小雨,ダート,不良,2018年7月1日
201802010602,1700,小雨,ダート,不良,2018年7月1日
201802010603,1200,雨,芝,重,2018年7月1日
201802010604,1800,雨,芝,重,2018年7月1日
201802010605,1200,雨,芝,重,2018年7月1日
201802010606,2000,小雨,芝,重,2018年7月1日
201802010607,1000,小雨,ダート,不良,2018年7月1日
201802010608,1700,曇,ダート,不良,2018年7月1日
201802010609,2600,曇,芝,重,2018年7月1日
201802010610,1700,曇,ダート,不良,2018年7月1日
201802010611,1800,曇,芝,重,2018年7月1日
201802010612,1200,曇,芝,重,2018年7月1日
201802020101,1200,小雨,芝,稍重,2018年7月7日
201802020102,1700,曇,ダート,稍重,2018年7月7日
201802020103,1200,曇,芝,稍重,2018年7月7日
201802020104,1700,曇,ダート,稍重,2018年7月7日
201802020105,1200,雨,芝,稍重,2018年7月7日
201802020106,1000,雨,ダート,稍重,2018年7月7日
201802020107,1800,雨,芝,稍重,2018年7月7日
201802020108,1200,雨,芝,稍重,2018年7月7日
201802020109,1700,雨,ダート,稍重,2018年7月7日
201802020110,1800,雨,芝,稍重,2018年7月7日
201802020111,2000,雨,芝,稍重,2018年7月7日
201802020112,1000,雨,ダート,重,2018年7月7日
201802020201,1200,曇,芝,稍重,2018年7月8日
201802020202,1000,曇,ダート,重,2018年7月8日
201802020203,1700,曇,ダート,重,2018年7月8日
201802020204,2000,曇,芝,稍重,2018年7月8日
201802020205,1800,曇,芝,稍重,2018年7月8日
201802020206,1200,曇,芝,稍重,2018年7月8日
201802020207,1000,曇,ダート,稍重,2018年7月8日
201802020208,1700,曇,ダート,稍重,2018年7月8日
201802020209,2000,曇,芝,稍重,2018年7月8日
201802020210,1200,曇,芝,稍重,2018年7月8日
201802020211,1700,曇,ダート,稍重,2018年7月8日
201802020212,1800,曇,芝,稍重,2018年7月8日
201802020301,1000,晴,ダート,稍重,2018年7月14日
201802020302,1700,晴,ダート,稍重,2018年7月14日
201802020303,1200,曇,芝,良,2018年7月14日
201802020304,2600,曇,芝,良,2018年7月14日
201802020305,1200,晴,芝,良,2018年7月14日
201802020306,1700,晴,ダート,稍重,2018年7月14日
201802020307,2400,晴,ダート,稍重,2018年7月14日
201802020308,1200,晴,芝,良,2018年7月14日
201802020309,2000,晴,芝,良,2018年7月14日
201802020310,1700,晴,ダート,稍重,2018年7月14日
201802020311,1200,晴,芝,良,2018年7月14日
201802020312,1800,晴,芝,良,2018年7月14日
201802020401,1200,曇,芝,良,2018年7月15日
201802020402,1000,曇,ダート,稍重,2018年7月15日
201802020403,1700,曇,ダート,稍重,2018年7月15日
201802020404,1200,曇,芝,良,2018年7月15日
201802020405,1800,曇,芝,良,2018年7月15日
201802020406,2000,曇,芝,良,2018年7月15日
201802020407,1000,曇,ダート,稍重,2018年7月15日
201802020408,1700,曇,ダート,稍重,2018年7月15日
201802020409,1200,曇,芝,良,2018年7月15日
201802020410,2600,晴,芝,良,2018年7月15日
201802020411,2000,晴,芝,良,2018年7月15日
201802020412,1700,晴,ダート,稍重,2018年7月15日
201802020501,1800,曇,芝,良,2018年7月21日
201802020502,1700,曇,ダート,良,2018年7月21日
201802020503,1000,曇,ダート,良,2018年7月21日
201802020504,1700,晴,ダート,良,2018年7月21日
201802020505,1800,晴,芝,良,2018年7月21日
201802020506,1200,晴,芝,良,2018年7月21日
201802020507,2000,晴,芝,良,2018年7月21日
201802020508,1000,晴,ダート,良,2018年7月21日
201802020509,1200,晴,芝,良,2018年7月21日
201802020510,2600,晴,芝,良,2018年7月21日
201802020511,1200,曇,芝,良,2018年7月21日
201802020512,1700,曇,ダート,良,2018年7月21日
201802020601,1200,曇,芝,良,2018年7月22日
201802020602,1000,曇,ダート,良,2018年7月22日
201802020603,1700,曇,ダート,良,2018年7月22日
201802020604,2000,曇,芝,良,2018年7月22日
201802020605,1800,晴,芝,良,2018年7月22日
201802020606,1000,晴,ダート,良,2018年7月22日
201802020607,1700,晴,ダート,良,2018年7月22日
201802020608,1800,晴,芝,良,2018年7月22日
201802020609,1700,晴,ダート,良,2018年7月22日
201802020610,2000,晴,芝,良,2018年7月22日
201802020611,1200,晴,芝,良,2018年7月22日
201802020612,1200,晴,芝,良,2018年7月22日
201803010101,1700,曇,ダート,良,2018年4月7日
201803010102,1200,曇,芝,良,2018年4月7日
201803010103,1700,曇,ダート,良,2018年4月7日
201803010104,2750,曇,障害,良,2018年4月7日
201803010105,2750,曇,障害,良,2018年4月7日
201803010106,1700,曇,ダート,良,2018年4月7日
201803010107,1150,曇,ダート,良,2018年4月7日
201803010108,2600,曇,芝,良,2018年4月7日
201803010109,1150,曇,ダート,良,2018年4月7日
201803010110,2000,曇,芝,良,2018年4月7日
201803010111,1200,曇,芝,良,2018年4月7日
201803010112,1800,曇,芝,良,2018年4月7日
201803010201,1700,晴,ダート,良,2018年4月8日
201803010202,1200,晴,芝,良,2018年4月8日
201803010203,1700,晴,ダート,良,2018年4月8日
201803010204,2750,晴,障害,良,2018年4月8日
201803010205,2000,晴,芝,良,2018年4月8日
201803010206,1150,晴,ダート,良,2018年4月8日
201803010207,1800,晴,芝,良,2018年4月8日
201803010208,1150,晴,ダート,良,2018年4月8日
201803010209,1200,晴,芝,良,2018年4月8日
201803010210,2000,晴,芝,良,2018年4月8日
201803010211,1700,晴,ダート,良,2018年4月8日
201803010212,1200,晴,芝,良,2018年4月8日
201803010301,1150,晴,ダート,良,2018年4月14日
201803010302,1200,曇,芝,良,2018年4月14日
201803010303,1700,曇,ダート,良,2018年4月14日
201803010304,1800,曇,芝,良,2018年4月14日
201803010305,1200,曇,芝,良,2018年4月14日
201803010306,2000,曇,芝,良,2018年4月14日
201803010307,1700,曇,ダート,良,2018年4月14日
201803010308,1200,曇,芝,良,2018年4月14日
201803010309,1700,曇,ダート,良,2018年4月14日
201803010310,1200,曇,芝,良,2018年4月14日
201803010311,1150,曇,ダート,良,2018年4月14日
201803010312,2000,曇,芝,良,2018年4月14日
201803010401,1150,曇,ダート,稍重,2018年4月15日
201803010402,1200,曇,芝,稍重,2018年4月15日
201803010403,1700,曇,ダート,稍重,2018年4月15日
201803010404,2750,曇,障害,稍重,2018年4月15日
201803010405,2750,曇,障害,稍重,2018年4月15日
201803010406,1700,曇,ダート,稍重,2018年4月15日
201803010407,1800,曇,芝,稍重,2018年4月15日
201803010408,1700,曇,ダート,良,2018年4月15日
201803010409,1150,曇,ダート,良,2018年4月15日
201803010410,1200,曇,芝,良,2018年4月15日
201803010411,2000,曇,芝,良,2018年4月15日
201803010412,2600,曇,芝,良,2018年4月15日
201803010501,1150,晴,ダート,良,2018年4月21日
201803010502,1200,晴,芝,良,2018年4月21日
201803010503,1700,晴,ダート,良,2018年4月21日
201803010504,2770,晴,障害,良,2018年4月21日
201803010505,3380,晴,障害,良,2018年4月21日
201803010506,1700,晴,ダート,良,2018年4月21日
201803010507,2000,晴,芝,良,2018年4月21日
201803010508,1150,晴,ダート,良,2018年4月21日
201803010509,1800,晴,芝,良,2018年4月21日
201803010510,1200,晴,芝,良,2018年4月21日
201803010511,1800,晴,芝,良,2018年4月21日
201803010512,1700,晴,ダート,良,2018年4月21日
201803010601,1150,晴,ダート,良,2018年4月22日
201803010602,1800,晴,芝,良,2018年4月22日
201803010603,1700,晴,ダート,良,2018年4月22日
201803010604,2770,晴,障害,良,2018年4月22日
201803010605,1700,晴,ダート,良,2018年4月22日
201803010606,1200,晴,芝,良,2018年4月22日
201803010607,1150,晴,ダート,良,2018年4月22日
201803010608,1200,晴,芝,良,2018年4月22日
201803010609,1700,晴,ダート,良,2018年4月22日
201803010610,2600,晴,芝,良,2018年4月22日
201803010611,1200,晴,芝,良,2018年4月22日
201803010612,2000,晴,芝,良,2018年4月22日
201803020101,1800,晴,芝,良,2018年6月30日
201803020102,1150,晴,ダート,良,2018年6月30日
201803020103,1200,晴,芝,良,2018年6月30日
201803020104,1700,晴,ダート,良,2018年6月30日
201803020105,1200,晴,芝,良,2018年6月30日
201803020106,1150,晴,ダート,良,2018年6月30日
201803020107,2000,晴,芝,良,2018年6月30日
201803020108,1800,晴,芝,良,2018年6月30日
201803020109,1200,晴,芝,良,2018年6月30日
201803020110,1700,曇,ダート,良,2018年6月30日
201803020111,1200,曇,芝,良,2018年6月30日
201803020112,1700,曇,ダート,良,2018年6月30日
201803020201,1700,晴,ダート,良,2018年7月1日
201803020202,1200,晴,芝,良,2018年7月1日
201803020203,1700,晴,ダート,良,2018年7月1日
201803020204,2750,晴,障害,良,2018年7月1日
201803020205,1800,晴,芝,良,2018年7月1日
201803020206,1200,晴,芝,良,2018年7月1日
201803020207,1800,晴,芝,良,2018年7月1日
201803020208,1700,晴,ダート,良,2018年7月1日
201803020209,2000,晴,芝,良,2018年7月1日
201803020210,1200,晴,芝,良,2018年7月1日
201803020211,1800,晴,芝,良,2018年7月1日
201803020212,1150,晴,ダート,良,2018年7月1日
201803020301,2750,雨,障害,稍重,2018年7月7日
201803020302,1700,雨,ダート,重,2018年7月7日
201803020303,1700,雨,ダート,重,2018年7月7日
201803020304,2750,小雨,障害,稍重,2018年7月7日
201803020305,1200,曇,芝,稍重,2018年7月7日
201803020306,1800,曇,芝,稍重,2018年7月7日
201803020307,1200,曇,芝,稍重,2018年7月7日
201803020308,1150,曇,ダート,重,2018年7月7日
201803020309,2600,曇,芝,稍重,2018年7月7日
201803020310,2000,曇,芝,稍重,2018年7月7日
201803020311,1800,曇,芝,稍重,2018年7月7日
201803020312,1700,曇,ダート,重,2018年7月7日
201803020401,1150,曇,ダート,重,2018年7月8日
201803020402,1200,曇,芝,稍重,2018年7月8日
201803020403,1150,曇,ダート,重,2018年7月8日
201803020404,2000,曇,芝,稍重,2018年7月8日
201803020405,1800,曇,芝,良,2018年7月8日
201803020406,1200,曇,芝,良,2018年7月8日
201803020407,1700,曇,ダート,重,2018年7月8日
201803020408,1800,曇,芝,良,2018年7月8日
201803020409,1200,曇,芝,良,2018年7月8日
201803020410,1700,曇,ダート,重,2018年7月8日
201803020411,2000,曇,芝,良,2018年7月8日
201803020412,1700,曇,ダート,稍重,2018年7月8日
201803020501,1800,晴,芝,良,2018年7月14日
201803020502,1150,晴,ダート,稍重,2018年7月14日
201803020503,1700,晴,ダート,稍重,2018年7月14日
201803020504,2000,晴,芝,良,2018年7月14日
201803020505,1200,晴,芝,良,2018年7月14日
201803020506,1150,晴,ダート,良,2018年7月14日
201803020507,1200,晴,芝,良,2018年7月14日
201803020508,1700,晴,ダート,良,2018年7月14日
201803020509,1800,晴,芝,良,2018年7月14日
201803020510,2600,晴,芝,良,2018年7月14日
201803020511,1700,晴,ダート,良,2018年7月14日
201803020512,1200,晴,芝,良,2018年7月14日
201803020601,1200,晴,芝,良,2018年7月15日
201803020602,1800,晴,芝,良,2018年7月15日
201803020603,1700,晴,ダート,良,2018年7月15日
201803020604,2770,晴,障害,良,2018年7月15日
201803020605,1800,晴,芝,良,2018年7月15日
201803020606,1700,晴,ダート,良,2018年7月15日
201803020607,2600,晴,芝,良,2018年7月15日
201803020608,1200,晴,芝,良,2018年7月15日
201803020609,2000,晴,芝,良,2018年7月15日
201803020610,1150,晴,ダート,良,2018年7月15日
201803020611,1200,晴,芝,良,2018年7月15日
201803020612,1700,晴,ダート,良,2018年7月15日
201803020701,2770,晴,障害,良,2018年7月21日
201803020702,1700,晴,ダート,良,2018年7月21日
201803020703,1700,晴,ダート,良,2018年7月21日
201803020704,3380,晴,障害,良,2018年7月21日
201803020705,2000,晴,芝,良,2018年7月21日
201803020706,1200,晴,芝,良,2018年7月21日
201803020707,1150,晴,ダート,良,2018年7月21日
201803020708,2600,晴,芝,良,2018年7月21日
201803020709,1700,晴,ダート,良,2018年7月21日
201803020710,1800,晴,芝,良,2018年7月21日
201803020711,1200,曇,芝,良,2018年7月21日
201803020712,1150,曇,ダート,良,2018年7月21日
201803020801,1200,晴,芝,良,2018年7月22日
201803020802,1800,晴,芝,良,2018年7月22日
201803020803,1150,晴,ダート,良,2018年7月22日
201803020804,1700,晴,ダート,良,2018年7月22日
201803020805,1800,晴,芝,良,2018年7月22日
201803020806,1200,晴,芝,良,2018年7月22日
201803020807,2000,晴,芝,良,2018年7月22日
201803020808,1700,晴,ダート,良,2018年7月22日
201803020809,2000,晴,芝,良,2018年7月22日
201803020810,1700,晴,ダート,良,2018年7月22日
201803020811,1800,晴,芝,良,2018年7月22日
201803020812,1200,晴,芝,良,2018年7月22日
201803030101,1700,晴,ダート,良,2018年11月3日
201803030102,1200,晴,芝,良,2018年11月3日
201803030103,1700,晴,ダート,良,2018年11月3日
201803030104,3350,晴,障害,良,2018年11月3日
201803030105,2750,晴,障害,良,2018年11月3日
201803030106,1700,晴,ダート,良,2018年11月3日
201803030107,1150,晴,ダート,良,2018年11月3日
201803030108,1200,晴,芝,良,2018年11月3日
201803030109,1150,晴,ダート,良,2018年11月3日
201803030110,2600,晴,芝,良,2018年11月3日
201803030111,1200,晴,芝,良,2018年11月3日
201803030112,1800,晴,芝,良,2018年11月3日
201803030201,1150,晴,ダート,良,2018年11月4日
201803030202,1800,晴,芝,良,2018年11月4日
201803030203,1700,晴,ダート,良,2018年11月4日
201803030204,2750,晴,障害,良,2018年11月4日
201803030205,1700,晴,ダート,良,2018年11月4日
201803030206,1150,晴,ダート,良,2018年11月4日
201803030207,1200,晴,芝,良,2018年11月4日
201803030208,2000,晴,芝,良,2018年11月4日
201803030209,1700,晴,ダート,良,2018年11月4日
201803030210,1800,晴,芝,良,2018年11月4日
201803030211,1200,晴,芝,良,2018年11月4日
201803030212,1200,晴,芝,良,2018年11月4日
201803030301,1700,曇,ダート,良,2018年11月10日
201803030302,1700,曇,ダート,良,2018年11月10日
201803030303,1200,曇,芝,良,2018年11月10日
201803030304,2000,曇,芝,良,2018年11月10日
201803030305,1200,曇,芝,良,2018年11月10日
201803030306,1150,曇,ダート,良,2018年11月10日
201803030307,2600,曇,芝,良,2018年11月10日
201803030308,1200,曇,芝,良,2018年11月10日
201803030309,1150,曇,ダート,良,2018年11月10日
201803030310,2000,曇,芝,良,2018年11月10日
201803030311,1700,曇,ダート,良,2018年11月10日
201803030312,1200,曇,芝,良,2018年11月10日
201803030401,1150,晴,ダート,良,2018年11月11日
201803030402,1700,晴,ダート,良,2018年11月11日
201803030403,1700,晴,ダート,良,2018年11月11日
201803030404,2750,晴,障害,良,2018年11月11日
201803030405,2750,晴,障害,良,2018年11月11日
201803030406,1700,晴,ダート,良,2018年11月11日
201803030407,2000,晴,芝,良,2018年11月11日
201803030408,1200,晴,芝,良,2018年11月11日
201803030409,1150,晴,ダート,良,2018年11月11日
201803030410,1200,晴,芝,良,2018年11月11日
201803030411,2000,晴,芝,良,2018年11月11日
201803030412,1800,晴,芝,良,2018年11月11日
201803030501,1150,曇,ダート,良,2018年11月17日
201803030502,1700,曇,ダート,良,2018年11月17日
201803030503,1200,曇,芝,良,2018年11月17日
201803030504,1800,曇,芝,良,2018年11月17日
201803030505,2000,曇,芝,良,2018年11月17日
201803030506,1150,曇,ダート,良,2018年11月17日
201803030507,1200,曇,芝,良,2018年11月17日
201803030508,1800,曇,芝,良,2018年11月17日
201803030509,1200,曇,芝,良,2018年11月17日
201803030510,1700,曇,ダート,良,2018年11月17日
201803030511,2600,晴,芝,良,2018年11月17日
201803030512,2000,晴,芝,良,2018年11月17日
201803030601,1700,晴,ダート,良,2018年11月18日
201803030602,2400,晴,ダート,良,2018年11月18日
201803030603,1700,晴,ダート,良,2018年11月18日
201803030604,2770,晴,障害,良,2018年11月18日
201803030605,2770,晴,障害,良,2018年11月18日
201803030606,1700,晴,ダート,良,2018年11月18日
201803030607,1150,晴,ダート,良,2018年11月18日
201803030608,1200,晴,芝,良,2018年11月18日
201803030609,2600,晴,芝,良,2018年11月18日
201803030610,1800,晴,芝,良,2018年11月18日
201803030611,1700,晴,ダート,良,2018年11月18日
201803030612,1200,晴,芝,良,2018年11月18日
201804010101,2890,晴,障害,良,2018年4月28日
201804010102,1800,晴,ダート,稍重,2018年4月28日
201804010103,1200,晴,ダート,稍重,2018年4月28日
201804010104,2890,晴,障害,良,2018年4月28日
201804010105,1600,晴,芝,良,2018年4月28日
201804010106,2200,晴,芝,良,2018年4月28日
201804010107,1800,晴,ダート,良,2018年4月28日
201804010108,1200,晴,ダート,良,2018年4月28日
201804010109,1800,晴,ダート,良,2018年4月28日
201804010110,1200,晴,芝,良,2018年4月28日
201804010111,1000,晴,芝,良,2018年4月28日
201804010112,2000,晴,芝,良,2018年4月28日
201804010201,1800,晴,ダート,良,2018年4月29日
201804010202,1200,晴,ダート,良,2018年4月29日
201804010203,1800,晴,ダート,良,2018年4月29日
201804010204,2890,晴,障害,良,2018年4月29日
201804010205,1800,晴,芝,良,2018年4月29日
201804010206,1200,晴,ダート,良,2018年4月29日
201804010207,1000,晴,芝,良,2018年4月29日
201804010208,2400,晴,芝,良,2018年4月29日
201804010209,1200,晴,ダート,良,2018年4月29日
201804010210,1400,晴,芝,良,2018年4月29日
201804010211,1600,晴,芝,良,2018年4月29日
201804010212,1800,晴,ダート,良,2018年4月29日
201804010301,2890,曇,障害,稍重,2018年5月5日
201804010302,1800,晴,ダート,重,2018年5月5日
201804010303,1200,晴,ダート,重,2018年5月5日
201804010304,3290,晴,障害,稍重,2018年5月5日
201804010305,1400,晴,芝,稍重,2018年5月5日
201804010306,2000,晴,芝,稍重,2018年5月5日
201804010307,1200,晴,ダート,稍重,2018年5月5日
201804010308,1800,晴,ダート,稍重,2018年5月5日
201804010309,2000,晴,芝,良,2018年5月5日
