,course_len,weather,race_type,ground_state,date
201001010705,1700,晴,ダート,稍重,2010年9月4日
201001010706,1000,晴,ダート,稍重,2010年9月4日
201001010707,1700,晴,ダート,稍重,2010年9月4日
201001010708,2600,晴,芝,良,2010年9月4日
201001010709,1200,晴,芝,良,2010年9月4日
201001010710,1700,晴,ダート,良,2010年9月4日
201001010711,2000,晴,芝,良,2010年9月4日
201001010712,1500,晴,芝,良,2010年9月4日
201001010801,1500,晴,芝,良,2010年9月5日
201001010802,1200,晴,芝,良,2010年9月5日
201001010803,1700,晴,ダート,良,2010年9月5日
201001010804,1800,曇,芝,良,2010年9月5日
201001010805,1700,曇,ダート,良,2010年9月5日
201001010806,2000,曇,芝,良,2010年9月5日
201001010807,1200,曇,芝,良,2010年9月5日
201001010808,1700,曇,ダート,良,2010年9月5日
201001010809,2600,曇,芝,良,2010年9月5日
201001010810,1000,曇,ダート,良,2010年9月5日
201001010811,1700,曇,ダート,良,2010年9月5日
201001010812,1800,曇,芝,良,2010年9月5日
201001020101,1000,曇,ダート,良,2010年9月11日
201001020102,1700,曇,ダート,良,2010年9月11日
201001020103,1200,曇,芝,良,2010年9月11日
201001020104,1700,曇,ダート,良,2010年9月11日
201001020105,1500,曇,芝,良,2010年9月11日
201001020106,1700,曇,ダート,良,2010年9月11日
201001020107,1000,曇,ダート,良,2010年9月11日
201001020108,2000,曇,芝,良,2010年9月11日
201001020109,1200,曇,芝,良,2010年9月11日
201001020110,1800,曇,芝,良,2010年9月11日
201001020111,1700,曇,ダート,良,2010年9月11日
201001020112,1500,曇,芝,良,2010年9月11日
201001020201,1200,晴,芝,良,2010年9月12日
201001020202,1500,晴,芝,良,2010年9月12日
201001020203,2000,晴,芝,良,2010年9月12日
201001020204,1000,晴,ダート,良,2010年9月12日
201001020205,1200,晴,芝,良,2010年9月12日
201001020206,1700,晴,ダート,良,2010年9月12日
201001020207,1800,晴,芝,良,2010年9月12日
201001020208,2400,晴,ダート,良,2010年9月12日
201001020209,1700,晴,ダート,良,2010年9月12日
201001020210,1800,晴,芝,良,2010年9月12日
201001020211,1500,晴,芝,良,2010年9月12日
201001020212,1700,晴,ダート,良,2010年9月12日
201001020301,1800,晴,芝,良,2010年9月18日
201001020302,1700,晴,ダート,良,2010年9月18日
201001020303,1700,晴,ダート,良,2010年9月18日
201001020304,1200,晴,芝,良,2010年9月18日
201001020305,1700,晴,ダート,良,2010年9月18日
201001020306,1800,晴,芝,良,2010年9月18日
201001020307,1700,晴,ダート,良,2010年9月18日
201001020308,1000,晴,ダート,良,2010年9月18日
201001020309,1200,晴,芝,良,2010年9月18日
201001020310,2600,晴,芝,良,2010年9月18日
201001020311,1200,晴,芝,良,2010年9月18日
201001020312,1700,晴,ダート,良,2010年9月18日
201001020401,1700,晴,ダート,良,2010年9月20日
201001020402,1200,晴,芝,良,2010年9月20日
201001020403,1000,晴,ダート,良,2010年9月20日
201001020404,1200,晴,芝,良,2010年9月20日
201001020405,1800,晴,芝,良,2010年9月20日
201001020406,1200,晴,芝,良,2010年9月20日
201001020407,1700,晴,ダート,良,2010年9月20日
201001020408,2000,晴,芝,良,2010年9月20日
201001020409,1700,曇,ダート,良,2010年9月20日
201001020410,1800,雨,芝,良,2010年9月20日
201001020411,1700,雨,ダート,良,2010年9月20日
201001020412,1500,曇,芝,良,2010年9月20日
201001020501,1200,曇,芝,良,2010年9月25日
201001020502,1500,曇,芝,良,2010年9月25日
201001020503,1700,曇,ダート,良,2010年9月25日
201001020504,2000,曇,芝,良,2010年9月25日
201001020505,1700,曇,ダート,良,2010年9月25日
201001020506,1000,曇,ダート,良,2010年9月25日
201001020507,1500,曇,芝,良,2010年9月25日
201001020508,1000,曇,ダート,良,2010年9月25日
201001020509,1700,曇,ダート,良,2010年9月25日
201001020510,1800,曇,芝,良,2010年9月25日
201001020511,1500,曇,芝,良,2010年9月25日
201001020512,1800,曇,芝,良,2010年9月25日
201001020601,1200,曇,芝,良,2010年9月26日
201001020602,1800,小雨,芝,良,2010年9月26日
201001020603,1000,小雨,ダート,良,2010年9月26日
201001020604,1700,小雨,ダート,良,2010年9月26日
201001020605,1500,曇,芝,良,2010年9月26日
201001020606,1700,晴,ダート,良,2010年9月26日
201001020607,1000,晴,ダート,良,2010年9月26日
201001020608,1700,晴,ダート,良,2010年9月26日
201001020609,2000,晴,芝,良,2010年9月26日
201001020610,1700,晴,ダート,良,2010年9月26日
201001020611,2000,晴,芝,良,2010年9月26日
201001020612,1200,晴,芝,良,2010年9月26日
201001020701,1500,晴,芝,良,2010年10月2日
201001020702,1200,晴,芝,良,2010年10月2日
201001020703,1700,晴,ダート,良,2010年10月2日
201001020704,1000,晴,ダート,良,2010年10月2日
201001020705,2600,晴,芝,良,2010年10月2日
201001020706,1700,晴,ダート,良,2010年10月2日
201001020707,1800,晴,芝,良,2010年10月2日
201001020708,1700,晴,ダート,良,2010年10月2日
201001020709,1200,晴,芝,良,2010年10月2日
201001020710,1700,晴,ダート,良,2010年10月2日
201001020711,1800,晴,芝,良,2010年10月2日
201001020712,2000,晴,芝,良,2010年10月2日
201001020801,1700,曇,ダート,良,2010年10月3日
201001020802,1800,曇,芝,良,2010年10月3日
201001020803,1700,曇,ダート,良,2010年10月3日
201001020804,1000,曇,ダート,良,2010年10月3日
201001020805,1700,曇,ダート,良,2010年10月3日
201001020806,2000,曇,芝,良,2010年10月3日
201001020807,1700,曇,ダート,良,2010年10月3日
201001020808,1500,曇,芝,良,2010年10月3日
201001020809,1700,曇,ダート,良,2010年10月3日
201001020810,1200,曇,芝,良,2010年10月3日
201001020811,1200,曇,芝,良,2010年10月3日
201001020812,1800,曇,芝,良,2010年10月3日
201002010101,1700,曇,ダート,良,2010年6月19日
201002010102,1000,曇,ダート,良,2010年6月19日
201002010103,1700,曇,ダート,良,2010年6月19日
201002010104,1000,晴,芝,良,2010年6月19日
201002010105,1700,晴,ダート,良,2010年6月19日
201002010106,2000,晴,芝,良,2010年6月19日
201002010107,1000,晴,ダート,良,2010年6月19日
201002010108,2600,晴,芝,良,2010年6月19日
201002010109,1800,晴,芝,良,2010年6月19日
201002010110,1700,晴,ダート,良,2010年6月19日
201002010111,1200,晴,芝,良,2010年6月19日
201002010112,1200,晴,芝,良,2010年6月19日
201002010201,1700,曇,ダート,良,2010年6月20日
201002010202,1000,曇,ダート,良,2010年6月20日
201002010203,1700,曇,ダート,良,2010年6月20日
201002010204,1200,曇,芝,良,2010年6月20日
201002010205,1800,曇,芝,良,2010年6月20日
201002010206,1200,曇,芝,良,2010年6月20日
201002010207,1000,曇,ダート,良,2010年6月20日
201002010208,1200,曇,芝,良,2010年6月20日
201002010209,2000,小雨,芝,良,2010年6月20日
201002010210,1700,曇,ダート,良,2010年6月20日
201002010211,2000,曇,芝,良,2010年6月20日
201002010212,1700,曇,ダート,良,2010年6月20日
201002010301,1000,晴,ダート,良,2010年6月26日
201002010302,1700,晴,ダート,良,2010年6月26日
201002010303,1000,晴,ダート,良,2010年6月26日
201002010304,1200,晴,芝,良,2010年6月26日
201002010305,2000,晴,芝,良,2010年6月26日
201002010306,1700,晴,ダート,良,2010年6月26日
201002010307,1800,晴,芝,良,2010年6月26日
201002010308,1200,晴,芝,良,2010年6月26日
201002010309,1700,晴,ダート,良,2010年6月26日
201002010310,1000,晴,ダート,良,2010年6月26日
201002010311,1800,晴,芝,良,2010年6月26日
201002010312,1700,晴,ダート,良,2010年6月26日
201002010401,1700,曇,ダート,良,2010年6月27日
201002010402,1000,曇,ダート,良,2010年6月27日
201002010403,1700,曇,ダート,良,2010年6月27日
201002010404,1000,曇,ダート,良,2010年6月27日
201002010405,2600,曇,芝,良,2010年6月27日
201002010406,1200,曇,芝,良,2010年6月27日
201002010407,1700,曇,ダート,良,2010年6月27日
201002010408,1800,曇,芝,良,2010年6月27日
201002010409,1200,曇,芝,良,2010年6月27日
201002010410,1700,曇,ダート,良,2010年6月27日
201002010411,2000,曇,芝,良,2010年6月27日
201002010412,1200,曇,芝,良,2010年6月27日
201002010501,1200,曇,芝,良,2010年7月3日
201002010502,1700,曇,ダート,良,2010年7月3日
201002010503,1700,曇,ダート,良,2010年7月3日
201002010504,1200,曇,芝,良,2010年7月3日
201002010505,2000,曇,芝,良,2010年7月3日
201002010506,1000,曇,ダート,良,2010年7月3日
201002010507,1700,晴,ダート,良,2010年7月3日
201002010508,1800,晴,芝,良,2010年7月3日
201002010509,1700,晴,ダート,良,2010年7月3日
201002010510,2600,晴,芝,良,2010年7月3日
201002010511,1200,晴,芝,良,2010年7月3日
201002010512,1700,晴,ダート,良,2010年7月3日
201002010601,1000,曇,ダート,良,2010年7月4日
201002010602,1200,曇,芝,良,2010年7月4日
201002010603,1700,曇,ダート,良,2010年7月4日
201002010604,1200,曇,芝,良,2010年7月4日
201002010605,1800,曇,芝,良,2010年7月4日
201002010606,1000,曇,ダート,良,2010年7月4日
201002010607,1700,曇,ダート,良,2010年7月4日
201002010608,1800,曇,芝,良,2010年7月4日
201002010609,1200,曇,芝,良,2010年7月4日
201002010610,1700,曇,ダート,良,2010年7月4日
201002010611,2000,曇,芝,良,2010年7月4日
201002010612,1200,曇,芝,良,2010年7月4日
201002010701,1200,雨,芝,稍重,2010年7月10日
201002010702,1700,雨,ダート,不良,2010年7月10日
201002010703,1000,雨,ダート,不良,2010年7月10日
201002010704,1800,雨,芝,稍重,2010年7月10日
201002010705,1200,小雨,芝,稍重,2010年7月10日
201002010706,2000,小雨,芝,稍重,2010年7月10日
201002010707,1700,曇,ダート,不良,2010年7月10日
201002010708,1200,曇,芝,稍重,2010年7月10日
201002010709,1700,曇,ダート,不良,2010年7月10日
201002010710,1000,曇,ダート,重,2010年7月10日
201002010711,1800,晴,芝,稍重,2010年7月10日
201002010712,1700,晴,ダート,重,2010年7月10日
201002010801,1000,曇,ダート,稍重,2010年7月11日
201002010802,1700,曇,ダート,稍重,2010年7月11日
201002010803,1000,曇,ダート,稍重,2010年7月11日
201002010804,1200,曇,芝,良,2010年7月11日
201002010805,1700,曇,ダート,稍重,2010年7月11日
201002010806,1800,曇,芝,良,2010年7月11日
201002010807,1000,曇,ダート,稍重,2010年7月11日
201002010808,2000,曇,芝,良,2010年7月11日
201002010809,1800,曇,芝,良,2010年7月11日
201002010810,1700,曇,ダート,稍重,2010年7月11日
201002010811,2600,曇,芝,良,2010年7月11日
201002010812,1200,曇,芝,良,2010年7月11日
201002020101,1200,晴,芝,良,2010年7月17日
201002020102,1000,晴,ダート,良,2010年7月17日
201002020103,1700,晴,ダート,良,2010年7月17日
201002020104,1000,晴,ダート,良,2010年7月17日
201002020105,1200,晴,芝,良,2010年7月17日
201002020106,2600,晴,芝,良,2010年7月17日
201002020107,1700,晴,ダート,良,2010年7月17日
201002020108,1200,晴,芝,良,2010年7月17日
201002020109,1800,晴,芝,良,2010年7月17日
201002020110,2400,晴,ダート,良,2010年7月17日
201002020111,1700,晴,ダート,良,2010年7月17日
201002020112,1200,晴,芝,良,2010年7月17日
201002020201,1200,曇,芝,良,2010年7月18日
201002020202,1000,曇,ダート,良,2010年7月18日
201002020203,1700,曇,ダート,良,2010年7月18日
201002020204,1200,曇,芝,良,2010年7月18日
201002020205,1700,曇,ダート,良,2010年7月18日
201002020206,1800,曇,芝,良,2010年7月18日
201002020207,1700,曇,ダート,良,2010年7月18日
201002020208,2000,曇,芝,良,2010年7月18日
201002020209,1700,曇,ダート,良,2010年7月18日
201002020210,1000,曇,ダート,良,2010年7月18日
201002020211,1200,曇,芝,良,2010年7月18日
201002020212,1800,曇,芝,良,2010年7月18日
201002020301,1000,曇,ダート,良,2010年7月24日
201002020302,1700,曇,ダート,良,2010年7月24日
201002020303,1200,曇,芝,良,2010年7月24日
201002020304,1700,曇,ダート,良,2010年7月24日
201002020305,2000,曇,芝,良,2010年7月24日
201002020306,1000,曇,ダート,良,2010年7月24日
201002020307,1700,曇,ダート,良,2010年7月24日
201002020308,1200,曇,芝,良,2010年7月24日
201002020309,1200,曇,芝,良,2010年7月24日
201002020310,1700,曇,ダート,良,2010年7月24日
201002020311,2600,曇,芝,良,2010年7月24日
201002020312,1800,曇,芝,良,2010年7月24日
201002020401,1200,晴,芝,良,2010年7月25日
201002020402,1700,晴,ダート,良,2010年7月25日
201002020403,1000,晴,ダート,良,2010年7月25日
201002020404,1200,晴,芝,良,2010年7月25日
201002020405,1700,晴,ダート,良,2010年7月25日
201002020406,1000,晴,ダート,良,2010年7月25日
201002020407,1200,晴,芝,良,2010年7月25日
201002020408,2600,晴,芝,良,2010年7月25日
201002020409,2000,晴,芝,良,2010年7月25日
201002020410,1200,晴,芝,良,2010年7月25日
201002020411,1700,晴,ダート,良,2010年7月25日
201002020412,1700,晴,ダート,良,2010年7月25日
201002020501,1200,曇,芝,良,2010年7月31日
201002020502,1700,曇,ダート,稍重,2010年7月31日
201002020503,1000,曇,ダート,稍重,2010年7月31日
201002020504,1700,曇,ダート,稍重,2010年7月31日
201002020505,1200,曇,芝,良,2010年7月31日
201002020506,1800,曇,芝,良,2010年7月31日
201002020507,1000,晴,ダート,稍重,2010年7月31日
201002020508,2000,晴,芝,良,2010年7月31日
201002020509,1800,晴,芝,良,2010年7月31日
201002020510,1700,曇,ダート,稍重,2010年7月31日
201002020511,1200,曇,芝,良,2010年7月31日
201002020512,1700,曇,ダート,稍重,2010年7月31日
201002020601,1700,曇,ダート,稍重,2010年8月1日
201002020602,1000,曇,ダート,稍重,2010年8月1日
201002020603,1700,曇,ダート,稍重,2010年8月1日
201002020604,1800,曇,芝,良,2010年8月1日
201002020605,2000,曇,芝,良,2010年8月1日
201002020606,1000,曇,ダート,稍重,2010年8月1日
201002020607,1700,曇,ダート,稍重,2010年8月1日
201002020608,1800,曇,芝,良,2010年8月1日
201002020609,1200,曇,芝,良,2010年8月1日
201002020610,1800,曇,芝,良,2010年8月1日
201002020611,1700,曇,ダート,稍重,2010年8月1日
201002020612,1200,曇,芝,良,2010年8月1日
201002020701,1000,曇,ダート,良,2010年8月7日
201002020702,1200,曇,芝,良,2010年8月7日
201002020703,1700,曇,ダート,良,2010年8月7日
201002020704,1000,曇,ダート,良,2010年8月7日
201002020705,1700,曇,ダート,良,2010年8月7日
201002020706,2000,晴,芝,良,2010年8月7日
201002020707,1000,晴,ダート,良,2010年8月7日
201002020708,1800,晴,芝,良,2010年8月7日
201002020709,2600,晴,芝,良,2010年8月7日
201002020710,1700,晴,ダート,良,2010年8月7日
201002020711,1200,晴,芝,良,2010年8月7日
201002020712,1200,晴,芝,良,2010年8月7日
201002020801,1800,曇,芝,良,2010年8月8日
201002020802,1700,曇,ダート,良,2010年8月8日
201002020803,1000,曇,ダート,良,2010年8月8日
201002020804,1700,曇,ダート,良,2010年8月8日
201002020805,1200,曇,芝,良,2010年8月8日
201002020806,1700,曇,ダート,良,2010年8月8日
201002020807,2600,曇,芝,良,2010年8月8日
201002020808,1000,曇,ダート,良,2010年8月8日
201002020809,1200,晴,芝,良,2010年8月8日
201002020810,1700,晴,ダート,良,2010年8月8日
201002020811,2000,晴,芝,良,2010年8月8日
201002020812,1200,晴,芝,良,2010年8月8日
201003010101,1000,晴,ダート,良,2010年4月10日
201003010102,1200,晴,芝,良,2010年4月10日
201003010103,1800,晴,芝,良,2010年4月10日
201003010104,1700,晴,ダート,良,2010年4月10日
201003010105,2000,晴,芝,良,2010年4月10日
201003010106,1200,晴,芝,良,2010年4月10日
201003010107,1700,晴,ダート,良,2010年4月10日
201003010108,2600,晴,芝,良,2010年4月10日
201003010109,1150,晴,ダート,良,2010年4月10日
201003010110,1800,晴,芝,良,2010年4月10日
201003010111,1200,晴,芝,良,2010年4月10日
201003010112,1700,晴,ダート,良,2010年4月10日
201003010201,1700,曇,ダート,良,2010年4月11日
201003010202,1200,曇,芝,良,2010年4月11日
201003010203,1000,曇,ダート,良,2010年4月11日
201003010204,2600,曇,芝,良,2010年4月11日
201003010205,1700,曇,ダート,良,2010年4月11日
201003010206,1200,曇,芝,良,2010年4月11日
201003010207,2000,曇,芝,良,2010年4月11日
201003010208,1150,曇,ダート,良,2010年4月11日
201003010209,1800,曇,芝,良,2010年4月11日
201003010210,2000,曇,芝,良,2010年4月11日
201003010211,1200,曇,芝,良,2010年4月11日
201003010212,1700,曇,ダート,良,2010年4月11日
201003010301,1000,晴,ダート,重,2010年4月19日
201003010302,1200,晴,芝,良,2010年4月19日
201003010303,1700,晴,ダート,重,2010年4月19日
201003010304,1800,晴,芝,良,2010年4月19日
201003010305,1200,晴,芝,良,2010年4月19日
201003010306,2000,晴,芝,良,2010年4月19日
201003010307,1700,晴,ダート,稍重,2010年4月19日
201003010308,1150,晴,ダート,稍重,2010年4月19日
201003010309,1700,晴,ダート,稍重,2010年4月19日
201003010310,1800,晴,芝,良,2010年4月19日
201003010311,2600,晴,芝,良,2010年4月19日
201003010312,1200,晴,芝,良,2010年4月19日
201003010401,1700,晴,ダート,重,2010年4月18日
201003010402,1200,晴,芝,稍重,2010年4月18日
201003010403,1800,晴,芝,稍重,2010年4月18日
201003010404,1700,晴,ダート,重,2010年4月18日
201003010405,2000,晴,芝,稍重,2010年4月18日
201003010406,1150,晴,ダート,重,2010年4月18日
201003010407,1200,晴,芝,稍重,2010年4月18日
201003010408,2400,晴,ダート,重,2010年4月18日
201003010409,1800,晴,芝,稍重,2010年4月18日
201003010410,1200,晴,芝,稍重,2010年4月18日
201003010411,1700,晴,ダート,重,2010年4月18日
201003010412,2000,晴,芝,良,2010年4月18日
201003010501,1150,晴,ダート,重,2010年4月24日
201003010502,2000,晴,芝,重,2010年4月24日
201003010503,1200,晴,芝,重,2010年4月24日
201003010504,1700,晴,ダート,重,2010年4月24日
201003010505,2600,晴,芝,重,2010年4月24日
201003010506,1700,晴,ダート,重,2010年4月24日
201003010507,2000,晴,芝,稍重,2010年4月24日
201003010508,1150,晴,ダート,重,2010年4月24日
201003010509,2000,晴,芝,稍重,2010年4月24日
201003010510,1700,晴,ダート,重,2010年4月24日
201003010511,1800,晴,芝,稍重,2010年4月24日
201003010512,1200,晴,芝,稍重,2010年4月24日
201003010601,1150,晴,ダート,稍重,2010年4月25日
201003010602,1700,晴,ダート,稍重,2010年4月25日
201003010603,1800,晴,芝,良,2010年4月25日
201003010604,1700,晴,ダート,稍重,2010年4月25日
201003010605,1200,晴,芝,良,2010年4月25日
201003010606,2000,晴,芝,良,2010年4月25日
201003010607,1700,晴,ダート,良,2010年4月25日
201003010608,1200,晴,芝,良,2010年4月25日
201003010609,1700,晴,ダート,良,2010年4月25日
201003010610,2600,晴,芝,良,2010年4月25日
201003010611,1200,晴,芝,良,2010年4月25日
201003010612,1800,晴,芝,良,2010年4月25日
201003020101,1150,曇,ダート,稍重,2010年6月19日
201003020102,1200,曇,芝,稍重,2010年6月19日
201003020103,1700,晴,ダート,稍重,2010年6月19日
201003020104,2750,晴,障害,稍重,2010年6月19日
201003020105,1000,曇,芝,良,2010年6月19日
201003020106,2000,曇,芝,良,2010年6月19日
201003020107,1800,曇,芝,良,2010年6月19日
201003020108,1700,曇,ダート,良,2010年6月19日
201003020109,2600,曇,芝,良,2010年6月19日
201003020110,1200,曇,芝,良,2010年6月19日
201003020111,1700,曇,ダート,良,2010年6月19日
201003020112,1200,曇,芝,良,2010年6月19日
201003020201,1150,曇,ダート,良,2010年6月20日
201003020202,1700,曇,ダート,良,2010年6月20日
201003020203,2000,曇,芝,良,2010年6月20日
201003020204,1700,晴,ダート,良,2010年6月20日
201003020205,1200,晴,芝,良,2010年6月20日
201003020206,1800,晴,芝,良,2010年6月20日
201003020207,1700,晴,ダート,良,2010年6月20日
201003020208,1200,晴,芝,良,2010年6月20日
201003020209,1800,晴,芝,良,2010年6月20日
201003020210,1700,晴,ダート,良,2010年6月20日
201003020211,1200,晴,芝,良,2010年6月20日
201003020212,1800,晴,芝,良,2010年6月20日
201003020301,1150,晴,ダート,良,2010年6月26日
201003020302,1200,晴,芝,良,2010年6月26日
201003020303,1700,晴,ダート,良,2010年6月26日
201003020304,1800,晴,芝,良,2010年6月26日
201003020305,1200,晴,芝,良,2010年6月26日
201003020306,1700,晴,ダート,良,2010年6月26日
201003020307,1800,晴,芝,良,2010年6月26日
201003020308,1150,曇,ダート,良,2010年6月26日
201003020309,1700,曇,ダート,良,2010年6月26日
201003020310,2600,曇,芝,良,2010年6月26日
201003020311,1200,曇,芝,良,2010年6月26日
201003020312,2000,曇,芝,良,2010年6月26日
201003020401,1150,曇,ダート,良,2010年6月27日
201003020402,1800,曇,芝,良,2010年6月27日
201003020403,1700,曇,ダート,良,2010年6月27日
201003020404,2750,曇,障害,良,2010年6月27日
201003020405,1800,曇,芝,良,2010年6月27日
201003020406,1200,小雨,芝,良,2010年6月27日
201003020407,2600,小雨,芝,良,2010年6月27日
201003020408,1700,小雨,ダート,良,2010年6月27日
201003020409,1700,小雨,芝,稍重,2010年6月27日
201003020410,1150,雨,ダート,稍重,2010年6月27日
201003020411,1800,雨,芝,稍重,2010年6月27日
201003020412,1200,雨,芝,稍重,2010年6月27日
201003020501,1200,曇,芝,良,2010年7月3日
201003020502,1800,曇,芝,良,2010年7月3日
201003020503,1700,曇,ダート,稍重,2010年7月3日
201003020504,2770,曇,障害,良,2010年7月3日
201003020505,1000,曇,ダート,稍重,2010年7月3日
201003020506,2000,曇,芝,良,2010年7月3日
201003020507,1200,晴,芝,良,2010年7月3日
201003020508,1150,晴,ダート,良,2010年7月3日
201003020509,1800,晴,芝,良,2010年7月3日
201003020510,1200,晴,芝,良,2010年7月3日
201003020511,2000,晴,芝,良,2010年7月3日
201003020512,1700,曇,ダート,良,2010年7月3日
201003020601,1200,曇,芝,重,2010年7月4日
201003020602,1150,曇,ダート,不良,2010年7月4日
201003020603,1700,曇,ダート,不良,2010年7月4日
201003020604,1150,曇,ダート,重,2010年7月4日
201003020605,1200,曇,芝,稍重,2010年7月4日
201003020606,2000,曇,芝,稍重,2010年7月4日
201003020607,1700,晴,ダート,重,2010年7月4日
201003020608,1200,晴,芝,稍重,2010年7月4日
201003020609,2000,曇,芝,稍重,2010年7月4日
201003020610,1700,曇,ダート,重,2010年7月4日
201003020611,1800,曇,芝,良,2010年7月4日
201003020612,1200,曇,芝,良,2010年7月4日
201003020701,1200,晴,芝,重,2010年7月10日
201003020702,1150,晴,ダート,重,2010年7月10日
201003020703,1700,晴,ダート,重,2010年7月10日
201003020704,1800,晴,芝,重,2010年7月10日
201003020705,1200,晴,芝,稍重,2010年7月10日
201003020706,1700,晴,ダート,重,2010年7月10日
201003020707,1700,晴,ダート,重,2010年7月10日
201003020708,3380,晴,障害,稍重,2010年7月10日
201003020709,1700,晴,ダート,重,2010年7月10日
201003020710,1200,晴,芝,稍重,2010年7月10日
201003020711,2000,晴,芝,稍重,2010年7月10日
201003020712,2600,晴,芝,稍重,2010年7月10日
201003020801,1150,曇,ダート,稍重,2010年7月11日
201003020802,1200,曇,芝,良,2010年7月11日
201003020803,1700,曇,ダート,稍重,2010年7月11日
201003020804,2770,曇,障害,良,2010年7月11日
201003020805,1800,曇,芝,良,2010年7月11日
201003020806,2000,曇,芝,良,2010年7月11日
201003020807,1700,曇,ダート,稍重,2010年7月11日
201003020808,1800,曇,芝,良,2010年7月11日
201003020809,1700,曇,ダート,稍重,2010年7月11日
201003020810,1200,曇,芝,良,2010年7月11日
201003020811,2000,曇,芝,良,2010年7月11日
201003020812,2000,曇,芝,良,2010年7月11日
201003030101,1200,晴,芝,良,2010年10月23日
201003030102,1200,晴,芝,良,2010年10月23日
201003030103,1000,晴,ダート,良,2010年10月23日
201003030104,2000,晴,芝,良,2010年10月23日
201003030105,1700,晴,ダート,良,2010年10月23日
201003030106,1150,晴,ダート,良,2010年10月23日
201003030107,1200,晴,芝,良,2010年10月23日
201003030108,1700,晴,ダート,良,2010年10月23日
201003030109,1200,晴,芝,良,2010年10月23日
201003030110,1700,晴,ダート,良,2010年10月23日
201003030111,1200,晴,芝,良,2010年10月23日
201003030112,2600,晴,芝,良,2010年10月23日
