,course_len,weather,race_type,ground_state,date
201201010412,1200,晴,芝,良,2012年7月29日
201201010501,1700,曇,ダート,良,2012年8月4日
201201010502,1700,曇,ダート,良,2012年8月4日
201201010503,1500,曇,芝,良,2012年8月4日
201201010504,1700,曇,ダート,良,2012年8月4日
201201010505,1500,曇,芝,良,2012年8月4日
201201010506,2000,曇,芝,良,2012年8月4日
201201010507,1000,曇,ダート,良,2012年8月4日
201201010508,1800,晴,芝,良,2012年8月4日
201201010509,1700,晴,ダート,良,2012年8月4日
201201010510,1500,晴,芝,良,2012年8月4日
201201010511,2600,晴,芝,良,2012年8月4日
201201010512,1700,晴,ダート,良,2012年8月4日
201201010601,1200,曇,芝,良,2012年8月5日
201201010602,1700,曇,ダート,良,2012年8月5日
201201010603,1000,曇,ダート,良,2012年8月5日
201201010604,1700,曇,ダート,良,2012年8月5日
201201010605,1800,曇,芝,良,2012年8月5日
201201010606,1500,曇,芝,良,2012年8月5日
201201010607,2000,小雨,芝,良,2012年8月5日
201201010608,1700,曇,ダート,良,2012年8月5日
201201010609,1200,曇,芝,良,2012年8月5日
201201010610,1500,小雨,芝,良,2012年8月5日
201201010611,1700,曇,ダート,良,2012年8月5日
201201010612,2600,曇,芝,良,2012年8月5日
201201010701,1500,曇,芝,良,2012年8月11日
201201010702,1000,曇,ダート,良,2012年8月11日
201201010703,2000,曇,芝,良,2012年8月11日
201201010704,1000,曇,ダート,良,2012年8月11日
201201010705,1700,曇,ダート,良,2012年8月11日
201201010706,1700,曇,ダート,良,2012年8月11日
201201010707,1800,曇,芝,良,2012年8月11日
201201010708,1700,曇,ダート,良,2012年8月11日
201201010709,1800,曇,芝,良,2012年8月11日
201201010710,1700,曇,ダート,良,2012年8月11日
201201010711,1200,曇,芝,良,2012年8月11日
201201010712,2600,曇,芝,良,2012年8月11日
201201010801,1800,晴,芝,良,2012年8月12日
201201010802,1700,晴,ダート,良,2012年8月12日
201201010803,1200,晴,芝,良,2012年8月12日
201201010804,1700,晴,ダート,良,2012年8月12日
201201010805,1800,晴,芝,良,2012年8月12日
201201010806,1200,晴,芝,良,2012年8月12日
201201010807,1000,晴,ダート,良,2012年8月12日
201201010808,1700,晴,ダート,良,2012年8月12日
201201010809,1500,曇,芝,良,2012年8月12日
201201010810,1000,曇,ダート,良,2012年8月12日
201201010811,1200,曇,芝,良,2012年8月12日
201201010812,2000,曇,芝,良,2012年8月12日
201201020101,1700,晴,ダート,稍重,2012年8月18日
201201020102,1800,晴,芝,良,2012年8月18日
201201020103,1700,晴,ダート,稍重,2012年8月18日
201201020104,1700,晴,ダート,稍重,2012年8月18日
201201020105,1500,晴,芝,良,2012年8月18日
201201020106,2000,晴,芝,良,2012年8月18日
201201020107,1700,晴,ダート,稍重,2012年8月18日
201201020108,1000,晴,ダート,稍重,2012年8月18日
201201020109,1700,晴,ダート,稍重,2012年8月18日
201201020110,1200,晴,芝,良,2012年8月18日
201201020111,2000,晴,芝,良,2012年8月18日
201201020112,2600,晴,芝,良,2012年8月18日
201201020201,1500,晴,芝,良,2012年8月19日
201201020202,1000,晴,ダート,良,2012年8月19日
201201020203,1700,晴,ダート,良,2012年8月19日
201201020204,1500,晴,芝,良,2012年8月19日
201201020205,1800,晴,芝,良,2012年8月19日
201201020206,1700,晴,ダート,良,2012年8月19日
201201020207,1800,晴,芝,良,2012年8月19日
201201020208,1000,晴,ダート,良,2012年8月19日
201201020209,2000,晴,芝,良,2012年8月19日
201201020210,1700,晴,ダート,良,2012年8月19日
201201020211,2000,晴,芝,良,2012年8月19日
201201020212,1500,晴,芝,良,2012年8月19日
201201020301,1500,曇,芝,良,2012年8月25日
201201020302,1200,晴,芝,良,2012年8月25日
201201020303,2400,晴,ダート,良,2012年8月25日
201201020304,1000,晴,ダート,良,2012年8月25日
201201020305,1700,晴,ダート,良,2012年8月25日
201201020306,2000,晴,芝,良,2012年8月25日
201201020307,1700,晴,ダート,良,2012年8月25日
201201020308,1700,晴,ダート,良,2012年8月25日
201201020309,1500,晴,芝,良,2012年8月25日
201201020310,2600,晴,芝,良,2012年8月25日
201201020311,1700,晴,ダート,良,2012年8月25日
201201020312,1200,晴,芝,良,2012年8月25日
201201020401,1000,曇,ダート,良,2012年8月26日
201201020402,1700,曇,ダート,良,2012年8月26日
201201020403,1200,曇,芝,良,2012年8月26日
201201020404,1700,曇,ダート,良,2012年8月26日
201201020405,1200,曇,芝,良,2012年8月26日
201201020406,1700,曇,ダート,良,2012年8月26日
201201020407,1000,曇,ダート,良,2012年8月26日
201201020408,1800,曇,芝,良,2012年8月26日
201201020409,1200,晴,芝,良,2012年8月26日
201201020410,1700,晴,ダート,良,2012年8月26日
201201020411,1200,晴,芝,良,2012年8月26日
201201020412,1800,晴,芝,良,2012年8月26日
201201020501,1800,晴,芝,良,2012年9月1日
201201020502,1700,晴,ダート,良,2012年9月1日
201201020503,1700,晴,ダート,良,2012年9月1日
201201020504,1200,晴,芝,良,2012年9月1日
201201020505,1500,晴,芝,良,2012年9月1日
201201020506,1700,晴,ダート,良,2012年9月1日
201201020507,1000,晴,ダート,良,2012年9月1日
201201020508,1200,晴,芝,良,2012年9月1日
201201020509,1700,晴,ダート,良,2012年9月1日
201201020510,1500,晴,芝,良,2012年9月1日
201201020511,1800,晴,芝,良,2012年9月1日
201201020512,2000,晴,芝,良,2012年9月1日
201201020601,1500,晴,芝,良,2012年9月2日
201201020602,1200,晴,芝,良,2012年9月2日
201201020603,1700,晴,ダート,良,2012年9月2日
201201020604,1000,晴,ダート,良,2012年9月2日
201201020605,2000,晴,芝,良,2012年9月2日
201201020606,1700,晴,ダート,良,2012年9月2日
201201020607,2400,晴,ダート,良,2012年9月2日
201201020608,2000,晴,芝,良,2012年9月2日
201201020609,1700,晴,ダート,良,2012年9月2日
201201020610,1200,晴,芝,良,2012年9月2日
201201020611,2600,晴,芝,良,2012年9月2日
201201020612,1700,晴,ダート,良,2012年9月2日
201202010101,1000,曇,ダート,良,2012年6月9日
201202010102,1700,曇,ダート,良,2012年6月9日
201202010103,1000,曇,ダート,良,2012年6月9日
201202010104,1200,曇,芝,良,2012年6月9日
201202010105,1000,曇,芝,良,2012年6月9日
201202010106,1700,曇,ダート,良,2012年6月9日
201202010107,2000,曇,芝,良,2012年6月9日
201202010108,1000,曇,ダート,良,2012年6月9日
201202010109,1700,曇,ダート,良,2012年6月9日
201202010110,2600,曇,芝,良,2012年6月9日
201202010111,1800,曇,芝,良,2012年6月9日
201202010112,1200,曇,芝,良,2012年6月9日
201202010201,1700,小雨,ダート,良,2012年6月10日
201202010202,1000,小雨,ダート,良,2012年6月10日
201202010203,1200,小雨,芝,良,2012年6月10日
201202010204,1700,小雨,ダート,良,2012年6月10日
201202010205,1200,曇,芝,良,2012年6月10日
201202010206,1800,曇,芝,良,2012年6月10日
201202010207,1000,曇,ダート,良,2012年6月10日
201202010208,1700,曇,ダート,良,2012年6月10日
201202010209,1200,曇,芝,良,2012年6月10日
201202010210,1700,曇,ダート,良,2012年6月10日
201202010211,1200,曇,芝,良,2012年6月10日
201202010212,2000,曇,芝,良,2012年6月10日
201202010301,1700,曇,ダート,良,2012年6月16日
201202010302,1000,曇,ダート,良,2012年6月16日
201202010303,1700,曇,ダート,良,2012年6月16日
201202010304,1800,曇,芝,良,2012年6月16日
201202010305,1200,曇,芝,良,2012年6月16日
201202010306,1000,曇,ダート,良,2012年6月16日
201202010307,1700,曇,ダート,良,2012年6月16日
201202010308,1200,曇,芝,良,2012年6月16日
201202010309,1700,曇,ダート,良,2012年6月16日
201202010310,1800,曇,芝,良,2012年6月16日
201202010311,1200,曇,芝,良,2012年6月16日
201202010312,2000,曇,芝,良,2012年6月16日
201202010401,1700,曇,ダート,良,2012年6月17日
201202010402,1000,曇,ダート,良,2012年6月17日
201202010403,1200,曇,芝,良,2012年6月17日
201202010404,1700,曇,ダート,良,2012年6月17日
201202010405,1200,曇,芝,良,2012年6月17日
201202010406,2600,曇,芝,良,2012年6月17日
201202010407,1000,晴,ダート,良,2012年6月17日
201202010408,1200,晴,芝,良,2012年6月17日
201202010409,1700,晴,ダート,良,2012年6月17日
201202010410,1800,晴,芝,良,2012年6月17日
201202010411,1200,晴,芝,良,2012年6月17日
201202010412,1700,晴,ダート,良,2012年6月17日
201202010501,1200,曇,芝,良,2012年6月23日
201202010502,1700,曇,ダート,重,2012年6月23日
201202010503,1000,曇,ダート,重,2012年6月23日
201202010504,1700,曇,ダート,重,2012年6月23日
201202010505,1000,曇,芝,良,2012年6月23日
201202010506,2000,曇,芝,良,2012年6月23日
201202010507,1000,曇,ダート,重,2012年6月23日
201202010508,1700,曇,ダート,重,2012年6月23日
201202010509,1200,曇,芝,良,2012年6月23日
201202010510,1800,晴,芝,良,2012年6月23日
201202010511,1200,晴,芝,良,2012年6月23日
201202010512,1700,晴,ダート,重,2012年6月23日
201202010601,1700,晴,ダート,稍重,2012年6月24日
201202010602,1200,晴,芝,良,2012年6月24日
201202010603,1700,晴,ダート,稍重,2012年6月24日
201202010604,1800,晴,芝,良,2012年6月24日
201202010605,1200,曇,芝,良,2012年6月24日
201202010606,1700,曇,ダート,稍重,2012年6月24日
201202010607,1000,曇,ダート,稍重,2012年6月24日
201202010608,1700,曇,ダート,稍重,2012年6月24日
201202010609,2600,曇,芝,良,2012年6月24日
201202010610,1200,晴,芝,良,2012年6月24日
201202010611,1700,晴,ダート,稍重,2012年6月24日
201202010612,2000,晴,芝,良,2012年6月24日
201202020101,1200,晴,芝,良,2012年6月30日
201202020102,1700,晴,ダート,良,2012年6月30日
201202020103,1000,晴,ダート,良,2012年6月30日
201202020104,2000,晴,芝,良,2012年6月30日
201202020105,1000,晴,ダート,良,2012年6月30日
201202020106,1200,晴,芝,良,2012年6月30日
201202020107,1700,晴,ダート,良,2012年6月30日
201202020108,1000,晴,ダート,良,2012年6月30日
201202020109,2400,晴,ダート,良,2012年6月30日
201202020110,2000,晴,芝,良,2012年6月30日
201202020111,1200,晴,芝,良,2012年6月30日
201202020112,1800,晴,芝,良,2012年6月30日
201202020201,1200,晴,芝,良,2012年7月1日
201202020202,1700,晴,ダート,良,2012年7月1日
201202020203,1000,晴,ダート,良,2012年7月1日
201202020204,1700,曇,ダート,良,2012年7月1日
201202020205,1800,曇,芝,良,2012年7月1日
201202020206,1200,曇,芝,良,2012年7月1日
201202020207,1700,曇,ダート,良,2012年7月1日
201202020208,1800,曇,芝,良,2012年7月1日
201202020209,1700,曇,ダート,良,2012年7月1日
201202020210,1200,曇,芝,良,2012年7月1日
201202020211,1800,曇,芝,良,2012年7月1日
201202020212,1000,曇,ダート,良,2012年7月1日
201202020301,1000,曇,ダート,良,2012年7月7日
201202020302,1700,曇,ダート,良,2012年7月7日
201202020303,1200,曇,芝,良,2012年7月7日
201202020304,1700,曇,ダート,良,2012年7月7日
201202020305,1200,曇,芝,良,2012年7月7日
201202020306,2600,曇,芝,良,2012年7月7日
201202020307,1000,曇,ダート,良,2012年7月7日
201202020308,1700,曇,ダート,良,2012年7月7日
201202020309,1800,曇,芝,良,2012年7月7日
201202020310,1200,晴,芝,良,2012年7月7日
201202020311,2000,晴,芝,良,2012年7月7日
201202020312,1700,晴,ダート,良,2012年7月7日
201202020401,1200,晴,芝,良,2012年7月8日
201202020402,1700,晴,ダート,良,2012年7月8日
201202020403,1000,晴,ダート,良,2012年7月8日
201202020404,1700,晴,ダート,良,2012年7月8日
201202020405,1800,晴,芝,良,2012年7月8日
201202020406,1700,晴,ダート,良,2012年7月8日
201202020407,1200,晴,芝,良,2012年7月8日
201202020408,1700,晴,ダート,良,2012年7月8日
201202020409,2000,晴,芝,良,2012年7月8日
201202020410,2600,晴,芝,良,2012年7月8日
201202020411,1700,晴,ダート,良,2012年7月8日
201202020412,1200,晴,芝,良,2012年7月8日
201202020501,1800,晴,芝,良,2012年7月14日
201202020502,1700,晴,ダート,稍重,2012年7月14日
201202020503,1000,晴,ダート,稍重,2012年7月14日
201202020504,1700,晴,ダート,稍重,2012年7月14日
201202020505,1200,晴,芝,良,2012年7月14日
201202020506,1700,曇,ダート,稍重,2012年7月14日
201202020507,1000,曇,ダート,稍重,2012年7月14日
201202020508,1200,晴,芝,良,2012年7月14日
201202020509,1700,晴,ダート,稍重,2012年7月14日
201202020510,2600,晴,芝,良,2012年7月14日
201202020511,1200,晴,芝,良,2012年7月14日
201202020512,2000,晴,芝,良,2012年7月14日
201202020601,1200,曇,芝,良,2012年7月15日
201202020602,1000,曇,ダート,稍重,2012年7月15日
201202020603,1700,曇,ダート,稍重,2012年7月15日
201202020604,2000,曇,芝,良,2012年7月15日
201202020605,1800,曇,芝,良,2012年7月15日
201202020606,1700,曇,ダート,良,2012年7月15日
201202020607,1000,曇,ダート,良,2012年7月15日
201202020608,1700,曇,ダート,良,2012年7月15日
201202020609,1800,晴,芝,良,2012年7月15日
201202020610,1700,晴,ダート,良,2012年7月15日
201202020611,2000,晴,芝,良,2012年7月15日
201202020612,1200,晴,芝,良,2012年7月15日
201203010101,1000,晴,ダート,良,2012年4月7日
201203010102,1200,晴,芝,良,2012年4月7日
201203010103,1800,曇,芝,良,2012年4月7日
201203010104,1700,曇,ダート,良,2012年4月7日
201203010105,2600,曇,芝,良,2012年4月7日
201203010106,1200,晴,芝,良,2012年4月7日
201203010107,1700,晴,ダート,良,2012年4月7日
201203010108,1150,晴,ダート,良,2012年4月7日
201203010109,2000,晴,芝,良,2012年4月7日
201203010110,1700,晴,ダート,良,2012年4月7日
201203010111,2000,晴,芝,良,2012年4月7日
201203010112,1200,晴,芝,良,2012年4月7日
201203010201,1000,曇,ダート,良,2012年4月8日
201203010202,1200,曇,芝,良,2012年4月8日
201203010203,1700,曇,ダート,良,2012年4月8日
201203010204,2000,曇,芝,良,2012年4月8日
201203010205,1700,曇,ダート,良,2012年4月8日
201203010206,1200,晴,芝,良,2012年4月8日
201203010207,1150,晴,ダート,良,2012年4月8日
201203010208,2600,晴,芝,良,2012年4月8日
201203010209,1200,晴,芝,良,2012年4月8日
201203010210,1700,晴,ダート,良,2012年4月8日
201203010211,1200,晴,芝,良,2012年4月8日
201203010212,1800,晴,芝,良,2012年4月8日
201203010301,1000,雨,ダート,良,2012年4月14日
201203010302,1200,雨,芝,良,2012年4月14日
201203010303,2000,雨,芝,良,2012年4月14日
201203010304,1700,雨,ダート,良,2012年4月14日
201203010305,1200,雨,芝,良,2012年4月14日
201203010306,1800,雨,芝,良,2012年4月14日
201203010307,1150,雨,ダート,良,2012年4月14日
201203010308,2000,雨,芝,稍重,2012年4月14日
201203010309,1700,雨,ダート,稍重,2012年4月14日
201203010310,1200,雨,芝,稍重,2012年4月14日
201203010311,1700,雨,ダート,稍重,2012年4月14日
201203010312,2000,雨,芝,稍重,2012年4月14日
201203010401,1700,晴,ダート,稍重,2012年4月15日
201203010402,2000,晴,芝,稍重,2012年4月15日
201203010403,1200,晴,芝,稍重,2012年4月15日
201203010404,1700,晴,ダート,稍重,2012年4月15日
201203010405,2000,晴,芝,稍重,2012年4月15日
201203010406,2400,晴,ダート,良,2012年4月15日
201203010407,1700,晴,ダート,良,2012年4月15日
201203010408,1200,晴,芝,良,2012年4月15日
201203010409,1150,晴,ダート,良,2012年4月15日
201203010410,1800,晴,芝,良,2012年4月15日
201203010411,2600,晴,芝,良,2012年4月15日
201203010412,1200,晴,芝,良,2012年4月15日
201203010501,1150,曇,ダート,良,2012年4月21日
201203010502,1800,曇,芝,良,2012年4月21日
201203010503,1700,曇,ダート,良,2012年4月21日
201203010504,1200,曇,芝,良,2012年4月21日
201203010505,2600,曇,芝,良,2012年4月21日
201203010506,1700,曇,ダート,良,2012年4月21日
201203010507,1200,曇,芝,良,2012年4月21日
201203010508,1700,曇,ダート,良,2012年4月21日
201203010509,2000,曇,芝,良,2012年4月21日
201203010510,1200,曇,芝,良,2012年4月21日
201203010511,1800,晴,芝,良,2012年4月21日
201203010512,1150,晴,ダート,良,2012年4月21日
201203010601,1150,曇,ダート,良,2012年4月22日
201203010602,1200,曇,芝,良,2012年4月22日
201203010603,1700,曇,ダート,良,2012年4月22日
201203010604,2000,曇,芝,良,2012年4月22日
201203010605,1700,曇,ダート,良,2012年4月22日
201203010606,1200,曇,芝,良,2012年4月22日
201203010607,1150,曇,ダート,良,2012年4月22日
201203010608,2000,曇,芝,良,2012年4月22日
201203010609,1700,曇,ダート,良,2012年4月22日
201203010610,2600,曇,芝,良,2012年4月22日
201203010611,1200,曇,芝,良,2012年4月22日
201203010612,1800,曇,芝,良,2012年4月22日
201203010701,1150,晴,ダート,良,2012年4月28日
201203010702,1200,晴,芝,良,2012年4月28日
201203010703,1800,晴,芝,良,2012年4月28日
201203010704,1700,晴,ダート,良,2012年4月28日
201203010705,2000,晴,芝,良,2012年4月28日
201203010706,1200,晴,芝,良,2012年4月28日
201203010707,2400,晴,ダート,良,2012年4月28日
201203010708,2000,晴,芝,良,2012年4月28日
201203010709,1150,晴,ダート,良,2012年4月28日
201203010710,1800,晴,芝,良,2012年4月28日
201203010711,1700,晴,ダート,良,2012年4月28日
201203010712,1200,晴,芝,良,2012年4月28日
201203010801,1150,晴,ダート,良,2012年4月29日
201203010802,1700,晴,ダート,良,2012年4月29日
201203010803,1200,晴,芝,良,2012年4月29日
201203010804,1700,晴,ダート,良,2012年4月29日
201203010805,2000,晴,芝,良,2012年4月29日
201203010806,1800,晴,芝,良,2012年4月29日
201203010807,1150,晴,ダート,良,2012年4月29日
201203010808,1200,晴,芝,良,2012年4月29日
201203010809,1800,晴,芝,良,2012年4月29日
201203010810,1700,晴,ダート,良,2012年4月29日
201203010811,1200,晴,芝,良,2012年4月29日
201203010812,2000,晴,芝,良,2012年4月29日
201203020101,1150,小雨,ダート,良,2012年6月16日
201203020102,1200,小雨,芝,良,2012年6月16日
201203020103,1700,小雨,ダート,良,2012年6月16日
201203020104,2750,小雨,障害,良,2012年6月16日
201203020105,1000,雨,芝,良,2012年6月16日
201203020106,1800,雨,芝,良,2012年6月16日
201203020107,1200,雨,芝,良,2012年6月16日
201203020108,1700,雨,ダート,良,2012年6月16日
201203020109,2600,雨,芝,良,2012年6月16日
201203020110,1200,雨,芝,良,2012年6月16日
201203020111,2000,雨,芝,良,2012年6月16日
201203020112,1150,雨,ダート,良,2012年6月16日
201203020201,1150,曇,ダート,稍重,2012年6月17日
201203020202,1800,曇,芝,稍重,2012年6月17日
201203020203,1700,曇,ダート,稍重,2012年6月17日
201203020204,2000,曇,芝,稍重,2012年6月17日
201203020205,1200,曇,芝,稍重,2012年6月17日
201203020206,1700,晴,ダート,稍重,2012年6月17日
201203020207,1800,晴,芝,良,2012年6月17日
201203020208,1200,晴,芝,良,2012年6月17日
201203020209,1800,晴,芝,良,2012年6月17日
201203020210,1700,晴,ダート,良,2012年6月17日
201203020211,1200,晴,芝,良,2012年6月17日
201203020212,1700,晴,ダート,良,2012年6月17日
201203020301,1150,晴,ダート,重,2012年6月23日
201203020302,1200,晴,芝,稍重,2012年6月23日
201203020303,2000,晴,芝,稍重,2012年6月23日
201203020304,1700,晴,ダート,重,2012年6月23日
201203020305,1800,晴,芝,良,2012年6月23日
201203020306,1000,晴,ダート,稍重,2012年6月23日
201203020307,1800,晴,芝,良,2012年6月23日
201203020308,1700,晴,ダート,稍重,2012年6月23日
201203020309,1200,晴,芝,良,2012年6月23日
201203020310,2600,晴,芝,良,2012年6月23日
201203020311,1700,晴,ダート,稍重,2012年6月23日
201203020312,1800,晴,芝,良,2012年6月23日
201203020401,1200,晴,芝,良,2012年6月24日
201203020402,1200,晴,芝,良,2012年6月24日
201203020403,1700,晴,ダート,良,2012年6月24日
201203020404,2750,晴,障害,良,2012年6月24日
201203020405,1200,晴,芝,良,2012年6月24日
201203020406,1700,晴,ダート,良,2012年6月24日
201203020407,2600,曇,芝,良,2012年6月24日
201203020408,2000,曇,芝,良,2012年6月24日
201203020409,1700,曇,芝,良,2012年6月24日
201203020410,1150,曇,ダート,良,2012年6月24日
201203020411,1800,曇,芝,良,2012年6月24日
201203020412,1700,曇,ダート,良,2012年6月24日
201203020501,1800,晴,芝,良,2012年6月30日
201203020502,1700,晴,ダート,良,2012年6月30日
201203020503,1150,晴,ダート,良,2012年6月30日
201203020504,1700,晴,ダート,良,2012年6月30日
201203020505,1200,晴,芝,良,2012年6月30日
201203020506,1800,晴,芝,良,2012年6月30日
201203020507,1700,晴,ダート,良,2012年6月30日
201203020508,3380,晴,障害,良,2012年6月30日
201203020509,1700,晴,ダート,良,2012年6月30日
201203020510,1200,晴,芝,良,2012年6月30日
201203020511,1200,晴,芝,良,2012年6月30日
201203020512,2600,晴,芝,良,2012年6月30日
201203020601,1150,曇,ダート,良,2012年7月1日
201203020602,1200,曇,芝,良,2012年7月1日
201203020603,1700,曇,ダート,良,2012年7月1日
201203020604,2770,曇,障害,良,2012年7月1日
201203020605,1200,曇,芝,良,2012年7月1日
201203020606,2000,曇,芝,良,2012年7月1日
201203020607,1700,曇,ダート,良,2012年7月1日
201203020608,1200,曇,芝,良,2012年7月1日
201203020609,1800,曇,芝,良,2012年7月1日
201203020610,1700,曇,ダート,良,2012年7月1日
201203020611,1800,曇,芝,良,2012年7月1日
201203020612,1200,曇,芝,良,2012年7月1日
201203020701,1000,雨,ダート,不良,2012年7月7日
201203020702,2000,雨,芝,不良,2012年7月7日
201203020703,1700,雨,ダート,不良,2012年7月7日
201203020704,2770,雨,障害,不良,2012年7月7日
201203020705,1200,雨,芝,不良,2012年7月7日
201203020706,1150,雨,ダート,不良,2012年7月7日
201203020707,1800,雨,芝,不良,2012年7月7日
201203020708,1700,雨,ダート,不良,2012年7月7日
201203020709,2000,雨,芝,不良,2012年7月7日
201203020710,1200,雨,芝,不良,2012年7月7日
201203020711,2000,雨,芝,不良,2012年7月7日
201203020712,1150,雨,ダート,不良,2012年7月7日
201203020801,1200,曇,芝,重,2012年7月8日
201203020802,1700,曇,ダート,不良,2012年7月8日
201203020803,2000,曇,芝,重,2012年7月8日
201203020804,1150,曇,ダート,不良,2012年7月8日
201203020805,1800,曇,芝,重,2012年7月8日
201203020806,1700,曇,ダート,重,2012年7月8日
201203020807,1200,晴,芝,稍重,2012年7月8日
201203020808,1800,晴,芝,稍重,2012年7月8日
201203020809,2000,晴,芝,稍重,2012年7月8日
201203020810,1700,晴,ダート,重,2012年7月8日
201203020811,2000,晴,芝,稍重,2012年7月8日
201203020812,1200,晴,芝,稍重,2012年7月8日
201203030101,1150,晴,ダート,良,2012年11月3日
201203030102,1200,晴,芝,良,2012年11月3日
201203030103,1700,晴,ダート,良,2012年11月3日
201203030104,1150,晴,ダート,良,2012年11月3日
201203030105,1200,晴,芝,良,2012年11月3日
201203030106,1200,晴,芝,良,2012年11月3日
201203030107,1150,晴,ダート,良,2012年11月3日
201203030108,2000,晴,芝,良,2012年11月3日
201203030109,1200,晴,芝,良,2012年11月3日
201203030110,1700,晴,ダート,良,2012年11月3日
201203030111,2600,晴,芝,良,2012年11月3日
201203030112,1800,晴,芝,良,2012年11月3日
201203030201,1200,晴,芝,良,2012年11月4日
201203030202,2000,晴,芝,良,2012年11月4日
201203030203,1200,晴,芝,良,2012年11月4日
201203030204,1700,晴,ダート,良,2012年11月4日
201203030205,1800,晴,芝,良,2012年11月4日
201203030206,1150,晴,ダート,良,2012年11月4日
201203030207,1700,晴,ダート,良,2012年11月4日
201203030208,2600,晴,芝,良,2012年11月4日
201203030209,1700,晴,ダート,良,2012年11月4日
201203030210,1200,晴,芝,良,2012年11月4日
201203030211,1150,晴,ダート,良,2012年11月4日
201203030212,2000,晴,芝,良,2012年11月4日
201203030301,1700,晴,ダート,良,2012年11月10日
201203030302,1200,晴,芝,良,2012年11月10日
201203030303,1800,曇,芝,良,2012年11月10日
201203030304,1200,曇,芝,良,2012年11月10日
201203030305,2400,曇,ダート,良,2012年11月10日
201203030306,1150,曇,ダート,良,2012年11月10日
201203030307,1800,曇,芝,良,2012年11月10日
201203030308,1200,曇,芝,良,2012年11月10日
201203030309,1150,曇,ダート,良,2012年11月10日
201203030310,2000,曇,芝,良,2012年11月10日
201203030311,1700,小雨,ダート,良,2012年11月10日
201203030312,1200,小雨,芝,良,2012年11月10日
201203030401,1150,曇,ダート,良,2012年11月11日
201203030402,1200,曇,芝,良,2012年11月11日
201203030403,1700,曇,ダート,良,2012年11月11日
201203030404,2000,曇,芝,良,2012年11月11日
201203030405,1800,曇,芝,良,2012年11月11日
201203030406,1150,曇,ダート,良,2012年11月11日
201203030407,1700,曇,ダート,良,2012年11月11日
201203030408,1200,曇,芝,良,2012年11月11日
201203030409,1700,曇,ダート,良,2012年11月11日
201203030410,2600,曇,芝,良,2012年11月11日
201203030411,1200,曇,芝,良,2012年11月11日
201203030412,1800,曇,芝,良,2012年11月11日
201203030501,1700,曇,ダート,良,2012年11月17日
201203030502,1700,曇,ダート,良,2012年11月17日
201203030503,1700,曇,ダート,良,2012年11月17日
201203030504,1200,曇,芝,良,2012年11月17日
201203030505,2000,雨,芝,良,2012年11月17日
201203030506,1150,曇,ダート,良,2012年11月17日
201203030507,1700,曇,ダート,良,2012年11月17日
201203030508,1200,曇,芝,良,2012年11月17日
201203030509,1150,曇,ダート,良,2012年11月17日
201203030510,2000,曇,芝,良,2012年11月17日
201203030511,1200,小雨,芝,良,2012年11月17日
201203030512,1800,小雨,芝,良,2012年11月17日
201203030601,1150,小雨,ダート,稍重,2012年11月18日
