,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
12,201801010105,13,5,7,ケイティクラウン,54,柴山雄一,1:39.8,38.2,271.3,12,牡,2,474,0
0,201801010106,1,7,9,フラッシュスタイル,56,蛯名正義,2:02.0,35.1,12.6,7,牡,3,492,-2
1,201801010106,2,5,5,ウインオルフェウス,56,松岡正海,2:02.2,36.1,7.4,4,牡,3,460,10
2,201801010106,3,2,2,ショウナンワダツミ,56,横山典弘,2:02.3,35.6,10.2,6,牡,3,430,-14
3,201801010106,4,5,6,カシノデジール,52,菊沢一樹,2:02.3,35.8,6.8,3,牝,3,420,-4
4,201801010106,5,3,3,コスモグラトナス,53,三津谷隼,2:02.4,36.5,13.9,9,牡,3,460,-10
5,201801010106,6,8,12,オークヒルロッジ,56,岩田康誠,2:02.6,35.9,4.2,2,牡,3,526,8
6,201801010106,7,6,7,ヒロシゲセブン,56,池添謙一,2:02.7,35.7,8.0,5,牡,3,496,0
7,201801010106,8,4,4,ワイズワン,56,藤岡康太,2:02.9,36.6,13.4,8,牡,3,492,6
8,201801010106,9,7,10,エンジェルリード,54,勝浦正樹,2:03.2,36.7,36.0,10,牝,3,454,-4
9,201801010106,10,8,11,ベリータ,54,柴田大知,2:03.3,37.0,4.1,1,牝,3,444,4
10,201801010106,11,6,8,センターフィールド,54,古川吉洋,2:05.2,38.7,145.5,12,牝,3,452,-8
11,201801010106,12,1,1,アマゾンチャック,53,井上敏樹,2:05.9,39.9,111.3,11,牝,3,462,6
0,201801010107,1,5,6,フェリシアルチア,55,松岡正海,0:59.2,35.7,20.2,8,牝,4,506,14
1,201801010107,2,1,1,ヘルディン,53,横山武史,0:59.2,35.4,12.1,7,牝,4,428,-2
2,201801010107,3,4,4,アイアムキャツアイ,55,蛯名正義,0:59.3,35.5,2.8,1,牝,4,434,-6
3,201801010107,4,7,10,コウエイアンカ,54,勝浦正樹,0:59.3,35.0,5.0,2,セ,3,468,-4
4,201801010107,5,7,9,ゼセル,57,藤岡佑介,0:59.4,35.3,10.6,6,牡,4,474,-6
5,201801010107,6,8,11,サノノショウグン,56,木幡初也,0:59.4,35.8,7.4,4,セ,4,460,2
6,201801010107,7,3,3,スマートダフネ,55,小崎綾也,1:00.2,35.8,68.6,11,牝,4,448,-16
7,201801010107,8,5,5,アンチャーテッド,57,岩田康誠,1:00.4,35.9,6.7,3,牡,4,440,-16
8,201801010107,9,6,8,タイセイラビッシュ,57,丸山元気,1:00.5,36.9,30.3,9,牡,6,486,4
9,201801010107,10,2,2,セグレートシチー,52,菊沢一樹,1:00.6,36.5,7.7,5,牡,3,504,0
10,201801010107,11,8,12,カンタベリーマイン,57,古川吉洋,1:00.6,36.8,68.4,10,セ,5,454,-4
11,201801010107,12,6,7,サンデリアーナ,55,川島信二,1:00.9,35.5,201.3,12,牝,5,502,-10
0,201801010108,1,6,6,トロワゼトワル,52,池添謙一,1:08.7,34.5,1.6,1,牝,3,458,0
1,201801010108,2,7,8,シュエットヌーベル,55,モレイラ,1:08.9,34.5,2.9,2,牝,4,450,-2
2,201801010108,3,4,4,キャスパリーグ,55,藤岡佑介,1:09.2,34.5,16.1,4,牝,4,438,6
3,201801010108,4,5,5,スリーランディア,55,岩田康誠,1:09.4,35.0,10.8,3,牝,4,416,-6
4,201801010108,5,8,9,ブラウンローズ,55,勝浦正樹,1:09.6,34.8,24.9,6,牝,4,472,-4
5,201801010108,6,2,2,シンシアズブレス,55,菱田裕二,1:10.2,35.5,16.1,5,牝,5,496,-4
6,201801010108,7,3,3,プルメリアブーケ,55,柴山雄一,1:10.4,35.8,163.6,9,牝,5,458,-6
7,201801010108,8,7,7,スリーミスヨハネス,55,竹之下智,1:10.7,35.6,280.3,10,牝,4,440,-14
8,201801010108,9,1,1,イヴノオモイデ,55,長岡禎仁,1:11.0,37.1,70.3,8,牝,4,428,-10
9,201801010108,10,8,10,アドマイヤホルン,55,藤岡康太,1:11.3,37.4,56.2,7,牝,4,402,18
0,201801010109,1,3,3,ティーコア,57,ルメール,1:46.2,37.0,4.7,2,牡,4,504,2
1,201801010109,2,6,8,スパイスマジック,54,松岡正海,1:46.2,37.2,21.1,6,牡,3,474,-8
2,201801010109,3,6,9,オールウェイズゼア,55,横山武史,1:46.5,37.3,9.0,4,牡,4,470,-6
3,201801010109,4,4,5,バニーテール,55,藤岡佑介,1:46.5,37.4,1.7,1,牝,4,484,2
4,201801010109,5,7,11,プリンセスヨウク,55,横山典弘,1:46.6,37.2,29.8,8,牝,4,440,-14
5,201801010109,6,8,12,ユノディエール,57,古川吉洋,1:46.8,37.4,28.1,7,牡,4,434,-8
6,201801010109,7,8,13,ロードスターダスト,54,池添謙一,1:47.1,38.2,7.2,3,牡,3,458,-10
7,201801010109,8,1,1,グラスチャンプ,54,勝浦正樹,1:47.1,37.7,32.0,9,牡,3,468,-2
8,201801010109,9,2,2,サンペドロ,57,柴山雄一,1:47.6,38.0,20.3,5,牡,5,478,0
9,201801010109,10,7,10,ダイフク,57,黛弘人,1:48.1,39.0,232.9,12,牡,5,476,-6
10,201801010109,11,5,7,リーダーズ,57,丸山元気,1:48.5,38.8,158.6,11,牡,6,492,2
11,201801010109,12,5,6,ソングオブファイア,52,菊沢一樹,1:48.5,39.7,86.1,10,牡,3,464,-2
0,201801010110,1,2,2,スカルバン,57,吉田隼人,1:28.8,35.1,7.5,3,牡,4,508,4
1,201801010110,2,3,4,キングリッド,57,ルメール,1:28.8,35.0,2.8,2,牡,4,448,4
2,201801010110,3,7,12,メイショウサンアイ,52,四位洋文,1:28.9,34.7,60.1,9,牝,3,474,-6
3,201801010110,4,7,11,ヤマニンペダラーダ,57,池添謙一,1:28.9,34.6,11.7,5,牡,4,464,-6
4,201801010110,5,4,5,サレンティーナ,57,丸山元気,1:29.1,34.7,35.7,7,牡,4,470,-6
5,201801010110,6,8,14,レネット,52,松岡正海,1:29.3,35.2,85.2,10,牝,3,450,4
6,201801010110,7,5,8,デルタバローズ,54,モレイラ,1:29.4,35.9,2.2,1,牡,3,498,10
7,201801010110,8,3,3,ホッコーモモタン,55,蛯名正義,1:29.5,35.2,248.4,13,牝,5,426,4
8,201801010110,9,6,9,インジャスティス,57,藤岡佑介,1:29.7,36.1,26.5,6,セ,5,508,-12
9,201801010110,10,5,7,ロードラズライト,54,岩田康誠,1:30.5,37.0,10.0,4,セ,3,440,-2
10,201801010110,11,8,13,グロワールシチー,57,古川吉洋,1:30.5,36.7,46.0,8,牡,4,464,-2
11,201801010110,12,4,6,オンファサイト,52,菱田裕二,1:30.8,36.7,316.2,14,牝,3,422,-2
12,201801010110,13,6,10,ヤマノグラップル,54,菊沢一樹,1:31.4,37.1,214.5,11,牡,3,450,-12
13,201801010110,14,1,1,キャッチヒストリー,57,柴山雄一,1:31.6,37.5,232.4,12,牡,4,496,0
0,201801010111,1,8,13,スティッフェリオ,56,丸山元気,1:47.2,34.8,3.7,2,牡,4,442,-8
1,201801010111,2,7,12,プロフェット,57,モレイラ,1:47.5,34.2,2.8,1,牡,5,460,-4
2,201801010111,3,5,7,ギブアンドテイク,53,岩田康誠,1:47.6,34.3,40.1,11,セ,7,468,-14
3,201801010111,4,3,3,ワールドレーヴ,54,柴山雄一,1:47.7,34.2,265.6,14,牡,8,470,-18
4,201801010111,5,4,5,ハナズレジェンド,56,小崎綾也,1:47.7,34.3,10.1,4,牡,5,456,0
5,201801010111,6,6,9,ドレッドノータス,57,藤岡康太,1:47.8,34.6,14.8,6,セ,5,448,-2
6,201801010111,7,7,11,ルッジェーロ,53,柴田善臣,1:48.0,35.2,17.0,7,牡,3,496,-6
7,201801010111,8,4,6,ショウナンマルシェ,56,横山典弘,1:48.0,35.1,23.3,9,セ,7,468,-10
8,201801010111,9,2,2,ロライマ,55,池添謙一,1:48.0,35.1,7.1,3,セ,5,446,-8
9,201801010111,10,6,10,ウインフェニックス,55,松岡正海,1:48.2,35.1,23.1,8,牡,7,480,2
10,201801010111,11,1,1,エリモジパング,53,黛弘人,1:48.2,35.5,110.9,13,牡,8,466,-6
11,201801010111,11,3,4,ブランドベルグ,54,藤岡佑介,1:48.2,36.2,27.9,10,セ,6,462,-8
12,201801010111,13,5,8,メイショウフェイク,55,菱田裕二,1:48.5,35.9,11.9,5,牡,6,506,-4
13,201801010111,14,8,14,ブライトエンブレム,56,蛯名正義,1:48.6,35.6,44.4,12,牡,6,500,-10
0,201801010112,1,7,7,レッドジェノヴァ,55,モレイラ,2:41.0,34.5,2.0,1,牝,4,492,0
1,201801010112,2,6,6,マスターコード,57,勝浦正樹,2:41.4,34.7,8.8,3,牡,4,460,-10
2,201801010112,3,8,9,ララエクラテール,57,岩田康誠,2:41.6,34.3,13.6,5,牡,6,422,-10
3,201801010112,4,8,10,ブラックオニキス,55,城戸義政,2:41.6,35.0,18.3,6,牝,4,414,-6
4,201801010112,5,2,2,アルムフォルツァ,54,池添謙一,2:41.9,35.2,2.8,2,牡,3,452,0
5,201801010112,6,3,3,マイネルクラフト,57,柴田大知,2:42.0,35.1,63.8,8,牡,5,476,-4
6,201801010112,7,5,5,ハウエバー,57,井上敏樹,2:42.2,35.7,44.5,7,牡,4,412,-6
7,201801010112,8,4,4,ピッツバーグ,57,黛弘人,2:42.3,36.0,67.4,10,セ,5,496,-12
8,201801010112,9,7,8,アインザッツ,57,藤岡佑介,2:42.8,36.4,9.5,4,牡,5,464,0
9,201801010112,10,1,1,クールエイジア,57,横山武史,2:43.1,36.1,65.7,9,牡,6,460,-8
0,201801010201,1,2,2,キタイ,54,岩田康誠,1:09.8,34.4,1.7,1,牝,2,500,-2
1,201801010201,2,1,1,ドゥシャンパーニュ,54,ルメール,1:09.9,34.7,2.0,2,牝,2,414,0
2,201801010201,3,4,4,スワローテイルジグ,54,荻野琢真,1:10.5,34.8,33.5,4,牝,2,444,-6
3,201801010201,4,8,8,ステップシー,54,川島信二,1:11.1,35.2,87.7,7,牝,2,434,-4
4,201801010201,5,7,7,ハヤブサヴィーナス,54,吉田隼人,1:11.5,35.8,24.5,3,牝,2,422,0
5,201801010201,6,3,3,ミコムーンライト,52,菊沢一樹,1:11.6,36.1,83.0,6,牝,2,418,-8
6,201801010201,7,5,5,デュエットソング,53,木幡初也,1:11.9,35.7,150.5,8,牝,2,396,-10
7,201801010201,8,6,6,ケイゴールド,54,四位洋文,1:12.1,36.3,34.1,5,牝,2,476,-8
0,201801010202,1,7,9,サトノブレイズ,56,丸山元気,0:59.2,35.2,2.9,1,牡,3,496,-8
1,201801010202,2,5,5,ハードカウント,56,小崎綾也,0:59.6,35.7,3.0,2,牡,3,460,-8
2,201801010202,3,8,12,ロードレジェンド,53,三津谷隼,1:00.6,36.4,9.2,4,牡,3,480,4
3,201801010202,4,3,3,バッカルコーン,54,藤岡佑介,1:00.7,36.0,16.9,6,牝,3,436,2
4,201801010202,5,8,11,モンパルナス,56,岩田康誠,1:00.7,36.2,15.3,5,牡,3,456,-2
5,201801010202,6,4,4,ナイトジュレップ,54,横山武史,1:00.7,36.5,28.7,7,牡,3,474,-6
6,201801010202,7,5,6,ラングドック,55,木幡初也,1:00.7,36.2,55.9,10,牡,3,442,0
7,201801010202,8,6,8,コーラルフィーユ,54,古川吉洋,1:00.8,36.2,58.1,11,牝,3,412,-6
8,201801010202,9,2,2,デンコウエルドラド,54,菊沢一樹,1:00.9,36.0,4.6,3,牡,3,488,-4
9,201801010202,10,6,7,シゲルコシアブラ,56,黛弘人,1:00.9,36.1,54.2,9,牡,3,458,2
10,201801010202,11,1,1,クリノクノイチ,54,菱田裕二,1:01.7,36.8,65.1,12,牝,3,450,-1
11,201801010202,12,7,10,ダンディマジシャン,55,井上敏樹,1:02.0,36.9,37.2,8,牡,3,490,0
0,201801010203,1,3,4,ハギノアグレッシブ,56,ルメール,1:48.5,38.8,5.1,2,牡,3,482,10
1,201801010203,2,4,6,キングズテソーロ,56,川島信二,1:48.6,39.1,48.4,9,牡,3,456,-8
2,201801010203,3,7,12,スイートレモネード,54,北村宏司,1:48.6,39.3,43.5,8,牝,3,436,-2
3,201801010203,4,8,14,メイショウアドリア,56,池添謙一,1:48.6,39.9,9.4,4,牡,3,480,2
4,201801010203,5,5,8,ミツオサウスポー,55,加藤祥太,1:48.8,40.3,5.8,3,牡,3,506,2
5,201801010203,6,5,7,ミッキーガーデン,56,北村友一,1:48.9,39.2,9.5,5,牡,3,442,2
6,201801010203,7,6,10,サンシャンペーン,54,横山武史,1:49.3,39.1,15.8,6,牡,3,452,-6
7,201801010203,8,7,11,アドマイヤツルギ,56,藤岡康太,1:49.3,38.9,70.4,11,牡,3,466,4
8,201801010203,9,4,5,クイーンステッラ,52,菊沢一樹,1:49.3,40.0,61.2,10,牝,3,456,-6
9,201801010203,10,1,1,ネル,56,モレイラ,1:49.7,41.2,2.0,1,牡,3,482,-2
10,201801010203,11,2,2,クリノペーテルス,54,小崎綾也,1:50.0,41.0,224.2,14,牝,3,470,-2
11,201801010203,12,8,13,ナポリタン,54,柴山雄一,1:50.5,41.6,93.1,12,牝,3,462,-2
12,201801010203,13,3,3,シルヴァーヌス,56,勝浦正樹,1:50.6,40.6,101.6,13,牡,3,428,-8
13,201801010203,14,6,9,シャドウラーテル,56,岩田康誠,1:52.3,42.0,33.5,7,牡,3,466,-6
0,201801010204,1,8,13,サクラユニヴァース,54,モレイラ,1:28.8,34.4,1.7,1,牝,3,454,-8
1,201801010204,2,2,2,サンライズシェル,54,池添謙一,1:29.2,35.6,4.9,2,牝,3,474,-8
2,201801010204,3,7,12,ラグナーズルート,54,荻野琢真,1:29.5,35.2,94.2,12,牝,3,436,-8
3,201801010204,4,4,6,ウインアイスバーグ,52,横山武史,1:29.5,35.1,32.2,8,牝,3,418,6
4,201801010204,5,8,14,レッドプリモ,54,北村宏司,1:29.8,34.7,43.8,9,牝,3,420,0
5,201801010204,6,7,11,ターフェルムジーク,54,藤岡康太,1:29.9,35.7,52.1,10,牝,3,416,2
6,201801010204,7,5,7,ニシノゲンセキ,56,勝浦正樹,1:29.9,35.3,13.5,5,牡,3,476,-12
7,201801010204,8,6,9,サトノゲイル,56,藤岡佑介,1:29.9,36.0,31.2,7,牡,3,466,2
8,201801010204,9,4,5,モハンマディ,54,ルメール,1:29.9,36.5,7.8,3,牝,3,422,2
9,201801010204,10,3,3,キングジョーカ,56,小崎綾也,1:30.1,36.3,11.1,4,牡,3,474,2
10,201801010204,11,6,10,ダノンテアトロ,56,柴山雄一,1:30.6,36.4,18.9,6,牡,3,458,0
11,201801010204,12,5,8,イザナミ,54,松岡正海,1:31.2,37.1,262.6,14,牝,3,394,16
12,201801010204,13,3,4,マロンコート,54,北村友一,1:31.3,36.3,63.4,11,牝,3,428,-12
13,201801010204,14,1,1,アドマイヤサン,56,国分恭介,1:31.4,37.5,189.4,13,セ,3,440,-6
0,201801010205,1,8,10,クラージュゲリエ,54,モレイラ,1:54.2,34.0,3.0,2,牡,2,468,0
1,201801010205,2,7,7,レッドヴィータ,54,横山典弘,1:54.5,34.9,7.1,4,牝,2,448,0
2,201801010205,3,6,6,ハギノアップロード,54,池添謙一,1:54.7,34.8,62.7,7,牡,2,464,0
3,201801010205,4,2,2,フローラルパーク,54,国分恭介,1:54.9,35.1,48.1,6,牝,2,488,0
4,201801010205,5,1,1,シェーングランツ,54,北村宏司,1:54.9,34.9,2.7,1,牝,2,482,0
5,201801010205,6,5,5,レッドエンヴィー,54,ルメール,1:55.0,35.1,3.8,3,牡,2,472,0
6,201801010205,7,7,8,シゲルクロダイヤ,54,藤岡佑介,1:55.3,35.7,25.1,5,牡,2,494,0
7,201801010205,8,3,3,リワードアンヴァル,54,丸山元気,1:55.7,35.6,105.6,8,牡,2,480,0
8,201801010205,9,4,4,タイムファクター,54,勝浦正樹,1:56.4,36.1,197.0,10,牡,2,480,0
9,201801010205,10,8,9,ハイロードシチー,54,菱田裕二,1:57.3,37.2,125.3,9,牡,2,492,0
0,201801010206,1,2,2,リープリングスター,54,ルメール,1:47.8,37.3,1.8,1,牡,2,532,0
1,201801010206,2,6,9,モーンストルム,54,黛弘人,1:47.8,37.3,16.8,5,牝,2,442,0
2,201801010206,3,8,14,フクノワイルド,53,加藤祥太,1:48.0,37.3,54.5,8,牡,2,488,0
3,201801010206,4,5,7,ルプレジール,54,モレイラ,1:48.1,37.3,3.1,2,牝,2,474,0
4,201801010206,5,7,11,プリモダヴィンチ,54,松岡正海,1:49.8,39.0,15.6,4,牝,2,458,0
5,201801010206,6,8,13,ダイシンクローバー,54,北村友一,1:50.5,39.4,10.2,3,牡,2,444,0
6,201801010206,7,4,5,デルマシャンティ,54,吉田隼人,1:50.6,38.9,136.0,10,牡,2,492,0
7,201801010206,8,5,8,トップノッチ,54,丸山元気,1:50.6,39.0,41.3,7,牡,2,466,0
8,201801010206,9,1,1,オーミシンゲン,54,長岡禎仁,1:50.8,38.7,248.9,14,牡,2,422,0
9,201801010206,10,6,10,サウスグラストップ,54,藤岡康太,1:51.6,38.6,56.5,9,牡,2,486,0
10,201801010206,11,7,12,マンノグランプリ,54,菱田裕二,1:51.6,40.8,38.9,6,牡,2,496,0
11,201801010206,12,3,3,ウインバイタル,54,丹内祐次,1:52.6,40.8,147.7,11,牡,2,482,0
12,201801010206,13,3,4,サンマリブ,52,横山武史,1:54.4,42.1,211.1,13,牝,2,440,0
13,201801010206,14,4,6,トモノマウイ,54,柴山雄一,1:55.1,40.3,168.5,12,牡,2,490,0
0,201801010207,1,4,4,スマートエレメンツ,57,ルメール,2:00.1,34.0,1.7,1,牡,4,506,-10
1,201801010207,2,6,6,ジャコマル,55,横山武史,2:00.2,34.5,11.7,3,牡,4,450,-10
2,201801010207,3,8,9,エレクトロニカ,55,モレイラ,2:00.8,33.9,2.6,2,牝,4,432,16
3,201801010207,4,8,8,マイネルパンドーロ,57,丹内祐次,2:01.0,34.7,21.8,5,牡,4,480,2
4,201801010207,5,2,2,フラッグサルート,52,池添謙一,2:01.2,34.8,16.1,4,牝,3,440,0
5,201801010207,6,7,7,メガフレア,57,藤岡康太,2:01.3,35.4,27.2,7,牡,4,478,-12
6,201801010207,7,3,3,フィールインラヴ,54,藤岡佑介,2:01.6,34.9,22.4,6,牡,3,440,-6
7,201801010207,8,5,5,ピエスドール,54,加藤祥太,2:02.1,35.4,76.0,8,牝,4,436,10
8,201801010207,9,1,1,モント,57,竹之下智,2:03.2,35.9,151.3,9,牡,5,496,-4
0,201801010208,1,8,13,シュンノカミ,57,吉田隼人,1:45.9,36.9,6.2,4,牡,4,504,4
1,201801010208,2,3,4,レーヌミラクル,54,木幡初也,1:46.0,36.9,22.7,7,牝,5,486,-6
2,201801010208,3,1,1,アヴァント,57,藤岡康太,1:46.3,36.5,5.2,2,牡,4,478,0
3,201801010208,4,6,9,セカンドエフォート,57,小崎綾也,1:46.4,36.4,31.1,10,牡,5,490,-2
4,201801010208,5,4,5,トラネコ,57,モレイラ,1:46.4,36.9,3.3,1,牡,4,434,-6
5,201801010208,6,5,8,メヌエット,55,ルメール,1:46.5,37.2,5.4,3,牝,4,454,8
6,201801010208,7,7,12,ディーエスファニー,57,丹内祐次,1:46.6,37.6,120.2,12,牡,4,448,-8
7,201801010208,8,5,7,カガスター,54,柴山雄一,1:47.2,37.2,10.4,6,牡,3,432,-8
8,201801010208,9,3,3,フクキタル,52,松岡正海,1:47.2,37.4,24.6,8,牝,3,460,22
9,201801010208,10,8,14,ヴィレッジダンサー,55,古川吉洋,1:47.2,37.8,128.6,13,牝,5,492,10
10,201801010208,11,7,11,アレーグル,54,藤岡佑介,1:47.4,37.1,219.5,14,牡,3,464,6
11,201801010208,12,6,10,ショウナンマシェリ,54,加藤祥太,1:47.4,38.5,30.6,9,牝,5,460,-8
12,201801010208,13,2,2,トミケンボハテル,55,菊沢一樹,1:48.2,39.3,7.3,5,牡,4,472,-12
13,201801010208,14,4,6,グッドワード,52,池添謙一,1:53.9,43.8,71.8,11,牝,3,486,-6
0,201801010209,1,3,3,ローリングタワー,57,松岡正海,1:47.7,34.7,16.2,7,牡,4,448,4
1,201801010209,2,5,5,トーセンスーリヤ,54,四位洋文,1:47.9,34.6,3.8,2,牡,3,464,-8
2,201801010209,3,4,4,ブリシンガメン,55,藤岡佑介,1:48.3,35.1,58.2,8,牝,4,446,-12
3,201801010209,4,1,1,メイショウテンシャ,57,池添謙一,1:48.4,34.8,3.4,1,牡,4,470,0
4,201801010209,5,7,7,エアマスカーニ,54,モレイラ,1:48.6,35.0,4.7,3,牡,3,438,-8
5,201801010209,6,6,6,フラテッリ,52,藤岡康太,1:49.1,35.9,7.7,5,牡,3,538,2
6,201801010209,7,2,2,ユウチェンジ,57,ルメール,1:49.5,35.5,5.0,4,牡,5,500,-2
7,201801010209,8,8,8,シゲルシイタケ,54,蛯名正義,1:49.9,35.9,11.7,6,牡,3,462,4
0,201801010210,1,4,4,メイショウタチマチ,55,モレイラ,1:44.2,36.5,3.5,2,牝,5,488,-16
1,201801010210,2,6,7,タガノヴェローナ,55,国分恭介,1:45.2,37.1,6.3,4,牝,4,476,-6
2,201801010210,3,5,5,オージャイト,55,ルメール,1:45.4,37.2,17.0,6,牝,5,490,0
3,201801010210,4,5,6,アルスフェルト,55,勝浦正樹,1:45.5,37.4,4.6,3,牝,5,472,6
4,201801010210,5,7,10,シアワセデス,55,藤岡佑介,1:45.9,38.3,20.8,7,牝,5,492,6
5,201801010210,6,8,12,ヴォカツィオーネ,55,丹内祐次,1:45.9,37.0,12.0,5,牝,4,452,-14
6,201801010210,7,6,8,ウインポプリ,55,黛弘人,1:46.0,37.6,166.6,12,牝,4,444,-12
