,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
11,200801010104,12,7,11,プロウスト,53,北村友一,1:33.0,37.6,34.8,10,牡,2,482,0
12,200801010104,13,5,8,テイクフライト,54,松田大作,1:35.2,40.5,19.3,6,牡,2,514,0
13,200801010104,14,4,6,ピエナマックス,54,大野拓弥,1:35.9,41.2,61.7,12,牡,2,536,0
0,200801010105,1,3,3,ニシノシャア,56,武幸四郎,1:47.4,38.5,12.1,5,牡,3,490,4
1,200801010105,2,6,7,エナージバイオ,53,丸田恭介,1:47.6,38.1,15.5,7,牡,3,462,-2
2,200801010105,3,8,11,ヨシクリスエス,56,菊沢隆徳,1:48.0,38.3,35.4,9,牡,3,476,-2
3,200801010105,4,5,5,アドマイヤジョイ,53,的場勇人,1:48.4,39.5,3.5,1,牝,3,468,-10
4,200801010105,5,7,10,ヴォイジャー,56,津村明秀,1:48.4,39.8,3.7,2,牡,3,496,8
5,200801010105,6,1,1,ツルギライジング,56,郷原洋司,1:48.6,39.4,106.5,12,牡,3,502,-6
6,200801010105,7,6,8,ビクターズレイ,56,安藤勝己,1:48.8,40.0,3.7,3,牡,3,520,-16
7,200801010105,8,8,12,ドーンオンザケープ,54,三浦皇成,1:48.9,40.2,22.9,8,牡,3,532,8
8,200801010105,9,4,4,タペストリー,54,古川吉洋,1:49.5,40.6,15.1,6,牝,3,446,4
9,200801010105,10,5,6,シルクアステール,56,梶晃啓,1:50.3,41.0,95.2,11,牡,3,484,-22
10,200801010105,11,7,9,プリティアリエル,54,池添謙一,1:50.4,41.6,50.6,10,牝,3,428,-8
11,200801010105,12,2,2,ディアプリマ,54,藤田伸二,1:50.7,41.2,9.6,4,牝,3,482,2
0,200801010106,1,3,6,シングルショット,56,藤田伸二,2:02.8,36.0,2.8,1,牡,3,500,-6
1,200801010106,2,2,4,フェイバリットサン,56,柴原央明,2:03.0,35.9,25.3,8,牡,3,488,4
2,200801010106,3,1,1,ラヴォランテ,56,四位洋文,2:03.3,35.9,27.0,10,セ,3,438,-20
3,200801010106,4,4,8,ブルーアンビシャス,56,長谷川浩,2:03.3,36.2,5.7,2,牡,3,488,-4
4,200801010106,5,8,15,ゴールドバルザック,56,秋山真一,2:03.3,36.4,48.9,12,牡,3,500,6
5,200801010106,6,1,2,スズカコング,56,安藤勝己,2:03.3,36.1,6.0,3,牡,3,454,0
6,200801010106,7,2,3,ダンツエスエスティ,56,小林徹弥,2:03.6,36.3,16.4,7,牡,3,456,8
7,200801010106,8,5,10,コスモテンロウ,54,三浦皇成,2:03.7,36.4,7.3,4,牡,3,532,0
8,200801010106,9,7,14,ホークウィンザー,56,横山典弘,2:03.8,36.8,11.3,5,牡,3,438,2
9,200801010106,10,4,7,サクレクール,53,丸田恭介,2:03.9,36.4,29.3,11,牡,3,426,2
10,200801010106,11,5,9,オリエンス,56,芹沢純一,2:04.0,36.7,26.1,9,牡,3,498,10
11,200801010106,12,6,12,オーログランデ,56,武幸四郎,2:04.1,37.0,15.8,6,牡,3,458,2
12,200801010106,13,6,11,ニイニイ,53,荻野琢真,2:04.2,36.6,95.0,14,牡,3,456,-10
13,200801010106,14,8,16,マイネルゼニット,56,大野拓弥,2:04.6,37.5,89.9,13,牡,3,488,10
14,200801010106,15,3,5,プリムヴェール,54,松田大作,2:04.9,37.5,166.4,16,牝,3,436,2
15,200801010106,16,7,13,パレスバニヤン,54,菊沢隆徳,2:05.0,37.3,123.7,15,牝,3,454,-4
0,200801010107,1,5,5,ティンバーセブン,55,三浦皇成,2:35.1,40.5,3.3,2,牡,4,530,2
1,200801010107,2,4,4,マイネルアーバニタ,57,大野拓弥,2:35.1,40.3,13.9,5,牡,4,460,2
2,200801010107,3,7,10,ドリームトラベラー,54,安藤勝己,2:35.9,40.6,2.7,1,牡,3,486,-4
3,200801010107,4,7,9,トップモンジュー,56,横山典弘,2:36.6,41.8,8.9,4,牡,4,430,2
4,200801010107,5,5,6,クリスタルバッハ,57,菊沢隆徳,2:37.0,41.9,82.0,11,牡,6,476,-2
5,200801010107,6,1,1,エドノエスポワール,54,丸田恭介,2:38.0,41.3,63.9,10,牡,4,484,8
6,200801010107,7,8,12,オッティマルーチェ,55,藤田伸二,2:38.0,41.7,26.1,7,牝,4,492,30
7,200801010107,8,3,3,パワーコレクター,57,津村明秀,2:38.7,43.2,17.7,6,牡,5,514,-4
8,200801010107,9,8,11,サンアスレチック,56,的場勇人,2:39.0,44.1,4.7,3,セ,4,482,-8
9,200801010107,10,2,2,サクラハーレー,57,武幸四郎,2:39.4,42.7,55.9,9,セ,4,492,-4
10,200801010107,11,6,8,ヒロノバイオ,53,北村友一,2:39.5,42.1,112.3,12,牡,3,492,-2
11,200801010107,12,6,7,ティグフォルテ,54,千田輝彦,2:42.4,47.1,29.1,8,牡,3,478,-2
0,200801010108,1,6,9,ココシュニック,52,四位洋文,1:46.4,38.9,3.2,1,牝,3,502,14
1,200801010108,2,5,7,イノチノアカリ,55,武幸四郎,1:47.0,38.5,4.8,2,牝,4,442,-2
2,200801010108,3,6,8,コパノタイマネ,54,的場勇人,1:47.1,38.8,5.4,3,牝,4,492,0
3,200801010108,4,4,5,ブリズデロートンヌ,52,菊沢隆徳,1:47.4,39.1,14.0,6,牝,3,446,2
4,200801010108,5,4,4,マルサンサイレンス,49,丸田恭介,1:47.4,38.3,46.4,11,牝,3,452,-8
5,200801010108,6,8,12,タガノレイヤード,54,北村友一,1:47.7,40.0,12.3,5,牝,4,488,12
6,200801010108,7,7,11,オークヒルズ,50,三浦皇成,1:47.8,39.6,5.4,4,牝,3,450,10
7,200801010108,8,1,1,ボルガ,52,荻野琢真,1:48.2,40.1,114.5,12,牝,4,478,2
8,200801010108,9,7,10,ベルテッセン,55,長谷川浩,1:48.2,40.2,36.0,10,牝,4,436,4
9,200801010108,10,5,6,スズカゲラン,55,河北通,1:48.7,40.1,29.3,9,牝,5,466,2
10,200801010108,11,8,13,フィフスアベニュー,55,小林徹弥,1:49.2,41.2,14.3,7,牝,4,500,-6
11,200801010108,12,2,2,ディーズテンダー,52,横山典弘,1:49.2,41.0,21.3,8,牝,3,474,22
0,200801010109,1,4,8,ビービーガルダン,57,安藤勝己,1:08.3,34.9,2.5,1,牡,4,496,-8
1,200801010109,2,4,7,エネルマオー,57,池添謙一,1:08.5,34.8,18.8,9,牡,6,460,-8
2,200801010109,3,1,2,バルバレスコ,57,大野拓弥,1:08.8,34.6,165.5,16,牡,5,470,2
3,200801010109,4,3,6,ショウナンアクト,55,四位洋文,1:08.9,34.3,8.4,3,牝,4,484,-4
4,200801010109,5,6,12,エアニックス,57,藤田伸二,1:09.1,35.4,8.8,4,牡,6,478,6
5,200801010109,6,2,3,オーヴェール,57,長谷川浩,1:09.1,34.4,150.9,15,牡,6,556,24
6,200801010109,7,1,1,ゲイル,57,秋山真一,1:09.1,34.6,14.7,7,牡,5,474,4
7,200801010109,8,5,9,メイビリーヴ,52,横山典弘,1:09.2,35.8,6.3,2,牝,3,486,-4
8,200801010109,9,3,5,シルクドラグーン,57,武英智,1:09.5,35.2,74.3,14,牡,5,476,4
9,200801010109,10,6,11,サクラプログレス,57,武幸四郎,1:09.6,35.5,13.4,6,牡,7,504,-2
10,200801010109,11,5,10,コスモラヴアゲイン,57,三浦皇成,1:09.7,35.3,60.7,13,牡,6,492,10
11,200801010109,12,8,15,コレデイイノダ,57,竹之下智,1:09.7,35.3,41.6,11,牡,8,466,-8
12,200801010109,13,2,4,ダンディーズケア,57,津村明秀,1:09.8,35.8,31.1,10,牡,5,448,-12
13,200801010109,14,8,16,レヴリ,55,松田大作,1:09.8,35.7,17.3,8,牝,6,430,-14
14,200801010109,15,7,13,スーパーマルトク,55,荻野琢真,1:09.9,36.3,10.9,5,牝,5,434,0
15,200801010109,16,7,14,マリンフェスタ,55,芹沢純一,1:09.9,36.1,49.2,12,牝,5,472,-10
0,200801010110,1,5,5,スクリーンヒーロー,56,横山典弘,2:44.2,34.8,2.5,1,牡,4,484,18
1,200801010110,2,3,3,ビービーファルコン,55,古川吉洋,2:44.2,35.1,4.4,3,セ,4,446,2
2,200801010110,3,4,4,ピエナグッドラック,55,藤田伸二,2:44.3,35.1,4.1,2,牡,4,478,18
3,200801010110,4,6,7,エプソムアルテマ,52,津村明秀,2:44.6,35.1,25.1,7,牡,7,476,-10
4,200801010110,5,8,10,エターナルスマイル,55,伊藤直人,2:44.6,35.1,11.1,4,牡,6,506,-4
5,200801010110,6,7,9,サダムアカイカゼ,52,北村友一,2:44.7,34.9,38.8,10,牝,5,436,-8
6,200801010110,7,2,2,マスラタケヲ,53,丸田恭介,2:44.7,35.0,33.1,8,牡,7,456,0
7,200801010110,8,1,1,ビクトリーフラッグ,54,松田大作,2:44.7,35.4,17.5,6,牡,5,452,-6
8,200801010110,9,7,8,シンボリユタカオー,53,的場勇人,2:44.8,35.1,11.3,5,セ,9,454,-12
9,200801010110,10,6,6,ハイタイド,51,竹之下智,2:45.0,35.7,54.1,11,牡,6,494,4
10,200801010110,11,8,11,タイキスピリッツ,54,青木芳之,2:45.0,35.0,33.5,9,牡,6,486,-14
0,200801010111,1,2,2,ブルーレパード,57,安藤勝己,1:45.1,38.5,3.9,1,牡,5,480,-10
1,200801010111,2,6,9,トウショウアタック,57,松田大作,1:45.3,38.1,47.6,8,牡,6,472,0
2,200801010111,3,7,10,マドンナブラボー,55,柴原央明,1:45.6,38.9,85.3,13,牝,5,466,2
3,200801010111,4,4,5,ウォータークルーズ,57,古川吉洋,1:45.6,37.9,57.2,11,牡,5,464,4
4,200801010111,5,1,1,ストームタイガー,57,池添謙一,1:45.9,38.9,4.9,3,牡,6,468,2
5,200801010111,6,7,11,マルブツブラボー,57,秋山真一,1:46.2,38.0,16.2,7,牡,7,432,-6
6,200801010111,7,4,4,オーキッドコート,57,小林徹弥,1:46.3,38.7,51.7,9,牡,5,466,12
7,200801010111,8,5,7,エプソムボス,57,大野拓弥,1:47.1,38.7,53.9,10,牡,7,514,-20
8,200801010111,9,3,3,ヘイアンルモンド,57,四位洋文,1:47.2,39.2,5.5,4,牡,5,512,-6
9,200801010111,10,6,8,ランキング,57,藤田伸二,1:48.3,40.7,4.9,2,牡,5,480,-2
10,200801010111,11,8,13,アウトオブサイト,57,長谷川浩,1:49.4,42.0,65.1,12,セ,6,456,-8
11,200801010111,12,8,12,フェラーリセブン,57,三浦皇成,1:50.2,42.9,11.7,6,牡,5,474,-12
0,200801010112,1,5,9,ステイトリーデイズ,53,三浦皇成,2:02.9,35.9,6.8,4,牝,4,456,-8
1,200801010112,2,8,14,ナムラチェンジ,54,小林徹弥,2:03.0,35.3,14.2,6,牡,3,462,-4
2,200801010112,3,5,8,ホーリーミスト,55,大野拓弥,2:03.0,35.8,38.8,12,牝,5,446,2
3,200801010112,4,1,1,ギーニョ,55,秋山真一,2:03.1,35.9,4.7,2,牝,5,488,6
4,200801010112,5,4,6,フミノパッション,57,長谷川浩,2:03.1,35.9,3.9,1,牡,4,498,10
5,200801010112,6,2,3,ニシノフェリーチェ,55,武幸四郎,2:03.1,35.5,21.9,10,牝,4,428,4
6,200801010112,7,7,13,リバイバルシチー,57,松田大作,2:03.5,36.6,6.4,3,牡,4,488,-4
7,200801010112,8,3,4,キングオブロマネ,57,郷原洋司,2:03.6,36.1,65.7,13,牡,4,488,-2
8,200801010112,9,6,11,マーベラスブレイド,54,池添謙一,2:03.6,36.9,17.3,8,牡,3,454,4
9,200801010112,10,8,15,ビターオレンジ,55,四位洋文,2:03.9,36.9,9.2,5,牝,4,454,6
10,200801010112,11,2,2,コスモザガリア,51,的場勇人,2:04.1,36.6,18.6,9,牝,3,504,18
11,200801010112,12,6,10,レディービスティー,52,藤田伸二,2:04.2,37.0,15.7,7,牝,3,458,4
12,200801010112,13,4,7,ロンシャンステージ,56,北村友一,2:04.6,36.4,113.0,14,牡,4,456,-2
13,200801010112,14,7,12,チューイングサイン,52,丸田恭介,2:05.5,38.8,34.2,11,牝,4,450,0
14,200801010112,15,3,5,シルクレグナム,57,武英智,2:08.7,41.5,149.2,15,牡,4,466,-2
0,200801010201,1,6,7,グレイスサンセット,54,横山典弘,0:59.1,36.1,1.8,1,牝,3,482,-6
1,200801010201,2,6,8,コウヨウサルート,56,柴山雄一,0:59.6,36.4,12.2,4,牡,3,536,-2
2,200801010201,3,2,2,シンメトリーアート,55,北村友一,1:00.5,36.8,46.2,9,牡,3,476,2
3,200801010201,4,3,3,スイートメリー,51,荻野琢真,1:00.6,36.8,6.8,3,牝,3,448,-8
4,200801010201,5,1,1,ワールドマスター,56,四位洋文,1:00.6,35.9,27.3,5,牡,3,470,-20
5,200801010201,6,4,4,マルブツティンバー,55,的場勇人,1:01.0,37.1,62.5,10,牡,3,492,6
6,200801010201,7,8,12,オンワードシュネル,56,郷原洋司,1:01.1,37.3,265.7,12,牡,3,508,-2
7,200801010201,8,7,9,クロスピレッテ,54,秋山真一,1:01.2,37.9,32.1,8,牝,3,472,10
8,200801010201,9,5,6,ロードエスクード,54,三浦皇成,1:01.3,37.4,3.8,2,牡,3,434,-4
9,200801010201,10,7,10,ミスシドニー,54,長谷川浩,1:01.3,37.6,27.5,6,牝,3,434,0
10,200801010201,11,5,5,ナリタワカバ,54,河北通,1:02.4,38.3,161.0,11,牝,3,514,6
11,200801010201,12,8,11,アンクレットブーツ,51,丸田恭介,1:03.8,40.0,29.4,7,牝,3,474,6
0,200801010202,1,8,12,カズノブライアン,53,荻野琢真,1:47.9,37.7,7.5,5,牡,3,468,-4
1,200801010202,2,7,10,ケイエムチャンス,56,小牧太,1:48.9,39.0,4.8,2,牡,3,468,0
2,200801010202,3,3,3,アドマイヤシック,54,田中勝春,1:49.1,38.9,3.4,1,牝,3,438,4
3,200801010202,4,5,6,アドリーム,56,松田大作,1:49.9,40.1,24.9,7,牡,3,476,-14
4,200801010202,5,7,9,スーパーワンダー,56,青木芳之,1:49.9,38.9,132.7,12,牡,3,492,6
5,200801010202,6,2,2,ワンサイド,53,丸田恭介,1:50.3,39.6,54.8,11,牡,3,466,0
6,200801010202,7,6,8,アートオブロマンス,54,小原義之,1:50.4,40.3,4.8,3,牝,3,464,14
7,200801010202,8,4,4,クインズウイスパー,54,郷原洋司,1:50.5,40.3,43.3,10,牝,3,440,0
8,200801010202,9,5,5,スリークリスタル,54,小林徹弥,1:50.7,40.7,31.7,9,牝,3,476,8
9,200801010202,10,1,1,ハートアンサンブル,56,武幸四郎,1:51.0,40.4,17.2,6,牡,3,468,0
10,200801010202,11,6,7,マイネルサイオン,56,菊沢隆徳,1:51.1,40.8,4.9,4,牡,3,538,-2
11,200801010202,12,8,11,タイニーシャイナー,51,大江原圭,1:54.9,44.2,28.6,8,牝,3,460,6
0,200801010203,1,2,2,メジロドリームス,53,北村友一,1:10.6,36.2,4.9,3,牝,2,452,0
1,200801010203,2,4,6,ワニタレスタリ,54,田中勝春,1:10.7,35.2,24.2,8,牝,2,470,0
2,200801010203,3,1,1,ドレッシー,54,安藤勝己,1:10.7,36.0,4.6,2,牝,2,458,0
3,200801010203,4,7,12,メリュジーヌ,54,四位洋文,1:10.7,36.9,2.8,1,牝,2,442,0
4,200801010203,5,5,8,カイテキプリン,52,三浦皇成,1:11.0,36.0,19.9,7,牝,2,422,0
5,200801010203,6,8,14,マチカネセキガハラ,54,横山典弘,1:11.3,36.1,10.7,5,牝,2,468,0
6,200801010203,7,4,7,ラブチャーミー,54,秋山真一,1:11.3,37.4,68.1,13,牝,2,446,0
7,200801010203,8,2,3,メジロブラボー,54,長谷川浩,1:11.4,35.4,12.5,6,牝,2,452,0
8,200801010203,9,6,11,オペラシューズ,54,藤田伸二,1:11.5,35.9,10.5,4,牝,2,426,0
9,200801010203,10,3,4,トーセンザメイデン,54,津村明秀,1:12.4,38.3,34.4,9,牝,2,448,0
10,200801010203,11,7,13,フェバリットガール,54,松田大作,1:13.6,37.5,52.7,12,牝,2,472,0
11,200801010203,12,6,10,ハワイアンシェーナ,54,蛯名正義,1:13.7,37.1,40.3,10,牝,2,412,0
12,200801010203,13,8,15,ハニーインチーフ,54,柴山雄一,1:13.7,36.1,120.7,14,牝,2,428,0
13,200801010203,14,5,9,ノボマリーン,51,丸田恭介,1:15.4,37.6,134.8,15,牝,2,436,0
0,200801010204,1,3,3,ダノンヒデキ,54,藤田伸二,1:53.3,35.2,2.4,1,牡,2,474,0
1,200801010204,2,5,5,ロイヤルクリッパー,52,三浦皇成,1:53.5,35.2,4.2,2,牝,2,466,0
2,200801010204,3,8,9,ヴァンクリマ,54,秋山真一,1:53.6,35.3,9.1,6,牡,2,512,0
3,200801010204,4,2,2,ヒカルプリンス,54,横山典弘,1:54.0,35.4,7.7,4,牡,2,464,0
4,200801010204,5,4,4,テンシノザール,53,北村友一,1:54.2,35.3,129.4,9,牡,2,508,0
5,200801010204,6,7,7,スマイルキング,54,蛯名正義,1:54.3,36.2,5.8,3,牡,2,496,0
6,200801010204,7,1,1,フィーリングトーン,54,安藤勝己,1:54.4,35.8,8.5,5,牝,2,466,0
7,200801010204,8,7,8,コウギョウサクラ,54,四位洋文,1:55.5,36.6,48.1,8,牡,2,424,0
8,200801010204,9,8,10,サイクロンボーイ,54,菊沢隆徳,1:55.6,36.8,133.3,10,牡,2,452,0
9,200801010204,10,6,6,スマートカンパニー,54,田中勝春,1:56.4,37.7,31.1,7,牡,2,474,0
0,200801010205,1,3,3,グロッケンライン,56,柴山雄一,1:47.4,38.8,5.1,3,牡,3,448,-2
1,200801010205,2,7,9,レオアヴァロン,56,蛯名正義,1:47.6,39.3,2.3,1,牡,3,520,2
2,200801010205,3,2,2,ショウナンマライア,54,藤田伸二,1:48.5,39.4,11.7,4,牝,3,422,12
3,200801010205,4,5,6,プルチェラ,53,北村友一,1:49.1,39.7,15.1,5,牝,3,442,-6
4,200801010205,5,7,10,エンディアメント,53,的場勇人,1:49.4,41.1,35.0,10,牝,3,440,-10
5,200801010205,6,8,12,ハナヨリタンゴ,54,梶晃啓,1:49.5,40.5,186.9,12,牝,3,446,4
6,200801010205,7,1,1,ミネノクレド,56,菊沢隆徳,1:49.7,40.2,27.7,7,牡,3,430,4
7,200801010205,8,8,11,セピアエスプレッソ,56,津村明秀,1:50.3,41.7,3.6,2,牡,3,456,-4
8,200801010205,9,4,4,ウツセミ,51,荻野琢真,1:50.3,41.0,34.5,9,牝,3,426,-2
9,200801010205,10,6,8,ペペ,56,大野拓弥,1:50.3,40.6,117.7,11,牡,3,464,4
10,200801010205,11,6,7,ブルームシチー,54,武幸四郎,1:51.8,42.2,30.2,8,牡,3,484,0
11,200801010205,12,5,5,ラヴゴッデス,54,小牧太,1:54.3,45.0,21.2,6,牝,3,446,-18
0,200801010206,1,4,4,ビーチブリーズ,53,三浦皇成,0:58.8,35.8,2.8,1,牝,4,470,-12
1,200801010206,2,3,3,リンリンリン,57,横山典弘,0:58.8,36.0,4.6,3,牡,4,468,-4
2,200801010206,3,7,9,カシノウェーブ,54,大江原圭,1:00.0,36.4,202.7,12,牡,4,444,0
3,200801010206,4,6,8,クールラスカル,57,郷原洋司,1:00.3,36.1,176.4,10,牡,4,456,0
4,200801010206,5,2,2,オタカラボックス,52,秋山真一,1:00.3,36.0,40.0,8,牝,3,422,-6
5,200801010206,6,5,6,サンクスヘヴン,54,津村明秀,1:00.3,37.0,67.8,9,牡,3,470,6
6,200801010206,7,1,1,テイエムカイブツ,57,柴原央明,1:00.5,37.0,15.3,5,セ,6,458,6
7,200801010206,8,8,11,マイティーキラー,57,小林徹弥,1:00.5,36.8,16.9,6,牡,5,500,-4
8,200801010206,9,7,10,ヒロノグレガ,54,大野拓弥,1:00.7,36.8,35.7,7,牡,3,478,4
9,200801010206,10,6,7,ラッキーウェイ,57,菊沢隆徳,1:00.8,36.8,193.3,11,牡,4,510,10
10,200801010206,11,8,12,アクアリング,52,藤田伸二,1:01.2,37.7,3.1,2,牝,3,464,10
11,200801010206,12,5,5,エリモハルカ,55,四位洋文,1:02.1,37.4,6.6,4,牝,4,494,-2
0,200801010207,1,5,6,ニシノドーン,57,藤田伸二,1:45.7,37.8,4.8,3,牡,4,442,4
1,200801010207,2,4,5,ハンサムデイイヤツ,54,大野拓弥,1:46.1,38.3,11.2,5,牡,3,506,2
2,200801010207,3,1,1,マチカネニホンバレ,51,丸田恭介,1:46.1,38.5,2.9,2,牡,3,516,-8
3,200801010207,4,8,12,ファイナルジャッジ,54,松田大作,1:46.4,39.0,108.9,13,牡,3,458,-6
4,200801010207,5,7,10,フォーミュラーワン,55,三浦皇成,1:46.4,39.1,2.8,1,牡,4,446,0
5,200801010207,6,5,7,ギルティストライク,56,北村友一,1:47.0,39.3,9.9,4,セ,4,472,-12
6,200801010207,7,6,9,ポートスピード,54,小牧太,1:47.1,38.3,53.3,10,牡,3,498,2
7,200801010207,8,3,3,サミーデザート,57,横山典弘,1:47.3,38.8,54.1,11,牡,5,484,-4
8,200801010207,9,2,2,サイレンスラダメス,57,津村明秀,1:47.6,38.6,55.9,12,牡,5,478,4
9,200801010207,10,8,13,メイショウラルー,54,武幸四郎,1:48.0,38.5,46.1,9,牡,3,458,4
10,200801010207,11,4,4,タガノアルジェント,54,荻野琢真,1:48.1,40.5,35.1,6,牡,4,518,-2
11,200801010207,12,6,8,クレープシュゼット,55,田中勝春,1:48.5,38.9,42.9,7,牝,4,534,36
12,200801010207,13,7,11,エフティメガミ,52,蛯名正義,1:48.8,40.4,43.6,8,牝,3,496,16
0,200801010208,1,1,1,ジェントルフォーク,54,安藤勝己,1:46.1,38.2,3.4,1,牡,3,466,-2
1,200801010208,2,4,5,マッシヴエンペラー,54,小牧太,1:46.2,38.7,7.6,4,牡,3,464,0
2,200801010208,3,5,7,ナムラマハラジャ,57,長谷川浩,1:46.4,37.9,74.1,10,牡,4,484,14
3,200801010208,4,7,11,ピサノシェンロン,55,三浦皇成,1:46.8,39.1,3.4,2,牡,4,512,4
4,200801010208,5,8,12,ラガーチトセオー,54,荻野琢真,1:46.8,38.9,8.3,5,牡,6,470,6
5,200801010208,6,6,9,ファイアナカヤマ,53,的場勇人,1:47.4,39.2,54.7,8,牡,3,506,10
