,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
9,201905020111,10,6,12,ドライヴナイト,57,三浦皇成,1:38.1,38.0,135.4,15,牡,6,510,-6
10,201905020111,11,4,8,ダンツゴウユウ,56,酒井学,1:38.3,36.9,10.2,6,牡,5,466,-4
11,201905020111,12,2,3,サトノアッシュ,56,内田博幸,1:38.3,37.4,89.0,13,牡,7,488,-2
12,201905020111,13,8,15,クインズサターン,57,四位洋文,1:38.5,37.0,3.5,1,牡,6,470,-6
13,201905020111,14,4,7,ローズプリンスダム,56,石川裕紀,1:38.8,38.0,36.5,10,牡,5,466,10
14,201905020111,15,5,9,ブラゾンドゥリス,58,野中悠太,1:39.2,37.9,194.7,16,牡,7,524,-8
15,201905020111,16,1,1,アメリカズカップ,56,柴田大知,1:39.6,38.6,36.3,9,牡,5,446,-8
0,201905020112,1,2,2,ダノンディーヴァ,55,四位洋文,1:20.5,33.8,3.1,1,牝,5,464,-4
1,201905020112,2,8,11,アンリミット,55,内田博幸,1:20.5,33.5,6.0,3,牝,4,478,-10
2,201905020112,3,3,3,アバルラータ,55,川田将雅,1:20.7,33.8,6.3,4,牝,5,448,-2
3,201905020112,4,8,12,ツヅク,55,大野拓弥,1:20.9,33.7,23.1,8,牝,5,452,2
4,201905020112,5,7,9,ハトホル,55,三浦皇成,1:21.0,33.6,17.4,7,牝,4,466,-4
5,201905020112,6,1,1,スズカアーチスト,53,野中悠太,1:21.0,34.5,50.4,10,牝,4,468,-2
6,201905020112,7,7,10,トンボイ,55,酒井学,1:21.1,34.5,62.2,11,牝,4,424,-8
7,201905020112,8,5,6,シグナライズ,55,Ｍ．デム,1:21.1,33.9,17.2,6,牝,4,492,0
8,201905020112,9,6,7,オーヴォドーロ,55,田辺裕信,1:21.1,33.9,26.2,9,牝,4,464,2
9,201905020112,10,5,5,ラストプリマドンナ,55,ルメール,1:21.2,34.6,3.7,2,牝,4,442,-2
10,201905020112,11,6,8,ディアサルファー,55,荻野極,1:21.5,35.2,63.8,12,牝,4,478,4
11,201905020112,12,4,4,ユアスイスイ,52,藤田菜七,1:21.9,36.0,11.2,5,牝,5,492,2
0,201905020201,1,6,12,プリモダヴィンチ,54,松岡正海,1:39.9,38.0,4.9,4,牝,3,464,6
1,201905020201,2,8,16,ストラトフォード,54,内田博幸,1:40.0,38.1,4.1,2,牝,3,482,12
2,201905020201,3,5,9,ミユキダイアモンド,54,田辺裕信,1:40.6,39.3,6.6,5,牝,3,440,-6
3,201905020201,4,4,8,メルキュール,53,武藤雅,1:40.8,39.5,4.8,3,牝,3,460,2
4,201905020201,5,2,3,ランドスケープ,54,岩田康誠,1:41.0,38.6,51.8,10,牝,3,498,4
5,201905020201,6,7,14,サクラトスカーナ,54,戸崎圭太,1:41.2,39.5,3.9,1,牝,3,464,0
6,201905020201,7,3,5,フロラシオン,52,野中悠太,1:41.6,39.4,76.8,11,牝,3,418,6
7,201905020201,8,3,6,シャインオンアテナ,51,藤田菜七,1:41.9,40.2,101.4,12,牝,3,406,-6
8,201905020201,9,8,15,ツウカイステラ,54,石川裕紀,1:42.0,40.8,35.1,7,牝,3,456,-2
9,201905020201,10,1,2,ティライズキセキ,54,江田照男,1:42.5,39.1,116.8,13,牝,3,434,0
10,201905020201,11,2,4,アオカチ,54,柴田大知,1:42.7,40.0,133.8,15,牝,3,500,-12
11,201905020201,12,6,11,パラダイスキャット,54,武士沢友,1:42.8,39.1,38.6,9,牝,3,428,0
12,201905020201,13,5,10,スペロラルーチェ,54,秋山真一,1:42.9,38.9,210.8,16,牝,3,444,-10
13,201905020201,14,7,13,アルチェーレ,54,伊藤工真,1:43.0,38.7,35.4,8,牝,3,440,0
14,201905020201,15,4,7,カトレアテソーロ,54,大野拓弥,1:43.1,39.4,127.5,14,牝,3,456,1
15,201905020201,16,1,1,プッシーウィロー,54,和田竜二,1:44.9,43.2,22.4,6,牝,3,408,0
0,201905020202,1,1,2,ナムラブル,56,横山典弘,1:26.9,37.1,18.7,6,牡,3,472,2
1,201905020202,2,8,16,ファイナルマズル,53,藤田菜七,1:27.1,37.1,42.4,10,牡,3,476,-2
2,201905020202,3,8,15,サンロアノーク,56,松岡正海,1:27.2,36.9,5.1,2,牡,3,466,-4
3,201905020202,4,6,11,コマノゼニト,56,内田博幸,1:27.9,37.8,1.9,1,牡,3,468,0
4,201905020202,5,7,13,テクノドリーム,56,大野拓弥,1:27.9,38.0,11.9,4,牡,3,466,8
5,201905020202,6,2,3,ロジフェーヴル,56,戸崎圭太,1:28.1,37.4,17.3,5,牡,3,468,2
6,201905020202,7,3,5,ラインジュピター,55,武藤雅,1:28.2,37.6,162.6,12,牡,3,444,-18
7,201905020202,8,7,14,テンノウザン,56,田中勝春,1:28.8,38.0,41.6,9,牡,3,454,2
8,201905020202,9,5,10,アルファフレイム,56,伊藤工真,1:28.9,38.3,78.7,11,牡,3,452,0
9,201905020202,10,1,1,イデアエルピス,56,岩田康誠,1:29.1,38.2,226.0,14,牡,3,502,0
10,201905020202,11,2,4,インターロード,56,三浦皇成,1:29.2,38.8,5.2,3,牡,3,468,-2
11,201905020202,12,4,7,サステイナビリティ,56,柴田大知,1:29.2,38.3,396.4,16,セ,3,452,-8
12,201905020202,13,4,8,アプラウス,54,吉田豊,1:29.5,38.5,220.9,13,牝,3,396,2
13,201905020202,14,5,9,オキミヤゲ,52,野中悠太,1:29.7,38.6,272.8,15,牝,3,444,0
14,201905020202,15,3,6,ハーモニーソード,56,石川裕紀,1:29.9,39.5,32.3,8,牡,3,524,0
15,201905020202,16,6,12,シゲルスギライト,54,江田照男,1:30.0,39.2,19.6,7,牝,3,478,6
0,201905020203,1,5,5,プルクラ,56,石橋脩,2:27.1,34.7,2.7,2,牡,3,476,0
1,201905020203,2,8,9,オセアグレイト,54,野中悠太,2:27.2,34.7,1.5,1,牡,3,486,0
2,201905020203,3,8,8,ジェイケイブラック,56,田中勝春,2:27.8,35.6,14.6,4,牡,3,488,2
3,201905020203,4,6,6,ロネガン,56,原田和真,2:28.1,35.4,14.4,3,牡,3,512,2
4,201905020203,5,4,4,ダークオブザナイト,56,黛弘人,2:28.3,35.7,60.7,7,牡,3,490,-4
5,201905020203,6,7,7,トライアンフ,56,嶋田純次,2:29.0,35.3,117.0,8,牡,3,434,4
6,201905020203,7,3,3,メガディスカバリー,55,武藤雅,2:29.7,37.4,29.0,6,セ,3,446,-12
7,201905020203,8,1,1,アシベツヨウヘイ,56,岩部純二,2:30.2,36.8,131.8,9,牡,3,482,-8
8,201905020203,9,2,2,タイムレスワールド,56,江田照男,2:30.2,37.0,20.4,5,牡,3,478,6
0,201905020204,1,6,11,ビッグブルー,56,Ｍ．デム,1:21.3,34.2,4.3,1,牡,3,488,2
1,201905020204,2,2,4,マーヴェラスクイン,54,内田博幸,1:21.5,35.5,19.4,8,牝,3,414,4
2,201905020204,3,8,16,ストイクス,54,戸崎圭太,1:21.5,34.2,11.8,6,牝,3,416,8
3,201905020204,4,5,10,ラインコマンダー,56,和田竜二,1:21.7,34.6,4.6,3,牡,3,450,-8
4,201905020204,5,8,17,ハルシオンデイズ,56,田中勝春,1:22.1,34.5,18.7,7,牡,3,464,-2
5,201905020204,6,1,1,エコロトム,53,藤田菜七,1:22.1,35.7,30.4,10,牡,3,454,-8
6,201905020204,7,2,3,アマポーラ,54,石橋脩,1:22.2,34.1,21.9,9,牝,3,422,2
7,201905020204,8,5,9,ダーリンボウイ,56,柴田大知,1:22.3,34.7,329.1,17,牡,3,440,-6
8,201905020204,9,8,15,マカリカ,54,藤岡康太,1:22.3,35.8,4.5,2,牝,3,426,-6
9,201905020204,10,7,13,ナムラナマステ,54,江田照男,1:22.4,35.1,89.2,13,牝,3,394,-2
10,201905020204,11,6,12,ダラステソーロ,53,武藤雅,1:22.4,35.5,7.5,4,牝,3,468,2
11,201905020204,12,4,7,ヴィクトリアループ,54,岩田康誠,1:22.6,34.2,58.7,12,牝,3,476,0
12,201905020204,13,1,2,モリトイナセ,56,武士沢友,1:22.6,35.3,101.6,15,牡,3,464,0
13,201905020204,14,7,14,シャイニーホワイト,56,伊藤工真,1:23.3,36.4,209.2,16,牡,3,498,-10
14,201905020204,15,4,8,ナンヨーシンゲツ,56,石川裕紀,1:23.3,37.1,32.1,11,牡,3,468,-6
15,201905020204,16,3,6,サイモンセレナーデ,54,大野拓弥,1:24.0,35.6,94.1,14,牝,3,502,0
16,201905020204,17,3,5,プレンフルール,54,三浦皇成,1:24.2,38.1,10.2,5,牝,3,432,0
0,201905020205,1,6,12,ポルーニン,55,武藤雅,1:33.8,33.5,9.0,4,牡,3,470,-6
1,201905020205,2,3,6,ギフトオブアート,54,三浦皇成,1:33.9,34.1,5.7,3,牝,3,484,0
2,201905020205,3,2,4,トランスナショナル,56,Ｍ．デム,1:33.9,33.9,1.8,1,牡,3,476,-2
3,201905020205,4,7,15,コマノヴァンドール,54,江田照男,1:33.9,34.5,60.8,9,牝,3,472,2
4,201905020205,5,5,10,ロザムール,54,松岡正海,1:34.0,35.0,66.2,11,牝,3,472,4
5,201905020205,6,1,1,ショウナンバニラ,54,和田竜二,1:34.2,34.9,21.0,5,牝,3,418,-6
6,201905020205,7,6,11,ティターヌ,56,田辺裕信,1:34.3,34.3,102.3,14,牡,3,450,4
7,201905020205,7,8,17,ケイアイネイビー,54,野中悠太,1:34.3,34.7,70.2,12,牡,3,434,-8
8,201905020205,9,7,14,カンパーニャ,56,戸崎圭太,1:34.3,34.0,4.8,2,牡,3,440,0
9,201905020205,10,3,5,ゴールドエクセル,54,武士沢友,1:34.6,33.8,129.2,15,牝,3,428,0
10,201905020205,11,4,7,ディオミーオ,54,柴田大知,1:34.7,34.7,50.4,8,牝,3,468,-4
11,201905020205,12,5,9,テミス,54,内田博幸,1:35.2,35.5,63.6,10,牝,3,438,0
12,201905020205,13,7,13,クリノイヴァンカ,54,横山典弘,1:35.3,34.8,33.7,6,牝,3,452,2
13,201905020205,14,1,2,トーホウボッカ,56,蛯名正義,1:35.4,34.8,194.0,16,牡,3,502,-8
14,201905020205,15,2,3,ラブイズテーラー,56,黛弘人,1:35.6,36.0,547.0,18,牡,3,488,0
15,201905020205,16,8,16,グットラン,54,嶋田純次,1:35.8,35.3,496.8,17,牝,3,424,-4
16,201905020205,17,4,8,マヨルカフレイバー,56,大野拓弥,1:35.9,35.0,42.6,7,牡,3,488,-4
17,201905020205,18,8,18,ピュアデボーション,54,石川裕紀,1:37.1,38.0,100.3,13,牝,3,444,0
0,201905020206,1,8,12,カフェクラウン,56,Ｍ．デム,1:39.2,36.9,1.1,1,牡,3,516,0
1,201905020206,2,7,10,ラージヒル,56,大野拓弥,1:39.5,37.5,14.0,2,牡,3,470,6
2,201905020206,3,3,3,グラスミルキー,54,戸崎圭太,1:39.5,36.9,30.9,5,牝,3,494,-4
3,201905020206,4,7,11,セイヴァリアント,56,岩田康誠,1:39.7,36.6,47.8,6,牡,3,480,0
4,201905020206,5,6,8,ノヴェッラ,54,三浦皇成,1:39.8,37.8,29.6,4,牝,3,470,-8
5,201905020206,6,8,13,ミヤケ,56,田辺裕信,1:40.1,37.3,48.1,7,牡,3,476,6
6,201905020206,7,6,9,オーヴェルニュ,56,内田博幸,1:40.3,37.6,52.2,8,牡,3,438,-10
7,201905020206,8,5,7,スパンキーワールド,56,藤岡康太,1:40.3,38.0,22.5,3,牡,3,504,-10
8,201905020206,9,4,4,エルピド,56,和田竜二,1:40.5,37.1,186.9,11,牡,3,460,-4
9,201905020206,10,5,6,シュバルツバルト,56,江田照男,1:40.8,38.0,123.9,10,牡,3,494,2
10,201905020206,11,2,2,タイセイレオーネ,56,松岡正海,1:42.1,39.2,268.2,13,牡,3,466,-8
11,201905020206,12,1,1,シゲルアコヤガイ,53,武藤雅,1:42.2,38.8,229.1,12,牝,3,422,0
12,201905020206,13,4,5,ハナブショウ,54,石川裕紀,1:46.0,44.1,108.0,9,牝,3,440,-2
0,201905020207,1,6,8,モンテグロッソ,57,石橋脩,2:01.4,33.2,2.4,1,牡,4,506,2
1,201905020207,2,7,9,ヘブンリーデイズ,57,戸崎圭太,2:01.6,33.5,7.0,4,牡,4,444,0
2,201905020207,3,5,5,クリノオスマン,57,嶋田純次,2:01.6,33.3,125.1,12,セ,5,458,-2
3,201905020207,4,4,4,ラレゾン,55,大野拓弥,2:01.9,33.4,4.4,3,牝,5,440,-2
4,201905020207,5,8,11,ライトカラカゼ,57,吉田豊,2:01.9,33.3,3.6,2,牡,4,474,2
5,201905020207,6,5,6,アサクサスポット,56,武藤雅,2:02.1,33.3,41.0,8,牡,4,518,2
6,201905020207,7,3,3,ベルウッドミライ,57,和田竜二,2:02.1,33.6,74.9,9,牡,5,468,-4
7,201905020207,8,1,1,ゴールデンフィジー,55,岩田康誠,2:02.3,34.1,24.2,6,牝,4,432,8
8,201905020207,9,7,10,ニシノベースマン,57,内田博幸,2:02.3,34.1,80.1,10,牡,4,448,0
9,201905020207,10,8,12,ロマンテソーロ,55,三浦皇成,2:02.5,34.0,18.3,5,牝,4,448,-14
10,201905020207,11,2,2,イイコトズクシ,55,野中悠太,2:02.5,34.6,24.3,7,牡,4,492,6
11,201905020207,12,6,7,コンゴウトシオー,57,松岡正海,2:03.7,35.6,111.2,11,牡,5,468,-4
0,201905020208,1,6,8,アポロマーキュリー,55,田辺裕信,1:40.0,36.4,3.2,2,牝,5,482,10
1,201905020208,2,1,1,リンガスビンゴ,55,内田博幸,1:40.4,36.5,11.3,5,牝,4,522,0
2,201905020208,3,2,2,ラプターゲイル,55,柴田大知,1:40.6,36.9,135.6,11,牝,4,444,2
3,201905020208,4,5,6,タツオウカランブ,55,吉田豊,1:40.7,37.3,45.4,8,牝,4,488,-4
4,201905020208,5,8,12,カグラヤルージュ,55,横山典弘,1:40.7,35.9,5.4,3,牝,4,474,4
5,201905020208,6,3,3,トラストマヴィア,55,荻野琢真,1:40.9,36.6,89.0,9,牝,6,482,-6
6,201905020208,7,4,4,ジェイエルノブレス,53,野中悠太,1:41.0,37.0,14.9,6,牝,4,448,-2
7,201905020208,8,7,10,イセベル,55,三浦皇成,1:41.1,37.5,2.4,1,牝,4,460,2
8,201905020208,9,5,5,トモジャプリマ,52,藤田菜七,1:41.6,37.6,31.2,7,牝,5,462,10
9,201905020208,10,8,11,クロフネプリンセス,55,石川裕紀,1:42.3,38.7,129.4,10,牝,4,424,4
10,201905020208,11,7,9,レローヴ,54,武藤雅,1:42.3,38.0,9.0,4,牝,5,508,6
0,201905020209,1,8,11,ヒストリア,55,田辺裕信,1:46.3,33.1,3.7,1,牝,5,472,-6
1,201905020209,2,3,3,モズダディー,57,藤岡康太,1:46.3,33.9,4.2,3,牡,4,484,0
2,201905020209,3,1,1,アイスストーム,57,岩田康誠,1:46.5,33.0,5.5,4,牡,4,518,-10
3,201905020209,4,8,10,アーチキング,57,石橋脩,1:46.5,33.5,17.3,7,セ,6,520,-2
4,201905020209,5,7,8,シュバルツボンバー,57,三浦皇成,1:46.6,33.8,8.6,5,牡,4,524,-6
5,201905020209,6,7,9,ダイワギャバン,57,大野拓弥,1:46.7,33.7,30.2,8,牡,4,476,2
6,201905020209,7,6,6,サトノルーラー,57,横山典弘,1:46.8,33.3,3.7,2,牡,5,516,2
7,201905020209,8,4,4,ウインシトリン,55,松岡正海,1:47.4,34.2,59.5,9,牝,5,452,10
8,201905020209,9,2,2,ヴェルテアシャフト,57,戸崎圭太,1:47.5,34.7,15.4,6,牡,4,500,-2
9,201905020209,10,6,7,セガールモチンモク,57,江田照男,1:47.7,33.9,188.6,10,セ,5,490,-2
10,201905020209,11,5,5,ビオラフォーエバー,57,柴田大知,1:48.5,36.0,296.1,11,セ,8,464,-10
0,201905020210,1,4,7,フュージョンロック,56,三浦皇成,1:24.7,36.7,3.4,1,牡,5,492,-2
1,201905020210,2,6,12,ハルクンノテソーロ,56,和田竜二,1:24.9,36.7,4.7,2,牡,5,478,0
2,201905020210,3,7,13,グロワールシチー,54,戸崎圭太,1:24.9,36.5,7.0,4,牡,5,464,-6
3,201905020210,4,3,6,ドリュウ,55,大野拓弥,1:24.9,35.9,6.0,3,牡,4,446,0
4,201905020210,5,4,8,ノーフィアー,54,内田博幸,1:24.9,36.6,22.8,7,牡,5,500,-2
5,201905020210,6,3,5,ルッジェーロ,55,Ｍ．デム,1:25.1,36.5,7.3,5,牡,4,516,-4
6,201905020210,7,2,4,バーンフライ,54,石川裕紀,1:25.1,36.5,35.0,10,牡,4,492,-8
7,201905020210,8,1,2,ビックリシタナモー,55,藤田菜七,1:25.2,36.0,30.7,8,牡,5,506,0
8,201905020210,9,8,15,プリサイスエース,54,田辺裕信,1:25.2,35.8,43.0,12,牡,8,514,-4
9,201905020210,10,7,14,ターゲリート,54,岩田康誠,1:25.4,36.5,42.3,11,牡,6,492,2
10,201905020210,11,6,11,ミックベンハー,55,武藤雅,1:25.4,36.6,15.7,6,牡,4,494,6
11,201905020210,12,5,9,マイネルラック,54,柴田大知,1:25.4,36.3,33.7,9,牡,6,494,-4
12,201905020210,13,8,16,タイセイプレシャス,55,松岡正海,1:25.4,36.0,92.6,16,セ,7,478,2
13,201905020210,14,2,3,スティンライクビー,53,江田照男,1:25.8,38.0,45.0,13,セ,7,472,12
14,201905020210,15,1,1,メガオパールカフェ,53,田中勝春,1:26.0,37.1,91.8,15,牡,8,542,-2
15,201905020210,16,5,10,フランシスコダイゴ,54,横山典弘,1:26.1,37.0,51.1,14,牡,4,470,4
0,201905020211,1,2,4,ウィクトーリア,54,戸崎圭太,1:59.5,33.2,6.7,3,牝,3,466,-4
1,201905020211,2,1,2,シャドウディーヴァ,54,岩田康誠,1:59.5,33.5,5.4,2,牝,3,464,-2
2,201905020211,3,5,9,ジョディー,54,武藤雅,1:59.6,34.3,28.3,9,牝,3,478,6
3,201905020211,4,4,8,パッシングスルー,54,石橋脩,1:59.6,33.8,10.6,6,牝,3,468,4
4,201905020211,5,8,18,フェアリーポルカ,54,和田竜二,1:59.6,33.7,6.7,4,牝,3,472,2
5,201905020211,6,3,5,ペレ,54,大野拓弥,1:59.9,33.5,20.4,8,牝,3,434,-2
6,201905020211,7,3,6,ウインゼノビア,54,松岡正海,1:59.9,34.1,38.0,12,牝,3,468,8
7,201905020211,8,4,7,アモレッタ,54,三浦皇成,2:00.0,33.9,35.5,11,牝,3,466,-14
8,201905020211,9,8,16,クラサーヴィツァ,54,秋山真一,2:00.0,34.0,112.5,16,牝,3,444,12
9,201905020211,10,6,12,エアジーン,54,Ｍ．デム,2:00.1,33.6,11.3,7,牝,3,438,-10
10,201905020211,11,7,13,フォークテイル,54,田辺裕信,2:00.4,34.3,10.1,5,牝,3,440,0
11,201905020211,12,7,14,イノセントミューズ,54,蛯名正義,2:00.5,34.1,129.6,17,牝,3,460,-6
12,201905020211,13,8,17,レオンドーロ,54,柴田大知,2:00.5,34.8,67.9,14,牝,3,456,-2
13,201905020211,14,5,10,セラピア,54,藤岡康太,2:00.5,34.9,4.0,1,牝,3,480,-4
14,201905020211,15,2,3,エトワール,54,内田博幸,2:00.6,34.0,29.6,10,牝,3,474,0
15,201905020211,16,7,15,ヴィエナブロー,54,藤田菜七,2:00.9,34.6,86.0,15,牝,3,440,-2
16,201905020211,17,6,11,ネリッサ,54,石川裕紀,2:01.0,34.3,177.8,18,牝,3,418,4
17,201905020211,18,1,1,ローズテソーロ,54,黛弘人,2:01.6,34.9,49.5,13,牝,3,430,-18
0,201905020212,1,7,14,ミッキーワイルド,57,Ｍ．デム,1:37.4,36.4,2.2,1,牡,4,504,-8
1,201905020212,2,4,8,エピックアン,57,田辺裕信,1:37.5,36.1,26.7,6,牡,4,504,-2
2,201905020212,3,2,3,フィスキオ,57,戸崎圭太,1:37.6,36.4,5.6,3,牡,5,484,-2
3,201905020212,4,8,15,クリノフウジン,57,藤岡康太,1:38.0,36.7,35.4,10,牡,5,500,-12
4,201905020212,5,4,7,マサキノテソーロ,57,大野拓弥,1:38.3,37.7,14.7,5,牡,5,520,-8
5,201905020212,6,1,1,シャムロック,57,石橋脩,1:38.6,36.8,8.9,4,牡,5,494,-4
6,201905020212,7,8,16,トレンドライン,57,三浦皇成,1:38.8,37.5,4.3,2,牡,5,480,-2
7,201905020212,8,3,6,クレディブル,57,内田博幸,1:38.9,37.1,32.5,9,牡,4,498,2
8,201905020212,9,2,4,ワンダープラヤアン,56,武藤雅,1:38.9,37.4,172.0,13,牡,5,482,2
9,201905020212,10,5,10,キングラディウス,57,原田和真,1:39.1,38.2,322.6,16,牡,6,474,-8
10,201905020212,11,5,9,サイモンジルバ,52,藤田菜七,1:39.4,37.7,61.2,11,牝,4,452,12
11,201905020212,12,7,13,テイエムテツジン,57,松岡正海,1:39.4,37.3,179.6,14,牡,7,452,-8
12,201905020212,13,6,11,プリエンプト,55,和田竜二,1:39.5,38.7,146.7,12,牝,5,480,-6
13,201905020212,14,6,12,プレイヤーサムソン,57,蛯名正義,1:40.5,39.0,27.3,7,牡,6,476,2
14,201905020212,15,1,2,ピンキージョーンズ,55,柴田大知,1:40.9,40.0,229.2,15,牝,5,458,3
15,201905020212,16,3,5,テンタマユキノブ,55,野中悠太,1:41.2,40.7,27.5,8,牡,4,442,-9
0,201905020301,1,2,2,ブルーコーラル,54,三浦皇成,1:40.1,36.8,1.5,1,牝,3,428,-4
1,201905020301,2,8,11,ワンダーマンボ,54,福永祐一,1:40.3,36.7,4.0,2,牝,3,458,-4
2,201905020301,3,7,9,ケイスター,54,木幡初也,1:41.4,38.0,138.7,9,牝,3,458,-2
3,201905020301,4,4,4,ノーブルフューチャ,54,シュタル,1:41.6,37.4,15.5,4,牝,3,454,-2
4,201905020301,5,1,1,コーラル,54,嘉藤貴行,1:41.6,37.5,148.3,10,牝,3,422,-4
5,201905020301,6,7,10,シントークロヒメ,52,菊沢一樹,1:41.9,37.9,187.4,11,牝,3,448,0
6,201905020301,7,5,6,アクトオネストリー,52,野中悠太,1:42.0,38.2,45.5,5,牝,3,462,2
7,201905020301,8,6,7,ウエスタンカッター,54,荻野極,1:42.1,38.4,57.0,7,牝,3,422,-2
8,201905020301,9,8,12,シャンテ,51,菅原明良,1:42.4,38.1,113.3,8,牝,3,426,-2
9,201905020301,10,5,5,インオンザレイク,54,和田竜二,1:42.8,39.1,50.3,6,牝,3,476,0
10,201905020301,11,6,8,マリー,54,伴啓太,1:43.2,38.9,188.0,12,牝,3,476,0
0,201905020302,1,2,3,ジーニー,56,三浦皇成,1:27.3,36.6,3.2,1,牡,3,490,0
1,201905020302,2,5,10,カーリングストーン,54,菊沢一樹,1:27.3,37.3,66.3,11,牡,3,458,-8
2,201905020302,3,7,13,イサチルダイチ,56,松岡正海,1:27.7,36.5,4.8,3,牡,3,500,0
3,201905020302,4,6,12,アサクサマヤ,54,横山典弘,1:27.9,36.4,8.6,4,牝,3,482,4
4,201905020302,5,1,2,ロンリーウェイ,56,戸崎圭太,1:27.9,37.5,3.4,2,牡,3,476,-2
5,201905020302,6,8,15,ジェイコブ,56,福永祐一,1:28.0,37.6,15.7,6,牡,3,484,10
6,201905020302,7,2,4,ドラゴンエナジー,56,伴啓太,1:28.0,37.8,79.5,12,牡,3,460,2
7,201905020302,8,1,1,ローレルジェイド,53,菅原明良,1:28.3,38.0,22.5,8,牡,3,496,4
8,201905020302,9,6,11,デルマジュベルニー,56,菅原隆一,1:28.8,37.4,20.1,7,牡,3,480,0
9,201905020302,10,3,6,フォワードプッシュ,56,柴田大知,1:28.9,37.9,36.0,9,牡,3,446,0
10,201905020302,11,4,8,オリバーヴォーグ,55,武藤雅,1:28.9,38.2,14.6,5,牡,3,498,4
11,201905020302,12,8,16,ビザージュミニョン,54,和田竜二,1:29.1,39.2,86.0,13,牝,3,472,14
12,201905020302,13,7,14,プラピルーン,56,岩部純二,1:29.2,37.4,331.6,16,牡,3,438,-2
13,201905020302,14,4,7,ダイゴリュウ,56,武士沢友,1:30.0,39.1,63.7,10,牡,3,454,0
14,201905020302,15,5,9,グリームロータス,52,野中悠太,1:30.2,39.2,104.0,14,牝,3,428,-10
15,201905020302,16,3,5,クラウンキング,56,酒井学,1:30.7,39.9,106.7,15,牡,3,498,0
0,201905020303,1,8,13,タマノカイザー,56,大野拓弥,2:14.1,37.5,1.6,1,牡,3,508,2
1,201905020303,2,8,12,ベルウッドカザン,56,嘉藤貴行,2:14.7,37.8,35.5,8,牡,3,488,0
2,201905020303,3,4,5,ケイティクラウン,54,野中悠太,2:14.8,38.2,18.5,6,セ,3,476,-4
3,201905020303,4,7,10,タイセイシャトル,56,戸崎圭太,2:15.4,38.8,5.6,2,牡,3,470,-2
4,201905020303,5,4,4,フィールオーケー,55,武藤雅,2:15.5,37.9,114.3,12,牡,3,470,-10
5,201905020303,6,3,3,ホワイトストーム,56,菅原隆一,2:15.7,38.6,15.5,4,牡,3,464,4
6,201905020303,7,5,6,シントーキング,56,内田博幸,2:17.0,39.1,18.2,5,牡,3,528,4
7,201905020303,8,6,9,クロヒョウ,56,田辺裕信,2:17.0,39.7,6.9,3,牡,3,478,4
8,201905020303,9,6,8,トゥービーシック,54,横山和生,2:17.1,40.2,35.6,9,牝,3,444,18
9,201905020303,10,7,11,フェイスフルベン,53,菅原明良,2:17.6,40.5,243.6,13,牡,3,490,0
10,201905020303,11,1,1,サクラパルジファル,56,横山典弘,2:18.4,40.6,19.5,7,牡,3,522,0
11,201905020303,12,5,7,ローガンテソーロ,56,和田竜二,2:18.7,40.6,81.0,10,牡,3,512,0
12,201905020303,13,2,2,ショーペイシャンス,56,石川裕紀,2:20.6,42.9,83.5,11,牡,3,554,0
0,201905020304,1,8,16,イサク,56,戸崎圭太,1:48.7,33.7,4.0,3,牡,3,470,4
1,201905020304,2,8,15,トーセングラン,56,三浦皇成,1:48.8,34.0,3.2,2,牡,3,424,-6
2,201905020304,3,6,11,フィリアーノ,56,ルメール,1:48.8,34.0,3.1,1,牡,3,454,6
3,201905020304,4,2,3,ショウナンランナー,56,松山弘平,1:49.1,34.7,74.6,9,牡,3,488,-6
4,201905020304,5,3,6,ベルレガッタ,54,福永祐一,1:49.1,34.1,6.6,4,牝,3,444,4
5,201905020304,6,3,5,ディザイアソング,54,横山典弘,1:49.4,34.8,15.6,6,牝,3,428,-2
6,201905020304,7,7,13,ミラキュラスパワー,52,野中悠太,1:49.4,35.2,66.9,8,牝,3,432,4
7,201905020304,8,5,9,ミカエラ,54,伴啓太,1:49.6,33.9,211.2,13,牝,3,414,4
8,201905020304,9,4,8,レパルスベイ,54,吉田豊,1:49.7,34.5,245.1,14,牝,3,432,-2
9,201905020304,10,1,1,ニシノプレジール,54,大野拓弥,1:49.9,34.5,14.9,5,牝,3,404,-4
10,201905020304,11,1,2,ハードエイム,56,原田和真,1:50.0,34.6,95.6,10,牡,3,438,0
11,201905020304,12,2,4,マーストファクト,56,和田竜二,1:50.1,35.5,38.9,7,牡,3,514,-6
12,201905020304,13,6,12,ウシェーランケー,56,荻野極,1:50.2,34.5,181.0,12,牡,3,426,0
13,201905020304,14,4,7,ハーンハリーリ,54,菅原隆一,1:50.4,35.1,448.8,16,牝,3,430,-8
14,201905020304,15,7,14,アテンフェアリー,54,岩部純二,1:50.8,36.2,272.4,15,牝,3,454,4
15,201905020304,16,5,10,ビュレットベリー,56,石川裕紀,1:50.9,35.5,157.4,11,牡,3,476,-6
0,201905020305,1,3,6,コールザチューン,54,田辺裕信,1:21.9,34.2,3.3,1,牝,3,478,-6
1,201905020305,2,1,2,ホーリーライン,54,戸崎圭太,1:21.9,33.7,32.9,9,牝,3,428,2
2,201905020305,3,8,16,コスモエスパーダ,56,柴田大知,1:22.0,33.9,6.6,4,牡,3,466,-2
